timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
3516449,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
4020506,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
4524460,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
5030057,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
5534153,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
6026060,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
6531639,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
7035649,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
7527635,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
8033278,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
8538061,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
9031743,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
9535698,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
10039620,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
10531664,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
11037282,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
11541277,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
12045370,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
12538835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
13043638,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
13549394,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
14041318,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
14545335,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
15050840,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
15542835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
16046849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
16552439,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
17050835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
17554849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
18059705,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
18553375,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19057256,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19563652,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20067744,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20571664,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21065328,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21569353,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22073483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22566835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23070820,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23574867,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24068435,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24572533,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25076558,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25570082,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26074077,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26578105,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
