timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
5805963,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
6297969,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
6802769,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
7307484,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
7813185,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
8319511,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
8814683,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
9321242,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
9813971,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
10319474,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
10825926,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
11320540,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
11825203,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
12319469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
12825234,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
13329187,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
13823491,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
14329869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
14823472,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
15328303,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
15834001,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
16325995,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
16830707,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
17334697,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
17839498,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
18344312,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
18838669,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19344354,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19848340,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20341991,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20846689,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21341135,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21846763,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22350694,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22843486,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23348272,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23841869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24347521,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24852311,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25345887,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25849939,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26356286,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26861869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27353895,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27859588,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28363469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28859468,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29363469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29858762,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30364327,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30856355,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31361882,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31865987,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32359471,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32863544,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33368365,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33872377,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34367525,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34873119,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35365201,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35870673,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36363454,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36868269,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37373184,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37877197,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38369157,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38874671,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39368308,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39874683,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40378763,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40872269,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41377171,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41883574,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42377141,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42881180,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43387517,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43893078,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44385213,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44893218,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45385883,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45891539,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46385937,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46889974,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47387483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47895483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48389853,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48898669,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49393064,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49889114,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
50394738,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
50901165,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
51393168,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
51899454,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
52405164,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
52901106,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
53406734,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
53900272,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
54407513,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
54900286,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
55409209,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
55902688,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
56406788,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
56910713,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
57404287,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
57913148,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
58405972,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
58915483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
59419454,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
59913977,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
60419578,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
60911469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
61419571,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
61911593,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
62418764,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
62913122,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
63419565,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
63914883,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
64419469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
64923523,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
65417192,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
65922704,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
66427522,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
66920355,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
67424309,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
67931548,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
68429093,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
68924293,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
69433081,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
69927483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
70433986,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
70929119,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
71435492,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
71931549,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
72425191,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
72930668,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
73434814,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
73928276,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
74434722,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
74927578,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
75435506,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
75940269,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
76434683,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
76943586,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
77436328,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
77944282,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
78436379,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
78941869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
79448294,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
79940256,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
80445938,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
80951473,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
81446814,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
81952279,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
82445888,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
82953937,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
83445955,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
83952274,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
84447633,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
84943468,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
85448294,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
85953869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
86460312,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
86957933,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
87452268,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
87956283,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
