timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
11028305,0,0.0,0.0,0.0,0.0,-0.020627,0.0,0.0,0.0,0.010523,0.0145087,-0.00141686,0.0196998,0.0,0.0,0.0,-1.10848,0.0,0.1,0.00141686,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11128417,0,0.0,0.0,0.0,0.0,-0.0178784,0.0,0.0,0.0,-0.000327416,0.00758897,0.000715417,0.0222467,0.0,0.0,0.0,-1.10804,0.0,0.10527,-0.000715417,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11232351,0,0.0,0.0,0.0,0.0,-0.0155737,0.0,0.0,0.0,0.00461995,0.010878,0.00534221,0.0259659,0.0,0.0,0.0,-1.10726,0.0,0.1,-0.00534221,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11332338,0,0.0,0.0,0.0,0.0,-0.0101222,0.0,0.0,0.0,0.00312369,0.0105181,0.00830862,0.0313954,0.0,0.0,0.0,-1.10611,0.0,0.108226,-0.00830862,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11436368,0,0.0,0.0,0.0,0.0,-0.00136404,0.0,0.0,0.0,0.00833923,0.00894341,0.013601,0.0411719,0.0,0.0,0.0,-1.1059,0.0,0.110328,-0.013601,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11540294,0,0.0,0.0,0.0,0.0,0.0039471,0.0,0.0,0.0,0.00379829,0.0108404,0.0182244,0.045815,0.0,0.0,0.0,-1.10565,0.0,0.1,-0.0182244,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11640302,0,0.0,0.0,0.0,0.0,0.0101731,0.0,0.0,0.0,0.00492112,0.00989356,0.0205923,0.0488166,0.0,0.0,0.0,-1.10531,0.0,0.111052,-0.0205923,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11744440,0,0.0,0.0,0.0,0.0,0.0144598,0.0,0.0,0.0,0.00391391,0.0128524,0.0225514,0.0490841,0.0,0.0,0.0,-1.1048,0.0,0.1,-0.0225514,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11844454,0,0.0,0.0,0.0,0.0,0.0129301,0.0,0.0,0.0,0.00445915,0.0102982,0.0212132,0.0404811,0.0,0.0,0.0,-1.1046,0.0,0.1,-0.0212132,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11944352,0,0.0,0.0,0.0,0.0,0.0121142,0.0,0.0,0.0,0.00699309,0.0115684,0.020087,0.0343318,0.0,0.0,0.0,-1.10218,0.0,0.1,-0.020087,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
