timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
11794708,0,0.0,0.0,0.0,0.0,-0.123087,0.0,0.0,0.0,-0.0772329,0.0348411,-0.235646,-0.367054,0.0,0.0,0.0,2.24167,0.0,0.145962,0.235646,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11898763,0,0.0,0.0,0.0,0.0,-0.14898,0.0,0.0,0.0,-0.0377915,0.0320654,-0.0418821,-0.169223,0.0,0.0,0.0,2.25768,0.0,0.151501,0.0418821,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11998667,0,0.0,0.0,0.0,0.0,-0.142472,0.0,0.0,0.0,0.0210142,0.024369,0.303101,0.183751,0.0,0.0,0.0,2.28195,0.0,0.121283,-0.303101,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12098692,0,0.0,0.0,0.0,0.0,-0.109927,0.0,0.0,0.0,0.0265131,0.0503684,0.496048,0.378496,0.0,0.0,0.0,2.31505,0.0,0.1,-0.496048,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12202699,0,0.0,0.0,0.0,0.0,-0.0775102,0.0,0.0,0.0,0.0429675,0.0767263,0.398615,0.277079,0.0,0.0,0.0,2.35423,0.0,0.1,-0.398615,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12302696,0,0.0,0.0,0.0,0.0,-0.0786434,0.0,0.0,0.0,-0.00103265,0.0134256,-0.130272,-0.256359,0.0,0.0,0.0,2.38937,0.0,0.1,0.130272,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12403600,0,0.0,0.0,0.0,0.0,-0.133669,0.0,0.0,0.0,-0.0519438,0.0714317,-0.447002,-0.581183,0.0,0.0,0.0,2.39993,0.0,0.113043,0.447002,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12508343,0,0.0,0.0,0.0,0.0,-0.195533,0.0,0.0,0.0,-0.106009,0.0830982,-0.243492,-0.383717,0.0,0.0,0.0,2.40438,0.0,0.157447,0.243492,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12608337,0,0.0,0.0,0.0,0.0,-0.219275,0.0,0.0,0.0,-0.0723767,0.0107158,0.227695,0.0820196,0.0,0.0,0.0,2.38703,0.0,0.117713,-0.227695,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12708397,0,0.0,0.0,0.0,0.0,-0.198104,0.0,0.0,0.0,-0.0148546,0.0263071,0.65328,0.50026,0.0,0.0,0.0,2.38165,0.0,0.1,-0.65328,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12812323,0,0.0,0.0,0.0,0.0,-0.152398,0.0,0.0,0.0,-0.0485366,0.0998316,0.420214,0.266776,0.0,0.0,0.0,2.40902,0.0,0.1,-0.420214,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
