timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
27356773,4.79853,0.0,0,1,0,0,0,0,0
27856751,4.79531,0.0,0,1,0,0,0,0,0
28356769,4.78242,0.0,0,1,0,0,0,0,0
28856751,4.8082,0.0,0,1,0,0,0,0,0
29356751,4.76953,0.0,0,1,0,0,0,0,0
29856751,4.76147,0.0,0,1,0,0,0,0,0
30356751,4.79853,0.0,0,1,0,0,0,0,0
30866754,4.74858,0.0,0,1,0,0,0,0,0
31366751,4.76147,0.0,0,1,0,0,0,0,0
31866751,4.80498,0.0,0,1,0,0,0,0,0
32366779,4.74214,0.0,0,1,0,0,0,0,0
32866753,4.82109,0.0,0,1,0,0,0,0,0
33366751,4.74214,0.0,0,1,0,0,0,0,0
33866751,4.76792,0.0,0,1,0,0,0,0,0
34376751,4.75986,0.0,0,1,0,0,0,0,0
34876751,4.8082,0.0,0,1,0,0,0,0,0
35376751,4.78726,0.0,0,1,0,0,0,0,0
35876751,4.76147,0.0,0,1,0,0,0,0,0
36376751,4.74214,0.0,0,1,0,0,0,0,0
36876751,4.79531,0.0,0,1,0,0,0,0,0
37376787,4.78081,0.0,0,1,0,0,0,0,0
37886751,4.79853,0.0,0,1,0,0,0,0,0
38386751,4.74214,0.0,0,1,0,0,0,0,0
38886751,4.75986,0.0,0,1,0,0,0,0,0
39386751,4.75825,0.0,0,1,0,0,0,0,0
39886751,4.74214,0.0,0,1,0,0,0,0,0
40386751,4.78081,0.0,0,1,0,0,0,0,0
40886751,4.78564,0.0,0,1,0,0,0,0,0
41386751,4.82109,0.0,0,1,0,0,0,0,0
41886751,4.8082,0.0,0,1,0,0,0,0,0
42386779,4.76147,0.0,0,1,0,0,0,0,0
42886751,4.77436,0.0,0,1,0,0,0,0,0
43386758,4.77436,0.0,0,1,0,0,0,0,0
43886751,4.74858,0.0,0,1,0,0,0,0,0
44396751,4.74214,0.0,0,1,0,0,0,0,0
44896751,4.78726,0.0,0,1,0,0,0,0,0
45396751,4.78564,0.0,0,1,0,0,0,0,0
45896751,4.79531,0.0,0,1,0,0,0,0,0
46396751,4.78242,0.0,0,1,0,0,0,0,0
46896751,4.79531,0.0,0,1,0,0,0,0,0
47396784,4.76792,0.0,0,1,0,0,0,0,0
47896751,4.7937,0.0,0,1,0,0,0,0,0
48396751,4.76147,0.0,0,1,0,0,0,0,0
48896751,4.76147,0.0,0,1,0,0,0,0,0
49406751,4.79531,0.0,0,1,0,0,0,0,0
49906751,4.76631,0.0,0,1,0,0,0,0,0
50406751,4.77114,0.0,0,1,0,0,0,0,0
50906751,4.79531,0.0,0,1,0,0,0,0,0
51406751,4.74214,0.0,0,1,0,0,0,0,0
51906751,4.73569,0.0,0,1,0,0,0,0,0
52406799,4.77436,0.0,0,1,0,0,0,0,0
52906751,4.81948,0.0,0,1,0,0,0,0,0
53416751,4.76147,0.0,0,1,0,0,0,0,0
53916751,4.8082,0.0,0,1,0,0,0,0,0
54416751,4.79531,0.0,0,1,0,0,0,0,0
54916752,4.76309,0.0,0,1,0,0,0,0,0
55416751,4.79209,0.0,0,1,0,0,0,0,0
55916751,4.78403,0.0,0,1,0,0,0,0,0
56416751,4.81143,0.0,0,1,0,0,0,0,0
56916751,4.76147,0.0,0,1,0,0,0,0,0
57416752,4.78726,0.0,0,1,0,0,0,0,0
57916751,4.76147,0.0,0,1,0,0,0,0,0
58416751,4.75503,0.0,0,1,0,0,0,0,0
58916751,4.78242,0.0,0,1,0,0,0,0,0
59416751,4.79531,0.0,0,1,0,0,0,0,0
59926751,4.74858,0.0,0,1,0,0,0,0,0
60426751,4.77436,0.0,0,1,0,0,0,0,0
60926751,4.74214,0.0,0,1,0,0,0,0,0
61426753,4.76147,0.0,0,1,0,0,0,0,0
61926751,4.76147,0.0,0,1,0,0,0,0,0
62426799,4.78726,0.0,0,1,0,0,0,0,0
62936751,4.77436,0.0,0,1,0,0,0,0,0
63436751,4.74214,0.0,0,1,0,0,0,0,0
63936751,4.78726,0.0,0,1,0,0,0,0,0
64436752,4.76792,0.0,0,1,0,0,0,0,0
64936785,4.77436,0.0,0,1,0,0,0,0,0
65436764,4.8082,0.0,0,1,0,0,0,0,0
65936754,4.79531,0.0,0,1,0,0,0,0,0
66436751,4.74214,0.0,0,1,0,0,0,0,0
66936751,4.80498,0.0,0,1,0,0,0,0,0
67446776,4.79531,0.0,0,1,0,0,0,0,0
67946751,4.75342,0.0,0,1,0,0,0,0,0
68446751,4.79531,0.0,0,1,0,0,0,0,0
68946751,4.82109,0.0,0,1,0,0,0,0,0
69446751,4.76147,0.0,0,1,0,0,0,0,0
69946766,4.78242,0.0,0,1,0,0,0,0,0
70446751,4.79531,0.0,0,1,0,0,0,0,0
70946751,4.79692,0.0,0,1,0,0,0,0,0
71446751,4.76792,0.0,0,1,0,0,0,0,0
71956751,4.79531,0.0,0,1,0,0,0,0,0
72456777,4.76792,0.0,0,1,0,0,0,0,0
72956751,4.74858,0.0,0,1,0,0,0,0,0
73456751,4.7937,0.0,0,1,0,0,0,0,0
73966751,4.74214,0.0,0,1,0,0,0,0,0
74466769,4.76792,0.0,0,1,0,0,0,0,0
74966751,4.79531,0.0,0,1,0,0,0,0,0
75466751,4.78887,0.0,0,1,0,0,0,0,0
75966768,4.76147,0.0,0,1,0,0,0,0,0
76466762,4.79531,0.0,0,1,0,0,0,0,0
76966753,4.82109,0.0,0,1,0,0,0,0,0
77466772,4.76147,0.0,0,1,0,0,0,0,0
77966751,4.80659,0.0,0,1,0,0,0,0,0
78476763,4.78081,0.0,0,1,0,0,0,0,0
78976751,4.75503,0.0,0,1,0,0,0,0,0
79476751,4.81465,0.0,0,1,0,0,0,0,0
79976751,4.7937,0.0,0,1,0,0,0,0,0
80476751,4.78242,0.0,0,1,0,0,0,0,0
80976770,4.79531,0.0,0,1,0,0,0,0,0
81476751,4.8082,0.0,0,1,0,0,0,0,0
81976751,4.75664,0.0,0,1,0,0,0,0,0
82476761,4.76792,0.0,0,1,0,0,0,0,0
82976751,4.77436,0.0,0,1,0,0,0,0,0
83476799,4.79531,0.0,0,1,0,0,0,0,0
83976751,4.75503,0.0,0,1,0,0,0,0,0
84476751,4.74214,0.0,0,1,0,0,0,0,0
84976751,4.79531,0.0,0,1,0,0,0,0,0
85486751,4.75986,0.0,0,1,0,0,0,0,0
85986774,4.78403,0.0,0,1,0,0,0,0,0
86486751,4.79692,0.0,0,1,0,0,0,0,0
86986751,4.74858,0.0,0,1,0,0,0,0,0
87486755,4.8082,0.0,0,1,0,0,0,0,0
87986751,4.79531,0.0,0,1,0,0,0,0,0
88486751,4.74214,0.0,0,1,0,0,0,0,0
88996751,4.78726,0.0,0,1,0,0,0,0,0
89496751,4.76792,0.0,0,1,0,0,0,0,0
89996751,4.76631,0.0,0,1,0,0,0,0,0
90496751,4.74858,0.0,0,1,0,0,0,0,0
91006795,4.80498,0.0,0,1,0,0,0,0,0
91506751,4.76309,0.0,0,1,0,0,0,0,0
92006751,4.79531,0.0,0,1,0,0,0,0,0
92506753,4.79531,0.0,0,1,0,0,0,0,0
93006751,4.78403,0.0,0,1,0,0,0,0,0
93506751,4.79531,0.0,0,1,0,0,0,0,0
94006751,4.79531,0.0,0,1,0,0,0,0,0
94506758,4.79853,0.0,0,1,0,0,0,0,0
95006751,4.74214,0.0,0,1,0,0,0,0,0
95506751,4.78403,0.0,0,1,0,0,0,0,0
96006788,4.8082,0.0,0,1,0,0,0,0,0
96506751,4.75503,0.0,0,1,0,0,0,0,0
97016753,4.76309,0.0,0,1,0,0,0,0,0
97516751,4.78242,0.0,0,1,0,0,0,0,0
98016751,4.74214,0.0,0,1,0,0,0,0,0
98516751,4.74214,0.0,0,1,0,0,0,0,0
99026771,4.79531,0.0,0,1,0,0,0,0,0
99526751,4.77436,0.0,0,1,0,0,0,0,0
100026751,4.78242,0.0,0,1,0,0,0,0,0
100526751,4.76147,0.0,0,1,0,0,0,0,0
101026796,4.7937,0.0,0,1,0,0,0,0,0
101526751,4.78403,0.0,0,1,0,0,0,0,0
102026751,4.76631,0.0,0,1,0,0,0,0,0
102526751,4.76147,0.0,0,1,0,0,0,0,0
103026754,4.8082,0.0,0,1,0,0,0,0,0
103526751,4.74858,0.0,0,1,0,0,0,0,0
104026751,4.79531,0.0,0,1,0,0,0,0,0
104526751,4.78726,0.0,0,1,0,0,0,0,0
105026751,4.79531,0.0,0,1,0,0,0,0,0
105526753,4.73892,0.0,0,1,0,0,0,0,0
106036752,4.8082,0.0,0,1,0,0,0,0,0
106536751,4.76309,0.0,0,1,0,0,0,0,0
107036777,4.7937,0.0,0,1,0,0,0,0,0
107536751,4.79531,0.0,0,1,0,0,0,0,0
108036751,4.74214,0.0,0,1,0,0,0,0,0
108536751,4.77436,0.0,0,1,0,0,0,0,0
109036751,4.78726,0.0,0,1,0,0,0,0,0
109536768,4.76147,0.0,0,1,0,0,0,0,0
110036751,4.79531,0.0,0,1,0,0,0,0,0
110546751,4.78726,0.0,0,1,0,0,0,0,0
111046799,4.77436,0.0,0,1,0,0,0,0,0
111546751,4.79531,0.0,0,1,0,0,0,0,0
112046751,4.8082,0.0,0,1,0,0,0,0,0
112546751,4.79531,0.0,0,1,0,0,0,0,0
113046751,4.75825,0.0,0,1,0,0,0,0,0
113546751,4.77436,0.0,0,1,0,0,0,0,0
114046751,4.79531,0.0,0,1,0,0,0,0,0
114546751,4.75503,0.0,0,1,0,0,0,0,0
115046751,4.79531,0.0,0,1,0,0,0,0,0
115546751,4.74214,0.0,0,1,0,0,0,0,0
116046793,4.79531,0.0,0,1,0,0,0,0,0
116546751,4.76631,0.0,0,1,0,0,0,0,0
117056751,4.79531,0.0,0,1,0,0,0,0,0
117556751,4.78726,0.0,0,1,0,0,0,0,0
118056753,4.74858,0.0,0,1,0,0,0,0,0
118556751,4.78403,0.0,0,1,0,0,0,0,0
119056751,4.8082,0.0,0,1,0,0,0,0,0
119556751,4.74858,0.0,0,1,0,0,0,0,0
120056751,4.77436,0.0,0,1,0,0,0,0,0
120556751,4.74214,0.0,0,1,0,0,0,0,0
121056799,4.78242,0.0,0,1,0,0,0,0,0
121556751,4.78726,0.0,0,1,0,0,0,0,0
122056751,4.8082,0.0,0,1,0,0,0,0,0
122556763,4.79531,0.0,0,1,0,0,0,0,0
123066751,4.77436,0.0,0,1,0,0,0,0,0
123566751,4.79531,0.0,0,1,0,0,0,0,0
124066751,4.77436,0.0,0,1,0,0,0,0,0
124566751,4.74214,0.0,0,1,0,0,0,0,0
125066751,4.79209,0.0,0,1,0,0,0,0,0
125566751,4.76792,0.0,0,1,0,0,0,0,0
126066762,4.79531,0.0,0,1,0,0,0,0,0
126566751,4.7937,0.0,0,1,0,0,0,0,0
127066751,4.78726,0.0,0,1,0,0,0,0,0
127566751,4.74214,0.0,0,1,0,0,0,0,0
128066751,4.73892,0.0,0,1,0,0,0,0,0
128576751,4.79531,0.0,0,1,0,0,0,0,0
129076751,4.8082,0.0,0,1,0,0,0,0,0
129586751,4.74858,0.0,0,1,0,0,0,0,0
130086751,4.78242,0.0,0,1,0,0,0,0,0
130586751,4.79853,0.0,0,1,0,0,0,0,0
131086781,4.76792,0.0,0,1,0,0,0,0,0
131586765,4.80176,0.0,0,1,0,0,0,0,0
132086751,4.8082,0.0,0,1,0,0,0,0,0
132586751,4.82109,0.0,0,1,0,0,0,0,0
133086751,4.78726,0.0,0,1,0,0,0,0,0
133586751,4.75503,0.0,0,1,0,0,0,0,0
134086755,4.80015,0.0,0,1,0,0,0,0,0
134586757,4.80015,0.0,0,1,0,0,0,0,0
135096751,4.8082,0.0,0,1,0,0,0,0,0
135596751,4.78242,0.0,0,1,0,0,0,0,0
136096772,4.79531,0.0,0,1,0,0,0,0,0
136596751,4.75986,0.0,0,1,0,0,0,0,0
137096751,4.81304,0.0,0,1,0,0,0,0,0
137596751,4.77114,0.0,0,1,0,0,0,0,0
138096777,4.74214,0.0,0,1,0,0,0,0,0
138596751,4.79531,0.0,0,1,0,0,0,0,0
139096751,4.76309,0.0,0,1,0,0,0,0,0
139596762,4.82109,0.0,0,1,0,0,0,0,0
140106751,4.79531,0.0,0,1,0,0,0,0,0
140606751,4.78726,0.0,0,1,0,0,0,0,0
141106751,4.79531,0.0,0,1,0,0,0,0,0
141606751,4.79531,0.0,0,1,0,0,0,0,0
142106751,4.74858,0.0,0,1,0,0,0,0,0
142606751,4.74375,0.0,0,1,0,0,0,0,0
143106751,4.77436,0.0,0,1,0,0,0,0,0
143606756,4.78081,0.0,0,1,0,0,0,0,0
144106751,4.76147,0.0,0,1,0,0,0,0,0
144606770,4.78726,0.0,0,1,0,0,0,0,0
145116751,4.76792,0.0,0,1,0,0,0,0,0
145616751,4.76147,0.0,0,1,0,0,0,0,0
146116753,4.79531,0.0,0,1,0,0,0,0,0
146616751,4.82109,0.0,0,1,0,0,0,0,0
147116751,4.76147,0.0,0,1,0,0,0,0,0
147616751,4.79531,0.0,0,1,0,0,0,0,0
148116751,4.8082,0.0,0,1,0,0,0,0,0
148616751,4.76631,0.0,0,1,0,0,0,0,0
149116751,4.76147,0.0,0,1,0,0,0,0,0
149616775,4.79531,0.0,0,1,0,0,0,0,0
150116757,4.79531,0.0,0,1,0,0,0,0,0
150616751,4.78403,0.0,0,1,0,0,0,0,0
151116755,4.78726,0.0,0,1,0,0,0,0,0
151626751,4.79692,0.0,0,1,0,0,0,0,0
152126751,4.75664,0.0,0,1,0,0,0,0,0
152626751,4.81465,0.0,0,1,0,0,0,0,0
153126751,4.74214,0.0,0,1,0,0,0,0,0
153636757,4.77759,0.0,0,1,0,0,0,0,0
154136751,4.76147,0.0,0,1,0,0,0,0,0
154636783,4.79531,0.0,0,1,0,0,0,0,0
155136751,4.76147,0.0,0,1,0,0,0,0,0
155636751,4.74858,0.0,0,1,0,0,0,0,0
156136757,4.79531,0.0,0,1,0,0,0,0,0
156646751,4.79531,0.0,0,1,0,0,0,0,0
157146751,4.79531,0.0,0,1,0,0,0,0,0
157646751,4.82109,0.0,0,1,0,0,0,0,0
158146751,4.78242,0.0,0,1,0,0,0,0,0
158646751,4.77436,0.0,0,1,0,0,0,0,0
159146751,4.74214,0.0,0,1,0,0,0,0,0
159646789,4.78726,0.0,0,1,0,0,0,0,0
160146755,4.78403,0.0,0,1,0,0,0,0,0
160656751,4.8082,0.0,0,1,0,0,0,0,0
161156751,4.81304,0.0,0,1,0,0,0,0,0
161656751,4.76147,0.0,0,1,0,0,0,0,0
162156751,4.78726,0.0,0,1,0,0,0,0,0
162656751,4.77436,0.0,0,1,0,0,0,0,0
163156751,4.74214,0.0,0,1,0,0,0,0,0
163666751,4.78242,0.0,0,1,0,0,0,0,0
164166751,4.74214,0.0,0,1,0,0,0,0,0
164666752,4.76953,0.0,0,1,0,0,0,0,0
165166753,4.79531,0.0,0,1,0,0,0,0,0
165666751,4.80015,0.0,0,1,0,0,0,0,0
166166751,4.79531,0.0,0,1,0,0,0,0,0
166666751,4.79531,0.0,0,1,0,0,0,0,0
167166751,4.79531,0.0,0,1,0,0,0,0,0
167666751,4.8082,0.0,0,1,0,0,0,0,0
168176751,4.76792,0.0,0,1,0,0,0,0,0
168676751,4.78403,0.0,0,1,0,0,0,0,0
169176754,4.79531,0.0,0,1,0,0,0,0,0
169676799,4.77436,0.0,0,1,0,0,0,0,0
170176751,4.79531,0.0,0,1,0,0,0,0,0
170676751,4.80015,0.0,0,1,0,0,0,0,0
171176751,4.76953,0.0,0,1,0,0,0,0,0
171676752,4.79531,0.0,0,1,0,0,0,0,0
172176763,4.80498,0.0,0,1,0,0,0,0,0
172676751,4.80176,0.0,0,1,0,0,0,0,0
173186751,4.79531,0.0,0,1,0,0,0,0,0
173686751,4.8082,0.0,0,1,0,0,0,0,0
174186751,4.8082,0.0,0,1,0,0,0,0,0
174686752,4.78081,0.0,0,1,0,0,0,0,0
175186751,4.77436,0.0,0,1,0,0,0,0,0
175686755,4.79531,0.0,0,1,0,0,0,0,0
176186752,4.75503,0.0,0,1,0,0,0,0,0
176686802,4.79853,0.0,0,1,0,0,0,0,0
177186751,4.79531,0.0,0,1,0,0,0,0,0
177686751,4.74858,0.0,0,1,0,0,0,0,0
178186767,4.79531,0.0,0,1,0,0,0,0,0
178686751,4.79531,0.0,0,1,0,0,0,0,0
179186751,4.76147,0.0,0,1,0,0,0,0,0
179696757,4.79209,0.0,0,1,0,0,0,0,0
180196751,4.8082,0.0,0,1,0,0,0,0,0
180696751,4.76147,0.0,0,1,0,0,0,0,0
181196751,4.79692,0.0,0,1,0,0,0,0,0
181696751,4.78726,0.0,0,1,0,0,0,0,0
182196760,4.79531,0.0,0,1,0,0,0,0,0
182696751,4.76147,0.0,0,1,0,0,0,0,0
183196751,4.78726,0.0,0,1,0,0,0,0,0
183696751,4.76147,0.0,0,1,0,0,0,0,0
184196751,4.74214,0.0,0,1,0,0,0,0,0
184696788,4.79531,0.0,0,1,0,0,0,0,0
185196751,4.79531,0.0,0,1,0,0,0,0,0
185696751,4.75825,0.0,0,1,0,0,0,0,0
186196751,4.79531,0.0,0,1,0,0,0,0,0
186706764,4.82109,0.0,0,1,0,0,0,0,0
187206751,4.75503,0.0,0,1,0,0,0,0,0
187706751,4.79531,0.0,0,1,0,0,0,0,0
188206751,4.74214,0.0,0,1,0,0,0,0,0
188706751,4.7647,0.0,0,1,0,0,0,0,0
189206751,4.79531,0.0,0,1,0,0,0,0,0
189706771,4.7937,0.0,0,1,0,0,0,0,0
190206751,4.79531,0.0,0,1,0,0,0,0,0
190706751,4.78242,0.0,0,1,0,0,0,0,0
191206757,4.79853,0.0,0,1,0,0,0,0,0
191706751,4.77436,0.0,0,1,0,0,0,0,0
192206751,4.79531,0.0,0,1,0,0,0,0,0
192716751,4.76147,0.0,0,1,0,0,0,0,0
193216751,4.77436,0.0,0,1,0,0,0,0,0
193716761,4.78242,0.0,0,1,0,0,0,0,0
194216751,4.76792,0.0,0,1,0,0,0,0,0
194716772,4.79531,0.0,0,1,0,0,0,0,0
195216758,4.74214,0.0,0,1,0,0,0,0,0
195716751,4.82109,0.0,0,1,0,0,0,0,0
196216751,4.78726,0.0,0,1,0,0,0,0,0
196716751,4.78564,0.0,0,1,0,0,0,0,0
197216809,4.76792,0.0,0,1,0,0,0,0,0
197716756,4.79531,0.0,0,1,0,0,0,0,0
198216751,4.82109,0.0,0,1,0,0,0,0,0
198716751,4.74214,0.0,0,1,0,0,0,0,0
199216751,4.79531,0.0,0,1,0,0,0,0,0
199716757,4.8082,0.0,0,1,0,0,0,0,0
200216751,4.74214,0.0,0,1,0,0,0,0,0
200716751,4.78403,0.0,0,1,0,0,0,0,0
201216751,4.74214,0.0,0,1,0,0,0,0,0
201716751,4.76147,0.0,0,1,0,0,0,0,0
202226751,4.80015,0.0,0,1,0,0,0,0,0
202726751,4.74214,0.0,0,1,0,0,0,0,0
203226758,4.78081,0.0,0,1,0,0,0,0,0
203726751,4.78726,0.0,0,1,0,0,0,0,0
204226757,4.82109,0.0,0,1,0,0,0,0,0
204726762,4.7937,0.0,0,1,0,0,0,0,0
205226751,4.76792,0.0,0,1,0,0,0,0,0
205726751,4.82109,0.0,0,1,0,0,0,0,0
206226751,4.79531,0.0,0,1,0,0,0,0,0
206726751,4.76147,0.0,0,1,0,0,0,0,0
207226751,4.78726,0.0,0,1,0,0,0,0,0
207726751,4.76147,0.0,0,1,0,0,0,0,0
208236796,4.79531,0.0,0,1,0,0,0,0,0
208736751,4.8082,0.0,0,1,0,0,0,0,0
209236751,4.77436,0.0,0,1,0,0,0,0,0
209736768,4.79531,0.0,0,1,0,0,0,0,0
210236751,4.79853,0.0,0,1,0,0,0,0,0
210736752,4.79853,0.0,0,1,0,0,0,0,0
211236763,4.76631,0.0,0,1,0,0,0,0,0
211736751,4.76147,0.0,0,1,0,0,0,0,0
212246751,4.78726,0.0,0,1,0,0,0,0,0
212746751,4.76147,0.0,0,1,0,0,0,0,0
213246764,4.76147,0.0,0,1,0,0,0,0,0
213756751,4.8082,0.0,0,1,0,0,0,0,0
214256751,4.74858,0.0,0,1,0,0,0,0,0
214756751,4.76147,0.0,0,1,0,0,0,0,0
215256751,4.78564,0.0,0,1,0,0,0,0,0
215756751,4.77275,0.0,0,1,0,0,0,0,0
216256751,4.76309,0.0,0,1,0,0,0,0,0
216756751,4.79692,0.0,0,1,0,0,0,0,0
217256751,4.74214,0.0,0,1,0,0,0,0,0
217756751,4.74858,0.0,0,1,0,0,0,0,0
218266779,4.79209,0.0,0,1,0,0,0,0,0
218766751,4.82109,0.0,0,1,0,0,0,0,0
219266751,4.78403,0.0,0,1,0,0,0,0,0
219766799,4.78564,0.0,0,1,0,0,0,0,0
220266751,4.78726,0.0,0,1,0,0,0,0,0
220766751,4.78726,0.0,0,1,0,0,0,0,0
221266751,4.79531,0.0,0,1,0,0,0,0,0
221766751,4.78726,0.0,0,1,0,0,0,0,0
222266751,4.77436,0.0,0,1,0,0,0,0,0
222766751,4.80015,0.0,0,1,0,0,0,0,0
223266784,4.79531,0.0,0,1,0,0,0,0,0
223766751,4.8082,0.0,0,1,0,0,0,0,0
224266751,4.76147,0.0,0,1,0,0,0,0,0
224776751,4.76147,0.0,0,1,0,0,0,0,0
225276751,4.79531,0.0,0,1,0,0,0,0,0
225776751,4.76309,0.0,0,1,0,0,0,0,0
226276795,4.79531,0.0,0,1,0,0,0,0,0
226776751,4.78726,0.0,0,1,0,0,0,0,0
227276751,4.76147,0.0,0,1,0,0,0,0,0
227776751,4.82109,0.0,0,1,0,0,0,0,0
228286793,4.78726,0.0,0,1,0,0,0,0,0
228786751,4.79692,0.0,0,1,0,0,0,0,0
229286751,4.8082,0.0,0,1,0,0,0,0,0
229786751,4.7937,0.0,0,1,0,0,0,0,0
230286772,4.77436,0.0,0,1,0,0,0,0,0
230786751,4.79531,0.0,0,1,0,0,0,0,0
231286751,4.78726,0.0,0,1,0,0,0,0,0
231786751,4.79531,0.0,0,1,0,0,0,0,0
232286751,4.75986,0.0,0,1,0,0,0,0,0
232786753,4.80015,0.0,0,1,0,0,0,0,0
