timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
9080525,-0.000107568,0.000877738,-0.0111592,0.355165,-0.00576471,-0.00602199,0.934766,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9116527,0.00446077,-0.00103872,-0.0104028,0.356011,-0.00573666,-0.00601103,0.934445,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9146094,-0.00409969,0.000914185,-0.0100911,0.356697,-0.00572442,-0.0060185,0.934183,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9178147,0.00690824,0.0021501,-0.0104079,0.357512,-0.00569643,-0.00597796,0.933872,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9210103,-0.00404949,0.00214865,-0.00891745,0.358313,-0.00572504,-0.00602384,0.933565,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9242211,0.10353,-0.000300102,-0.0122154,0.359137,-0.00561663,-0.0058369,0.93325,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9274240,-0.0656856,-0.0013667,-0.0100882,0.359914,-0.00572476,-0.00619574,0.932948,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9302132,0.0434323,1.44157e-05,-0.0105114,0.360547,-0.00553455,-0.00577241,0.932707,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9334135,-0.0152059,-0.000627159,-0.00974972,0.361149,-0.00566564,-0.00616919,0.932471,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9366109,-0.0128666,0.000115882,-0.011031,0.361709,-0.00551484,-0.00583292,0.932256,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9398182,0.0232756,8.78796e-06,-0.00975014,0.362151,-0.00561354,-0.00610158,0.932082,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9430169,-0.0377032,0.00107155,-0.0100672,0.362493,-0.00553497,-0.005899,0.931951,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9462097,0.0418933,-0.000736326,-0.0104872,0.362719,-0.00555526,-0.00594918,0.931863,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9494211,-0.0331192,3.22016e-06,-0.0104799,0.362853,-0.00558552,-0.00604502,0.93181,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9526171,0.0285739,-0.00148548,-0.0104847,0.362897,-0.00551315,-0.00589181,0.931794,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9558167,-0.0173924,-7.05244e-07,-0.010256,0.362871,-0.00557564,-0.00607287,0.931803,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9590153,0.00434541,-2.2403e-06,-0.0110986,0.362787,-0.00548697,-0.00586797,0.931838,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9622154,0.00910029,-4.84695e-06,-0.0100292,0.362638,-0.00556219,-0.00605414,0.931894,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
9654115,-0.008121,-0.000752052,-0.00970283,0.362451,-0.00549852,-0.00589352,0.931968,0.999967,-4.82211e-05,-0.000123634,0.00810915,4
