timestamp,main_state
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
2705563,0
