timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
18925964,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19430745,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19934662,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20428347,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20932387,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21436301,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21929927,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22433878,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22940326,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23444274,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23938648,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24442634,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24949123,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25441076,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25947448,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26440232,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26945936,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27452288,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27945134,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28450633,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28942667,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29446671,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29952337,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30456262,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30948262,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31453889,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31957848,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32449848,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32956262,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33461906,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33965947,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34470007,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34963460,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35467502,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35971535,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36477102,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36969097,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37474704,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37978646,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38472355,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38977064,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39481088,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39974697,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40478648,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40982637,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41476386,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41980224,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42473879,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42977924,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43481898,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43975474,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44479589,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44983558,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45477081,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45981067,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46486633,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46978707,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47482704,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47988260,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48480318,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48986008,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49490634,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
