timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
102109576,1069.0,1,0,0,0
102192012,1070.0,1,0,0,0
102277575,1071.0,1,0,0,0
102340029,1072.0,1,0,0,0
102424029,1073.0,1,0,0,0
102505018,1074.0,1,0,0,0
102608007,1075.0,1,0,0,0
102710007,1076.0,1,0,0,0
102812007,1077.0,1,0,0,0
102954010,1078.0,1,0,0,0
103101014,1079.0,1,0,0,0
103265009,1042.0,1,0,0,0
103347031,1041.0,1,0,0,0
103490009,1040.0,1,0,0,0
103983022,1041.0,1,0,0,0
104108019,1042.0,1,0,0,0
104235567,1043.0,1,0,0,0
104379005,1044.0,1,0,0,0
104523247,1045.0,1,0,0,0
104690007,1046.0,1,0,0,0
104917027,1047.0,1,0,0,0
105268072,1048.0,1,0,0,0
105412019,1047.0,1,0,0,0
105722010,1046.0,1,0,0,0
105906131,1045.0,1,0,0,0
106089032,1044.0,1,0,0,0
106791007,1045.0,1,0,0,0
106938751,1046.0,1,0,0,0
107061034,1047.0,1,0,0,0
107165072,1048.0,1,0,0,0
107289057,1049.0,1,0,0,0
107391007,1050.0,1,0,0,0
107493013,1051.0,1,0,0,0
107615018,1052.0,1,0,0,0
107720367,1053.0,1,0,0,0
107866485,1054.0,1,0,0,0
108075007,1055.0,1,0,0,0
108598055,1054.0,1,0,0,0
109050007,1053.0,1,0,0,0
109258007,1054.0,1,0,0,0
109545012,1055.0,1,0,0,0
109732057,1056.0,1,0,0,0
109919007,1057.0,1,0,0,0
110104023,1058.0,1,0,0,0
110247017,1059.0,1,0,0,0
110369025,1060.0,1,0,0,0
110471017,1061.0,1,0,0,0
110553007,1062.0,1,0,0,0
110635036,1063.0,1,0,0,0
110717034,1064.0,1,0,0,0
110798012,1065.0,1,0,0,0
110860019,1066.0,1,0,0,0
110941433,1067.0,1,0,0,0
111023007,1068.0,1,0,0,0
111105018,1069.0,1,0,0,0
111166017,1070.0,1,0,0,0
111248007,1071.0,1,0,0,0
111312053,1072.0,1,0,0,0
111395007,1073.0,1,0,0,0
111458998,1074.0,1,0,0,0
111522467,1075.0,1,0,0,0
111605007,1076.0,1,0,0,0
111668007,1077.0,1,0,0,0
111710718,1078.0,1,0,0,0
111771061,1079.0,1,0,0,0
111833059,1080.0,1,0,0,0
111896007,1081.0,1,0,0,0
111938069,1082.0,1,0,0,0
111979251,1083.0,1,0,0,0
112041030,1084.0,1,0,0,0
112082023,1085.0,1,0,0,0
112122022,1086.0,1,0,0,0
112185044,1087.0,1,0,0,0
112226007,1088.0,1,0,0,0
112267206,1089.0,1,0,0,0
112308051,1090.0,1,0,0,0
112348220,1091.0,1,0,0,0
112389012,1092.0,1,0,0,0
112430018,1093.0,1,0,0,0
112471105,1094.0,1,0,0,0
112513007,1095.0,1,0,0,0
112554018,1096.0,1,0,0,0
112595224,1097.0,1,0,0,0
112636021,1098.0,1,0,0,0
112676022,1099.0,1,0,0,0
112717007,1100.0,1,0,0,0
112758019,1101.0,1,0,0,0
112799180,1102.0,1,0,0,0
112840073,1103.0,1,0,0,0
112903049,1104.0,1,0,0,0
112944010,1105.0,1,0,0,0
112984019,1106.0,1,0,0,0
113025017,1107.0,1,0,0,0
113066017,1108.0,1,0,0,0
113127011,1109.0,1,0,0,0
113168019,1110.0,1,0,0,0
113209060,1111.0,1,0,0,0
113270017,1112.0,1,0,0,0
113332021,1113.0,1,0,0,0
113373020,1114.0,1,0,0,0
113434007,1115.0,1,0,0,0
113495018,1116.0,1,0,0,0
113556007,1117.0,1,0,0,0
113639062,1118.0,1,0,0,0
113700007,1119.0,1,0,0,0
113784011,1120.0,1,0,0,0
113869030,1121.0,1,0,0,0
113950329,1122.0,1,0,0,0
114033018,1123.0,1,0,0,0
114118446,1124.0,1,0,0,0
114199430,1125.0,1,0,0,0
114283059,1126.0,1,0,0,0
114346354,1127.0,1,0,0,0
114430007,1128.0,1,0,0,0
114491178,1129.0,1,0,0,0
114554007,1130.0,1,0,0,0
114615239,1131.0,1,0,0,0
114676009,1132.0,1,0,0,0
114739581,1133.0,1,0,0,0
114802007,1134.0,1,0,0,0
114843200,1135.0,1,0,0,0
114904007,1136.0,1,0,0,0
114965015,1137.0,1,0,0,0
115026019,1138.0,1,0,0,0
115088058,1139.0,1,0,0,0
115130007,1140.0,1,0,0,0
115191165,1141.0,1,0,0,0
115252023,1052.0,1,0,0,0
115273007,1051.0,1,0,0,0
115395012,1050.0,1,0,0,0
115497887,1049.0,1,0,0,0
116211007,1050.0,1,0,0,0
116590421,1051.0,1,0,0,0
118660034,1050.0,1,0,0,0
119375007,1049.0,1,0,0,0
120017595,1048.0,1,0,0,0
120791150,1047.0,1,0,0,0
121328064,1046.0,1,0,0,0
121909040,1045.0,1,0,0,0
122684007,1044.0,1,0,0,0
123093018,1043.0,1,0,0,0
123359054,1042.0,1,0,0,0
123547402,1041.0,1,0,0,0
123713027,1040.0,1,0,0,0
123857007,1039.0,1,0,0,0
124000044,1038.0,1,0,0,0
124124630,1037.0,1,0,0,0
124268819,1036.0,1,0,0,0
124433023,1035.0,1,0,0,0
124681250,1034.0,1,0,0,0
125253969,1035.0,1,0,0,0
125683767,1036.0,1,0,0,0
125955007,1037.0,1,0,0,0
126165007,1038.0,1,0,0,0
126353007,1039.0,1,0,0,0
126518012,1040.0,1,0,0,0
126701012,1041.0,1,0,0,0
126907018,1042.0,1,0,0,0
127155030,1043.0,1,0,0,0
127491049,1044.0,1,0,0,0
127949007,1045.0,1,0,0,0
129809627,1044.0,1,0,0,0
130082770,1043.0,1,0,0,0
130351152,1042.0,1,0,0,0
131008015,1043.0,1,0,0,0
131192007,1044.0,1,0,0,0
131335007,1045.0,1,0,0,0
131458007,1046.0,1,0,0,0
131602306,1047.0,1,0,0,0
131728017,1048.0,1,0,0,0
131833014,1049.0,1,0,0,0
131938407,1050.0,1,0,0,0
132022305,1051.0,1,0,0,0
132127090,1052.0,1,0,0,0
132211608,1053.0,1,0,0,0
132334007,1054.0,1,0,0,0
132437007,1055.0,1,0,0,0
132580093,1056.0,1,0,0,0
132723007,1057.0,1,0,0,0
132907007,1058.0,1,0,0,0
133113241,1059.0,1,0,0,0
133317579,1060.0,1,0,0,0
133542018,1061.0,1,0,0,0
133766007,1062.0,1,0,0,0
133993007,1063.0,1,0,0,0
134246312,1064.0,1,0,0,0
134578015,1065.0,1,0,0,0
136114020,1066.0,1,0,0,0
136425079,1067.0,1,0,0,0
136630021,1034.0,1,0,0,0
136814007,1033.0,1,0,0,0
137222007,1032.0,1,0,0,0
137511010,1031.0,1,0,0,0
137721591,1030.0,1,0,0,0
138309064,1031.0,1,0,0,0
138454010,1032.0,1,0,0,0
138622007,1033.0,1,0,0,0
138786007,1034.0,1,0,0,0
138970034,1035.0,1,0,0,0
139237296,1036.0,1,0,0,0
140045007,1035.0,1,0,0,0
140399578,1034.0,1,0,0,0
140769019,1033.0,1,0,0,0
141444007,1034.0,1,0,0,0
142392007,1033.0,1,0,0,0
143301022,1032.0,1,0,0,0
143717659,1033.0,1,0,0,0
144136007,1034.0,1,0,0,0
144367017,1035.0,1,0,0,0
144574981,1036.0,1,0,0,0
144743244,1037.0,1,0,0,0
144911519,1038.0,1,0,0,0
145097007,1039.0,1,0,0,0
145368303,1040.0,1,0,0,0
146049007,1041.0,1,0,0,0
146314039,1042.0,1,0,0,0
146498021,1043.0,1,0,0,0
146683007,1044.0,1,0,0,0
146829055,1045.0,1,0,0,0
146993013,1046.0,1,0,0,0
147179010,1047.0,1,0,0,0
147452022,1048.0,1,0,0,0
148259876,1047.0,1,0,0,0
148546018,1046.0,1,0,0,0
148750041,1045.0,1,0,0,0
148913018,1044.0,1,0,0,0
149076014,1043.0,1,0,0,0
149221018,1042.0,1,0,0,0
149348007,1041.0,1,0,0,0
149491007,1040.0,1,0,0,0
149617011,1039.0,1,0,0,0
149761007,1038.0,1,0,0,0
149925110,1037.0,1,0,0,0
150092398,1036.0,1,0,0,0
150279018,1035.0,1,0,0,0
150464032,1034.0,1,0,0,0
150633595,1033.0,1,0,0,0
150780049,1032.0,1,0,0,0
150906225,1031.0,1,0,0,0
151032012,1030.0,1,0,0,0
151115109,1029.0,1,0,0,0
151219566,1028.0,1,0,0,0
151321007,1027.0,1,0,0,0
151426007,1026.0,1,0,0,0
151571119,1025.0,1,0,0,0
151802011,1024.0,1,0,0,0
152130031,1025.0,1,0,0,0
152956017,1024.0,1,0,0,0
153268038,1023.0,1,0,0,0
154191015,1024.0,1,0,0,0
154417821,1025.0,1,0,0,0
154601065,1026.0,1,0,0,0
154787291,1027.0,1,0,0,0
154996007,1028.0,1,0,0,0
155329007,1029.0,1,0,0,0
155742020,1028.0,1,0,0,0
156135010,1027.0,1,0,0,0
156409593,1026.0,1,0,0,0
156660013,1025.0,1,0,0,0
156870012,1024.0,1,0,0,0
157037075,1023.0,1,0,0,0
157205007,1022.0,1,0,0,0
157330007,1021.0,1,0,0,0
157472010,1020.0,1,0,0,0
157616007,1019.0,1,0,0,0
157781050,1018.0,1,0,0,0
157966007,1017.0,1,0,0,0
158210317,1016.0,1,0,0,0
158567359,1015.0,1,0,0,0
158943007,1014.0,1,0,0,0
159251010,1013.0,1,0,0,0
159477020,1012.0,1,0,0,0
159686218,1011.0,1,0,0,0
159959007,1010.0,1,0,0,0
160769013,1009.0,1,0,0,0
161406012,1008.0,1,0,0,0
161922443,1007.0,1,0,0,0
162374018,1006.0,1,0,0,0
162747197,1005.0,1,0,0,0
163222007,1004.0,1,0,0,0
163881027,1003.0,1,0,0,0
164318046,1002.0,1,0,0,0
165131869,1001.0,1,0,0,0
165769156,1000.0,1,0,0,0
166601625,999.0,1,0,0,0
168060643,1000.0,1,0,0,0
169712007,999.0,1,0,0,0
170708023,998.0,1,0,0,0
171635541,997.0,1,0,0,0
173746058,998.0,1,0,0,0
175232010,999.0,1,0,0,0
179130012,998.0,1,0,0,0
190369694,999.0,1,0,0,0
213335020,998.0,1,0,0,0
215343286,999.0,1,0,0,0
215363059,998.0,1,0,0,0
215405007,999.0,1,0,0,0
215426082,998.0,1,0,0,0
215446087,999.0,1,0,0,0
222982019,998.0,1,0,0,0
229621068,999.0,1,0,0,0
229641021,998.0,1,0,0,0
229682007,999.0,1,0,0,0
229724019,998.0,1,0,0,0
229745007,999.0,1,0,0,0
229786018,998.0,1,0,0,0
229806031,999.0,1,0,0,0
229869062,998.0,1,0,0,0
229890007,999.0,1,0,0,0
