timestamp,gps_timestamp_rel,optical_flow_timestamp_rel,distance_sensor_timestamp_rel,airspeed_timestamp_rel,vision_position_timestamp_rel,vision_attitude_timestamp_rel
3292303,32767,32767,32767,32767,32767,32767
3296303,32767,32767,32767,32767,32767,32767
3300303,32767,32767,32767,32767,32767,32767
3304303,32767,32767,32767,32767,32767,32767
3308303,32767,32767,32767,32767,32767,32767
3312303,32767,32767,32767,32767,32767,32767
3316303,32767,32767,32767,32767,32767,32767
3320303,32767,32767,32767,32767,32767,32767
3324303,32767,32767,32767,32767,32767,32767
3328353,32767,32767,32767,32767,32767,32767
3332303,32767,32767,32767,32767,32767,32767
3336312,32767,32767,32767,32767,32767,32767
3340303,32767,32767,32767,32767,32767,32767
3344303,32767,32767,32767,32767,32767,32767
3348311,32767,32767,32767,32767,32767,32767
3352303,32767,32767,32767,32767,32767,32767
3356303,32767,32767,32767,32767,32767,32767
3360303,32767,32767,32767,32767,32767,32767
3364303,32767,32767,32767,32767,32767,32767
3368307,32767,32767,32767,32767,32767,32767
3372303,32767,32767,32767,32767,32767,32767
3376303,32767,32767,32767,32767,32767,32767
3380303,32767,32767,32767,32767,32767,32767
3384303,32767,32767,32767,32767,32767,32767
3388319,32767,32767,32767,32767,32767,32767
3392303,32767,32767,32767,32767,32767,32767
3396303,32767,32767,32767,32767,32767,32767
3400303,32767,32767,32767,32767,32767,32767
3404303,32767,32767,32767,32767,32767,32767
3408303,32767,32767,32767,32767,32767,32767
3412326,32767,32767,32767,32767,32767,32767
3416303,32767,32767,32767,32767,32767,32767
3420303,32767,32767,32767,32767,32767,32767
3424303,32767,32767,32767,32767,32767,32767
3428303,32767,32767,32767,32767,32767,32767
3432328,32767,32767,32767,32767,32767,32767
3436303,32767,32767,32767,32767,32767,32767
3440303,32767,32767,32767,32767,32767,32767
3444303,32767,32767,32767,32767,32767,32767
3448303,32767,32767,32767,32767,32767,32767
3452303,32767,32767,32767,32767,32767,32767
3456308,32767,32767,32767,32767,32767,32767
3460302,32767,32767,32767,32767,32767,32767
3464303,32767,32767,32767,32767,32767,32767
3468303,32767,32767,32767,32767,32767,32767
3472303,32767,32767,32767,32767,32767,32767
3476314,32767,32767,32767,32767,32767,32767
3480303,32767,32767,32767,32767,32767,32767
3484303,32767,32767,32767,32767,32767,32767
3488303,32767,32767,32767,32767,32767,32767
3492303,32767,32767,32767,32767,32767,32767
3496368,32767,32767,32767,32767,32767,32767
3500303,32767,32767,32767,32767,32767,32767
3504303,32767,32767,32767,32767,32767,32767
3508303,32767,32767,32767,32767,32767,32767
3512303,32767,32767,32767,32767,32767,32767
3516315,32767,32767,32767,32767,32767,32767
3520303,32767,32767,32767,32767,32767,32767
3524303,32767,32767,32767,32767,32767,32767
3528303,32767,32767,32767,32767,32767,32767
3532303,32767,32767,32767,32767,32767,32767
3536332,32767,32767,32767,32767,32767,32767
3540303,32767,32767,32767,32767,32767,32767
3544303,32767,32767,32767,32767,32767,32767
3548302,32767,32767,32767,32767,32767,32767
3552303,32767,32767,32767,32767,32767,32767
3556303,32767,32767,32767,32767,32767,32767
3560303,32767,32767,32767,32767,32767,32767
3564303,32767,32767,32767,32767,32767,32767
3568303,32767,32767,32767,32767,32767,32767
3572303,32767,32767,32767,32767,32767,32767
3576308,32767,32767,32767,32767,32767,32767
3580327,32767,32767,32767,32767,32767,32767
3584303,32767,32767,32767,32767,32767,32767
3588303,32767,32767,32767,32767,32767,32767
3592302,32767,32767,32767,32767,32767,32767
3596303,32767,32767,32767,32767,32767,32767
3600328,32767,32767,32767,32767,32767,32767
3604303,32767,32767,32767,32767,32767,32767
3608303,32767,32767,32767,32767,32767,32767
3612303,32767,32767,32767,32767,32767,32767
3616303,32767,32767,32767,32767,32767,32767
3620303,32767,32767,32767,32767,32767,32767
3624329,32767,32767,32767,32767,32767,32767
3628303,32767,32767,32767,32767,32767,32767
3632303,32767,32767,32767,32767,32767,32767
3636303,32767,32767,32767,32767,32767,32767
3640303,32767,32767,32767,32767,32767,32767
3645115,32767,32767,32767,32767,32767,32767
3649903,32767,32767,32767,32767,32767,32767
3653906,32767,32767,32767,32767,32767,32767
3657925,32767,32767,32767,32767,32767,32767
3661903,32767,32767,32767,32767,32767,32767
3665903,32767,32767,32767,32767,32767,32767
3669903,32767,32767,32767,32767,32767,32767
3673903,32767,32767,32767,32767,32767,32767
3677902,32767,32767,32767,32767,32767,32767
3681903,32767,32767,32767,32767,32767,32767
3685903,32767,32767,32767,32767,32767,32767
3689903,32767,32767,32767,32767,32767,32767
3693903,32767,32767,32767,32767,32767,32767
3697960,32767,32767,32767,32767,32767,32767
3701903,32767,32767,32767,32767,32767,32767
3705903,32767,32767,32767,32767,32767,32767
3709903,32767,32767,32767,32767,32767,32767
3713903,32767,32767,32767,32767,32767,32767
3717932,32767,32767,32767,32767,32767,32767
3721903,32767,32767,32767,32767,32767,32767
3725903,32767,32767,32767,32767,32767,32767
3729903,32767,32767,32767,32767,32767,32767
3733903,32767,32767,32767,32767,32767,32767
3737903,32767,32767,32767,32767,32767,32767
3741903,32767,32767,32767,32767,32767,32767
3745903,32767,32767,32767,32767,32767,32767
3749903,32767,32767,32767,32767,32767,32767
3753903,32767,32767,32767,32767,32767,32767
3757903,32767,32767,32767,32767,32767,32767
3761903,32767,32767,32767,32767,32767,32767
3765903,32767,32767,32767,32767,32767,32767
3769903,32767,32767,32767,32767,32767,32767
3773903,32767,32767,32767,32767,32767,32767
3777903,32767,32767,32767,32767,32767,32767
3781930,32767,32767,32767,32767,32767,32767
3785919,32767,32767,32767,32767,32767,32767
3789903,32767,32767,32767,32767,32767,32767
3793903,32767,32767,32767,32767,32767,32767
3797903,32767,32767,32767,32767,32767,32767
3801928,32767,32767,32767,32767,32767,32767
