timestamp,windspeed_north,windspeed_east,variance_north,variance_east
10451381,0.0,0.0,0.0,0.0
10651393,0.0,0.0,0.0,0.0
10856871,0.0,0.0,0.0,0.0
11061012,0.0,0.0,0.0,0.0
11260912,0.0,0.0,0.0,0.0
11463403,0.0,0.0,0.0,0.0
11664882,0.0,0.0,0.0,0.0
11866520,0.0,0.0,0.0,0.0
12071369,0.0,0.0,0.0,0.0
12271371,0.0,0.0,0.0,0.0
12472903,0.0,0.0,0.0,0.0
12677735,0.0,0.0,0.0,0.0
12876921,0.0,0.0,0.0,0.0
13077824,0.0,0.0,0.0,0.0
13283360,0.0,0.0,0.0,0.0
13484260,0.0,0.0,0.0,0.0
13688107,0.0,0.0,0.0,0.0
13889713,0.0,0.0,0.0,0.0
14093686,0.0,0.0,0.0,0.0
14297706,0.0,0.0,0.0,0.0
14500233,0.0,0.0,0.0,0.0
14704083,0.0,0.0,0.0,0.0
14904146,0.0,0.0,0.0,0.0
15108180,0.0,0.0,0.0,0.0
15312267,0.0,0.0,0.0,0.0
15513711,0.0,0.0,0.0,0.0
15717722,0.0,0.0,0.0,0.0
15921696,0.0,0.0,0.0,0.0
16121756,0.0,0.0,0.0,0.0
16325687,0.0,0.0,0.0,0.0
16531386,0.0,0.0,0.0,0.0
16732267,0.0,0.0,0.0,0.0
16933682,0.0,0.0,0.0,0.0
17133765,0.0,0.0,0.0,0.0
17337827,0.0,0.0,0.0,0.0
17541722,0.0,0.0,0.0,0.0
17745682,0.0,0.0,0.0,0.0
17947389,0.0,0.0,0.0,0.0
18151360,0.0,0.0,0.0,0.0
18351317,0.0,0.0,0.0,0.0
18551455,0.0,0.0,0.0,0.0
18755310,0.0,0.0,0.0,0.0
18959307,0.0,0.0,0.0,0.0
19163337,0.0,0.0,0.0,0.0
19365005,0.0,0.0,0.0,0.0
19564882,0.0,0.0,0.0,0.0
19768975,0.0,0.0,0.0,0.0
19968958,0.0,0.0,0.0,0.0
20174482,0.0,0.0,0.0,0.0
20375415,0.0,0.0,0.0,0.0
20579323,0.0,0.0,0.0,0.0
20779350,0.0,0.0,0.0,0.0
20980928,0.0,0.0,0.0,0.0
21184916,0.0,0.0,0.0,0.0
21385708,0.0,0.0,0.0,0.0
21590496,0.0,0.0,0.0,0.0
21794581,0.0,0.0,0.0,0.0
21994490,0.0,0.0,0.0,0.0
22194489,0.0,0.0,0.0,0.0
22398482,0.0,0.0,0.0,0.0
22602536,0.0,0.0,0.0,0.0
22806482,0.0,0.0,0.0,0.0
23008116,0.0,0.0,0.0,0.0
23212137,0.0,0.0,0.0,0.0
23412111,0.0,0.0,0.0,0.0
23612137,0.0,0.0,0.0,0.0
23816125,0.0,0.0,0.0,0.0
24017818,0.0,0.0,0.0,0.0
24217721,0.0,0.0,0.0,0.0
24421696,0.0,0.0,0.0,0.0
24625818,0.0,0.0,0.0,0.0
24827335,0.0,0.0,0.0,0.0
25031415,0.0,0.0,0.0,0.0
25235293,0.0,0.0,0.0,0.0
25435384,0.0,0.0,0.0,0.0
25639323,0.0,0.0,0.0,0.0
25840142,0.0,0.0,0.0,0.0
26044082,0.0,0.0,0.0,0.0
26244931,0.0,0.0,0.0,0.0
26449745,0.0,0.0,0.0,0.0
26652245,0.0,0.0,0.0,0.0
26854524,0.0,0.0,0.0,0.0
27058520,0.0,0.0,0.0,0.0
27262483,0.0,0.0,0.0,0.0
27462537,0.0,0.0,0.0,0.0
27666517,0.0,0.0,0.0,0.0
27871445,0.0,0.0,0.0,0.0
28071308,0.0,0.0,0.0,0.0
28275336,0.0,0.0,0.0,0.0
28479357,0.0,0.0,0.0,0.0
28679346,0.0,0.0,0.0,0.0
28879369,0.0,0.0,0.0,0.0
29084870,0.0,0.0,0.0,0.0
29288938,0.0,0.0,0.0,0.0
29488930,0.0,0.0,0.0,0.0
29690499,0.0,0.0,0.0,0.0
29894522,0.0,0.0,0.0,0.0
30094556,0.0,0.0,0.0,0.0
30299337,0.0,0.0,0.0,0.0
30503329,0.0,0.0,0.0,0.0
30704930,0.0,0.0,0.0,0.0
30905759,0.0,0.0,0.0,0.0
