timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
5804759,4.75664,0.0,0,1,0,0,0,0,0
6304752,4.74858,0.0,0,1,0,0,0,0,0
6804752,4.75503,0.0,0,1,0,0,0,0,0
7314786,4.79531,0.0,0,1,0,0,0,0,0
7814752,4.74214,0.0,0,1,0,0,0,0,0
8314752,4.74697,0.0,0,1,0,0,0,0,0
8814763,4.75503,0.0,0,1,0,0,0,0,0
9314752,4.76953,0.0,0,1,0,0,0,0,0
9824752,4.79531,0.0,0,1,0,0,0,0,0
10324752,4.73569,0.0,0,1,0,0,0,0,0
10824757,4.79531,0.0,0,1,0,0,0,0,0
11324752,4.77436,0.0,0,1,0,0,0,0,0
11824752,4.73086,0.0,0,1,0,0,0,0,0
12324752,4.78242,0.0,0,1,0,0,0,0,0
12824752,4.79531,0.0,0,1,0,0,0,0,0
13324752,4.74214,0.0,0,1,0,0,0,0,0
13824771,4.75986,0.0,0,1,0,0,0,0,0
14324752,4.77114,0.0,0,1,0,0,0,0,0
14824752,4.71636,0.0,0,1,0,0,0,0,0
15324757,4.76792,0.0,0,1,0,0,0,0,0
15824752,4.79209,0.0,0,1,0,0,0,0,0
16334753,4.76792,0.0,0,1,0,0,0,0,0
16834752,4.79531,0.0,0,1,0,0,0,0,0
17334784,4.7647,0.0,0,1,0,0,0,0,0
17844752,4.76147,0.0,0,1,0,0,0,0,0
18344752,4.74858,0.0,0,1,0,0,0,0,0
18844773,4.74214,0.0,0,1,0,0,0,0,0
19344753,4.79531,0.0,0,1,0,0,0,0,0
19844752,4.74858,0.0,0,1,0,0,0,0,0
20344752,4.74536,0.0,0,1,0,0,0,0,0
20844752,4.79531,0.0,0,1,0,0,0,0,0
21344755,4.74858,0.0,0,1,0,0,0,0,0
21844752,4.76147,0.0,0,1,0,0,0,0,0
22344759,4.78242,0.0,0,1,0,0,0,0,0
22844752,4.75664,0.0,0,1,0,0,0,0,0
23354752,4.74214,0.0,0,1,0,0,0,0,0
23854752,4.79531,0.0,0,1,0,0,0,0,0
24354752,4.75986,0.0,0,1,0,0,0,0,0
24854752,4.75825,0.0,0,1,0,0,0,0,0
25354752,4.78726,0.0,0,1,0,0,0,0,0
25854752,4.75664,0.0,0,1,0,0,0,0,0
26354752,4.75825,0.0,0,1,0,0,0,0,0
26854752,4.76953,0.0,0,1,0,0,0,0,0
27354768,4.77114,0.0,0,1,0,0,0,0,0
27854756,4.73569,0.0,0,1,0,0,0,0,0
28354752,4.74858,0.0,0,1,0,0,0,0,0
28864752,4.77114,0.0,0,1,0,0,0,0,0
29364752,4.76792,0.0,0,1,0,0,0,0,0
29864752,4.75664,0.0,0,1,0,0,0,0,0
30364752,4.79531,0.0,0,1,0,0,0,0,0
30864752,4.74858,0.0,0,1,0,0,0,0,0
31364752,4.74858,0.0,0,1,0,0,0,0,0
31864761,4.77436,0.0,0,1,0,0,0,0,0
32364769,4.78242,0.0,0,1,0,0,0,0,0
32864752,4.73247,0.0,0,1,0,0,0,0,0
33364752,4.78403,0.0,0,1,0,0,0,0,0
33864760,4.79531,0.0,0,1,0,0,0,0,0
34364761,4.78242,0.0,0,1,0,0,0,0,0
34864752,4.79531,0.0,0,1,0,0,0,0,0
35374752,4.79531,0.0,0,1,0,0,0,0,0
35874752,4.76631,0.0,0,1,0,0,0,0,0
36374752,4.78242,0.0,0,1,0,0,0,0,0
36874752,4.75825,0.0,0,1,0,0,0,0,0
37374778,4.76953,0.0,0,1,0,0,0,0,0
37874755,4.79531,0.0,0,1,0,0,0,0,0
38374752,4.79531,0.0,0,1,0,0,0,0,0
38874752,4.74375,0.0,0,1,0,0,0,0,0
39374752,4.74214,0.0,0,1,0,0,0,0,0
39874752,4.76792,0.0,0,1,0,0,0,0,0
40384752,4.74214,0.0,0,1,0,0,0,0,0
40884762,4.76309,0.0,0,1,0,0,0,0,0
41384752,4.80176,0.0,0,1,0,0,0,0,0
41884752,4.79531,0.0,0,1,0,0,0,0,0
42394793,4.73569,0.0,0,1,0,0,0,0,0
42894752,4.78242,0.0,0,1,0,0,0,0,0
43394759,4.79531,0.0,0,1,0,0,0,0,0
43894752,4.75664,0.0,0,1,0,0,0,0,0
44394752,4.80176,0.0,0,1,0,0,0,0,0
44894778,4.76953,0.0,0,1,0,0,0,0,0
45394752,4.78242,0.0,0,1,0,0,0,0,0
45894796,4.74214,0.0,0,1,0,0,0,0,0
46394752,4.79531,0.0,0,1,0,0,0,0,0
46894752,4.76631,0.0,0,1,0,0,0,0,0
47394775,4.76631,0.0,0,1,0,0,0,0,0
47904760,4.76792,0.0,0,1,0,0,0,0,0
48404752,4.77275,0.0,0,1,0,0,0,0,0
48904752,4.74536,0.0,0,1,0,0,0,0,0
49404752,4.78242,0.0,0,1,0,0,0,0,0
49904755,4.76631,0.0,0,1,0,0,0,0,0
50404752,4.7647,0.0,0,1,0,0,0,0,0
50904752,4.78242,0.0,0,1,0,0,0,0,0
51404752,4.76147,0.0,0,1,0,0,0,0,0
51904752,4.73569,0.0,0,1,0,0,0,0,0
52404766,4.79531,0.0,0,1,0,0,0,0,0
52904752,4.79531,0.0,0,1,0,0,0,0,0
