timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags
9080525,0.360838,-0.0055232,-0.006036,0.932593,-0.000236693,-0.00313072,0.0178112,-4.8936e-05,-0.000902694,-0.17909,1.73066e-05,1.22526e-05,0.000109821,1.35966e-07,-6.69833e-06,0.000160121,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,3.5593e-43,4.90094e-11,5.49502e-06,0.000620422,0.0195689,0.000205348,0.000205403,0.00293011,0.0450177,0.0450171,0.0830642,0.0161264,0.0161264,0.124651,7.89166e-09,7.89509e-09,2.61673e-08,5.40271e-06,5.40182e-06,1.62308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0207906,0.0,1.86658e-05,0.000333056,0.0,0.0,0.0,0,0,0,677,0,0,0
9282131,0.361976,-0.00553723,-0.00602029,0.932151,-0.000334276,-0.00303021,0.0289708,-1.56292e-05,-0.000982601,-0.165519,1.74668e-05,1.23859e-05,0.000109797,3.38412e-07,-6.5011e-06,0.00013805,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.101252,2.72505e-10,2.0619e-05,0.000725039,0.00217321,0.000205676,0.000205716,0.000327355,0.0346867,0.0346893,0.0795682,0.0158825,0.0158825,0.125579,6.43743e-09,6.44123e-09,2.61656e-08,5.40121e-06,5.40027e-06,1.45167e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.000194522,0.0,1.95296e-05,0.0336385,0.0,0.0,6e-06,0,0,0,677,0,0,0
9486111,0.360268,-0.00544632,-0.00576593,0.932815,0.00118849,-0.00279633,0.0331906,7.6433e-05,-0.00092778,-0.159514,1.76308e-05,1.25414e-05,0.000109478,8.59827e-08,-6.37453e-06,0.000141168,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.0956335,4.11514e-10,3.48556e-05,0.000550068,0.00115118,0.000204914,0.000204955,0.000174496,0.0360641,0.0360698,0.0734147,0.0140826,0.0140827,0.120686,5.17935e-09,5.18345e-09,2.61543e-08,5.39754e-06,5.39655e-06,1.26179e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0197664,0.0,1.91077e-05,0.0276978,0.0,0.0,-1.4e-05,0,0,0,677,0,0,0
9686943,0.35909,-0.00557063,-0.00606786,0.933267,0.000671162,-0.00303674,0.0495583,0.000161626,-0.00101287,-0.136703,1.77314e-05,1.26642e-05,0.000108855,-5.17816e-07,-5.26583e-06,0.00011001,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.0937688,3.71112e-10,3.22113e-05,0.000596458,0.000784991,0.000200108,0.000200143,0.000119721,0.0483323,0.0483412,0.0705138,0.0145862,0.0145865,0.122823,4.50991e-09,4.51416e-09,2.61256e-08,5.36829e-06,5.36727e-06,1.12665e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0179101,0.0,2.017e-05,0.0125703,0.0,0.0,1.8e-05,0,0,0,677,0,0,0
9892481,0.35961,-0.00551705,-0.00598487,0.933067,0.000697071,-0.00372152,0.0391108,0.000162579,-0.00114872,-0.151884,1.78221e-05,1.27811e-05,0.000108672,-2.48032e-06,-4.74241e-06,0.000158896,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.09276,2.99101e-10,2.58564e-05,0.000734102,0.000580449,0.000185631,0.000185661,8.90522e-05,0.0608896,0.0608992,0.065894,0.0150032,0.0150037,0.120661,4.04202e-09,4.04635e-09,2.60613e-08,5.26073e-06,5.2597e-06,9.89033e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.00438467,0.0,2.3694e-05,0.0413947,0.0,0.0,-4.4e-05,0,0,0,677,0,0,0
10093314,0.361681,-0.0055337,-0.00604205,0.932266,0.000336522,-0.00328786,0.0355981,0.000229424,-0.00120018,-0.160106,1.78688e-05,1.28356e-05,0.000109711,-4.829e-06,-3.51143e-06,0.000188856,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.0922984,2.33716e-10,2.07163e-05,0.000673365,0.000474543,0.000164776,0.000164799,7.32342e-05,0.0710863,0.0710953,0.0626725,0.0169016,0.0169024,0.121745,3.84227e-09,3.84659e-09,2.59669e-08,5.08059e-06,5.07959e-06,8.796e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0214663,0.0,2.4136e-05,0.0243574,0.0,0.0,-2.3e-05,0,0,0,677,0,0,0
10297446,0.364582,-0.00554781,-0.006028,0.931135,-0.000384865,-0.00245322,0.0490116,0.000121208,-0.00104049,-0.136124,1.78769e-05,1.28345e-05,0.000112149,-7.3995e-06,-8.7898e-07,0.00016024,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.0919062,1.72043e-10,1.56753e-05,0.00047532,0.000404554,0.000136748,0.000136764,6.27896e-05,0.0686206,0.0686269,0.0571539,0.0166882,0.0166888,0.115619,3.76925e-09,3.77352e-09,2.58322e-08,4.80472e-06,4.80376e-06,7.62049e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0156203,0.0,2.15409e-05,0.00402741,0.0,0.0,0.000108,0,0,0,677,0,0,0
10498924,0.365986,-0.00552289,-0.0059838,0.930585,-0.00063832,-0.00225596,0.0365449,6.65556e-05,-0.000906973,-0.153933,1.78748e-05,1.28291e-05,0.000112959,-9.74467e-06,3.22809e-07,0.000205085,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.091673,1.25948e-10,1.18031e-05,0.000449717,0.000355202,0.000115495,0.000115507,5.54252e-05,0.0622333,0.0622372,0.0530471,0.016638,0.0166385,0.111748,3.76407e-09,3.76828e-09,2.56467e-08,4.56515e-06,4.56424e-06,6.72514e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.00619385,0.0,1.87741e-05,0.0281639,0.0,0.0,-1e-06,0,0,0,677,0,0,0
10700516,0.366679,-0.00554378,-0.00604133,0.930311,0.000776255,-0.000714241,0.0434696,7.85915e-05,-0.000650793,-0.140205,1.7873e-05,1.28376e-05,0.000112198,-1.13151e-05,2.03293e-06,0.000196127,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.0915066,9.43613e-11,9.37784e-06,0.000635419,0.000320205,0.000100235,0.000100244,5.02464e-05,0.0543889,0.0543912,0.0496928,0.0168886,0.016889,0.109914,3.75896e-09,3.76313e-09,2.5407e-08,4.36419e-06,4.36332e-06,5.95484e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0217583,0.0,1.34793e-05,0.0122568,0.0,0.0,-9e-06,0,0,0,677,0,0,0
10902138,0.366835,-0.00554416,-0.00600288,0.93025,0.000599344,-4.89423e-05,0.0522227,0.000159653,-0.000375995,-0.121659,1.78823e-05,1.28674e-05,0.000109892,-1.24986e-05,3.14444e-06,0.000182267,0.29093,1.82008e-08,0.760166,0.0,0.0,0.0,0.0,0.0,0.0913817,7.34074e-11,7.57123e-06,0.000755781,0.000294687,9.08705e-05,9.08774e-05,4.64847e-05,0.045999,0.0460004,0.0466607,0.0168031,0.0168034,0.108278,3.73944e-09,3.74354e-09,2.51079e-08,4.21197e-06,4.21113e-06,5.2917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0273469,0.0,7.74774e-06,0.00542584,0.0,0.0,1.3e-05,0,0,0,677,0,0,0
