timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
264286018,1080.0,1,0,0,0
264389019,1081.0,1,0,0,0
264472065,1082.0,1,0,0,0
264575020,1083.0,1,0,0,0
264658007,1084.0,1,0,0,0
264762007,1085.0,1,0,0,0
264846007,1086.0,1,0,0,0
264952568,1087.0,1,0,0,0
265036476,1088.0,1,0,0,0
265120584,1089.0,1,0,0,0
265225227,1090.0,1,0,0,0
265308007,1091.0,1,0,0,0
265391033,1092.0,1,0,0,0
265496010,1093.0,1,0,0,0
265578080,1094.0,1,0,0,0
265661007,1095.0,1,0,0,0
265763007,1096.0,1,0,0,0
265845007,1097.0,1,0,0,0
265926007,1098.0,1,0,0,0
266029018,1099.0,1,0,0,0
266113007,1100.0,1,0,0,0
266195032,1101.0,1,0,0,0
266277020,1102.0,1,0,0,0
266358007,1103.0,1,0,0,0
266440129,1104.0,1,0,0,0
266523716,1105.0,1,0,0,0
266605021,1106.0,1,0,0,0
266688007,1107.0,1,0,0,0
266770021,1108.0,1,0,0,0
266852630,1109.0,1,0,0,0
266956898,1110.0,1,0,0,0
267041193,1111.0,1,0,0,0
267124930,1112.0,1,0,0,0
267209917,1049.0,1,0,0,0
267272598,1048.0,1,0,0,0
267461182,1047.0,1,0,0,0
267852007,1048.0,1,0,0,0
268098949,1049.0,1,0,0,0
268323356,1050.0,1,0,0,0
268590007,1051.0,1,0,0,0
269328178,1052.0,1,0,0,0
270029335,1051.0,1,0,0,0
271438010,1050.0,1,0,0,0
272250007,1049.0,1,0,0,0
274384017,1048.0,1,0,0,0
275312053,1047.0,1,0,0,0
275912007,1046.0,1,0,0,0
276321007,1045.0,1,0,0,0
276650017,1044.0,1,0,0,0
276944559,1043.0,1,0,0,0
277213007,1042.0,1,0,0,0
277465007,1041.0,1,0,0,0
277712010,1040.0,1,0,0,0
277980019,1039.0,1,0,0,0
278267064,1038.0,1,0,0,0
278614018,1037.0,1,0,0,0
280770007,1038.0,1,0,0,0
280996007,1039.0,1,0,0,0
281160019,1040.0,1,0,0,0
281328007,1041.0,1,0,0,0
281492011,1042.0,1,0,0,0
281678007,1043.0,1,0,0,0
281924007,1044.0,1,0,0,0
282230007,1045.0,1,0,0,0
282522014,1046.0,1,0,0,0
282774020,1047.0,1,0,0,0
283003007,1048.0,1,0,0,0
283210618,1049.0,1,0,0,0
283394116,1050.0,1,0,0,0
283559310,1051.0,1,0,0,0
283703669,1052.0,1,0,0,0
283846007,1053.0,1,0,0,0
283989007,1054.0,1,0,0,0
284112007,1055.0,1,0,0,0
284234019,1056.0,1,0,0,0
284378019,1057.0,1,0,0,0
284502007,1058.0,1,0,0,0
284628964,1059.0,1,0,0,0
284775010,1060.0,1,0,0,0
284923007,1061.0,1,0,0,0
285068023,1062.0,1,0,0,0
285211023,1063.0,1,0,0,0
285355020,1064.0,1,0,0,0
285519021,1065.0,1,0,0,0
285623398,1008.0,1,0,0,0
285827032,1007.0,1,0,0,0
286154010,1006.0,1,0,0,0
286754240,1005.0,1,0,0,0
287332010,1004.0,1,0,0,0
288768007,1003.0,1,0,0,0
290317136,1002.0,1,0,0,0
291806007,1003.0,1,0,0,0
292451007,1004.0,1,0,0,0
293011036,1005.0,1,0,0,0
293530021,1006.0,1,0,0,0
293985010,1007.0,1,0,0,0
294296052,1008.0,1,0,0,0
294543018,1009.0,1,0,0,0
294808230,1010.0,1,0,0,0
295095007,1011.0,1,0,0,0
295362036,1012.0,1,0,0,0
295591017,1013.0,1,0,0,0
295818007,1014.0,1,0,0,0
296001017,1015.0,1,0,0,0
296167044,1016.0,1,0,0,0
296330021,1017.0,1,0,0,0
296475007,1018.0,1,0,0,0
296637020,1019.0,1,0,0,0
296781007,1020.0,1,0,0,0
296924018,1021.0,1,0,0,0
297108173,1022.0,1,0,0,0
297271049,1023.0,1,0,0,0
297436009,1024.0,1,0,0,0
297625739,1025.0,1,0,0,0
297812007,1026.0,1,0,0,0
298037015,1027.0,1,0,0,0
298302050,1028.0,1,0,0,0
298629007,1029.0,1,0,0,0
299262018,1030.0,1,0,0,0
300567241,1031.0,1,0,0,0
300935007,1032.0,1,0,0,0
301160023,1033.0,1,0,0,0
301344310,1034.0,1,0,0,0
301507007,1035.0,1,0,0,0
301654007,1036.0,1,0,0,0
301781314,1037.0,1,0,0,0
301904018,1038.0,1,0,0,0
302029715,1039.0,1,0,0,0
302155017,1040.0,1,0,0,0
302277021,1041.0,1,0,0,0
302359087,1042.0,1,0,0,0
302460020,1043.0,1,0,0,0
302563061,1044.0,1,0,0,0
302645007,1045.0,1,0,0,0
302747851,1046.0,1,0,0,0
302828055,1047.0,1,0,0,0
302910007,1048.0,1,0,0,0
302993007,1049.0,1,0,0,0
303054007,1050.0,1,0,0,0
303136058,1051.0,1,0,0,0
303218007,1052.0,1,0,0,0
303279007,1053.0,1,0,0,0
303361050,1054.0,1,0,0,0
303422056,1055.0,1,0,0,0
303504165,1056.0,1,0,0,0
303565010,1057.0,1,0,0,0
303647007,1058.0,1,0,0,0
303710117,1059.0,1,0,0,0
303793969,1060.0,1,0,0,0
303856007,1061.0,1,0,0,0
303940007,1062.0,1,0,0,0
304004019,1063.0,1,0,0,0
304066020,1064.0,1,0,0,0
304128021,1065.0,1,0,0,0
304189993,1066.0,1,0,0,0
304273039,1067.0,1,0,0,0
304334574,1068.0,1,0,0,0
304395077,1069.0,1,0,0,0
304457020,1070.0,1,0,0,0
304518118,1071.0,1,0,0,0
304580012,1072.0,1,0,0,0
304642228,1073.0,1,0,0,0
304703007,1074.0,1,0,0,0
304763007,1075.0,1,0,0,0
304826885,1076.0,1,0,0,0
304887007,1077.0,1,0,0,0
304928019,1078.0,1,0,0,0
304990209,1079.0,1,0,0,0
305051007,1080.0,1,0,0,0
305113019,1081.0,1,0,0,0
305153064,1082.0,1,0,0,0
305215019,1083.0,1,0,0,0
305276018,1084.0,1,0,0,0
305337007,1085.0,1,0,0,0
305378018,1086.0,1,0,0,0
305439007,1087.0,1,0,0,0
305501007,1088.0,1,0,0,0
305562007,1089.0,1,0,0,0
305603007,1090.0,1,0,0,0
305644007,1053.0,1,0,0,0
305707007,1052.0,1,0,0,0
305809908,1051.0,1,0,0,0
305977743,1050.0,1,0,0,0
306184010,1051.0,1,0,0,0
306389303,1052.0,1,0,0,0
306534007,1053.0,1,0,0,0
306677007,1054.0,1,0,0,0
306822007,1055.0,1,0,0,0
307008007,1056.0,1,0,0,0
307274049,1057.0,1,0,0,0
307641007,1058.0,1,0,0,0
308199136,1059.0,1,0,0,0
308798532,1060.0,1,0,0,0
309928007,1061.0,1,0,0,0
312048007,1062.0,1,0,0,0
313759021,1063.0,1,0,0,0
315557030,1062.0,1,0,0,0
316114007,1061.0,1,0,0,0
316543007,1060.0,1,0,0,0
316939007,1059.0,1,0,0,0
317310021,1058.0,1,0,0,0
317640012,1057.0,1,0,0,0
317928662,1056.0,1,0,0,0
318215064,1055.0,1,0,0,0
318541011,1054.0,1,0,0,0
319018007,1053.0,1,0,0,0
319410007,1054.0,1,0,0,0
319802019,1055.0,1,0,0,0
320052912,1056.0,1,0,0,0
320284479,1057.0,1,0,0,0
320492018,1058.0,1,0,0,0
320700007,1059.0,1,0,0,0
320864007,1060.0,1,0,0,0
321008048,1061.0,1,0,0,0
321112045,1062.0,1,0,0,0
321214018,1063.0,1,0,0,0
321337022,1064.0,1,0,0,0
321459007,1065.0,1,0,0,0
321582010,1066.0,1,0,0,0
321705019,1067.0,1,0,0,0
321849007,1068.0,1,0,0,0
322017007,1069.0,1,0,0,0
322228593,1070.0,1,0,0,0
322480744,1071.0,1,0,0,0
322789007,1072.0,1,0,0,0
323324007,1073.0,1,0,0,0
323794020,1074.0,1,0,0,0
324166007,1075.0,1,0,0,0
324455018,1076.0,1,0,0,0
324721007,1077.0,1,0,0,0
324947046,1078.0,1,0,0,0
325151027,1079.0,1,0,0,0
325340565,1080.0,1,0,0,0
325529267,1081.0,1,0,0,0
325697728,1039.0,1,0,0,0
326131021,1038.0,1,0,0,0
326440012,1037.0,1,0,0,0
326664010,1036.0,1,0,0,0
326851017,1035.0,1,0,0,0
327078019,1034.0,1,0,0,0
327350050,1033.0,1,0,0,0
327644484,1032.0,1,0,0,0
327936020,1031.0,1,0,0,0
328226511,1030.0,1,0,0,0
328535007,1029.0,1,0,0,0
328864299,1028.0,1,0,0,0
329235734,1027.0,1,0,0,0
329624055,1026.0,1,0,0,0
330093010,1025.0,1,0,0,0
330610052,1024.0,1,0,0,0
331086007,1023.0,1,0,0,0
331539007,1022.0,1,0,0,0
332041174,1021.0,1,0,0,0
332621050,1020.0,1,0,0,0
333382007,1019.0,1,0,0,0
333841251,1020.0,1,0,0,0
334673386,1021.0,1,0,0,0
335190020,1022.0,1,0,0,0
335539055,1023.0,1,0,0,0
335929034,1024.0,1,0,0,0
337590010,1025.0,1,0,0,0
338277018,1026.0,1,0,0,0
338791055,1027.0,1,0,0,0
339799007,1026.0,1,0,0,0
340303016,1025.0,1,0,0,0
340615036,1024.0,1,0,0,0
340862775,1023.0,1,0,0,0
341130010,1022.0,1,0,0,0
341415549,1021.0,1,0,0,0
341786010,1020.0,1,0,0,0
342402020,1021.0,1,0,0,0
342709011,1022.0,1,0,0,0
342920007,1023.0,1,0,0,0
343088007,1024.0,1,0,0,0
343213916,1025.0,1,0,0,0
343358010,1026.0,1,0,0,0
343481018,1027.0,1,0,0,0
343586751,1028.0,1,0,0,0
343689007,1029.0,1,0,0,0
343793059,1030.0,1,0,0,0
343896010,1031.0,1,0,0,0
344000007,1032.0,1,0,0,0
344123021,1033.0,1,0,0,0
344247018,1034.0,1,0,0,0
344349007,1035.0,1,0,0,0
344452031,1036.0,1,0,0,0
344533009,1037.0,1,0,0,0
344615019,1038.0,1,0,0,0
344697010,1039.0,1,0,0,0
344778007,1040.0,1,0,0,0
344861431,1041.0,1,0,0,0
344923007,1042.0,1,0,0,0
345008059,1043.0,1,0,0,0
345071007,1044.0,1,0,0,0
345153332,1045.0,1,0,0,0
345235007,1046.0,1,0,0,0
345297369,1047.0,1,0,0,0
345379019,1048.0,1,0,0,0
345442015,1049.0,1,0,0,0
345522145,1050.0,1,0,0,0
345605024,1051.0,1,0,0,0
345688021,1052.0,1,0,0,0
345770829,1053.0,1,0,0,0
345852019,1054.0,1,0,0,0
345935051,1055.0,1,0,0,0
346037007,1056.0,1,0,0,0
346140018,1057.0,1,0,0,0
346244021,1058.0,1,0,0,0
346346007,1059.0,1,0,0,0
346468040,1060.0,1,0,0,0
346591007,1061.0,1,0,0,0
346714007,1062.0,1,0,0,0
346857020,1063.0,1,0,0,0
347020060,1064.0,1,0,0,0
347167018,1065.0,1,0,0,0
347314011,1066.0,1,0,0,0
347458022,1067.0,1,0,0,0
347582020,1068.0,1,0,0,0
347727728,1069.0,1,0,0,0
347829019,1070.0,1,0,0,0
347952008,1071.0,1,0,0,0
348053007,1072.0,1,0,0,0
348155007,1073.0,1,0,0,0
348239010,1074.0,1,0,0,0
348344495,1075.0,1,0,0,0
348427007,1076.0,1,0,0,0
348491010,1077.0,1,0,0,0
348575007,1078.0,1,0,0,0
348659007,1079.0,1,0,0,0
348722014,1080.0,1,0,0,0
348785809,1081.0,1,0,0,0
348848007,1082.0,1,0,0,0
348909360,1083.0,1,0,0,0
348972015,1084.0,1,0,0,0
349034007,1085.0,1,0,0,0
349097947,1086.0,1,0,0,0
349160043,1087.0,1,0,0,0
349201283,1088.0,1,0,0,0
349262022,1025.0,1,0,0,0
349431007,1024.0,1,0,0,0
349701019,1023.0,1,0,0,0
350093111,1024.0,1,0,0,0
350814019,1025.0,1,0,0,0
351307007,1026.0,1,0,0,0
351872577,1027.0,1,0,0,0
355029007,1028.0,1,0,0,0
355524569,1029.0,1,0,0,0
355851007,1030.0,1,0,0,0
356117007,1031.0,1,0,0,0
356342513,1032.0,1,0,0,0
356551017,1033.0,1,0,0,0
356716019,1034.0,1,0,0,0
356880034,1035.0,1,0,0,0
357022017,1036.0,1,0,0,0
357188035,1037.0,1,0,0,0
357332021,1038.0,1,0,0,0
357496477,1039.0,1,0,0,0
357664476,1040.0,1,0,0,0
357832601,1041.0,1,0,0,0
358021779,1042.0,1,0,0,0
358228018,1043.0,1,0,0,0
358498007,1044.0,1,0,0,0
359534998,1043.0,1,0,0,0
359555007,1044.0,1,0,0,0
359576018,1043.0,1,0,0,0
360919018,1042.0,1,0,0,0
362034007,1041.0,1,0,0,0
362941007,1042.0,1,0,0,0
363317007,1041.0,1,0,0,0
363791062,1040.0,1,0,0,0
364142048,1039.0,1,0,0,0
364469007,1038.0,1,0,0,0
364796007,1037.0,1,0,0,0
365124011,1036.0,1,0,0,0
365511030,1035.0,1,0,0,0
366008007,1034.0,1,0,0,0
366460010,1033.0,1,0,0,0
366832951,1032.0,1,0,0,0
367268497,1031.0,1,0,0,0
367823007,1030.0,1,0,0,0
370949022,1031.0,1,0,0,0
371586007,1032.0,1,0,0,0
372039021,1033.0,1,0,0,0
372384019,1034.0,1,0,0,0
372670023,1035.0,1,0,0,0
372918102,1036.0,1,0,0,0
373125302,1037.0,1,0,0,0
373333011,1038.0,1,0,0,0
373519708,1039.0,1,0,0,0
373726007,1040.0,1,0,0,0
373997012,1041.0,1,0,0,0
374333412,1042.0,1,0,0,0
374728018,1043.0,1,0,0,0
375261007,1044.0,1,0,0,0
375282007,1043.0,1,0,0,0
375323018,1044.0,1,0,0,0
375384594,1043.0,1,0,0,0
375404010,1044.0,1,0,0,0
375425017,1043.0,1,0,0,0
375466007,1044.0,1,0,0,0
375486007,1043.0,1,0,0,0
376404870,1044.0,1,0,0,0
376654007,1045.0,1,0,0,0
376822018,1046.0,1,0,0,0
376987010,1047.0,1,0,0,0
377114447,1048.0,1,0,0,0
377239007,1049.0,1,0,0,0
377342469,1050.0,1,0,0,0
377445021,1051.0,1,0,0,0
377548020,1052.0,1,0,0,0
377630887,1053.0,1,0,0,0
377711018,1054.0,1,0,0,0
377794085,1055.0,1,0,0,0
377877010,1056.0,1,0,0,0
377960061,1057.0,1,0,0,0
378021007,1058.0,1,0,0,0
378083007,1059.0,1,0,0,0
378165019,1060.0,1,0,0,0
378226017,1061.0,1,0,0,0
378288030,1062.0,1,0,0,0
378349055,1063.0,1,0,0,0
378410021,1064.0,1,0,0,0
378451007,1065.0,1,0,0,0
378512007,1066.0,1,0,0,0
378575369,1067.0,1,0,0,0
378616007,1068.0,1,0,0,0
378676007,1069.0,1,0,0,0
378737048,1070.0,1,0,0,0
378779743,1071.0,1,0,0,0
378840009,1072.0,1,0,0,0
378902007,1073.0,1,0,0,0
378943010,1074.0,1,0,0,0
378984011,1075.0,1,0,0,0
379045010,1076.0,1,0,0,0
379086018,1077.0,1,0,0,0
379147007,1078.0,1,0,0,0
379188387,1079.0,1,0,0,0
379229013,1080.0,1,0,0,0
379290007,1081.0,1,0,0,0
379331019,1082.0,1,0,0,0
379372007,1083.0,1,0,0,0
379413007,1084.0,1,0,0,0
379474007,1085.0,1,0,0,0
379515007,1086.0,1,0,0,0
379556073,1087.0,1,0,0,0
379597009,1088.0,1,0,0,0
379658007,1089.0,1,0,0,0
379698022,1090.0,1,0,0,0
379739018,1091.0,1,0,0,0
379780007,1092.0,1,0,0,0
379842082,1093.0,1,0,0,0
379885233,1094.0,1,0,0,0
379927010,1095.0,1,0,0,0
379969686,1096.0,1,0,0,0
380010007,1097.0,1,0,0,0
380053007,1098.0,1,0,0,0
380116545,1099.0,1,0,0,0
380157007,1100.0,1,0,0,0
380199007,1101.0,1,0,0,0
380242007,1102.0,1,0,0,0
380284462,1103.0,1,0,0,0
380326007,1104.0,1,0,0,0
380368552,1105.0,1,0,0,0
380410019,1106.0,1,0,0,0
380452580,1107.0,1,0,0,0
380493007,1108.0,1,0,0,0
380535018,1109.0,1,0,0,0
380577018,1110.0,1,0,0,0
380619007,1111.0,1,0,0,0
380660066,1112.0,1,0,0,0
380702558,1113.0,1,0,0,0
380742087,1114.0,1,0,0,0
380783043,1115.0,1,0,0,0
380825033,1116.0,1,0,0,0
380865010,1117.0,1,0,0,0
380906845,1118.0,1,0,0,0
380947007,1119.0,1,0,0,0
380968039,1120.0,1,0,0,0
381008007,1121.0,1,0,0,0
381049014,1122.0,1,0,0,0
381090362,1123.0,1,0,0,0
381131047,1124.0,1,0,0,0
381172084,1125.0,1,0,0,0
381213007,1126.0,1,0,0,0
381233007,1127.0,1,0,0,0
381254011,1026.0,1,0,0,0
381377007,1025.0,1,0,0,0
381499007,1024.0,1,0,0,0
381622011,1023.0,1,0,0,0
381764027,1022.0,1,0,0,0
381908063,1021.0,1,0,0,0
382034189,1020.0,1,0,0,0
382159017,1019.0,1,0,0,0
382284021,1018.0,1,0,0,0
382388007,1017.0,1,0,0,0
382512011,1016.0,1,0,0,0
382657053,1015.0,1,0,0,0
382802546,1014.0,1,0,0,0
383030612,1013.0,1,0,0,0
383401010,1012.0,1,0,0,0
383794021,1011.0,1,0,0,0
384316437,1010.0,1,0,0,0
384857018,1009.0,1,0,0,0
387175014,1010.0,1,0,0,0
387920011,1011.0,1,0,0,0
389139019,1012.0,1,0,0,0
389452943,1013.0,1,0,0,0
389684509,1014.0,1,0,0,0
389869007,1015.0,1,0,0,0
390078525,1016.0,1,0,0,0
390243021,1017.0,1,0,0,0
390407007,1018.0,1,0,0,0
390592007,1019.0,1,0,0,0
390777007,1020.0,1,0,0,0
390962019,1021.0,1,0,0,0
391192040,1022.0,1,0,0,0
391522007,1023.0,1,0,0,0
391872007,1024.0,1,0,0,0
392141007,1025.0,1,0,0,0
392368007,1026.0,1,0,0,0
392573010,1027.0,1,0,0,0
392758031,1028.0,1,0,0,0
392942018,1029.0,1,0,0,0
393108021,1030.0,1,0,0,0
393275007,1031.0,1,0,0,0
393420012,1032.0,1,0,0,0
393585007,1033.0,1,0,0,0
393768007,1034.0,1,0,0,0
393972018,1035.0,1,0,0,0
394220538,1036.0,1,0,0,0
394514007,1037.0,1,0,0,0
394991049,1038.0,1,0,0,0
395974007,1039.0,1,0,0,0
396244010,1040.0,1,0,0,0
396433771,1041.0,1,0,0,0
396618207,1042.0,1,0,0,0
396782601,1043.0,1,0,0,0
396927030,1044.0,1,0,0,0
397071248,1045.0,1,0,0,0
397217059,1046.0,1,0,0,0
397339021,1047.0,1,0,0,0
397462023,1048.0,1,0,0,0
397584021,1049.0,1,0,0,0
397687036,1050.0,1,0,0,0
397809007,1051.0,1,0,0,0
397911022,1052.0,1,0,0,0
398013013,1053.0,1,0,0,0
398117973,1054.0,1,0,0,0
398220007,1055.0,1,0,0,0
398324018,1056.0,1,0,0,0
398447017,1057.0,1,0,0,0
398553390,1058.0,1,0,0,0
398697018,1059.0,1,0,0,0
398840007,1060.0,1,0,0,0
398983014,1061.0,1,0,0,0
399127067,1062.0,1,0,0,0
399273018,1063.0,1,0,0,0
399417007,1064.0,1,0,0,0
399565172,1065.0,1,0,0,0
399733228,1066.0,1,0,0,0
399899018,1067.0,1,0,0,0
400103066,1068.0,1,0,0,0
400330154,1069.0,1,0,0,0
400555014,1070.0,1,0,0,0
400760425,1019.0,1,0,0,0
400841010,1018.0,1,0,0,0
400984007,1017.0,1,0,0,0
401359017,1016.0,1,0,0,0
402415007,1017.0,1,0,0,0
403020010,1018.0,1,0,0,0
403721009,1019.0,1,0,0,0
404294547,1020.0,1,0,0,0
404687019,1021.0,1,0,0,0
405016277,1022.0,1,0,0,0
405453057,1023.0,1,0,0,0
406219019,1024.0,1,0,0,0
407545007,1025.0,1,0,0,0
408517300,1026.0,1,0,0,0
409763007,1027.0,1,0,0,0
411167011,1026.0,1,0,0,0
412109696,1025.0,1,0,0,0
412819059,1024.0,1,0,0,0
413192007,1025.0,1,0,0,0
413893009,1026.0,1,0,0,0
414244010,1027.0,1,0,0,0
414497278,1028.0,1,0,0,0
414724191,1029.0,1,0,0,0
414930010,1030.0,1,0,0,0
415134021,1031.0,1,0,0,0
415300614,1032.0,1,0,0,0
415507045,1033.0,1,0,0,0
415738027,1034.0,1,0,0,0
416030605,1035.0,1,0,0,0
416626007,1036.0,1,0,0,0
417201806,1035.0,1,0,0,0
417222010,1036.0,1,0,0,0
417243016,1035.0,1,0,0,0
417802549,1034.0,1,0,0,0
418253018,1033.0,1,0,0,0
418542007,1032.0,1,0,0,0
418788398,1031.0,1,0,0,0
419034022,1030.0,1,0,0,0
419302010,1029.0,1,0,0,0
419611007,1028.0,1,0,0,0
419897049,1027.0,1,0,0,0
420206030,1026.0,1,0,0,0
420624944,1025.0,1,0,0,0
421124007,1024.0,1,0,0,0
421515022,1023.0,1,0,0,0
421843010,1022.0,1,0,0,0
422090052,1021.0,1,0,0,0
422320011,1020.0,1,0,0,0
422568023,1019.0,1,0,0,0
422834007,1018.0,1,0,0,0
423184045,1017.0,1,0,0,0
423664641,1016.0,1,0,0,0
424037007,1015.0,1,0,0,0
424428050,1014.0,1,0,0,0
424797020,1013.0,1,0,0,0
425210049,1012.0,1,0,0,0
425608956,1011.0,1,0,0,0
426025785,1010.0,1,0,0,0
426380039,1009.0,1,0,0,0
426770929,1008.0,1,0,0,0
427163035,1007.0,1,0,0,0
427532007,1006.0,1,0,0,0
427880068,1005.0,1,0,0,0
428232007,1004.0,1,0,0,0
428605007,1003.0,1,0,0,0
429185011,1002.0,1,0,0,0
429845017,1001.0,1,0,0,0
438181394,1000.0,1,0,0,0
438870018,999.0,1,0,0,0
439574954,998.0,1,0,0,0
442198085,999.0,1,0,0,0
443489740,1000.0,1,0,0,0
446800007,999.0,1,0,0,0
449423346,998.0,1,0,0,0
456152012,997.0,1,0,0,0
456193160,998.0,1,0,0,0
456214007,997.0,1,0,0,0
474898007,998.0,1,0,0,0
482004167,999.0,1,0,0,0
482024007,998.0,1,0,0,0
482045007,999.0,1,0,0,0
483650063,998.0,1,0,0,0
483670007,999.0,1,0,0,0
483711561,998.0,1,0,0,0
509351020,997.0,1,0,0,0
517574007,998.0,1,0,0,0
548434007,997.0,1,0,0,0
