timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s
0,0.0411976,0.0251918
0,0.0623546,0.0233126
0,0.0645241,0.0239072
0,0.058082,0.0229952
0,0.0583183,0.0229579
0,0.0848566,0.0227956
0,0.0528178,0.0244659
0,0.0524765,0.0225252
0,0.0601352,0.0234184
0,0.0936347,0.0261202
0,0.100831,0.0259765
0,0.0479945,0.0258321
0,0.0718547,0.0249134
0,0.0728166,0.0244314
0,0.087987,0.0207438
0,0.0591016,0.0229457
0,0.0500489,0.0225901
0,0.0633545,0.0210748
0,0.0788292,0.0210205
0,0.0567027,0.0220992
0,0.0765764,0.0237126
0,0.0423825,0.0225559
0,0.0399094,0.0223445
0,0.0645151,0.0210269
0,0.0558158,0.021041
0,0.0400611,0.0218436
0,0.0697339,0.0231286
0,0.0589176,0.02139
0,0.0545154,0.0243984
0,0.0753759,0.0227796
0,0.0501193,0.0255512
0,0.0810015,0.0227651
0,0.067713,0.0241123
0,0.056464,0.0245837
0,0.0624593,0.0268144
0,0.0420733,0.0241897
0,0.0720587,0.0212189
0,0.0909791,0.0237374
0,0.0615075,0.0237022
0,0.0717487,0.0235696
0,0.0491702,0.0211316
0,0.0477718,0.0216808
0,0.0662941,0.0281163
0,0.0547397,0.0232839
0,0.0573198,0.0246672
0,0.0655413,0.0229727
0,0.0784748,0.0222033
0,0.0783602,0.0250898
0,0.0919232,0.0219753
0,0.045895,0.0235134
0,0.0717272,0.0228728
0,0.0453721,0.0240732
0,0.0803025,0.0234025
0,0.0799536,0.0241315
0,0.0641214,0.0229392
0,0.0546992,0.0205763
0,0.0735849,0.0227509
0,0.0569568,0.0216623
0,0.0783813,0.0226928
0,0.0549553,0.0218305
0,0.0676986,0.0213826
0,0.0539838,0.0245035
0,0.0437701,0.0240943
0,0.0857226,0.0222304
0,0.0679461,0.0230917
0,0.0696241,0.0229394
0,0.0526549,0.0203182
0,0.0641411,0.0216551
0,0.064736,0.0209712
0,0.110596,0.0220603
0,0.0930687,0.0217734
0,0.0878541,0.0201309
0,0.04944,0.0219994
0,0.0674867,0.0204499
0,0.109643,0.0227849
0,0.0756764,0.0237186
0,0.0700416,0.021809
0,0.0480836,0.0211194
0,0.0613454,0.0218086
0,0.0874644,0.020811
0,0.0608286,0.022398
0,0.0651677,0.0225463
0,0.0736529,0.0224531
0,0.0524389,0.0218504
0,0.0875157,0.0218577
0,0.052542,0.0192148
0,0.0575621,0.0194085
0,0.0585181,0.019209
0,0.0583272,0.0202902
0,0.0845251,0.0212979
0,0.0580746,0.0210412
0,0.0445478,0.0203019
0,0.049825,0.0223831
0,0.0566926,0.0206745
0,0.0694066,0.0238317
0,0.108074,0.023812
0,0.0629163,0.0318039
0,0.0968154,0.0320115
0,0.0907088,0.0282711
0,0.0590956,0.0296263
0,0.0796153,0.0349965
0,0.0647584,0.0383216
0,0.0511888,0.031099
0,0.102343,0.0353012
0,0.0733789,0.030021
0,0.0677297,0.0307608
0,0.0601521,0.030129
0,0.0794907,0.0319967
0,0.0666082,0.0341218
0,0.0883141,0.0331798
0,0.146478,0.0422293
0,0.104247,0.0333324
0,0.0737342,0.0335232
0,0.0642485,0.035551
0,0.0804514,0.0487276
0,0.0678419,0.0377277
0,0.0882354,0.0267926
0,0.0719155,0.0346548
0,0.067986,0.0378474
0,0.0374492,0.0311873
0,0.0573812,0.0287144
0,0.0431306,0.0343226
0,0.0298744,0.0178668
0,0.0643663,0.0214183
0,0.0773776,0.0214979
0,0.0286966,0.0370687
0,0.0450816,0.0385805
0,0.0565908,0.0369386
0,0.0839482,0.0378438
0,0.0222734,0.0464862
0,0.0422373,0.0489287
0,0.0467397,0.0448811
0,0.0452768,0.0378267
0,0.0252501,0.0296092
0,0.0431209,0.0203747
0,0.0255632,0.0260175
0,0.0566278,0.0186647
0,0.0664808,0.0179145
0,0.0173595,0.0104995
0,0.0720383,0.00948155
0,0.0189629,0.0166355
0,0.0478114,0.0291679
0,0.0700576,0.0403757
0,0.0271352,0.0500639
0,0.0473477,0.0420041
0,0.0829698,0.0379585
0,0.0684396,0.0332822
0,0.0330269,0.0382801
0,0.0683586,0.0446566
0,0.043994,0.0499683
0,0.0458507,0.0489815
0,0.0735028,0.0303868
0,0.0820562,0.0356768
0,0.0767439,0.0277751
0,0.0769486,0.0212583
0,0.0850541,0.0297388
0,0.0591352,0.0251432
0,0.0874931,0.0332561
0,0.108408,0.024541
0,0.0640338,0.0269386
0,0.0972227,0.0212389
0,0.0715918,0.0348231
0,0.0897446,0.0305766
0,0.0897885,0.0337564
0,0.0816788,0.0279868
0,0.036777,0.03024
0,0.018575,0.0238962
0,0.0733343,0.0314228
0,0.0643641,0.0322609
0,0.0713834,0.0333693
0,0.0532922,0.0297066
0,0.0904524,0.0276036
0,0.0564306,0.0351919
0,0.0348412,0.0341845
0,0.0546215,0.0286769
0,0.0260441,0.0360044
0,0.0321731,0.0279481
0,0.0614702,0.0357517
0,0.0733335,0.033682
0,0.0727407,0.03193
0,0.0316404,0.03618
0,0.0325514,0.037287
0,0.0675948,0.0297467
0,0.0339559,0.0360978
0,0.0684848,0.0319058
0,0.0372373,0.0430445
0,0.073371,0.0395995
0,0.0655709,0.032915
0,0.0720227,0.0277646
0,0.0530707,0.0305846
0,0.0932479,0.0336867
0,0.0545269,0.0379921
0,0.0566553,0.0294876
0,0.0655056,0.0364886
0,0.0434041,0.037894
0,0.0613947,0.0293509
0,0.0628371,0.0358074
0,0.0431207,0.024237
0,0.0664976,0.030305
0,0.0359108,0.0335867
0,0.0752058,0.0259123
0,0.0298158,0.0327571
0,0.0539637,0.0318431
0,0.0477032,0.0347013
0,0.0538175,0.0287811
0,0.080183,0.0254064
0,0.0572182,0.0354102
0,0.0423111,0.0355586
0,0.0641445,0.0288717
0,0.0701056,0.0325394
0,0.048215,0.0246961
0,0.0570344,0.0222924
0,0.0296512,0.0208613
0,0.0550825,0.0289357
0,0.0835956,0.0349555
0,0.0619738,0.0277049
0,0.0712949,0.0238387
0,0.0545594,0.0378969
0,0.0806105,0.0284824
0,0.0615509,0.0265623
0,0.0523762,0.0346533
0,0.0694207,0.0298048
0,0.0346161,0.0317316
0,0.0502468,0.0340178
0,0.0772802,0.0256032
0,0.0582893,0.0287275
0,0.0740717,0.0441737
0,0.0649671,0.0830233
0,0.0819229,0.112091
0,0.0774393,0.132189
0,0.0730881,0.158535
0,0.100745,0.165557
0,0.101959,0.166116
0,0.126505,0.173001
0,0.0978631,0.179407
0,0.0654997,0.157908
0,0.0540527,0.137744
0,0.0912468,0.124052
0,0.0438454,0.0994934
0,0.0987164,0.07477
0,0.0885765,0.0580655
0,0.0785452,0.0489999
0,0.0752878,0.0591188
0,0.0402654,0.0658882
0,0.0444201,0.0535432
0,0.0626171,0.0328859
0,0.0461026,0.0263628
0,0.0617086,0.0295887
0,0.0277359,0.0345731
0,0.0750433,0.0252823
0,0.0607374,0.0347997
0,0.0579401,0.0289172
0,0.0520584,0.0270047
0,0.04492,0.028459
0,0.0387946,0.0331524
0,0.0763087,0.0286594
0,0.0632553,0.0241818
0,0.0308494,0.0428422
0,0.0305313,0.0496504
0,0.0830694,0.0308253
0,0.0765408,0.0311445
0,0.0350783,0.0277574
0,0.0291087,0.0393304
0,0.0413692,0.0400614
0,0.0358294,0.0323298
0,0.0727064,0.0334514
0,0.0415703,0.0334199
0,0.0669865,0.0343713
0,0.0674638,0.0359142
0,0.0425066,0.0308694
0,0.0382783,0.0317891
0,0.0804015,0.0338932
0,0.046997,0.0357096
0,0.0602307,0.0293731
0,0.063667,0.0322835
0,0.0708242,0.031598
0,0.0646068,0.0239858
0,0.0251374,0.0378189
0,0.0738506,0.0335408
0,0.115541,0.0287201
0,0.0857578,0.0304637
0,0.0789994,0.0286314
0,0.0770147,0.0330401
0,0.0812226,0.0253966
0,0.0542187,0.0313758
0,0.0941927,0.0347367
0,0.0832395,0.0335172
0,0.0746991,0.0363652
0,0.0731826,0.0251386
0,0.0667749,0.0210187
0,0.0621451,0.0315122
0,0.0656334,0.0337551
0,0.0924541,0.0273918
0,0.0805301,0.0297955
0,0.133794,0.0243757
0,0.121939,0.0328087
0,0.277564,0.021686
0,0.218057,0.0256355
0,0.249628,0.0276607
0,0.72472,0.0390071
0,0.231794,0.0475121
0,0.121024,0.0489142
0,0.180048,0.0485302
0,0.0919056,0.0502902
0,0.0664027,0.0571374
0,0.102534,0.0759214
0,0.144965,0.0820823
0,0.248118,0.0910564
0,0.342708,0.102503
0,0.319591,0.108944
0,0.134112,0.0995826
0,0.209367,0.0896592
0,0.360959,0.085785
0,0.1974,0.0781932
0,0.109285,0.0587779
0,0.0617223,0.0409019
0,0.0632943,0.0524827
0,0.0866468,0.0455377
0,0.202999,0.0387197
0,0.295542,0.0723903
0,0.321752,0.109334
0,0.110438,0.083828
0,0.364638,0.0574555
0,0.219805,0.0412619
0,0.0740545,0.0499937
0,0.0773177,0.0478749
0,0.107475,0.0510608
0,0.123365,0.0451158
0,0.300531,0.0501944
0,0.119918,0.0281185
0,0.279147,0.038208
0,0.165794,0.0515528
0,0.129426,0.0492792
0,0.235332,0.0328246
0,0.072387,0.0328226
0,0.110158,0.0383132
0,0.122659,0.0402736
0,0.260546,0.039423
0,0.0393312,0.0371969
0,0.0382635,0.0316126
0,0.45608,0.0411587
0,0.160254,0.036575
0,0.152164,0.0382527
0,0.261567,0.0177029
0,0.0443195,0.0324594
0,0.215799,0.0466402
0,0.0808716,0.0445262
0,0.281093,0.0401139
0,0.112321,0.0226306
0,0.122853,0.0239193
0,0.1657,0.0213451
0,0.173848,0.0405439
0,0.375679,0.0402387
0,0.138411,0.0364228
0,0.127074,0.0326572
0,0.0315098,0.0266132
0,0.0543912,0.0312863
0,0.0535523,0.0402972
0,0.124734,0.041888
0,0.102711,0.043014
0,0.315325,0.0396699
0,0.258365,0.030829
0,0.309303,0.0375236
0,0.456519,0.0459792
0,0.727712,0.0535145
0,0.223796,0.0459726
0,0.194492,0.0284587
0,0.142716,0.00578983
0,0.463628,0.0156131
0,0.151584,0.0226479
0,0.0444924,0.0394918
0,0.217408,0.056529
0,0.0743542,0.0433763
0,0.173041,0.0281826
0,0.19929,0.0243763
0,0.331655,0.0413268
0,0.0581886,0.0382327
0,1.02109,0.0467801
0,0.941758,0.0422106
0,0.580833,0.0382508
0,0.421177,0.0319502
0,0.150164,0.0269503
0,0.546764,0.0266906
0,0.272746,0.024378
0,0.913818,0.0373922
0,0.396965,0.0358204
0,0.882356,0.0429951
0,0.435662,0.0369459
0,1.00474,0.0249804
0,0.403707,0.0394276
0,0.298759,0.0445909
0,0.614094,0.0442338
0,0.624787,0.0382992
0,0.130433,0.0300801
0,0.0356831,0.0269424
0,0.146982,0.0316184
0,0.143569,0.0325263
0,0.226618,0.0387468
0,0.169372,0.0335851
0,0.442232,0.0321416
0,0.30344,0.026658
0,0.415591,0.0444496
0,0.351587,0.0542206
0,0.390364,0.0444173
0,0.465149,0.0386319
0,0.395445,0.0370039
0,0.12127,0.0458832
0,0.183132,0.0356001
0,0.0388847,0.0312642
0,0.154483,0.02619
0,0.202289,0.0294115
0,0.0825261,0.02966
0,0.0757166,0.032577
0,0.117815,0.0347227
0,0.133697,0.0305467
0,0.0659173,0.0266304
0,0.074167,0.0316912
0,0.103838,0.0308521
0,0.113566,0.034155
0,0.104344,0.038446
0,0.0366294,0.032074
0,0.0363763,0.0284242
0,0.0762334,0.0256944
0,0.0896723,0.0288996
0,0.0772099,0.036665
0,0.0955849,0.0388415
0,0.0926534,0.0337123
0,0.123947,0.0295841
0,0.0720516,0.0312211
0,0.13944,0.0444994
0,0.0733206,0.0330884
0,0.0811491,0.0264539
0,0.0914073,0.0336413
0,0.0706279,0.0313085
0,0.0752065,0.0415852
0,0.137272,0.0348417
0,0.113443,0.036748
0,0.0465345,0.0285927
0,0.0608776,0.0242394
0,0.0918507,0.0207453
0,0.0938433,0.0229188
0,0.123812,0.0231714
0,0.0746708,0.0296368
0,0.149007,0.0235306
0,0.149881,0.0282548
0,0.0791209,0.0318702
0,0.0725776,0.0283405
0,0.215691,0.0278925
0,0.0944765,0.0262955
0,0.165037,0.0373093
0,0.135408,0.0316396
0,0.217451,0.0390997
0,0.128197,0.0413337
0,0.07168,0.042863
0,0.159278,0.0344903
0,0.0744674,0.0503953
0,0.212049,0.0323965
0,0.0640536,0.0321469
0,0.0592198,0.0418251
0,0.0618272,0.0539166
0,0.111768,0.0431234
0,0.0918759,0.0479659
0,0.0883112,0.0448318
0,0.15271,0.035666
0,0.118403,0.0383421
0,0.0686202,0.0382469
0,0.116631,0.0418195
0,0.0979803,0.0445454
0,0.116478,0.0353088
0,0.0850749,0.0374403
0,0.0688272,0.0487009
0,0.0412774,0.0516493
0,0.113725,0.0553514
0,0.145369,0.0692856
0,0.110321,0.0661955
0,0.123052,0.0705169
0,0.0290612,0.0823039
0,0.0754021,0.078569
0,0.123731,0.0699924
0,0.33287,0.0846671
0,1.36683,0.102479
0,0.682712,0.0939698
0,0.462309,0.0766297
0,0.793236,0.0624074
0,1.47516,0.0696786
0,1.81627,0.0643504
0,1.55316,0.0461646
0,0.915303,0.0278849
0,0.745507,0.0331645
0,0.259572,0.0391255
0,0.395866,0.0335373
0,0.0255025,0.0407626
0,0.423322,0.036003
0,0.203279,0.0285503
0,0.209712,0.0249199
0,0.555548,0.0407885
0,0.492472,0.0328305
0,0.472045,0.0362896
0,0.593806,0.0329701
0,0.179394,0.0306534
0,0.467259,0.0238291
0,0.278257,0.0247741
0,0.430128,0.0314182
0,0.462566,0.0291111
0,0.509701,0.0237022
0,0.570745,0.0327564
0,0.213234,0.0326519
0,0.73062,0.0317311
0,0.281802,0.026396
0,0.628081,0.0339928
0,0.778973,0.0421245
0,1.27886,0.0300781
0,0.316242,0.0203141
0,0.0897488,0.0244186
0,0.521345,0.0435356
0,0.21979,0.0237304
0,0.489953,0.0331199
0,0.143975,0.0235519
0,0.189016,0.0303253
0,0.73779,0.0479001
0,0.420312,0.052574
0,0.38046,0.0406755
0,0.821249,0.0309909
0,0.541127,0.0243649
0,0.147952,0.030393
0,0.227247,0.0362864
0,0.232784,0.0411614
0,0.156977,0.0409037
0,0.0825609,0.0459042
0,0.324624,0.0373061
0,0.423345,0.0299112
0,0.362065,0.0276192
0,0.137337,0.0409417
0,0.643099,0.0422478
0,0.1439,0.0340633
0,0.309451,0.0322634
0,0.302399,0.0329994
0,0.0682382,0.0406301
0,0.183991,0.0364528
0,0.100112,0.0357041
0,0.352039,0.0302105
0,0.225501,0.038881
0,0.299648,0.0369868
0,0.29023,0.0413631
0,0.443583,0.0309254
0,0.327757,0.0363431
0,0.240554,0.0436814
0,0.339949,0.0407569
0,0.965231,0.0422435
0,0.70711,0.059855
0,0.763118,0.0454565
0,0.723046,0.0411148
0,0.909483,0.0436275
0,0.483749,0.0359441
0,0.401354,0.0294349
0,0.230806,0.0342326
0,0.528818,0.0451522
0,0.502499,0.0546956
0,1.99269,0.0522097
0,2.44332,0.0549245
0,0.729565,0.0514597
0,0.637407,0.0544556
0,0.796839,0.0464179
0,0.100891,0.0468675
0,0.282525,0.0443698
0,0.0471842,0.0380919
0,0.0784758,0.0328823
0,0.0725286,0.0336547
0,0.115774,0.029511
0,0.138515,0.0299474
0,0.134801,0.0339593
0,0.0747843,0.0387835
0,0.134045,0.0405783
0,0.0231611,0.0408891
0,0.0634717,0.0262971
0,0.141835,0.0348843
0,0.0679266,0.0338728
0,0.0881308,0.0366227
0,0.0891587,0.0327143
0,0.0531673,0.042399
0,0.0852213,0.0248148
0,0.0975769,0.0383017
0,0.0733545,0.0410211
0,0.0936575,0.0422583
0,0.17195,0.0336399
0,0.139846,0.0555194
0,0.114135,0.0661402
0,0.132851,0.0595822
0,0.165858,0.0556046
0,0.116433,0.0568469
0,0.0716661,0.0437739
0,0.075524,0.0335341
0,0.0581377,0.0383466
0,0.178406,0.0466458
0,0.11252,0.0478806
0,0.113639,0.0610852
0,0.0706442,0.0380847
0,0.125462,0.0369447
0,0.110803,0.040914
0,0.111895,0.0507685
0,0.04335,0.0517152
0,0.0878642,0.0251735
0,0.10695,0.0307389
0,0.21439,0.0360203
0,0.0693336,0.0369294
0,0.116896,0.0354037
0,0.145343,0.0316286
0,0.0895369,0.0393892
0,0.0829247,0.0296616
0,0.127202,0.0297494
0,0.092227,0.0199861
0,0.0843896,0.0261179
0,0.0536167,0.0334086
0,0.0814206,0.0473682
0,0.183887,0.033434
0,0.138647,0.0469496
0,0.0844084,0.030459
0,0.0668052,0.0263719
0,0.120123,0.0305213
0,0.0595805,0.0345128
0,0.07159,0.0339666
0,0.088781,0.0250131
0,0.0750034,0.0203895
0,0.117265,0.0241562
0,0.203954,0.0273399
0,0.273176,0.0292665
0,0.128117,0.0357383
0,0.142207,0.0297221
0,0.0685558,0.034836
0,0.0741727,0.0340662
0,0.0519393,0.0387413
0,0.10056,0.025785
0,0.155113,0.0290514
0,0.101642,0.0349115
0,0.0984856,0.0332287
0,0.0829182,0.0344478
0,0.0517641,0.0327704
0,0.102212,0.014663
0,0.0689966,0.0258386
0,0.0672661,0.0303992
0,0.0979958,0.0243082
0,0.0750869,0.0325023
0,0.122917,0.0349455
0,0.0860715,0.0349866
0,0.0829763,0.0249047
0,0.0998223,0.022889
0,0.144777,0.0228387
0,0.131669,0.0398152
0,0.190591,0.0419799
0,0.0604415,0.0345517
0,0.090065,0.0474726
0,0.0781187,0.052433
0,0.082702,0.0367625
0,0.0633102,0.034933
0,0.105827,0.027094
0,0.132822,0.0329182
0,0.116229,0.0316812
0,0.0677767,0.0295106
0,0.0766311,0.0303666
0,0.0870845,0.0296209
0,0.0584325,0.0191368
0,0.0795533,0.0282297
0,0.471253,0.0349528
0,0.267682,0.0277747
0,0.198373,0.0493642
0,0.324009,0.044247
0,0.139231,0.0296456
0,0.100117,0.0238532
0,0.11764,0.0205054
0,0.117775,0.0263001
0,0.0525058,0.0193162
0,0.045771,0.0158366
0,0.0603967,0.0159974
0,0.0445359,0.0162084
0,0.0793909,0.0176947
0,0.0724088,0.0163529
0,0.0583686,0.0177302
0,0.0588086,0.0157826
0,0.0604978,0.0171817
0,0.0618137,0.0164583
0,0.076243,0.0163862
0,0.0712148,0.0166727
0,0.0539714,0.0163999
0,0.0780132,0.0170623
0,0.0649882,0.0143075
0,0.0764681,0.0160759
0,0.0509031,0.0156571
0,0.0876336,0.0172418
0,0.0546606,0.0174634
0,0.0618807,0.016429
0,0.0579669,0.0162991
0,0.0711468,0.0155233
0,0.0733025,0.0170112
0,0.0594105,0.0174461
0,0.0659133,0.0153531
0,0.0409347,0.0170273
0,0.0487436,0.0161008
0,0.0369347,0.0176826
0,0.0514814,0.0169799
0,0.075415,0.0175644
0,0.0418851,0.0184855
0,0.0437139,0.0168525
0,0.0405912,0.0166165
0,0.0728576,0.0167326
0,0.036602,0.0173015
0,0.0616314,0.0171266
0,0.0510406,0.0156569
0,0.0773364,0.0137099
0,0.070504,0.0154984
0,0.0718676,0.0172036
0,0.0638714,0.017129
0,0.0655436,0.0185203
0,0.065166,0.0170904
0,0.0710898,0.0177219
0,0.06205,0.0162944
0,0.0557034,0.0164105
0,0.0537473,0.015206
0,0.0451257,0.0165463
0,0.0612611,0.0174991
0,0.0802113,0.0170397
0,0.0602831,0.0170063
0,0.0676649,0.0162901
0,0.0749368,0.0164286
0,0.0673857,0.0164843
0,0.0659204,0.0158576
0,0.0681703,0.0156064
0,0.0659037,0.0165027
0,0.0646254,0.0169468
0,0.0678467,0.0163028
0,0.0639494,0.0154366
0,0.0877825,0.0147576
0,0.0703697,0.0164253
0,0.0587952,0.0159279
0,0.0657971,0.0163111
0,0.0661983,0.0166963
0,0.0792197,0.0157148
0,0.0622466,0.0185955
0,0.0524031,0.0156607
0,0.0596298,0.0173335
0,0.0613072,0.0165057
0,0.0757482,0.0173306
0,0.0636784,0.0162471
0,0.0680192,0.0182241
0,0.0786857,0.0169096
0,0.0461955,0.0186485
0,0.0784177,0.0177773
0,0.0700035,0.015571
0,0.0583199,0.0152224
0,0.0778199,0.0163814
0,0.0580144,0.0164583
0,0.0684454,0.0163458
0,0.0578959,0.0176913
0,0.0647465,0.0182967
0,0.0734843,0.0162519
0,0.0765164,0.0175476
0,0.070754,0.0176835
0,0.0613949,0.0142863
0,0.0515495,0.0159976
0,0.0507342,0.0185126
0,0.0698249,0.0166466
0,0.0563322,0.0171042
0,0.0588569,0.0175125
0,0.0570183,0.0172501
0,0.0777495,0.0186716
0,0.081314,0.0219788
0,0.063329,0.0272966
0,0.0537404,0.0207477
0,0.0806853,0.0218578
0,0.0572515,0.0172871
0,0.105883,0.0175308
0,0.0764734,0.0170539
0,0.0598203,0.034322
0,0.0285208,0.0330121
0,0.101624,0.0419516
0,0.110213,0.0247167
0,0.116857,0.0240512
0,0.120234,0.0260406
0,0.0993999,0.0287016
0,0.0715323,0.0381329
0,0.0578763,0.051819
0,0.0928537,0.0232515
0,0.0819184,0.0342604
0,0.0313315,0.0581487
0,0.0692444,0.0490014
0,0.034977,0.0388908
0,0.0502018,0.0406325
0,0.0587536,0.0336246
0,0.0301631,0.0290875
0,0.0551956,0.0365566
0,0.0439344,0.0288649
0,0.0317459,0.0347033
0,0.0437803,0.039415
0,0.0384919,0.0296436
0,0.0405366,0.0339426
0,0.0342351,0.0326129
0,0.0348202,0.0285781
0,0.0465175,0.041459
0,0.0358468,0.0300561
0,0.0806533,0.0250517
0,0.0671915,0.0325374
0,0.0598622,0.0307107
0,0.0590711,0.0375638
0,0.0433972,0.0267424
0,0.0469427,0.0242237
0,0.0786778,0.0254918
0,0.0406665,0.0336377
0,0.0590627,0.0276432
0,0.0278905,0.0247178
0,0.0555574,0.0220109
0,0.0829872,0.0255873
0,0.0407073,0.0311644
0,0.0773405,0.0288589
0,0.0403197,0.0224983
0,0.0377642,0.0272222
0,0.0590837,0.0282495
0,0.028982,0.0416156
0,0.0392325,0.0219515
0,0.080983,0.0144948
0,0.054251,0.0361779
0,0.0837094,0.0412648
0,0.0391917,0.0402917
0,0.0497845,0.0290951
0,0.0766109,0.031916
0,0.0741473,0.0258907
0,0.0447907,0.0397171
0,0.0417681,0.032648
0,0.0352491,0.0202503
0,0.0939375,0.0271623
0,0.0837555,0.0416524
0,0.062334,0.0498429
0,0.045659,0.0383022
0,0.0494272,0.0261338
0,0.0536973,0.0227217
0,0.0531909,0.0272847
0,0.037296,0.0322402
0,0.0340068,0.0314258
0,0.0598712,0.0247847
0,0.0618049,0.026185
0,0.0504346,0.0267835
0,0.0445383,0.0417759
0,0.0609897,0.0513005
0,0.0675985,0.0355031
0,0.0417933,0.0273667
0,0.0920338,0.0406668
0,0.046093,0.0318393
0,0.0493181,0.025989
0,0.0528464,0.0319077
0,0.0670008,0.0246016
0,0.0591163,0.0228317
0,0.0712111,0.0315862
0,0.0442734,0.0197425
0,0.0540924,0.033954
0,0.0685938,0.0227822
0,0.0448535,0.0229296
0,0.0417984,0.0361558
0,0.0401776,0.02507
0,0.0399671,0.0321071
0,0.0471506,0.0283064
0,0.050105,0.0267685
0,0.0235438,0.029837
0,0.0524312,0.015842
0,0.0521483,0.0354496
0,0.0755371,0.034681
0,0.0784032,0.0518167
0,0.0481315,0.0521876
0,0.0396591,0.0311863
0,0.0491503,0.0325849
0,0.0612064,0.0342063
0,0.0350772,0.0418855
0,0.0252508,0.0414222
0,0.0448194,0.0284054
0,0.0497308,0.0236712
0,0.0647526,0.0457249
0,0.0483284,0.0526756
0,0.0322249,0.0446334
0,0.0614757,0.0254307
0,0.0432512,0.024327
0,0.0493599,0.031653
0,0.0606984,0.047931
0,0.0497103,0.0388431
0,0.0485662,0.0329205
0,0.0470697,0.0310576
0,0.0618237,0.0300239
0,0.0481079,0.0437873
0,0.0554352,0.0365056
0,0.0512776,0.029105
0,0.0592638,0.0209583
0,0.0404974,0.031683
0,0.0546984,0.041275
0,0.0441826,0.0361532
0,0.0456762,0.0102612
0,0.0612002,0.0179973
0,0.0725669,0.0293884
