timestamp,main_state
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
4371464,0
