timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1]
9514696,0.0,0.0,0.0,-0.0333424,0.01525,0.429482,0.0,0.0,0.0,1.05212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268233,0.268301,4.10411,0.0,0.0,0.0,0.163751,0.0,0.0,0.0,0.0,0.0,0.869894,0.0964811,0.0423578,0.0,0.0,0.0,0.0
9714805,0.0,0.0,0.0,0.0731833,0.0186617,0.207407,0.0,0.0,0.0,0.818885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267222,0.267235,4.101,0.0,0.0,0.0,0.0991972,0.0,0.0,0.0,0.0,0.0,1.2464,1.27575,0.101788,0.0,0.0,0.0,0.0
9918740,0.0,0.0,0.0,0.35241,-0.0593637,-0.31692,0.0,0.0,0.0,-0.806255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266144,0.265708,4.09761,0.0,0.0,0.0,0.0961609,0.0,0.0,0.0,0.0,0.0,1.21089,1.64601,0.339029,0.0,0.0,0.0,0.0
10122693,0.0,0.0,0.0,0.470088,0.0209802,-0.0485341,0.0,0.0,0.0,-0.795492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266655,0.265215,4.0964,0.0,0.0,0.0,0.0936105,0.0,0.0,0.0,0.0,0.0,0.810819,1.2786,0.220268,0.0,0.0,0.0,0.0
10327514,0.0,0.0,0.0,0.748403,-0.0707249,-0.222706,0.0,0.0,0.0,0.790442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268738,0.265996,4.0987,0.0,0.0,0.0,0.0924257,0.0,0.0,0.0,0.0,0.0,0.983264,1.35962,0.454512,0.0,0.0,0.0,0.0
10528370,0.0,0.0,0.0,0.974936,-0.181083,-0.0480043,0.0,0.0,0.0,0.787528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270066,0.266405,4.10098,0.0,0.0,0.0,0.0917456,0.0,0.0,0.0,0.0,0.0,0.684986,0.657215,0.545137,0.0,0.0,0.0,0.0
10732451,0.0,0.0,0.0,0.988084,-0.188239,-0.136939,0.0,0.0,0.0,0.37503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270397,0.266789,4.10365,0.0,0.0,0.0,0.0914836,0.0,0.0,0.0,0.0,0.0,0.20403,0.592727,0.591378,0.0,0.0,0.0,0.0
10932418,0.0,0.0,0.0,0.878556,-0.180985,0.130652,0.0,0.0,0.0,0.185323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271276,0.268151,4.1109,0.0,0.0,0.0,0.0912355,0.0,0.0,0.0,0.0,0.0,0.153836,1.29446,0.832501,0.0,0.0,0.0,0.0
11132302,0.0,0.0,0.0,0.681299,-0.145493,0.130647,0.0,0.0,0.0,0.0807033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269819,0.267657,4.1151,0.0,0.0,0.0,0.0910793,0.0,0.0,0.0,0.0,0.0,0.167677,1.51328,0.989447,0.0,0.0,0.0,0.0
11336513,0.0,0.0,0.0,0.556332,-0.120157,-0.26422,0.0,0.0,0.0,0.0385973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270753,0.268956,4.12528,0.0,0.0,0.0,0.0909252,0.0,0.0,0.0,0.0,0.0,0.115719,1.29631,0.911917,0.0,0.0,0.0,0.0
11540303,0.0,0.0,0.0,0.373136,-0.0794619,0.2537,0.0,0.0,0.0,-0.0201354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268841,0.267675,4.12828,0.0,0.0,0.0,0.0907805,0.0,0.0,0.0,0.0,0.0,0.0656645,1.00823,0.751829,0.0,0.0,0.0,0.0
11744410,0.0,0.0,0.0,0.232566,-0.0414134,-0.178296,0.0,0.0,0.0,-0.0473006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268357,0.26741,4.13396,0.0,0.0,0.0,0.0906794,0.0,0.0,0.0,0.0,0.0,0.0341637,0.682901,0.514329,0.0,0.0,0.0,0.0
11945913,0.0,0.0,0.0,0.0917842,-0.00234321,-0.563509,0.0,0.0,0.0,-0.0417714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267576,0.266715,4.13729,0.0,0.0,0.0,0.0906115,0.0,0.0,0.0,0.0,0.0,0.0169327,0.42082,0.284467,0.0,0.0,0.0,0.0
12149970,0.0,0.0,0.0,-0.0124761,0.0273657,0.248572,0.0,0.0,0.0,-0.0413055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267009,0.266112,4.13922,0.0,0.0,0.0,0.0905752,0.0,0.0,0.0,0.0,0.0,0.00469719,0.246287,0.161278,0.0,0.0,0.0,0.0
12349970,0.0,0.0,0.0,-0.112927,0.0560366,0.280372,0.0,0.0,0.0,-0.0322454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268237,0.267047,4.14794,0.0,0.0,0.0,0.0905603,0.0,0.0,0.0,0.0,0.0,0.00483861,0.237283,0.259228,0.0,0.0,0.0,0.0
12549942,0.0,0.0,0.0,-0.177756,0.0663241,0.280987,0.0,0.0,0.0,-0.0335977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267241,0.266023,4.14657,0.0,0.0,0.0,0.0905489,0.0,0.0,0.0,0.0,0.0,0.0131215,0.314133,0.386756,0.0,0.0,0.0,0.0
12753869,0.0,0.0,0.0,-0.24953,0.0832702,0.449631,0.0,0.0,0.0,-0.0566633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267635,0.266193,4.15016,0.0,0.0,0.0,0.0905479,0.0,0.0,0.0,0.0,0.0,0.0209723,0.3947,0.491281,0.0,0.0,0.0,0.0
