timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
68978017,0,0.0,0.0,0.0,0.0,-0.98192,0.0,0.0,0.0,0.161675,0.0807908,0.201758,0.179458,0.0,0.0,0.0,2.21919,0.0,0.1,-0.201758,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69078038,0,0.0,0.0,0.0,0.0,-0.966854,0.0,0.0,0.0,0.209346,0.105235,0.110098,0.0891496,0.0,0.0,0.0,2.22236,0.0,0.1,-0.110098,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69177996,0,0.0,0.0,0.0,0.0,-0.963862,0.0,0.0,0.0,0.217483,0.157218,-0.00482545,-0.0252552,0.0,0.0,0.0,2.23753,0.0,0.1,0.00482545,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69281950,0,0.0,0.0,0.0,0.0,-0.968154,0.0,0.0,0.0,0.191824,0.249425,-0.0115408,-0.0328176,0.0,0.0,0.0,2.26942,0.0,0.1,0.0115408,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69381943,0,0.0,0.0,0.0,0.0,-0.967367,0.0,0.0,0.0,0.199233,0.301604,0.0812924,0.0600417,0.0,0.0,0.0,2.30427,0.0,0.100618,-0.0812924,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69482716,0,0.0,0.0,0.0,0.0,-0.957339,0.0,0.0,0.0,0.173384,0.330394,0.138938,0.117695,0.0,0.0,0.0,2.33026,0.0,0.1,-0.138938,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69586842,0,0.0,0.0,0.0,0.0,-0.946193,0.0,0.0,0.0,0.158933,0.343814,0.0991249,0.0781962,0.0,0.0,0.0,2.33844,0.0,0.1,-0.0991249,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69686730,0,0.0,0.0,0.0,0.0,-0.942471,0.0,0.0,0.0,0.131574,0.293326,0.0399159,0.0174406,0.0,0.0,0.0,2.34193,0.0,0.1,-0.0399159,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69786732,0,0.0,0.0,0.0,0.0,-0.945288,0.0,0.0,0.0,0.148511,0.257531,-0.00344394,-0.0277013,0.0,0.0,0.0,2.35032,0.0,0.1,0.00344394,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69890739,0,0.0,0.0,0.0,0.0,-0.945557,0.0,0.0,0.0,0.130993,0.273586,0.0514989,0.0281933,0.0,0.0,0.0,2.36453,0.0,0.102779,-0.0514989,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
69990795,0,0.0,0.0,0.0,0.0,-0.936309,0.0,0.0,0.0,0.115856,0.313891,0.160608,0.137944,0.0,0.0,0.0,2.37881,0.0,0.1,-0.160608,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70094812,0,0.0,0.0,0.0,0.0,-0.924739,0.0,0.0,0.0,0.150937,0.308296,0.155211,0.128775,0.0,0.0,0.0,2.40546,0.0,0.1,-0.155211,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70194755,0,0.0,0.0,0.0,0.0,-0.921785,0.0,0.0,0.0,0.137353,0.304247,0.0604199,0.0290785,0.0,0.0,0.0,2.4448,0.0,0.1,-0.0604199,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70294761,0,0.0,0.0,0.0,0.0,-0.925716,0.0,0.0,0.0,0.0144691,0.315916,0.0486874,0.0123757,0.0,0.0,0.0,2.49148,0.0,0.1,-0.0486874,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70398804,0,0.0,0.0,0.0,0.0,-0.92838,0.0,0.0,0.0,-0.0205211,0.326424,0.0744503,0.0333873,0.0,0.0,0.0,2.53314,0.0,0.1,-0.0744503,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70500339,0,0.0,0.0,0.0,0.0,-0.926347,0.0,0.0,0.0,-0.0312879,0.294265,0.156816,0.111056,0.0,0.0,0.0,2.56165,0.0,0.1,-0.156816,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70600316,0,0.0,0.0,0.0,0.0,-0.918303,0.0,0.0,0.0,-0.00367214,0.27627,0.12418,0.0758653,0.0,0.0,0.0,2.57446,0.0,0.1,-0.12418,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70701125,0,0.0,0.0,0.0,0.0,-0.916967,0.0,0.0,0.0,0.0274798,0.216124,0.0363316,-0.0132146,0.0,0.0,0.0,2.57716,0.0,0.1,-0.0363316,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70805163,0,0.0,0.0,0.0,0.0,-0.921315,0.0,0.0,0.0,-0.00663635,0.129608,0.00268325,-0.0463063,0.0,0.0,0.0,2.57617,0.0,0.1,-0.00268325,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
70905164,0,0.0,0.0,0.0,0.0,-0.923878,0.0,0.0,0.0,0.00341143,0.0967835,0.0550639,0.00664994,0.0,0.0,0.0,2.57386,0.0,0.1,-0.0550639,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71006837,0,0.0,0.0,0.0,0.0,-0.917843,0.0,0.0,0.0,0.014254,0.131472,0.184929,0.136234,0.0,0.0,0.0,2.56421,0.0,0.1,-0.184929,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71106814,0,0.0,0.0,0.0,0.0,-0.901156,0.0,0.0,0.0,0.0406138,0.134062,0.219094,0.170647,0.0,0.0,0.0,2.55564,0.0,0.1,-0.219094,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71210797,0,0.0,0.0,0.0,0.0,-0.888453,0.0,0.0,0.0,0.0544084,0.125715,0.119574,0.0709493,0.0,0.0,0.0,2.55773,0.0,0.1,-0.119574,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71310749,0,0.0,0.0,0.0,0.0,-0.889397,0.0,0.0,0.0,-0.00181148,0.165906,0.0226837,-0.0279912,0.0,0.0,0.0,2.57712,0.0,0.1,-0.0226837,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71410748,0,0.0,0.0,0.0,0.0,-0.8941,0.0,0.0,0.0,-0.0604492,0.239706,0.0558991,0.00306429,0.0,0.0,0.0,2.61239,0.0,0.1,-0.0558991,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71514708,0,0.0,0.0,0.0,0.0,-0.892576,0.0,0.0,0.0,-0.0748624,0.262181,0.198419,0.140498,0.0,0.0,0.0,2.64896,0.0,0.1,-0.198419,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71614767,0,0.0,0.0,0.0,0.0,-0.879332,0.0,0.0,0.0,-0.0566258,0.312702,0.228987,0.167115,0.0,0.0,0.0,2.66225,0.0,0.1,-0.228987,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71718806,0,0.0,0.0,0.0,0.0,-0.868989,0.0,0.0,0.0,-0.0313986,0.285971,0.144086,0.0796689,0.0,0.0,0.0,2.66241,0.0,0.1,-0.144086,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71816363,0,0.0,0.0,0.0,0.0,-0.869347,0.0,0.0,0.0,-0.0209973,0.229344,0.0808105,0.0140691,0.0,0.0,0.0,2.66674,0.0,0.1,-0.0808105,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
71920335,0,0.0,0.0,0.0,0.0,-0.86706,0.0,0.0,0.0,-0.00705232,0.188976,0.167682,0.0990427,0.0,0.0,0.0,2.67105,0.0,0.1,-0.167682,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
72020351,0,0.0,0.0,0.0,0.0,-0.856746,0.0,0.0,0.0,0.0336124,0.166134,0.286285,0.212566,0.0,0.0,0.0,2.67337,0.0,0.1,-0.286285,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
72124395,0,0.0,0.0,0.0,0.0,-0.834017,0.0,0.0,0.0,0.0621577,0.157956,0.411917,0.332933,0.0,0.0,0.0,2.67886,0.0,0.1,-0.411917,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
72224428,0,0.0,0.0,0.0,0.0,-0.81346,0.0,0.0,0.0,0.0918539,0.172482,0.314035,0.226063,0.0,0.0,0.0,2.68754,0.0,0.1,-0.314035,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
72324306,0,0.0,0.0,0.0,0.0,-0.807695,0.0,0.0,0.0,0.0515896,0.164417,0.167023,0.071518,0.0,0.0,0.0,2.70789,0.0,0.1,-0.167023,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
72428355,0,0.0,0.0,0.0,0.0,-0.809409,0.0,0.0,0.0,-0.0283952,0.16847,0.140751,0.0396769,0.0,0.0,0.0,2.73655,0.0,0.1,-0.140751,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
