timestamp,windspeed_north,windspeed_east,variance_north,variance_east
9514696,0.0,0.0,0.0,0.0
9718721,0.0,0.0,0.0,0.0
9918740,0.0,0.0,0.0,0.0
10122693,0.0,0.0,0.0,0.0
10327514,0.0,0.0,0.0,0.0
10528370,0.0,0.0,0.0,0.0
10732451,0.0,0.0,0.0,0.0
10932418,0.0,0.0,0.0,0.0
11132302,0.0,0.0,0.0,0.0
11336513,0.0,0.0,0.0,0.0
11540303,0.0,0.0,0.0,0.0
11744410,0.0,0.0,0.0,0.0
11945913,0.0,0.0,0.0,0.0
12149970,0.0,0.0,0.0,0.0
12349970,0.0,0.0,0.0,0.0
12549942,0.0,0.0,0.0,0.0
12753869,0.0,0.0,0.0,0.0
12957921,0.0,0.0,0.0,0.0
13161885,0.0,0.0,0.0,0.0
13363605,0.0,0.0,0.0,0.0
13564450,0.0,0.0,0.0,0.0
13764341,0.0,0.0,0.0,0.0
13969895,0.0,0.0,0.0,0.0
14173889,0.0,0.0,0.0,0.0
14373912,0.0,0.0,0.0,0.0
14578016,0.0,0.0,0.0,0.0
14781970,0.0,0.0,0.0,0.0
14981953,0.0,0.0,0.0,0.0
15181975,0.0,0.0,0.0,0.0
15385970,0.0,0.0,0.0,0.0
15588346,0.0,0.0,0.0,0.0
15792322,0.0,0.0,0.0,0.0
15996309,0.0,0.0,0.0,0.0
16196343,0.0,0.0,0.0,0.0
16396355,0.0,0.0,0.0,0.0
16600395,0.0,0.0,0.0,0.0
16804293,0.0,0.0,0.0,0.0
17005983,0.0,0.0,0.0,0.0
17209958,0.0,0.0,0.0,0.0
17410806,0.0,0.0,0.0,0.0
17613165,0.0,0.0,0.0,0.0
17817140,0.0,0.0,0.0,0.0
18017239,0.0,0.0,0.0,0.0
18217149,0.0,0.0,0.0,0.0
18421142,0.0,0.0,0.0,0.0
18625148,0.0,0.0,0.0,0.0
18829156,0.0,0.0,0.0,0.0
19030703,0.0,0.0,0.0,0.0
19234694,0.0,0.0,0.0,0.0
19434727,0.0,0.0,0.0,0.0
19638725,0.0,0.0,0.0,0.0
19842769,0.0,0.0,0.0,0.0
20042776,0.0,0.0,0.0,0.0
20242666,0.0,0.0,0.0,0.0
20448479,0.0,0.0,0.0,0.0
20652306,0.0,0.0,0.0,0.0
20852379,0.0,0.0,0.0,0.0
21056314,0.0,0.0,0.0,0.0
21260293,0.0,0.0,0.0,0.0
21460344,0.0,0.0,0.0,0.0
21660274,0.0,0.0,0.0,0.0
21864293,0.0,0.0,0.0,0.0
22070002,0.0,0.0,0.0,0.0
22270057,0.0,0.0,0.0,0.0
22473977,0.0,0.0,0.0,0.0
22677975,0.0,0.0,0.0,0.0
22880317,0.0,0.0,0.0,0.0
23084422,0.0,0.0,0.0,0.0
23284328,0.0,0.0,0.0,0.0
23488337,0.0,0.0,0.0,0.0
23693094,0.0,0.0,0.0,0.0
23894685,0.0,0.0,0.0,0.0
24098703,0.0,0.0,0.0,0.0
24298711,0.0,0.0,0.0,0.0
24498810,0.0,0.0,0.0,0.0
24705099,0.0,0.0,0.0,0.0
24905097,0.0,0.0,0.0,0.0
25109234,0.0,0.0,0.0,0.0
25313128,0.0,0.0,0.0,0.0
25513101,0.0,0.0,0.0,0.0
25715584,0.0,0.0,0.0,0.0
25919618,0.0,0.0,0.0,0.0
26120435,0.0,0.0,0.0,0.0
26324293,0.0,0.0,0.0,0.0
26528307,0.0,0.0,0.0,0.0
26729911,0.0,0.0,0.0,0.0
26934051,0.0,0.0,0.0,0.0
27137931,0.0,0.0,0.0,0.0
27340400,0.0,0.0,0.0,0.0
27540337,0.0,0.0,0.0,0.0
27745166,0.0,0.0,0.0,0.0
27949096,0.0,0.0,0.0,0.0
28149124,0.0,0.0,0.0,0.0
28349143,0.0,0.0,0.0,0.0
28554710,0.0,0.0,0.0,0.0
28754712,0.0,0.0,0.0,0.0
28958695,0.0,0.0,0.0,0.0
29162701,0.0,0.0,0.0,0.0
29362835,0.0,0.0,0.0,0.0
29566814,0.0,0.0,0.0,0.0
29766746,0.0,0.0,0.0,0.0
29972312,0.0,0.0,0.0,0.0
30172433,0.0,0.0,0.0,0.0
30376315,0.0,0.0,0.0,0.0
30580380,0.0,0.0,0.0,0.0
30784365,0.0,0.0,0.0,0.0
30984349,0.0,0.0,0.0,0.0
31184379,0.0,0.0,0.0,0.0
31389930,0.0,0.0,0.0,0.0
31589904,0.0,0.0,0.0,0.0
31793924,0.0,0.0,0.0,0.0
31998010,0.0,0.0,0.0,0.0
32202013,0.0,0.0,0.0,0.0
32401906,0.0,0.0,0.0,0.0
32602052,0.0,0.0,0.0,0.0
32804371,0.0,0.0,0.0,0.0
33008405,0.0,0.0,0.0,0.0
33212331,0.0,0.0,0.0,0.0
33413935,0.0,0.0,0.0,0.0
33617924,0.0,0.0,0.0,0.0
33821934,0.0,0.0,0.0,0.0
34025937,0.0,0.0,0.0,0.0
34225989,0.0,0.0,0.0,0.0
34429967,0.0,0.0,0.0,0.0
34633917,0.0,0.0,0.0,0.0
34837977,0.0,0.0,0.0,0.0
35039495,0.0,0.0,0.0,0.0
35239564,0.0,0.0,0.0,0.0
35443554,0.0,0.0,0.0,0.0
35643490,0.0,0.0,0.0,0.0
35847524,0.0,0.0,0.0,0.0
36051583,0.0,0.0,0.0,0.0
36252278,0.0,0.0,0.0,0.0
36457219,0.0,0.0,0.0,0.0
36657187,0.0,0.0,0.0,0.0
36861149,0.0,0.0,0.0,0.0
37061193,0.0,0.0,0.0,0.0
37265118,0.0,0.0,0.0,0.0
37466721,0.0,0.0,0.0,0.0
37670681,0.0,0.0,0.0,0.0
37874666,0.0,0.0,0.0,0.0
38074702,0.0,0.0,0.0,0.0
38275466,0.0,0.0,0.0,0.0
38480300,0.0,0.0,0.0,0.0
38681208,0.0,0.0,0.0,0.0
38885231,0.0,0.0,0.0,0.0
39089215,0.0,0.0,0.0,0.0
39289191,0.0,0.0,0.0,0.0
39493120,0.0,0.0,0.0,0.0
39693129,0.0,0.0,0.0,0.0
39898680,0.0,0.0,0.0,0.0
40098779,0.0,0.0,0.0,0.0
40302681,0.0,0.0,0.0,0.0
40506741,0.0,0.0,0.0,0.0
40710686,0.0,0.0,0.0,0.0
40910818,0.0,0.0,0.0,0.0
41116347,0.0,0.0,0.0,0.0
41316341,0.0,0.0,0.0,0.0
41520403,0.0,0.0,0.0,0.0
41724369,0.0,0.0,0.0,0.0
41928416,0.0,0.0,0.0,0.0
42128383,0.0,0.0,0.0,0.0
42332353,0.0,0.0,0.0,0.0
42534049,0.0,0.0,0.0,0.0
42733875,0.0,0.0,0.0,0.0
42938059,0.0,0.0,0.0,0.0
43141881,0.0,0.0,0.0,0.0
43345921,0.0,0.0,0.0,0.0
43546023,0.0,0.0,0.0,0.0
43747621,0.0,0.0,0.0,0.0
43951608,0.0,0.0,0.0,0.0
44151531,0.0,0.0,0.0,0.0
44355548,0.0,0.0,0.0,0.0
44559607,0.0,0.0,0.0,0.0
44763555,0.0,0.0,0.0,0.0
44963591,0.0,0.0,0.0,0.0
45165183,0.0,0.0,0.0,0.0
45369122,0.0,0.0,0.0,0.0
45569149,0.0,0.0,0.0,0.0
45773118,0.0,0.0,0.0,0.0
45977104,0.0,0.0,0.0,0.0
46181116,0.0,0.0,0.0,0.0
46382739,0.0,0.0,0.0,0.0
46586870,0.0,0.0,0.0,0.0
46786893,0.0,0.0,0.0,0.0
46986742,0.0,0.0,0.0,0.0
47190772,0.0,0.0,0.0,0.0
47394754,0.0,0.0,0.0,0.0
47596326,0.0,0.0,0.0,0.0
47800300,0.0,0.0,0.0,0.0
48004497,0.0,0.0,0.0,0.0
48204318,0.0,0.0,0.0,0.0
48404321,0.0,0.0,0.0,0.0
48608307,0.0,0.0,0.0,0.0
48812339,0.0,0.0,0.0,0.0
49013920,0.0,0.0,0.0,0.0
49214735,0.0,0.0,0.0,0.0
49418752,0.0,0.0,0.0,0.0
49618797,0.0,0.0,0.0,0.0
