timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
11135387,11133331,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
11237655,11237524,0.0,0.0,0.0,0.0,0.112263,0.0,0.0,0.0
11338002,11337454,0.0,0.0,0.0,0.0,0.212577,0.0,0.0,0.0
11441507,11441381,0.0,0.0,0.0,0.0,0.316073,0.0,0.0,0.0
11542447,11541340,0.0,0.0,0.0,0.0,0.416991,0.0,0.0,0.0
11641624,11641491,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11746395,11745337,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11845498,11845333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11945624,11945496,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12049446,12049327,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12149413,12149295,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12252357,12250932,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12355080,12354944,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12455788,12454913,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12555069,12554897,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12660432,12659016,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12759080,12758948,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12859867,12859748,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12963930,12963744,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13063919,13063733,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13164959,13163892,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13265469,13265347,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13369948,13369382,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13469416,13469297,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13569420,13569304,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13673582,13673419,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13773482,13773335,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13877474,13877358,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13977526,13977403,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14078637,14077353,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14181413,14181295,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14282941,14281529,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14381577,14381457,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
