timestamp,load,ram_usage
330668178,0.402632,0.832628
331670679,0.38916,0.832628
332670136,0.393978,0.831015
333671030,0.392901,0.832628
334671279,0.401474,0.832628
335670990,0.394541,0.831015
336672132,0.390331,0.830411
337673037,0.403821,0.832628
338673136,0.386382,0.832628
339674088,0.395421,0.831015
340675197,0.390745,0.830411
341675990,0.404325,0.832628
342676990,0.395025,0.831015
343676990,0.393613,0.831015
344678125,0.403912,0.832628
345678171,0.387934,0.832628
346680964,0.385331,0.831015
347681990,0.387743,0.830411
348683058,0.39377,0.832628
349683990,0.389181,0.831015
350684453,0.397151,0.831015
351684698,0.401846,0.832628
352683990,0.391914,0.832628
353684173,0.393335,0.831015
354684143,0.393395,0.830411
355683990,0.403294,0.832628
356684058,0.394987,0.831015
357685796,0.392976,0.831015
358686073,0.397093,0.832628
359686080,0.399731,0.832628
360687160,0.393162,0.831015
361688051,0.390134,0.830411
362689052,0.398925,0.832628
363690135,0.392106,0.832628
364690990,0.391857,0.831015
365690992,0.398752,0.832628
366692093,0.400846,0.832628
367692990,0.389168,0.831015
368692990,0.396627,0.831015
369694164,0.397874,0.832628
370695381,0.389562,0.832628
371695990,0.393247,0.831015
372697277,0.393804,0.830411
373697174,0.404447,0.832628
374698541,0.38946,0.831015
375699051,0.39614,0.831015
376700031,0.396551,0.832628
377701128,0.385249,0.832628
378701117,0.382898,0.831015
379702160,0.388942,0.830411
380702944,0.391787,0.832628
381704214,0.391668,0.831015
382705013,0.393432,0.831015
383704990,0.40427,0.832628
384707202,0.389234,0.832628
385707474,0.393989,0.831015
386708058,0.390574,0.830411
387708153,0.405025,0.832628
388709138,0.393422,0.832628
389709990,0.390119,0.831015
390709990,0.399203,0.832628
391710990,0.398658,0.832628
392711058,0.396996,0.831015
393712620,0.391084,0.830411
394712990,0.395664,0.832628
395714930,0.393525,0.832628
396716990,0.387276,0.831015
397718086,0.389201,0.830411
398718990,0.397215,0.832628
399718990,0.381447,0.831015
400720091,0.390095,0.831015
401721207,0.402779,0.832628
402722229,0.384097,0.832628
403722096,0.395454,0.831015
404723001,0.393786,0.830411
405724822,0.401931,0.832628
406726181,0.389882,0.831015
407726990,0.394891,0.831015
408728470,0.397451,0.832628
409728990,0.390882,0.832628
410729017,0.389222,0.831015
411730043,0.394915,0.830411
412730992,0.397238,0.832628
413732077,0.391707,0.831015
414733572,0.395679,0.831015
415733990,0.401481,0.832628
416737638,0.391483,0.832628
417737090,0.391299,0.831015
418736990,0.394212,0.830411
419737990,0.403957,0.832628
420739058,0.390431,0.832628
421740083,0.395459,0.831015
422740992,0.397207,0.832628
423742058,0.398057,0.832628
424744089,0.390938,0.831015
425745150,0.389957,0.830411
426745086,0.398317,0.832628
427746039,0.396237,0.832628
428747643,0.395326,0.831015
429746990,0.393781,0.830411
430747990,0.39796,0.832628
431748798,0.395939,0.831015
432749253,0.395666,0.831015
433750155,0.396066,0.832628
434749990,0.391538,0.832628
435751177,0.393542,0.831015
436753206,0.396671,0.830411
437754084,0.402373,0.832628
438755307,0.389391,0.831015
439756340,0.391936,0.831015
440758736,0.402867,0.832628
441758990,0.393826,0.832628
442759324,0.385903,0.831015
443759990,0.391225,0.830411
444760245,0.402993,0.832628
445761586,0.391933,0.831015
446763289,0.393078,0.831015
447764787,0.404952,0.832628
448764088,0.393276,0.832628
449764097,0.38943,0.831015
450764798,0.394359,0.830411
451765990,0.401972,0.832628
452767682,0.393616,0.832628
453769037,0.391915,0.831015
454769990,0.399088,0.832628
455770990,0.401226,0.832628
456774037,0.39025,0.831015
457775165,0.386788,0.830411
458775692,0.402874,0.832628
459776118,0.391499,0.832628
460776431,0.394679,0.831015
461776164,0.391641,0.830411
462778548,0.398945,0.832628
463777990,0.393165,0.831015
464779325,0.39264,0.831015
465782347,0.397193,0.832628
466783565,0.387849,0.832628
467784153,0.391263,0.831015
468785040,0.39217,0.830411
469786085,0.406234,0.832628
470787001,0.394034,0.831015
471787231,0.393114,0.831015
472786990,0.400955,0.832628
473788178,0.387828,0.832628
474788061,0.391936,0.831015
475789138,0.39294,0.830411
476790141,0.402405,0.832628
477791568,0.394877,0.831015
478792366,0.39336,0.831015
479792990,0.400936,0.832628
480793994,0.393682,0.832628
481794373,0.390346,0.831015
482795389,0.390492,0.830411
483796202,0.404664,0.832628
484796990,0.392604,0.832628
485798037,0.394468,0.831015
486799042,0.394468,0.832628
487799991,0.40204,0.832628
488801058,0.393282,0.831015
489800990,0.390492,0.830411
490802150,0.400919,0.832628
491802990,0.393746,0.832628
492805395,0.395397,0.831015
493807599,0.391865,0.830411
494807058,0.401312,0.832628
495808643,0.395104,0.831015
496808990,0.396339,0.831015
497808990,0.397277,0.832628
498811234,0.391915,0.832628
499811058,0.394613,0.831015
500811991,0.393091,0.830411
501813666,0.401962,0.832628
502814644,0.393539,0.831015
503815489,0.392621,0.831015
504816037,0.403527,0.832628
505816990,0.390643,0.832628
506816990,0.391514,0.831015
507817990,0.39629,0.830411
508818990,0.402189,0.832628
509820990,0.393397,0.831015
510823573,0.393267,0.831015
511823990,0.3995,0.832628
512826038,0.394821,0.832628
513828168,0.387033,0.831015
514829998,0.393084,0.830411
515831225,0.401838,0.832628
516832104,0.387214,0.832628
517833154,0.39631,0.831015
518835716,0.3964,0.832628
519834990,0.402223,0.832628
520836058,0.392497,0.831015
521838237,0.391972,0.830411
522838513,0.396829,0.832628
523839979,0.393325,0.832628
524841282,0.394693,0.831015
525842031,0.390936,0.830411
526842990,0.402035,0.832628
527843990,0.388594,0.831015
528846005,0.391071,0.831015
529845990,0.397638,0.832628
530847184,0.386096,0.832628
531848095,0.393136,0.831015
532848083,0.395956,0.830411
533848157,0.399706,0.832628
534847990,0.395854,0.831015
535848990,0.393483,0.831015
536850144,0.405178,0.832628
537850637,0.388256,0.832628
538851195,0.394893,0.831015
539852228,0.390726,0.830411
540853812,0.405377,0.832628
541854190,0.392502,0.831015
542854058,0.395894,0.831015
543854990,0.403672,0.832628
544855061,0.392112,0.832628
545857574,0.390091,0.831015
546858436,0.393901,0.830411
547858092,0.399675,0.832628
548859037,0.392505,0.832628
549860040,0.395208,0.831015
550860990,0.394744,0.832628
551862875,0.405646,0.832628
552864868,0.392097,0.831015
553866325,0.387439,0.830411
554865990,0.40508,0.832628
555866556,0.392618,0.832628
556869644,0.389852,0.831015
557869673,0.39527,0.830411
558869058,0.404405,0.832628
559870058,0.3941,0.831015
560870133,0.391108,0.831015
561870023,0.402539,0.832628
562871610,0.392424,0.832628
563872163,0.393371,0.831015
564873609,0.389051,0.830411
565873152,0.403616,0.832628
566873990,0.389859,0.831015
567875058,0.393093,0.831015
568876125,0.399269,0.832628
569876504,0.387824,0.832628
570877300,0.39311,0.831015
571877058,0.393755,0.830411
572877990,0.399437,0.832628
573879660,0.392362,0.831015
