timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
10451381,0,0.0,0.0,0.0,0.0,0.058096,0.0,0.0,0.0,-0.00223571,-0.00749064,-0.0124711,-0.00946813,0.0,0.0,0.0,0.0166552,0.0,0.1,0.0124711,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10555340,0,0.0,0.0,0.0,0.0,0.0484746,0.0,0.0,0.0,-0.00388722,-0.00725093,-0.0180983,-0.0233808,0.0,0.0,0.0,0.0156301,0.0,0.1,0.0180983,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10655279,0,0.0,0.0,0.0,0.0,0.0434577,0.0,0.0,0.0,-0.00520414,-0.00834327,-0.020877,-0.0281441,0.0,0.0,0.0,0.0132919,0.0,0.1,0.020877,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10757009,0,0.0,0.0,0.0,0.0,0.033961,0.0,0.0,0.0,-0.00348889,-0.0062266,-0.0263289,-0.0395768,0.0,0.0,0.0,0.0103453,0.0,0.1,0.0263289,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10860896,0,0.0,0.0,0.0,0.0,0.031176,0.0,0.0,0.0,-0.00438012,-0.00656678,-0.0254007,-0.0361744,0.0,0.0,0.0,0.00674733,0.0,0.115991,0.0254007,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10960969,0,0.0,0.0,0.0,0.0,0.0312207,0.0,0.0,0.0,-0.00676509,-0.00576217,-0.0237623,-0.0304312,0.0,0.0,0.0,0.00384166,0.0,0.103325,0.0237623,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11061012,0,0.0,0.0,0.0,0.0,0.0295703,0.0,0.0,0.0,-0.00636801,-0.00734544,-0.0234451,-0.0285046,0.0,0.0,0.0,0.00181532,0.0,0.1,0.0234451,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11164901,0,0.0,0.0,0.0,0.0,0.0243853,0.0,0.0,0.0,-0.00608012,-0.00409175,-0.0252465,-0.0322751,0.0,0.0,0.0,0.000573538,0.0,0.1,0.0252465,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11264852,0,0.0,0.0,0.0,0.0,0.0184198,0.0,0.0,0.0,-0.00732172,-0.00543626,-0.0288474,-0.0382878,0.0,0.0,0.0,0.000159055,0.0,0.1,0.0288474,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11365768,0,0.0,0.0,0.0,0.0,0.00641046,0.0,0.0,0.0,-0.00884832,-0.00326243,-0.0351534,-0.0519684,0.0,0.0,0.0,0.000471205,0.0,0.1,0.0351534,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11467334,0,0.0,0.0,0.0,0.0,-0.00971305,0.0,0.0,0.0,-0.00666748,-0.00534142,-0.0442383,-0.0708453,0.0,0.0,0.0,0.00167069,0.0,0.1,0.0442383,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11568094,0,0.0,0.0,0.0,0.0,-0.0202546,0.0,0.0,0.0,-0.00682799,-0.00312872,-0.0477819,-0.0765081,0.0,0.0,0.0,0.0033687,0.0,0.102632,0.0477819,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11673072,0,0.0,0.0,0.0,0.0,-0.0257214,0.0,0.0,0.0,-0.00761617,-0.00595633,-0.0479043,-0.0726154,0.0,0.0,0.0,0.00529653,0.0,0.114339,0.0479043,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11774493,0,0.0,0.0,0.0,0.0,-0.0317636,0.0,0.0,0.0,-0.00637622,-0.00381328,-0.0502291,-0.0727777,0.0,0.0,0.0,0.00690746,0.0,0.110598,0.0502291,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11874536,0,0.0,0.0,0.0,0.0,-0.0367011,0.0,0.0,0.0,-0.00450656,-0.00546303,-0.050843,-0.0701639,0.0,0.0,0.0,0.00797149,0.0,0.109852,0.050843,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
