timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
10691938,10690760,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
10790954,10790791,0.0,0.0,0.0,0.0,0.109008,0.0,0.0,0.0
10892522,10892361,0.0,0.0,0.0,0.0,0.21049,0.0,0.0,0.0
10996482,10996365,0.0,0.0,0.0,0.0,0.31443,0.0,0.0,0.0
11096628,11096509,0.0,0.0,0.0,0.0,0.414561,0.0,0.0,0.0
11196927,11196386,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11300453,11300334,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11401675,11400337,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11504440,11504316,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11605784,11604444,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11704433,11704319,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11809970,11809233,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11909286,11909169,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12009285,12009138,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12113343,12113221,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12213302,12213150,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12314231,12313219,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12417290,12417173,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12517666,12517196,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12621245,12621130,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12722210,12721156,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12821279,12821126,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12925984,12925212,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13027113,13026938,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13126961,13126715,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13228099,13226813,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13330861,13330746,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13431627,13430774,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13531036,13530853,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13635284,13634766,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13734903,13734788,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13839840,13838790,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13940567,13940366,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14040457,14040342,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14141334,14140334,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
