timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
32619759,4.76147,0.0,0,1,0,0,0,0,0
33119759,4.78242,0.0,0,1,0,0,0,0,0
33619809,4.77436,0.0,0,1,0,0,0,0,0
34119759,4.76309,0.0,0,1,0,0,0,0,0
34629759,4.80176,0.0,0,1,0,0,0,0,0
35129774,4.79531,0.0,0,1,0,0,0,0,0
35629759,4.75825,0.0,0,1,0,0,0,0,0
36129759,4.78403,0.0,0,1,0,0,0,0,0
36629759,4.76953,0.0,0,1,0,0,0,0,0
37129759,4.75986,0.0,0,1,0,0,0,0,0
37629759,4.82109,0.0,0,1,0,0,0,0,0
38139759,4.79531,0.0,0,1,0,0,0,0,0
38639776,4.79531,0.0,0,1,0,0,0,0,0
39139775,4.80015,0.0,0,1,0,0,0,0,0
39639759,4.79531,0.0,0,1,0,0,0,0,0
40139759,4.76147,0.0,0,1,0,0,0,0,0
40639759,4.74214,0.0,0,1,0,0,0,0,0
41139761,4.79531,0.0,0,1,0,0,0,0,0
41639774,4.78242,0.0,0,1,0,0,0,0,0
42139809,4.76147,0.0,0,1,0,0,0,0,0
42639759,4.79692,0.0,0,1,0,0,0,0,0
43139759,4.79531,0.0,0,1,0,0,0,0,0
43639767,4.74858,0.0,0,1,0,0,0,0,0
44149797,4.79531,0.0,0,1,0,0,0,0,0
44649759,4.79692,0.0,0,1,0,0,0,0,0
45149759,4.75986,0.0,0,1,0,0,0,0,0
45649775,4.82109,0.0,0,1,0,0,0,0,0
46149759,4.79531,0.0,0,1,0,0,0,0,0
46649759,4.79531,0.0,0,1,0,0,0,0,0
47149759,4.76147,0.0,0,1,0,0,0,0,0
47649762,4.8082,0.0,0,1,0,0,0,0,0
48159759,4.79531,0.0,0,1,0,0,0,0,0
48659782,4.79209,0.0,0,1,0,0,0,0,0
49159759,4.76953,0.0,0,1,0,0,0,0,0
49659761,4.78887,0.0,0,1,0,0,0,0,0
50159759,4.78726,0.0,0,1,0,0,0,0,0
50659761,4.8082,0.0,0,1,0,0,0,0,0
51159759,4.78403,0.0,0,1,0,0,0,0,0
51659759,4.74214,0.0,0,1,0,0,0,0,0
52159802,4.76147,0.0,0,1,0,0,0,0,0
52659759,4.78242,0.0,0,1,0,0,0,0,0
53169761,4.76147,0.0,0,1,0,0,0,0,0
53669788,4.8082,0.0,0,1,0,0,0,0,0
54169759,4.79531,0.0,0,1,0,0,0,0,0
54669759,4.78726,0.0,0,1,0,0,0,0,0
55169759,4.79531,0.0,0,1,0,0,0,0,0
55669759,4.79531,0.0,0,1,0,0,0,0,0
56169759,4.75825,0.0,0,1,0,0,0,0,0
56669759,4.75503,0.0,0,1,0,0,0,0,0
57169773,4.78726,0.0,0,1,0,0,0,0,0
57669759,4.76147,0.0,0,1,0,0,0,0,0
58169759,4.74536,0.0,0,1,0,0,0,0,0
58679782,4.79531,0.0,0,1,0,0,0,0,0
59179759,4.79209,0.0,0,1,0,0,0,0,0
59679759,4.76792,0.0,0,1,0,0,0,0,0
60179761,4.79531,0.0,0,1,0,0,0,0,0
60679759,4.79531,0.0,0,1,0,0,0,0,0
61179759,4.79531,0.0,0,1,0,0,0,0,0
61679759,4.78726,0.0,0,1,0,0,0,0,0
62179773,4.74214,0.0,0,1,0,0,0,0,0
62689769,4.74858,0.0,0,1,0,0,0,0,0
63189761,4.78564,0.0,0,1,0,0,0,0,0
63689774,4.79853,0.0,0,1,0,0,0,0,0
64189759,4.75664,0.0,0,1,0,0,0,0,0
64689759,4.74214,0.0,0,1,0,0,0,0,0
65189759,4.76147,0.0,0,1,0,0,0,0,0
65689759,4.79692,0.0,0,1,0,0,0,0,0
66189759,4.76792,0.0,0,1,0,0,0,0,0
66689787,4.79692,0.0,0,1,0,0,0,0,0
67199784,4.74214,0.0,0,1,0,0,0,0,0
67699795,4.76953,0.0,0,1,0,0,0,0,0
68199759,4.80498,0.0,0,1,0,0,0,0,0
68699759,4.78726,0.0,0,1,0,0,0,0,0
69199759,4.78403,0.0,0,1,0,0,0,0,0
69699761,4.79692,0.0,0,1,0,0,0,0,0
70199764,4.8082,0.0,0,1,0,0,0,0,0
70699759,4.75825,0.0,0,1,0,0,0,0,0
71199759,4.78726,0.0,0,1,0,0,0,0,0
71699759,4.78403,0.0,0,1,0,0,0,0,0
72209789,4.75825,0.0,0,1,0,0,0,0,0
72709766,4.74858,0.0,0,1,0,0,0,0,0
73209759,4.79531,0.0,0,1,0,0,0,0,0
73709759,4.79531,0.0,0,1,0,0,0,0,0
74209780,4.74214,0.0,0,1,0,0,0,0,0
74709759,4.79531,0.0,0,1,0,0,0,0,0
75209759,4.79531,0.0,0,1,0,0,0,0,0
75709759,4.76309,0.0,0,1,0,0,0,0,0
76209761,4.8082,0.0,0,1,0,0,0,0,0
76709767,4.7937,0.0,0,1,0,0,0,0,0
77209783,4.76147,0.0,0,1,0,0,0,0,0
77709759,4.79692,0.0,0,1,0,0,0,0,0
78209759,4.79531,0.0,0,1,0,0,0,0,0
78709759,4.75986,0.0,0,1,0,0,0,0,0
79219759,4.76147,0.0,0,1,0,0,0,0,0
79719759,4.78403,0.0,0,1,0,0,0,0,0
80219759,4.76147,0.0,0,1,0,0,0,0,0
80719806,4.80498,0.0,0,1,0,0,0,0,0
81219759,4.78242,0.0,0,1,0,0,0,0,0
81719759,4.79531,0.0,0,1,0,0,0,0,0
82229799,4.79853,0.0,0,1,0,0,0,0,0
82729759,4.78887,0.0,0,1,0,0,0,0,0
83229759,4.77436,0.0,0,1,0,0,0,0,0
83729759,4.77436,0.0,0,1,0,0,0,0,0
84229759,4.79531,0.0,0,1,0,0,0,0,0
84729759,4.74214,0.0,0,1,0,0,0,0,0
85229759,4.79692,0.0,0,1,0,0,0,0,0
85729786,4.75503,0.0,0,1,0,0,0,0,0
86229759,4.74214,0.0,0,1,0,0,0,0,0
86729759,4.73569,0.0,0,1,0,0,0,0,0
87229762,4.79531,0.0,0,1,0,0,0,0,0
87729759,4.8082,0.0,0,1,0,0,0,0,0
88229759,4.76792,0.0,0,1,0,0,0,0,0
88739769,4.7647,0.0,0,1,0,0,0,0,0
89239759,4.79692,0.0,0,1,0,0,0,0,0
89739759,4.79531,0.0,0,1,0,0,0,0,0
90239759,4.79531,0.0,0,1,0,0,0,0,0
90739759,4.78726,0.0,0,1,0,0,0,0,0
91239759,4.79531,0.0,0,1,0,0,0,0,0
91739759,4.79531,0.0,0,1,0,0,0,0,0
92239786,4.75503,0.0,0,1,0,0,0,0,0
92749759,4.8082,0.0,0,1,0,0,0,0,0
93249759,4.79531,0.0,0,1,0,0,0,0,0
93749759,4.79531,0.0,0,1,0,0,0,0,0
94249759,4.8082,0.0,0,1,0,0,0,0,0
94749808,4.76309,0.0,0,1,0,0,0,0,0
95249761,4.79531,0.0,0,1,0,0,0,0,0
95749759,4.74214,0.0,0,1,0,0,0,0,0
96259781,4.78403,0.0,0,1,0,0,0,0,0
96759759,4.74053,0.0,0,1,0,0,0,0,0
97259804,4.79692,0.0,0,1,0,0,0,0,0
97759759,4.80498,0.0,0,1,0,0,0,0,0
98259761,4.79531,0.0,0,1,0,0,0,0,0
98759774,4.8082,0.0,0,1,0,0,0,0,0
99259772,4.76792,0.0,0,1,0,0,0,0,0
99759759,4.74536,0.0,0,1,0,0,0,0,0
100259759,4.79531,0.0,0,1,0,0,0,0,0
100759759,4.78726,0.0,0,1,0,0,0,0,0
101259759,4.79531,0.0,0,1,0,0,0,0,0
101759759,4.82109,0.0,0,1,0,0,0,0,0
102259799,4.78726,0.0,0,1,0,0,0,0,0
102759760,4.78081,0.0,0,1,0,0,0,0,0
103269759,4.76792,0.0,0,1,0,0,0,0,0
103769759,4.79531,0.0,0,1,0,0,0,0,0
104269759,4.8082,0.0,0,1,0,0,0,0,0
104769761,4.78242,0.0,0,1,0,0,0,0,0
105269774,4.7937,0.0,0,1,0,0,0,0,0
105779759,4.78242,0.0,0,1,0,0,0,0,0
106279759,4.75825,0.0,0,1,0,0,0,0,0
106779759,4.78726,0.0,0,1,0,0,0,0,0
107279771,4.79209,0.0,0,1,0,0,0,0,0
107779761,4.79531,0.0,0,1,0,0,0,0,0
108279759,4.76147,0.0,0,1,0,0,0,0,0
108779767,4.79531,0.0,0,1,0,0,0,0,0
109279775,4.75664,0.0,0,1,0,0,0,0,0
109779759,4.79531,0.0,0,1,0,0,0,0,0
110279759,4.79531,0.0,0,1,0,0,0,0,0
110789773,4.79531,0.0,0,1,0,0,0,0,0
111289759,4.75825,0.0,0,1,0,0,0,0,0
111789759,4.77759,0.0,0,1,0,0,0,0,0
112289781,4.8082,0.0,0,1,0,0,0,0,0
112789759,4.79531,0.0,0,1,0,0,0,0,0
113289759,4.80498,0.0,0,1,0,0,0,0,0
113799773,4.79531,0.0,0,1,0,0,0,0,0
114299774,4.76147,0.0,0,1,0,0,0,0,0
114799761,4.8082,0.0,0,1,0,0,0,0,0
115299759,4.8082,0.0,0,1,0,0,0,0,0
115799767,4.75664,0.0,0,1,0,0,0,0,0
116299759,4.8082,0.0,0,1,0,0,0,0,0
116799759,4.74214,0.0,0,1,0,0,0,0,0
117299781,4.79531,0.0,0,1,0,0,0,0,0
117799759,4.78403,0.0,0,1,0,0,0,0,0
118299759,4.79531,0.0,0,1,0,0,0,0,0
118799759,4.76147,0.0,0,1,0,0,0,0,0
119299759,4.79531,0.0,0,1,0,0,0,0,0
119799759,4.79209,0.0,0,1,0,0,0,0,0
120299759,4.79853,0.0,0,1,0,0,0,0,0
120799769,4.79531,0.0,0,1,0,0,0,0,0
121299759,4.77436,0.0,0,1,0,0,0,0,0
121799759,4.79531,0.0,0,1,0,0,0,0,0
122299804,4.76147,0.0,0,1,0,0,0,0,0
122809759,4.8082,0.0,0,1,0,0,0,0,0
123309759,4.79531,0.0,0,1,0,0,0,0,0
123809761,4.74214,0.0,0,1,0,0,0,0,0
124309759,4.76792,0.0,0,1,0,0,0,0,0
124809759,4.79692,0.0,0,1,0,0,0,0,0
125309759,4.79531,0.0,0,1,0,0,0,0,0
125809759,4.79048,0.0,0,1,0,0,0,0,0
126309759,4.79531,0.0,0,1,0,0,0,0,0
126819761,4.75664,0.0,0,1,0,0,0,0,0
127319809,4.79531,0.0,0,1,0,0,0,0,0
127819759,4.74214,0.0,0,1,0,0,0,0,0
128319759,4.78403,0.0,0,1,0,0,0,0,0
128819759,4.79531,0.0,0,1,0,0,0,0,0
129319759,4.77114,0.0,0,1,0,0,0,0,0
129819759,4.79209,0.0,0,1,0,0,0,0,0
130329759,4.75825,0.0,0,1,0,0,0,0,0
130829779,4.78242,0.0,0,1,0,0,0,0,0
131329775,4.7937,0.0,0,1,0,0,0,0,0
131829759,4.74214,0.0,0,1,0,0,0,0,0
132329759,4.78403,0.0,0,1,0,0,0,0,0
132829759,4.80498,0.0,0,1,0,0,0,0,0
133329759,4.78242,0.0,0,1,0,0,0,0,0
133829774,4.79531,0.0,0,1,0,0,0,0,0
134329759,4.79531,0.0,0,1,0,0,0,0,0
134829759,4.74214,0.0,0,1,0,0,0,0,0
135329759,4.79692,0.0,0,1,0,0,0,0,0
135839774,4.79531,0.0,0,1,0,0,0,0,0
136339761,4.79531,0.0,0,1,0,0,0,0,0
136839759,4.7647,0.0,0,1,0,0,0,0,0
137339759,4.79531,0.0,0,1,0,0,0,0,0
137839775,4.77436,0.0,0,1,0,0,0,0,0
138339759,4.74214,0.0,0,1,0,0,0,0,0
138839759,4.8082,0.0,0,1,0,0,0,0,0
139349805,4.79692,0.0,0,1,0,0,0,0,0
139849759,4.7647,0.0,0,1,0,0,0,0,0
140349759,4.79531,0.0,0,1,0,0,0,0,0
140849789,4.79531,0.0,0,1,0,0,0,0,0
141349759,4.78242,0.0,0,1,0,0,0,0,0
141849759,4.79531,0.0,0,1,0,0,0,0,0
142349759,4.79531,0.0,0,1,0,0,0,0,0
142849761,4.79531,0.0,0,1,0,0,0,0,0
143349759,4.78403,0.0,0,1,0,0,0,0,0
143849759,4.80015,0.0,0,1,0,0,0,0,0
144349793,4.75825,0.0,0,1,0,0,0,0,0
144849759,4.76147,0.0,0,1,0,0,0,0,0
145349759,4.80015,0.0,0,1,0,0,0,0,0
145859790,4.8082,0.0,0,1,0,0,0,0,0
146359759,4.74214,0.0,0,1,0,0,0,0,0
146859759,4.79853,0.0,0,1,0,0,0,0,0
147359759,4.78726,0.0,0,1,0,0,0,0,0
147859759,4.74375,0.0,0,1,0,0,0,0,0
148359759,4.8082,0.0,0,1,0,0,0,0,0
148859766,4.79531,0.0,0,1,0,0,0,0,0
149369774,4.79531,0.0,0,1,0,0,0,0,0
149869759,4.78726,0.0,0,1,0,0,0,0,0
150369759,4.78564,0.0,0,1,0,0,0,0,0
150869789,4.78242,0.0,0,1,0,0,0,0,0
151369759,4.77114,0.0,0,1,0,0,0,0,0
151879764,4.8082,0.0,0,1,0,0,0,0,0
152379759,4.79531,0.0,0,1,0,0,0,0,0
152879759,4.77114,0.0,0,1,0,0,0,0,0
153379779,4.80498,0.0,0,1,0,0,0,0,0
153879759,4.80015,0.0,0,1,0,0,0,0,0
154379759,4.75664,0.0,0,1,0,0,0,0,0
154879759,4.79531,0.0,0,1,0,0,0,0,0
155389759,4.75664,0.0,0,1,0,0,0,0,0
155889762,4.78242,0.0,0,1,0,0,0,0,0
156389759,4.79692,0.0,0,1,0,0,0,0,0
156889759,4.78403,0.0,0,1,0,0,0,0,0
157389759,4.78242,0.0,0,1,0,0,0,0,0
157889759,4.75825,0.0,0,1,0,0,0,0,0
158389759,4.79531,0.0,0,1,0,0,0,0,0
158889759,4.74214,0.0,0,1,0,0,0,0,0
159389759,4.77436,0.0,0,1,0,0,0,0,0
159889766,4.79531,0.0,0,1,0,0,0,0,0
160389759,4.79531,0.0,0,1,0,0,0,0,0
160899758,4.79531,0.0,0,1,0,0,0,0,0
161399761,4.8082,0.0,0,1,0,0,0,0,0
161899759,4.77436,0.0,0,1,0,0,0,0,0
162399759,4.75503,0.0,0,1,0,0,0,0,0
162899759,4.8082,0.0,0,1,0,0,0,0,0
163399765,4.79531,0.0,0,1,0,0,0,0,0
163899759,4.77114,0.0,0,1,0,0,0,0,0
164409806,4.79531,0.0,0,1,0,0,0,0,0
164909774,4.79209,0.0,0,1,0,0,0,0,0
165409759,4.76147,0.0,0,1,0,0,0,0,0
165909772,4.80015,0.0,0,1,0,0,0,0,0
166409759,4.79692,0.0,0,1,0,0,0,0,0
166909759,4.82109,0.0,0,1,0,0,0,0,0
167419761,4.79531,0.0,0,1,0,0,0,0,0
167919759,4.78403,0.0,0,1,0,0,0,0,0
168419759,4.74214,0.0,0,1,0,0,0,0,0
168919779,4.7647,0.0,0,1,0,0,0,0,0
169419759,4.79692,0.0,0,1,0,0,0,0,0
169919759,4.82109,0.0,0,1,0,0,0,0,0
170419759,4.75825,0.0,0,1,0,0,0,0,0
170919782,4.79853,0.0,0,1,0,0,0,0,0
171419764,4.79853,0.0,0,1,0,0,0,0,0
171919759,4.74536,0.0,0,1,0,0,0,0,0
172419759,4.79531,0.0,0,1,0,0,0,0,0
172929787,4.78726,0.0,0,1,0,0,0,0,0
173429759,4.76309,0.0,0,1,0,0,0,0,0
173929761,4.79531,0.0,0,1,0,0,0,0,0
174429759,4.79531,0.0,0,1,0,0,0,0,0
174929759,4.76147,0.0,0,1,0,0,0,0,0
175429785,4.8082,0.0,0,1,0,0,0,0,0
175929782,4.8082,0.0,0,1,0,0,0,0,0
176429759,4.79692,0.0,0,1,0,0,0,0,0
176929759,4.78403,0.0,0,1,0,0,0,0,0
177439759,4.79531,0.0,0,1,0,0,0,0,0
177939759,4.78403,0.0,0,1,0,0,0,0,0
178439759,4.79531,0.0,0,1,0,0,0,0,0
178939759,4.79531,0.0,0,1,0,0,0,0,0
179439806,4.78726,0.0,0,1,0,0,0,0,0
179939759,4.76147,0.0,0,1,0,0,0,0,0
180439761,4.79531,0.0,0,1,0,0,0,0,0
180939783,4.79531,0.0,0,1,0,0,0,0,0
181439759,4.75503,0.0,0,1,0,0,0,0,0
181939775,4.77436,0.0,0,1,0,0,0,0,0
182439759,4.79531,0.0,0,1,0,0,0,0,0
182939759,4.79531,0.0,0,1,0,0,0,0,0
183439759,4.79531,0.0,0,1,0,0,0,0,0
183939761,4.79692,0.0,0,1,0,0,0,0,0
184439788,4.75664,0.0,0,1,0,0,0,0,0
184939759,4.78242,0.0,0,1,0,0,0,0,0
185439759,4.79531,0.0,0,1,0,0,0,0,0
185939782,4.80015,0.0,0,1,0,0,0,0,0
186439760,4.76792,0.0,0,1,0,0,0,0,0
186949791,4.79531,0.0,0,1,0,0,0,0,0
187449759,4.79531,0.0,0,1,0,0,0,0,0
187949759,4.76792,0.0,0,1,0,0,0,0,0
188449787,4.74214,0.0,0,1,0,0,0,0,0
188949812,4.79853,0.0,0,1,0,0,0,0,0
189449761,4.76953,0.0,0,1,0,0,0,0,0
189959772,4.79531,0.0,0,1,0,0,0,0,0
190459759,4.79531,0.0,0,1,0,0,0,0,0
190959759,4.76147,0.0,0,1,0,0,0,0,0
191459759,4.8082,0.0,0,1,0,0,0,0,0
191959759,4.76953,0.0,0,1,0,0,0,0,0
192459759,4.79531,0.0,0,1,0,0,0,0,0
192959759,4.79209,0.0,0,1,0,0,0,0,0
193459761,4.79531,0.0,0,1,0,0,0,0,0
193959759,4.76792,0.0,0,1,0,0,0,0,0
194459774,4.76147,0.0,0,1,0,0,0,0,0
194959775,4.79853,0.0,0,1,0,0,0,0,0
195459759,4.79531,0.0,0,1,0,0,0,0,0
195959782,4.76147,0.0,0,1,0,0,0,0,0
196469761,4.79531,0.0,0,1,0,0,0,0,0
196969759,4.78403,0.0,0,1,0,0,0,0,0
197469759,4.74858,0.0,0,1,0,0,0,0,0
197969759,4.82109,0.0,0,1,0,0,0,0,0
198469759,4.79853,0.0,0,1,0,0,0,0,0
198969759,4.79531,0.0,0,1,0,0,0,0,0
199469769,4.78242,0.0,0,1,0,0,0,0,0
199969761,4.79531,0.0,0,1,0,0,0,0,0
200469759,4.76953,0.0,0,1,0,0,0,0,0
200969759,4.75825,0.0,0,1,0,0,0,0,0
201479759,4.79531,0.0,0,1,0,0,0,0,0
201979759,4.79531,0.0,0,1,0,0,0,0,0
202479759,4.79531,0.0,0,1,0,0,0,0,0
202989759,4.80498,0.0,0,1,0,0,0,0,0
203489759,4.79692,0.0,0,1,0,0,0,0,0
203989780,4.8082,0.0,0,1,0,0,0,0,0
204489786,4.78242,0.0,0,1,0,0,0,0,0
204989759,4.78242,0.0,0,1,0,0,0,0,0
205489759,4.74858,0.0,0,1,0,0,0,0,0
205989761,4.8082,0.0,0,1,0,0,0,0,0
206489764,4.83398,0.0,0,1,0,0,0,0,0
206989759,4.79531,0.0,0,1,0,0,0,0,0
207489759,4.8082,0.0,0,1,0,0,0,0,0
207989759,4.79531,0.0,0,1,0,0,0,0,0
208489759,4.78726,0.0,0,1,0,0,0,0,0
208999767,4.79209,0.0,0,1,0,0,0,0,0
209499803,4.79692,0.0,0,1,0,0,0,0,0
209999759,4.75825,0.0,0,1,0,0,0,0,0
210499775,4.74858,0.0,0,1,0,0,0,0,0
210999759,4.76792,0.0,0,1,0,0,0,0,0
211499759,4.76147,0.0,0,1,0,0,0,0,0
211999759,4.79531,0.0,0,1,0,0,0,0,0
212499761,4.79531,0.0,0,1,0,0,0,0,0
212999774,4.79853,0.0,0,1,0,0,0,0,0
213499759,4.76147,0.0,0,1,0,0,0,0,0
213999759,4.76792,0.0,0,1,0,0,0,0,0
214499784,4.77436,0.0,0,1,0,0,0,0,0
214999759,4.76631,0.0,0,1,0,0,0,0,0
215499759,4.79531,0.0,0,1,0,0,0,0,0
215999761,4.79209,0.0,0,1,0,0,0,0,0
216499772,4.79531,0.0,0,1,0,0,0,0,0
216999759,4.76147,0.0,0,1,0,0,0,0,0
217499759,4.79531,0.0,0,1,0,0,0,0,0
217999759,4.78242,0.0,0,1,0,0,0,0,0
218499759,4.76792,0.0,0,1,0,0,0,0,0
219009762,4.81787,0.0,0,1,0,0,0,0,0
219509823,4.76792,0.0,0,1,0,0,0,0,0
220009759,4.77114,0.0,0,1,0,0,0,0,0
220509759,4.78726,0.0,0,1,0,0,0,0,0
221009759,4.79531,0.0,0,1,0,0,0,0,0
221509759,4.73569,0.0,0,1,0,0,0,0,0
222009806,4.74214,0.0,0,1,0,0,0,0,0
222519759,4.79531,0.0,0,1,0,0,0,0,0
223019759,4.79531,0.0,0,1,0,0,0,0,0
223519775,4.8082,0.0,0,1,0,0,0,0,0
224019779,4.75825,0.0,0,1,0,0,0,0,0
224519803,4.77114,0.0,0,1,0,0,0,0,0
225019759,4.78403,0.0,0,1,0,0,0,0,0
225529759,4.8082,0.0,0,1,0,0,0,0,0
226029759,4.79692,0.0,0,1,0,0,0,0,0
226529759,4.78403,0.0,0,1,0,0,0,0,0
227029759,4.79692,0.0,0,1,0,0,0,0,0
227529759,4.8082,0.0,0,1,0,0,0,0,0
228029759,4.74858,0.0,0,1,0,0,0,0,0
228529759,4.79531,0.0,0,1,0,0,0,0,0
229029759,4.81465,0.0,0,1,0,0,0,0,0
229529775,4.76792,0.0,0,1,0,0,0,0,0
230039759,4.79692,0.0,0,1,0,0,0,0,0
230539767,4.79531,0.0,0,1,0,0,0,0,0
231039759,4.79531,0.0,0,1,0,0,0,0,0
231539761,4.79692,0.0,0,1,0,0,0,0,0
232039759,4.78081,0.0,0,1,0,0,0,0,0
232539759,4.76792,0.0,0,1,0,0,0,0,0
233049759,4.79531,0.0,0,1,0,0,0,0,0
233549759,4.79531,0.0,0,1,0,0,0,0,0
234049764,4.81465,0.0,0,1,0,0,0,0,0
234549796,4.8082,0.0,0,1,0,0,0,0,0
235049774,4.80015,0.0,0,1,0,0,0,0,0
235549759,4.78403,0.0,0,1,0,0,0,0,0
236049759,4.73569,0.0,0,1,0,0,0,0,0
236549759,4.79531,0.0,0,1,0,0,0,0,0
237049759,4.80498,0.0,0,1,0,0,0,0,0
237549759,4.79531,0.0,0,1,0,0,0,0,0
238049776,4.8082,0.0,0,1,0,0,0,0,0
238549759,4.82109,0.0,0,1,0,0,0,0,0
239049759,4.77114,0.0,0,1,0,0,0,0,0
239559781,4.81787,0.0,0,1,0,0,0,0,0
240059759,4.78242,0.0,0,1,0,0,0,0,0
240559759,4.76953,0.0,0,1,0,0,0,0,0
241059763,4.75503,0.0,0,1,0,0,0,0,0
241559781,4.82109,0.0,0,1,0,0,0,0,0
242059759,4.80015,0.0,0,1,0,0,0,0,0
242569759,4.78242,0.0,0,1,0,0,0,0,0
243069764,4.80015,0.0,0,1,0,0,0,0,0
243569759,4.78403,0.0,0,1,0,0,0,0,0
244069761,4.79531,0.0,0,1,0,0,0,0,0
244569773,4.80015,0.0,0,1,0,0,0,0,0
245069759,4.79531,0.0,0,1,0,0,0,0,0
245569772,4.78242,0.0,0,1,0,0,0,0,0
246069759,4.74214,0.0,0,1,0,0,0,0,0
246569759,4.79531,0.0,0,1,0,0,0,0,0
247079761,4.79531,0.0,0,1,0,0,0,0,0
247579759,4.78403,0.0,0,1,0,0,0,0,0
248079759,4.79531,0.0,0,1,0,0,0,0,0
248579759,4.74697,0.0,0,1,0,0,0,0,0
249079759,4.76147,0.0,0,1,0,0,0,0,0
249579790,4.83398,0.0,0,1,0,0,0,0,0
250079759,4.79531,0.0,0,1,0,0,0,0,0
250579761,4.75825,0.0,0,1,0,0,0,0,0
251079759,4.77436,0.0,0,1,0,0,0,0,0
251579759,4.78242,0.0,0,1,0,0,0,0,0
252079775,4.76147,0.0,0,1,0,0,0,0,0
252589759,4.8082,0.0,0,1,0,0,0,0,0
253089764,4.74214,0.0,0,1,0,0,0,0,0
253589761,4.79531,0.0,0,1,0,0,0,0,0
254089759,4.80659,0.0,0,1,0,0,0,0,0
254589796,4.78403,0.0,0,1,0,0,0,0,0
255089759,4.75664,0.0,0,1,0,0,0,0,0
255589759,4.79531,0.0,0,1,0,0,0,0,0
256089759,4.79692,0.0,0,1,0,0,0,0,0
256589759,4.82109,0.0,0,1,0,0,0,0,0
257089761,4.79531,0.0,0,1,0,0,0,0,0
257589759,4.78726,0.0,0,1,0,0,0,0,0
258089769,4.80498,0.0,0,1,0,0,0,0,0
258589766,4.75825,0.0,0,1,0,0,0,0,0
259099759,4.79531,0.0,0,1,0,0,0,0,0
259599759,4.79531,0.0,0,1,0,0,0,0,0
260099781,4.7937,0.0,0,1,0,0,0,0,0
260599769,4.77436,0.0,0,1,0,0,0,0,0
261099759,4.79048,0.0,0,1,0,0,0,0,0
261599759,4.76147,0.0,0,1,0,0,0,0,0
262099759,4.76147,0.0,0,1,0,0,0,0,0
