timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
471817869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
472324289,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
472828231,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
473321911,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
473828252,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
474321820,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
474827477,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
475331435,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
475825857,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
476332261,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
476826673,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
477333101,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
477826620,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
478332277,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
478836231,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
479329878,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
479835484,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
480339477,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
480833126,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
481337905,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
481841835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
482335449,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
482841046,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
483345063,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
483838664,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
484344413,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
484848339,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
485341971,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
485847439,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
486351504,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
486845067,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
487349819,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
487853849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
488346619,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
488850635,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
489356284,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
489849912,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
490353898,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
490859438,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
491364265,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
491856246,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
492361937,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
492865849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
493359589,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
493865087,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
494369877,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
494862689,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
495368285,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
495873929,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
496365858,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
496871438,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
497377090,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
497869054,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
498374684,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
498880263,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
499372332,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
499877835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
500370705,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
500874652,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
501380237,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
501885834,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
502377873,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
502883474,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
503389173,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
503881044,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
504385862,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
504891512,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
505383504,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
505888337,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
506392429,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
506885921,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
507390635,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
507894636,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
508388314,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
508892336,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
509397858,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
509891505,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
510397080,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
510889047,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
511394649,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
511900282,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
512392304,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
512897835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
513403452,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
513897049,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
514401123,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
514906657,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
515400326,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
515904374,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
516409882,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
516903452,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
517407435,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
517913109,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
518406641,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
518912292,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
519404285,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
519909894,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
520415529,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
520907539,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
521413078,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
521918739,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
522412332,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
522916293,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
523421861,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
523915449,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
524419422,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
524925131,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
525430657,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
525924342,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
526428320,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
526933058,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
527425097,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
527930728,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
528424230,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
528929047,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
529433849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
529927442,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
530432439,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
530936246,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
