timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
18577161,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19083505,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19577958,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20082660,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20588256,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21081087,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21586649,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22082743,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22589061,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23093873,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23587511,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24092254,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24585883,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25091444,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25586733,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26095437,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26590648,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27095549,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27593107,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28088261,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28592232,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29097067,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29593819,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30097926,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30604246,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31096267,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31602677,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32109919,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32602674,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33110674,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33605115,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34110634,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34605859,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35110639,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35608298,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36113087,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36608272,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37117854,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37613164,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38120354,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38613053,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39117900,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39623435,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40117849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40623419,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41127563,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41621835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42129101,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42621946,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43129887,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43623461,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44127504,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44631494,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45125820,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45631507,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46126700,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46630685,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47125051,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47633151,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48127434,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48636323,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49129849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49633835,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
50129109,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
50637060,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
51132355,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
51641012,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
52133053,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
52639547,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
53144280,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
53637852,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
54145053,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
54637870,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
55144248,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
55639439,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
56147452,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
56641057,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
57147521,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
57643437,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
58149878,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
58644325,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
59149132,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
59654705,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
60148339,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
60653053,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
61157952,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
61653157,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
62158649,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
62665971,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
