timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
10452569,10451381,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
10555458,10555340,0.0,0.0,0.0,0.0,0.112881,0.0,0.0,0.0
10656305,10655279,0.0,0.0,0.0,0.0,0.213709,0.0,0.0,0.0
10757182,10757009,0.0,0.0,0.0,0.0,0.314526,0.0,0.0,0.0
10861911,10860896,0.0,0.0,0.0,0.0,0.419274,0.0,0.0,0.0
10961098,10960969,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11061143,11061012,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11165037,11164901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11264967,11264852,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11366559,11365768,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11467452,11467334,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11568219,11568094,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11673193,11673072,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11774648,11774493,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11874971,11874536,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11975474,11975356,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12080537,12079430,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12183483,12183369,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12284319,12283295,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12385072,12384905,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12489858,12488971,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12589919,12589733,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12689905,12689722,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12792174,12791368,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12893168,12893032,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12993072,12992942,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13097890,13097744,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13199598,13199421,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13299976,13299360,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13399462,13399333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13500246,13500115,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13604339,13604214,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13704233,13704089,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13808319,13808185,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13909895,13909713,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14010807,14009720,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14110042,14109909,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14214480,14213682,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14313930,14313805,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14414631,14414516,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14517402,14516098,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14620303,14620177,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14720972,14720175,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14820352,14820183,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14925134,14924136,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15024383,15024221,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15124278,15124078,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15228345,15228222,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15328232,15328117,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15430837,15429753,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15533872,15533728,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15634807,15633756,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15733816,15733698,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15838992,15837712,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15937969,15937763,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16037850,16037732,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16141886,16141761,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16241926,16241797,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16345825,16345708,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16445835,16445715,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16548642,16547388,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16648227,16648109,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16748244,16748120,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16853077,16852900,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16953852,16953699,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17054708,17053667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17157835,17157720,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17258775,17257755,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17357850,17357690,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17462537,17461726,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17561867,17561747,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17661861,17661744,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17765816,17765698,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17866597,17866483,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17968618,17967300,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18071497,18071300,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18172108,18171335,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18271443,18271323,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18376436,18375412,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18475550,18475424,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18575440,18575296,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18679507,18679358,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18779633,18779509,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18883468,18883346,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18983425,18983310,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19084308,19083329,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19187522,19187367,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19289741,19288914,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19389044,19388915,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19489081,19488920,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19593103,19592974,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19693044,19692889,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19797080,19796954,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19897044,19896918,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20000030,19998602,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20098630,20098512,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20203634,20202571,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20302763,20302593,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20403552,20403402,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20507512,20507319,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20607627,20607505,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20708399,20707376,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20811478,20811357,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20914251,20912969,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21017045,21016921,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21117685,21116882,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21217826,21217708,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21322945,21321696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21421862,21421712,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21526192,21525726,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21626666,21626543,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21726672,21726557,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21826966,21826490,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21930655,21930538,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22030959,22030531,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22134597,22134482,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22234991,22234482,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22334696,22334579,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22439324,22438494,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22538616,22538498,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22638604,22638486,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22742693,22742568,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22842703,22842501,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22944916,22944129,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23048335,23048212,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23149188,23148148,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23248361,23248241,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23353197,23352148,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23452379,23452241,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23552262,23552131,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23656349,23656182,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23756235,23756092,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23858342,23857763,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23961889,23961760,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24063193,24061850,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24161949,24161827,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24266987,24265709,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24365916,24365796,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24465848,24465733,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24570039,24569856,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24671545,24671381,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24772111,24771308,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24875490,24875338,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24975934,24975433,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25075542,25075384,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25180401,25179337,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25279481,25279361,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25379512,25379316,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25483489,25483330,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25583482,25583366,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25687480,25687359,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25787408,25787293,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25889531,25888168,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25988337,25988212,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26093032,26092229,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26192285,26192115,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26293913,26293744,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26397850,26397732,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26499464,26499341,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26601263,26600247,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26701168,26701037,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26802664,26802542,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26902965,26902531,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27006679,27006557,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27107611,27106555,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
