timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
12025307,0,0.0,0.0,0.0,0.0,-0.0945774,0.0,0.0,0.0,0.00238387,0.00143731,0.0514953,0.0373913,0.0,0.0,0.0,2.3834,0.0,0.1,-0.0514953,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12129469,0,0.0,0.0,0.0,0.0,-0.0918591,0.0,0.0,0.0,0.00275178,0.00204002,0.0520868,0.0366739,0.0,0.0,0.0,2.38345,0.0,0.1,-0.0520868,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12229368,0,0.0,0.0,0.0,0.0,-0.0945985,0.0,0.0,0.0,0.00237988,0.000939851,0.0492639,0.0275759,0.0,0.0,0.0,2.38367,0.0,0.1,-0.0492639,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12330936,0,0.0,0.0,0.0,0.0,-0.0950924,0.0,0.0,0.0,0.00190449,0.000570019,0.0477548,0.0230489,0.0,0.0,0.0,2.38406,0.0,0.1,-0.0477548,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12431051,0,0.0,0.0,0.0,0.0,-0.0966902,0.0,0.0,0.0,0.00224608,0.000211159,0.0446356,0.0168104,0.0,0.0,0.0,2.38445,0.0,0.1,-0.0446356,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12535695,0,0.0,0.0,0.0,0.0,-0.0976719,0.0,0.0,0.0,0.00225544,0.000559772,0.04324,0.013046,0.0,0.0,0.0,2.38484,0.0,0.1,-0.04324,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12634147,0,0.0,0.0,0.0,0.0,-0.102109,0.0,0.0,0.0,0.00162582,0.000305794,0.0409929,0.00569327,0.0,0.0,0.0,2.38526,0.0,0.1,-0.0409929,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12738964,0,0.0,0.0,0.0,0.0,-0.105776,0.0,0.0,0.0,0.00210562,-5.36002e-05,0.0380998,-0.000314211,0.0,0.0,0.0,2.38565,0.0,0.1,-0.0380998,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12838882,0,0.0,0.0,0.0,0.0,-0.10904,0.0,0.0,0.0,0.00257211,-0.000674387,0.0365185,-0.00437659,0.0,0.0,0.0,2.38589,0.0,0.1,-0.0365185,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12940507,0,0.0,0.0,0.0,0.0,-0.116811,0.0,0.0,0.0,0.00300082,-0.00180631,0.0328571,-0.0139289,0.0,0.0,0.0,2.38596,0.0,0.1,-0.0328571,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13041372,0,0.0,0.0,0.0,0.0,-0.124393,0.0,0.0,0.0,0.00337706,-0.00182549,0.028712,-0.0233203,0.0,0.0,0.0,2.38579,0.0,0.1,-0.028712,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13141367,0,0.0,0.0,0.0,0.0,-0.133135,0.0,0.0,0.0,0.00423553,-0.00187621,0.0245587,-0.0328193,0.0,0.0,0.0,2.38539,0.0,0.1,-0.0245587,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13245334,0,0.0,0.0,0.0,0.0,-0.141702,0.0,0.0,0.0,0.00445183,-0.00120936,0.0205896,-0.0401218,0.0,0.0,0.0,2.38483,0.0,0.1,-0.0205896,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13345337,0,0.0,0.0,0.0,0.0,-0.146702,0.0,0.0,0.0,0.00459383,-0.00158469,0.0187916,-0.0417962,0.0,0.0,0.0,2.38429,0.0,0.1,-0.0187916,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13449436,0,0.0,0.0,0.0,0.0,-0.149909,0.0,0.0,0.0,0.00492521,-0.00175159,0.0170174,-0.0410285,0.0,0.0,0.0,2.38385,0.0,0.1,-0.0170174,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13549352,0,0.0,0.0,0.0,0.0,-0.154806,0.0,0.0,0.0,0.00580554,-0.00230783,0.0154579,-0.0427445,0.0,0.0,0.0,2.38356,0.0,0.1,-0.0154579,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13649349,0,0.0,0.0,0.0,0.0,-0.165359,0.0,0.0,0.0,0.00647875,-0.00210179,0.0105357,-0.0522671,0.0,0.0,0.0,2.38352,0.0,0.1,-0.0105357,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13753309,0,0.0,0.0,0.0,0.0,-0.172337,0.0,0.0,0.0,0.00653784,-0.00254604,0.00820414,-0.0555511,0.0,0.0,0.0,2.38371,0.0,0.1,-0.00820414,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13853341,0,0.0,0.0,0.0,0.0,-0.174371,0.0,0.0,0.0,0.00564843,-0.00161409,0.00723987,-0.0514782,0.0,0.0,0.0,2.384,0.0,0.105375,-0.00723987,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13954969,0,0.0,0.0,0.0,0.0,-0.17635,0.0,0.0,0.0,0.00660064,-0.00204918,0.00433169,-0.0506896,0.0,0.0,0.0,2.38444,0.0,0.1,-0.00433169,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14054941,0,0.0,0.0,0.0,0.0,-0.182033,0.0,0.0,0.0,0.00516221,-0.00178234,0.00285924,-0.0523565,0.0,0.0,0.0,2.38495,0.0,0.1,-0.00285924,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14158968,0,0.0,0.0,0.0,0.0,-0.192933,0.0,0.0,0.0,0.00504091,-0.00129683,-0.00251931,-0.0618329,0.0,0.0,0.0,2.38554,0.0,0.1,0.00251931,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14258919,0,0.0,0.0,0.0,0.0,-0.19799,0.0,0.0,0.0,0.00517526,-0.00123889,-0.00432355,-0.061981,0.0,0.0,0.0,2.38608,0.0,0.105104,0.00432355,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14359726,0,0.0,0.0,0.0,0.0,-0.198622,0.0,0.0,0.0,0.00505423,-0.00106426,-0.00452711,-0.0556367,0.0,0.0,0.0,2.38655,0.0,0.106903,0.00452711,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14463819,0,0.0,0.0,0.0,0.0,-0.200658,0.0,0.0,0.0,0.00461342,-0.00139942,-0.00469175,-0.0520521,0.0,0.0,0.0,2.38688,0.0,0.105043,0.00469175,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14563696,0,0.0,0.0,0.0,0.0,-0.202678,0.0,0.0,0.0,0.00419995,-0.00129346,-0.00480967,-0.048257,0.0,0.0,0.0,2.38698,0.0,0.107722,0.00480967,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14665455,0,0.0,0.0,0.0,0.0,-0.203995,0.0,0.0,0.0,0.00378982,-0.00156533,-0.00566626,-0.0455359,0.0,0.0,0.0,2.38694,0.0,0.106922,0.00566626,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14766168,0,0.0,0.0,0.0,0.0,-0.204624,0.0,0.0,0.0,0.0034625,-0.00148919,-0.00541792,-0.0414224,0.0,0.0,0.0,2.38665,0.0,0.117569,0.00541792,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14870197,0,0.0,0.0,0.0,0.0,-0.205957,0.0,0.0,0.0,0.00273785,-0.00205743,-0.00521656,-0.0381679,0.0,0.0,0.0,2.38622,0.0,0.109061,0.00521656,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
14970136,0,0.0,0.0,0.0,0.0,-0.208546,0.0,0.0,0.0,0.00206678,-0.00183333,-0.00694678,-0.0387014,0.0,0.0,0.0,2.38589,0.0,0.107467,0.00694678,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15070156,0,0.0,0.0,0.0,0.0,-0.210776,0.0,0.0,0.0,0.000759067,-0.00163426,-0.0075539,-0.0374532,0.0,0.0,0.0,2.38581,0.0,0.103918,0.0075539,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15174108,0,0.0,0.0,0.0,0.0,-0.213029,0.0,0.0,0.0,0.000873971,-0.00138987,-0.00744404,-0.0359054,0.0,0.0,0.0,2.38601,0.0,0.112739,0.00744404,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15275711,0,0.0,0.0,0.0,0.0,-0.216409,0.0,0.0,0.0,0.0004863,-0.00169768,-0.00964144,-0.0375874,0.0,0.0,0.0,2.38634,0.0,0.10793,0.00964144,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15375775,0,0.0,0.0,0.0,0.0,-0.218101,0.0,0.0,0.0,0.000287626,-0.00184645,-0.0101094,-0.0360997,0.0,0.0,0.0,2.38677,0.0,0.11067,0.0101094,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15479729,0,0.0,0.0,0.0,0.0,-0.21852,0.0,0.0,0.0,0.000510194,-0.00156231,-0.00998012,-0.0325758,0.0,0.0,0.0,2.38733,0.0,0.114887,0.00998012,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15580598,0,0.0,0.0,0.0,0.0,-0.216005,0.0,0.0,0.0,0.000571072,-0.000945463,-0.00984948,-0.0269436,0.0,0.0,0.0,2.38798,0.0,0.116973,0.00984948,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15680623,0,0.0,0.0,0.0,0.0,-0.215752,0.0,0.0,0.0,0.000401137,-0.00112738,-0.00969147,-0.0241962,0.0,0.0,0.0,2.38868,0.0,0.102936,0.00969147,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15780604,0,0.0,0.0,0.0,0.0,-0.217362,0.0,0.0,0.0,-0.000302632,-0.00131424,-0.0112912,-0.0250381,0.0,0.0,0.0,2.38941,0.0,0.111438,0.0112912,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15884548,0,0.0,0.0,0.0,0.0,-0.214464,0.0,0.0,0.0,-0.000307789,-0.000773828,-0.010437,-0.0191387,0.0,0.0,0.0,2.39011,0.0,0.11905,0.010437,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
15984553,0,0.0,0.0,0.0,0.0,-0.211904,0.0,0.0,0.0,-0.000367466,-0.000575267,-0.00999064,-0.0146787,0.0,0.0,0.0,2.39074,0.0,0.11025,0.00999064,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16086207,0,0.0,0.0,0.0,0.0,-0.214488,0.0,0.0,0.0,-0.000482267,-0.000590788,-0.0108678,-0.0170886,0.0,0.0,0.0,2.39125,0.0,0.1,0.0108678,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16186930,0,0.0,0.0,0.0,0.0,-0.219072,0.0,0.0,0.0,-0.000503571,-0.000600167,-0.0125447,-0.0218311,0.0,0.0,0.0,2.3915,0.0,0.100926,0.0125447,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16290881,0,0.0,0.0,0.0,0.0,-0.221217,0.0,0.0,0.0,-0.000223143,-0.000647683,-0.0129478,-0.0222719,0.0,0.0,0.0,2.3915,0.0,0.104547,0.0129478,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16390882,0,0.0,0.0,0.0,0.0,-0.221772,0.0,0.0,0.0,-0.000567125,-0.00115434,-0.0128383,-0.0206679,0.0,0.0,0.0,2.39126,0.0,0.116294,0.0128383,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16492497,0,0.0,0.0,0.0,0.0,-0.219737,0.0,0.0,0.0,-0.000296735,-0.00141813,-0.0118691,-0.0159161,0.0,0.0,0.0,2.39115,0.0,0.114476,0.0118691,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16592564,0,0.0,0.0,0.0,0.0,-0.218844,0.0,0.0,0.0,-0.000380668,-0.0023769,-0.011188,-0.0130835,0.0,0.0,0.0,2.39132,0.0,0.113483,0.011188,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16696511,0,0.0,0.0,0.0,0.0,-0.217855,0.0,0.0,0.0,0.000178635,-0.00334716,-0.0119484,-0.01186,0.0,0.0,0.0,2.39176,0.0,0.110631,0.0119484,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16795750,0,0.0,0.0,0.0,0.0,-0.217694,0.0,0.0,0.0,0.000551804,-0.0038323,-0.0122967,-0.0112445,0.0,0.0,0.0,2.39222,0.0,0.108075,0.0122967,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16899822,0,0.0,0.0,0.0,0.0,-0.220938,0.0,0.0,0.0,0.00015261,-0.00510524,-0.012808,-0.0141724,0.0,0.0,0.0,2.39272,0.0,0.1,0.012808,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
16999808,0,0.0,0.0,0.0,0.0,-0.224039,0.0,0.0,0.0,-0.00053025,-0.00592775,-0.0136419,-0.0168711,0.0,0.0,0.0,2.39312,0.0,0.1054,0.0136419,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17103698,0,0.0,0.0,0.0,0.0,-0.224646,0.0,0.0,0.0,-0.00101898,-0.00654797,-0.0131862,-0.0155195,0.0,0.0,0.0,2.39338,0.0,0.108347,0.0131862,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17204611,0,0.0,0.0,0.0,0.0,-0.225022,0.0,0.0,0.0,-0.00122168,-0.00664999,-0.0131153,-0.0145336,0.0,0.0,0.0,2.39339,0.0,0.1,0.0131153,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17304601,0,0.0,0.0,0.0,0.0,-0.227727,0.0,0.0,0.0,-0.000579078,-0.00694381,-0.0139686,-0.0167974,0.0,0.0,0.0,2.39315,0.0,0.103727,0.0139686,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17406148,0,0.0,0.0,0.0,0.0,-0.230536,0.0,0.0,0.0,-0.000942219,-0.00720112,-0.0158177,-0.0198563,0.0,0.0,0.0,2.39282,0.0,0.1,0.0158177,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17506162,0,0.0,0.0,0.0,0.0,-0.235067,0.0,0.0,0.0,-0.000880778,-0.00634085,-0.016909,-0.023488,0.0,0.0,0.0,2.39254,0.0,0.102821,0.016909,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17610092,0,0.0,0.0,0.0,0.0,-0.235013,0.0,0.0,0.0,-0.00111981,-0.00674142,-0.0170615,-0.0212429,0.0,0.0,0.0,2.39247,0.0,0.121798,0.0170615,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17710100,0,0.0,0.0,0.0,0.0,-0.230808,0.0,0.0,0.0,-0.00161161,-0.00645076,-0.0152201,-0.0134535,0.0,0.0,0.0,2.39256,0.0,0.114813,0.0152201,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17814174,0,0.0,0.0,0.0,0.0,-0.22979,0.0,0.0,0.0,-0.00124228,-0.00594686,-0.0156283,-0.0117386,0.0,0.0,0.0,2.39283,0.0,0.109016,0.0156283,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
17914129,0,0.0,0.0,0.0,0.0,-0.230063,0.0,0.0,0.0,-0.00113576,-0.00629384,-0.0167597,-0.0122974,0.0,0.0,0.0,2.3932,0.0,0.106729,0.0167597,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18014187,0,0.0,0.0,0.0,0.0,-0.229191,0.0,0.0,0.0,-0.00110659,-0.00546867,-0.0173973,-0.0110939,0.0,0.0,0.0,2.39366,0.0,0.110853,0.0173973,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18118148,0,0.0,0.0,0.0,0.0,-0.233676,0.0,0.0,0.0,-0.00181608,-0.00539946,-0.0193747,-0.016681,0.0,0.0,0.0,2.39419,0.0,0.1,0.0193747,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18218927,0,0.0,0.0,0.0,0.0,-0.238386,0.0,0.0,0.0,-0.00158449,-0.00494714,-0.0207264,-0.0211379,0.0,0.0,0.0,2.39475,0.0,0.1,0.0207264,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18320580,0,0.0,0.0,0.0,0.0,-0.246897,0.0,0.0,0.0,-0.000964939,-0.00501683,-0.0240723,-0.0307268,0.0,0.0,0.0,2.39527,0.0,0.1,0.0240723,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18420601,0,0.0,0.0,0.0,0.0,-0.253418,0.0,0.0,0.0,-0.000806337,-0.00460665,-0.0259449,-0.0357552,0.0,0.0,0.0,2.39572,0.0,0.1,0.0259449,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18524519,0,0.0,0.0,0.0,0.0,-0.259441,0.0,0.0,0.0,-0.000351199,-0.00432683,-0.0272694,-0.039253,0.0,0.0,0.0,2.39613,0.0,0.102148,0.0272694,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18624515,0,0.0,0.0,0.0,0.0,-0.264653,0.0,0.0,0.0,-0.000466216,-0.00388991,-0.0277642,-0.0407823,0.0,0.0,0.0,2.39638,0.0,0.1,0.0277642,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18725327,0,0.0,0.0,0.0,0.0,-0.272326,0.0,0.0,0.0,-0.000801903,-0.00326766,-0.0297354,-0.0460365,0.0,0.0,0.0,2.39654,0.0,0.104371,0.0297354,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18825362,0,0.0,0.0,0.0,0.0,-0.275163,0.0,0.0,0.0,-0.00128651,-0.00306395,-0.0299738,-0.0443998,0.0,0.0,0.0,2.39655,0.0,0.111529,0.0299738,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
18929301,0,0.0,0.0,0.0,0.0,-0.277056,0.0,0.0,0.0,-0.00162847,-0.00330123,-0.0294345,-0.0410314,0.0,0.0,0.0,2.39637,0.0,0.113441,0.0294345,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
19029295,0,0.0,0.0,0.0,0.0,-0.278756,0.0,0.0,0.0,-0.00169193,-0.00329547,-0.0299639,-0.0391758,0.0,0.0,0.0,2.39609,0.0,0.110075,0.0299639,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
