timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s
0,0.0459024,0.0485884
0,0.0459799,0.0511331
0,0.0386525,0.0479904
0,0.0401632,0.0474067
0,0.0601299,0.0484061
0,0.034239,0.0459632
0,0.0304718,0.0444846
0,0.0426731,0.046225
0,0.0264075,0.0469597
0,0.0271973,0.0497909
0,0.0392565,0.0485721
0,0.0158062,0.0476104
0,0.0335665,0.048804
0,0.0477859,0.0468917
0,0.018096,0.0467919
0,0.0254266,0.0470913
0,0.037612,0.0481838
0,0.0178571,0.0458554
0,0.0423567,0.0481998
0,0.0294066,0.0466752
0,0.0442945,0.0463375
0,0.0426537,0.0494881
0,0.0254192,0.0484254
0,0.0341506,0.0473205
0,0.03333,0.0482886
0,0.0357216,0.0491839
0,0.0299623,0.048362
0,0.0481116,0.0488023
0,0.0447111,0.0483938
0,0.0245001,0.0482244
0,0.0336624,0.0486588
0,0.0310425,0.0472561
0,0.0312929,0.0477851
0,0.0293946,0.0480087
0,0.0578911,0.0469875
0,0.0294523,0.0483903
0,0.0805883,0.0463274
0,0.0644881,0.0480649
0,0.0175455,0.0472551
0,0.0285233,0.0478117
0,0.0384598,0.0493677
0,0.0204406,0.0464394
0,0.0382666,0.0467524
0,0.0267962,0.0475273
0,0.0401533,0.0463895
0,0.0415047,0.0475761
0,0.0343224,0.0488993
0,0.0288203,0.0486849
0,0.0335673,0.0473923
0,0.0345681,0.0482459
0,0.0210108,0.0458141
0,0.0308624,0.0446871
0,0.0264346,0.0444976
0,0.0474291,0.0443119
0,0.0362044,0.0482869
0,0.0328058,0.0452388
0,0.0342445,0.0448276
0,0.0233282,0.0445888
0,0.0273618,0.0489367
0,0.0187149,0.0487061
0,0.0315479,0.0450909
0,0.0351765,0.0480283
0,0.0297575,0.0498418
0,0.0315203,0.0465588
0,0.0454817,0.0445009
0,0.0321815,0.0450331
0,0.0248913,0.0456338
0,0.0271853,0.0472234
0,0.0438677,0.0467257
0,0.0241013,0.0452768
0,0.0325206,0.045808
0,0.0445162,0.0455824
0,0.0257621,0.0426731
0,0.0401307,0.0444711
0,0.0395297,0.0443083
0,0.00605428,0.0434413
0,0.0240185,0.0467649
0,0.0340314,0.0456297
0,0.0338186,0.0475253
0,0.0560891,0.047626
0,0.0389723,0.0471276
0,0.0114655,0.0463304
0,0.0269811,0.0484287
0,0.0242696,0.0451932
0,0.0236511,0.0485391
0,0.0403088,0.0494325
0,0.0112165,0.0485122
0,0.0270563,0.045
0,0.0311574,0.0433206
0,0.0471836,0.0476429
0,0.0318613,0.0482742
0,0.0432933,0.0449564
0,0.017571,0.0443079
0,0.0486113,0.0471281
0,0.0250379,0.0475035
0,0.0248985,0.0458774
0,0.028627,0.0475796
0,0.018741,0.04704
0,0.0423323,0.0457747
0,0.0371062,0.0449419
0,0.0282958,0.0449484
0,0.0291858,0.0457178
0,0.018898,0.0476055
0,0.0274683,0.0475732
0,0.0292829,0.0460384
0,0.0389681,0.0456205
0,0.0326394,0.0488974
0,0.0388891,0.0464493
0,0.0196553,0.0432375
0,0.0332415,0.0464468
0,0.0193256,0.0450856
0,0.0284174,0.049135
0,0.0311166,0.0445841
0,0.036129,0.044698
0,0.0341743,0.0444531
0,0.0259394,0.0465952
0,0.0234186,0.0462348
0,0.0255316,0.0465332
0,0.0213437,0.0458027
0,0.0228694,0.0430815
0,0.035161,0.044777
0,0.0253115,0.0475903
0,0.0354661,0.0435287
0,0.0251445,0.045145
0,0.0213645,0.0473501
0,0.0185336,0.0438752
0,0.031765,0.0441923
0,0.0165452,0.0438527
0,0.0300375,0.0455522
0,0.0220668,0.0437296
0,0.0388548,0.0456585
0,0.0118089,0.0470115
0,0.0392513,0.0439592
0,0.0304406,0.0445997
0,0.0141582,0.0438485
0,0.0278632,0.0444462
0,0.0259282,0.0444736
0,0.0329676,0.0462953
0,0.0319064,0.0465083
0,0.0175324,0.0478142
0,0.0101396,0.0447647
0,0.0307392,0.0448975
0,0.0422886,0.04292
0,0.0336935,0.0460979
0,0.0109654,0.0472217
0,0.0326841,0.0454509
0,0.018881,0.0441056
0,0.00675826,0.0444217
0,0.0209582,0.0439306
0,0.0421852,0.0436377
0,0.0302752,0.0450174
0,0.0565699,0.0445133
0,0.0201736,0.0456717
0,0.0172676,0.0462479
0,0.0291648,0.0459008
0,0.0212393,0.0436585
0,0.0365787,0.0452483
0,0.031679,0.0444309
0,0.0224285,0.0445896
0,0.0241662,0.0435138
0,0.0292609,0.042198
0,0.0171932,0.0426868
0,0.0373169,0.0433869
0,0.026973,0.0417302
0,0.0399662,0.0462672
0,0.0202462,0.0459378
0,0.0185307,0.0459062
0,0.0249485,0.0433251
0,0.0223036,0.0449312
0,0.0309573,0.0439266
0,0.0292548,0.0464033
0,0.0194417,0.0424471
0,0.0279142,0.0460472
0,0.0535176,0.0443812
0,0.02902,0.0445336
0,0.0454418,0.04506
0,0.0352285,0.0465629
0,0.040553,0.044548
0,0.036445,0.0445873
0,0.0286803,0.0467015
0,0.0599282,0.0434803
0,0.0193232,0.0443104
0,0.0456155,0.0428149
0,0.0418364,0.0436395
0,0.0425388,0.0423703
0,0.0228033,0.0418133
0,0.0121144,0.0451055
0,0.014622,0.0444572
0,0.0164159,0.0423373
0,0.0231831,0.0436287
0,0.0262341,0.0414581
0,0.0244534,0.045816
0,0.0237506,0.0439037
0,0.0301977,0.0413279
0,0.0232186,0.0407899
0,0.0417528,0.0437605
0,0.0617186,0.0442571
0,0.0326077,0.0414432
0,0.0280698,0.0428093
0,0.0583361,0.0439683
0,0.0200252,0.0433728
0,0.049272,0.0449408
0,0.0335818,0.0461497
0,0.0250433,0.0449018
0,0.0280349,0.0448375
0,0.0230955,0.0431485
0,0.0391107,0.0420711
0,0.0327017,0.0426048
0,0.0207227,0.0435937
0,0.0447482,0.043641
0,0.02799,0.042854
0,0.0502139,0.0436015
0,0.0244694,0.0450102
0,0.0169059,0.0431753
0,0.0403126,0.042003
0,0.0333081,0.0426785
0,0.0195111,0.0456029
0,0.0260833,0.0460331
0,0.0429949,0.0443218
0,0.0280848,0.0414477
0,0.0276137,0.0436522
0,0.0234437,0.0416705
0,0.0185953,0.0425208
0,0.0299968,0.041542
0,0.0249439,0.040979
0,0.0226385,0.0420111
0,0.0244582,0.0406404
0,0.0439146,0.0414717
0,0.042393,0.0419358
0,0.0565702,0.0419064
0,0.018095,0.0428121
0,0.0361222,0.0431834
0,0.0267066,0.0428571
0,0.041776,0.0402765
0,0.0190128,0.0417894
0,0.0517529,0.0429958
0,0.0247611,0.041654
0,0.0347172,0.04164
0,0.0448003,0.0411251
0,0.0226549,0.0396904
0,0.0192821,0.0426143
0,0.0413362,0.0425132
0,0.0321027,0.0385594
0,0.0137551,0.0422489
0,0.0401784,0.0377409
0,0.0379887,0.039357
0,0.0302072,0.0404408
0,0.0376008,0.0406517
0,0.0277003,0.0418221
0,0.0245032,0.0422574
0,0.0136275,0.041429
0,0.0379668,0.0414521
0,0.0459511,0.0425285
0,0.0278715,0.0393862
0,0.0289443,0.0431434
0,0.0298427,0.0419783
0,0.0298436,0.0435614
0,0.0371274,0.0433976
0,0.0198115,0.0432291
0,0.0340471,0.0430963
0,0.0172621,0.0418843
0,0.0318173,0.0419512
0,0.0247413,0.0421888
0,0.0442798,0.0426981
0,0.0196659,0.0411147
0,0.0350279,0.041995
0,0.0406277,0.0419104
0,0.0282005,0.0439486
0,0.0391249,0.0437978
0,0.0458687,0.0453452
0,0.0333482,0.0433688
0,0.0347966,0.0399107
0,0.0234263,0.0418914
0,0.0542614,0.0411837
0,0.030132,0.0432126
0,0.0449716,0.0409913
0,0.0169619,0.0384136
0,0.038075,0.0391839
0,0.0303782,0.0400902
0,0.0610708,0.0410969
0,0.0287632,0.0389228
0,0.04778,0.0403519
0,0.0345544,0.039678
0,0.0354636,0.0413823
0,0.0421035,0.038506
0,0.0555694,0.0403224
0,0.0519211,0.0394424
0,0.0411221,0.0411912
0,0.0219926,0.0397256
0,0.0455915,0.0395922
0,0.0289546,0.0380432
0,0.0253188,0.0401206
0,0.0152739,0.040323
0,0.0419407,0.0394043
0,0.0524268,0.0387573
0,0.0116246,0.039541
0,0.048212,0.0405809
0,0.0425697,0.0416947
0,0.0512266,0.0408185
0,0.0325743,0.0401282
0,0.0383193,0.0389457
0,0.0446556,0.0408002
0,0.0365009,0.041002
0,0.0454615,0.0398438
0,0.053082,0.0411608
0,0.0392651,0.041177
0,0.0623771,0.0416089
0,0.0590297,0.0407703
0,0.0511497,0.0400264
0,0.0676829,0.0402816
0,0.0708511,0.0406646
0,0.0498671,0.0408348
0,0.0523929,0.040865
0,0.0457131,0.0406056
0,0.0454722,0.0412052
0,0.0250459,0.042089
0,0.0536328,0.0441899
0,0.0427682,0.0415264
0,0.0615795,0.038858
0,0.0436362,0.042052
0,0.0326724,0.0411901
0,0.0347986,0.0410326
0,0.0346463,0.04077
0,0.0415938,0.0419017
0,0.0506127,0.0399752
0,0.0374779,0.0387177
0,0.0438168,0.0396473
0,0.0360192,0.0419918
0,0.0567841,0.0415706
0,0.0564903,0.0382778
0,0.0260077,0.0413666
0,0.0387278,0.0392189
0,0.0277673,0.0416127
0,0.041388,0.0403276
0,0.0363699,0.0391389
0,0.0370137,0.0413747
0,0.0505288,0.039032
0,0.0497872,0.0419561
0,0.052076,0.0391918
0,0.0479335,0.040734
0,0.0493048,0.0411416
0,0.0263724,0.0412922
0,0.043318,0.0406763
0,0.0480856,0.0402553
0,0.0719428,0.0418125
0,0.0497975,0.0380503
0,0.0551689,0.039935
0,0.0669336,0.0402544
0,0.0461673,0.037646
0,0.0608011,0.0433696
0,0.044061,0.0415085
0,0.0468711,0.0381767
0,0.0526548,0.0383972
0,0.0234135,0.04036
0,0.0642611,0.0415873
0,0.045521,0.040644
0,0.0385245,0.0389599
0,0.05047,0.0394893
0,0.0258685,0.0369658
0,0.0285348,0.0400992
0,0.05332,0.0424069
0,0.0641652,0.0398301
0,0.0584183,0.0406457
0,0.0502912,0.0370925
0,0.0626963,0.0370043
0,0.0625023,0.0406223
0,0.0392997,0.0390727
0,0.0645849,0.0393177
0,0.0740836,0.039302
0,0.051876,0.0386915
0,0.0249233,0.0395436
0,0.0244641,0.0388794
0,0.0480663,0.0367165
0,0.0597984,0.03921
0,0.0633698,0.0365473
0,0.0440782,0.0363588
0,0.046901,0.0365342
0,0.0624672,0.0364882
0,0.0760487,0.0359952
0,0.0538098,0.0403332
0,0.0573544,0.036644
0,0.0213624,0.0399178
0,0.0509984,0.037613
0,0.0709751,0.0400216
0,0.065591,0.038002
0,0.0213344,0.0378164
0,0.0726822,0.0375389
0,0.0333023,0.0405067
0,0.051339,0.0400104
0,0.0492539,0.039425
0,0.0586256,0.0398091
0,0.049258,0.0408574
0,0.0472113,0.0406851
0,0.0630374,0.0418479
0,0.0581884,0.0405358
0,0.0562223,0.0393518
0,0.0652266,0.0415139
0,0.043358,0.041667
0,0.0331696,0.0391461
0,0.0509066,0.0399198
0,0.0694468,0.0416995
0,0.0635446,0.039667
0,0.0240772,0.0396322
0,0.0574805,0.0409535
0,0.0331886,0.041726
0,0.0362006,0.0399848
0,0.0608382,0.0404241
0,0.0826657,0.0427069
0,0.0266232,0.0395861
0,0.0458174,0.0397176
0,0.0578558,0.0395925
0,0.0723214,0.0390717
0,0.0580661,0.039714
0,0.0611233,0.0398796
0,0.0401384,0.0405405
0,0.0677406,0.0406805
0,0.0481782,0.0375643
0,0.0539355,0.0355521
0,0.0890127,0.03709
0,0.0520354,0.0387508
0,0.0493857,0.0380242
0,0.0432776,0.0371688
0,0.0551273,0.0375688
0,0.0411608,0.038994
0,0.0494346,0.0384264
0,0.0298294,0.0400417
0,0.0655887,0.0388452
0,0.0653257,0.0353033
0,0.0618339,0.0371762
0,0.0444687,0.0380476
0,0.0557969,0.0386812
0,0.0574602,0.0404014
0,0.0406347,0.0362405
0,0.0550825,0.0395515
0,0.0509372,0.0386394
0,0.0378392,0.0387366
0,0.0413874,0.0401072
0,0.0536031,0.0388658
0,0.0612453,0.0393116
0,0.063316,0.0373705
0,0.0307397,0.038909
0,0.0450388,0.0387806
0,0.0540135,0.0357731
0,0.0543438,0.0407954
0,0.0382392,0.0423715
0,0.0579846,0.0393604
0,0.0807203,0.0396814
0,0.057531,0.0363466
0,0.0512011,0.036235
0,0.0398325,0.0386588
0,0.0342425,0.0363243
0,0.0815274,0.0367983
0,0.072066,0.0392082
0,0.0602047,0.037202
0,0.0592271,0.0395581
0,0.0563707,0.0361278
0,0.0577948,0.0345761
0,0.0643509,0.0363732
0,0.0495828,0.0362433
0,0.0414584,0.0356842
0,0.0505921,0.0323663
0,0.0788133,0.0352153
0,0.0561914,0.0367647
0,0.0598719,0.0384422
0,0.0598659,0.037463
0,0.026404,0.0386327
0,0.0608204,0.0348842
0,0.0604493,0.0371735
0,0.0366198,0.0380628
0,0.0561101,0.0381025
0,0.0813956,0.0363841
0,0.0632753,0.0356088
0,0.0435191,0.0381496
0,0.060605,0.0365769
0,0.0659403,0.0371466
0,0.0940521,0.0373025
0,0.0895197,0.0360781
0,0.0627279,0.0365986
0,0.0446918,0.0393916
0,0.0482639,0.040059
0,0.0582028,0.0390453
0,0.0575985,0.0349731
0,0.0732592,0.0337648
0,0.053215,0.0374848
0,0.0732494,0.036304
0,0.0741471,0.0367848
0,0.084029,0.0364656
0,0.0684672,0.0343656
0,0.0527898,0.0358582
0,0.0396005,0.0335688
0,0.0364098,0.0337931
0,0.0590873,0.0334646
0,0.0358771,0.0362967
0,0.0506649,0.0383028
0,0.0809205,0.0414183
0,0.0598879,0.0358068
0,0.0519543,0.0373226
0,0.0896445,0.0350043
0,0.0681473,0.0367094
0,0.0431545,0.0362039
0,0.0331927,0.0354288
0,0.071438,0.0374026
0,0.0617409,0.0340212
0,0.0478357,0.0360956
0,0.0597666,0.0378892
0,0.0479648,0.034902
0,0.0744033,0.0341309
0,0.0398744,0.0314159
0,0.0548634,0.0328004
0,0.0486882,0.033618
0,0.0495647,0.0336076
0,0.0709948,0.0362029
0,0.075087,0.0360442
0,0.0628242,0.0369167
0,0.0692097,0.036394
0,0.0470085,0.0379611
0,0.0680368,0.0392162
0,0.0486861,0.0383258
0,0.0553321,0.0370261
0,0.0576402,0.0377216
0,0.084961,0.036964
0,0.0670692,0.0371254
0,0.0456087,0.0374383
0,0.0570484,0.0365171
0,0.0551228,0.0356179
0,0.0521076,0.0380159
0,0.0818354,0.0365833
0,0.0677648,0.0347698
0,0.0666965,0.0350125
0,0.0727968,0.0378127
0,0.0808794,0.0377012
0,0.0598498,0.0386069
0,0.0775159,0.0329552
0,0.0601041,0.0346132
0,0.0475127,0.034645
0,0.0612855,0.0345021
0,0.0642825,0.0382477
0,0.0466339,0.0346862
0,0.072365,0.0372
0,0.0825265,0.0321481
0,0.0820186,0.0362144
0,0.0695163,0.0353195
0,0.0564088,0.0365397
0,0.057193,0.0368132
0,0.0222258,0.0354999
0,0.0765954,0.0371353
0,0.078982,0.0375622
0,0.0727734,0.0366622
0,0.0490897,0.0382836
0,0.0736531,0.037566
0,0.048072,0.0371199
0,0.0587513,0.0356148
0,0.0576731,0.0371105
0,0.063455,0.0349815
0,0.0399036,0.0368777
0,0.0575636,0.033454
0,0.0588981,0.0360075
0,0.054943,0.0363362
0,0.0556189,0.033617
0,0.0337364,0.0356121
0,0.0748653,0.0363218
0,0.034134,0.0350708
0,0.0576537,0.0374218
0,0.0804995,0.0341452
0,0.0794043,0.0339114
0,0.0634836,0.0366401
0,0.0519286,0.0373595
0,0.062325,0.0375299
0,0.0818228,0.0356596
0,0.0304732,0.0387195
0,0.042094,0.0353636
0,0.0280491,0.0372651
0,0.0590987,0.0378548
0,0.0754165,0.0358294
0,0.0740422,0.0340615
0,0.0612712,0.0356073
0,0.0533487,0.0382382
0,0.0582236,0.0370081
0,0.0527821,0.0367507
0,0.0558262,0.0359896
0,0.0764448,0.037312
0,0.0679594,0.0350857
0,0.0494933,0.0355802
0,0.0804869,0.0395489
0,0.0695936,0.0368202
0,0.0536391,0.0354904
0,0.0731015,0.0339147
0,0.0563844,0.0374932
0,0.0509235,0.0344829
0,0.0558625,0.0347761
0,0.0708743,0.0371376
0,0.0690422,0.0306572
0,0.0690641,0.035232
0,0.0333835,0.0325522
0,0.0445103,0.0275778
0,0.0741932,0.0338598
0,0.0680244,0.0354258
0,0.0569351,0.0318805
0,0.0286028,0.0377555
0,0.0728578,0.0367731
0,0.0504108,0.0364938
0,0.0807054,0.0350531
0,0.0399141,0.0336066
0,0.0808442,0.0330689
0,0.0515789,0.0348096
0,0.0722241,0.0363037
0,0.0801749,0.0338879
0,0.0815409,0.036183
0,0.0522608,0.0360751
0,0.0355737,0.0325496
0,0.068835,0.0344332
0,0.0288539,0.0363582
0,0.101323,0.0345903
0,0.0561637,0.0329958
0,0.0591707,0.0347553
0,0.0849191,0.037371
0,0.0510533,0.0349414
0,0.0550501,0.0381282
0,0.0421884,0.0341804
0,0.0529859,0.0369598
0,0.0664095,0.034736
0,0.0712299,0.0339569
0,0.0762169,0.0358447
0,0.0822712,0.0373604
0,0.0771008,0.0345336
0,0.0580673,0.0371276
0,0.0516213,0.0351988
0,0.0628599,0.037664
0,0.0636096,0.035388
0,0.079812,0.0354017
0,0.0807126,0.0365277
0,0.0672896,0.034612
0,0.089494,0.0344592
0,0.07613,0.0352293
0,0.0719906,0.0345942
0,0.0802533,0.0365311
0,0.0962992,0.0360473
0,0.0728451,0.0347661
0,0.0589651,0.0364855
0,0.0786313,0.0349868
0,0.0808989,0.0324654
0,0.0817953,0.0338064
0,0.0740421,0.0331951
0,0.0535745,0.033444
0,0.0650415,0.0331158
0,0.043307,0.0343734
0,0.0867392,0.0339712
0,0.0874404,0.0330177
0,0.0926341,0.0342947
0,0.0658996,0.0319229
0,0.0826297,0.0316111
0,0.0701936,0.031454
0,0.0799603,0.0337237
0,0.0722455,0.0337432
0,0.0528089,0.0305578
0,0.0617056,0.0316276
0,0.0783411,0.0299279
0,0.0852476,0.0334895
0,0.0573451,0.0313957
0,0.0735493,0.0325035
0,0.0947209,0.031888
0,0.0774578,0.0325889
0,0.0481103,0.0350899
0,0.0574215,0.0316773
0,0.0723016,0.0312645
0,0.0730403,0.0313857
0,0.0562278,0.0290834
0,0.083943,0.0322227
0,0.0578043,0.0325483
0,0.0714543,0.0327188
0,0.050235,0.0358285
0,0.083733,0.0330243
0,0.0533584,0.0316147
0,0.0580435,0.0334203
0,0.0766078,0.0335532
0,0.0778077,0.0333827
0,0.0551213,0.0353309
0,0.0532507,0.035924
0,0.0955934,0.0337486
0,0.0719822,0.0323774
0,0.0525711,0.0339352
0,0.0750051,0.0322359
0,0.0974909,0.0370415
0,0.0506394,0.0368582
0,0.0499713,0.0330498
0,0.0614631,0.0341975
0,0.0525288,0.0332513
0,0.0704018,0.0327275
0,0.066037,0.035034
0,0.0668323,0.032336
0,0.0778271,0.0334196
0,0.093954,0.0321204
0,0.0894406,0.0345916
0,0.0709187,0.0332844
0,0.0793389,0.0323224
0,0.0489921,0.0332315
0,0.0783102,0.0335077
0,0.0540011,0.0346482
0,0.0795903,0.0357253
0,0.0790098,0.0343294
0,0.0751761,0.0334567
0,0.0611442,0.0361504
0,0.0887733,0.0348279
0,0.067421,0.0344832
0,0.0733878,0.0357654
0,0.0352476,0.0342684
0,0.0619348,0.03023
0,0.0580921,0.0339969
0,0.0916235,0.0319713
0,0.0561915,0.03259
0,0.0567042,0.0330142
0,0.0692308,0.0293259
0,0.106564,0.0311384
0,0.0925675,0.0328574
0,0.0727981,0.0346151
0,0.0585816,0.0320164
0,0.064367,0.0321051
0,0.112113,0.0332053
0,0.08776,0.0319791
0,0.0617272,0.0327395
0,0.0625995,0.0326234
0,0.0839001,0.0326485
0,0.0744954,0.0332915
0,0.0468783,0.0341455
0,0.0750607,0.0328521
0,0.084609,0.0294204
0,0.0917942,0.0318764
0,0.0777689,0.0287388
0,0.087311,0.0294257
0,0.0718324,0.0318179
0,0.0577765,0.0324761
0,0.0705402,0.0313973
0,0.0705534,0.0307057
0,0.047044,0.0324616
0,0.0247513,0.033347
0,0.0896376,0.0318257
0,0.09633,0.0331331
0,0.0980448,0.0332116
0,0.0666691,0.030548
0,0.099515,0.033908
0,0.0519418,0.0308984
0,0.0913422,0.0321743
0,0.0763302,0.0329332
0,0.0838388,0.0317171
0,0.0766287,0.036742
0,0.0647792,0.0335654
0,0.061724,0.0323314
0,0.0859042,0.0338254
0,0.0841801,0.033368
0,0.0878681,0.0305461
0,0.0944921,0.0312617
0,0.0593446,0.0324859
0,0.0841345,0.0318761
0,0.0842993,0.0326063
0,0.0761319,0.0301831
0,0.0665977,0.0313836
0,0.0567849,0.0306795
0,0.084617,0.0276023
0,0.0657503,0.0314663
0,0.0791449,0.0317329
0,0.0693338,0.0335684
0,0.0963418,0.0332942
0,0.0976264,0.0337144
0,0.0911954,0.033026
0,0.111649,0.0340899
0,0.0675248,0.0325456
0,0.0889778,0.0331749
0,0.0767053,0.0333649
0,0.086058,0.0310384
0,0.0699727,0.0330075
0,0.0818574,0.0339147
0,0.0754634,0.0327496
0,0.10018,0.0321661
0,0.0632103,0.032707
0,0.0964581,0.0335337
0,0.0753719,0.0318676
0,0.0766694,0.0324401
0,0.0789187,0.033435
0,0.0792335,0.0328714
0,0.0832426,0.0300608
0,0.0477617,0.0360687
0,0.0484541,0.0329754
0,0.0512749,0.0318687
0,0.0968465,0.0315222
0,0.0857424,0.0310305
0,0.0728332,0.0353458
0,0.0617225,0.0310068
0,0.0558607,0.0339755
0,0.0980544,0.0310727
0,0.0898625,0.0326195
0,0.0884308,0.0304936
0,0.0681101,0.0325433
0,0.0980149,0.0314992
0,0.0656613,0.030173
0,0.0437948,0.0337907
0,0.0839522,0.032674
0,0.0778138,0.0310894
0,0.0818658,0.0360545
0,0.0787505,0.0344709
0,0.0749778,0.031335
0,0.0653447,0.0317977
0,0.0864808,0.03126
0,0.092505,0.0343042
0,0.065878,0.0311975
0,0.0813933,0.0323687
0,0.119628,0.030283
0,0.0730218,0.0300496
0,0.0627366,0.0274636
0,0.0941632,0.0300846
0,0.0772597,0.0302119
0,0.080694,0.0315098
0,0.0735396,0.0304878
