timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags
11133331,-0.26593,0.458061,-0.178737,0.829165,-2.18407,6.31965,2.53821,-0.874069,1.97464,4.16877,0.00181926,0.00158223,-0.00399621,-0.00414545,-0.00456594,-0.00419389,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,3.5593e-43,1.1669e-05,0.00132379,0.00326954,0.0100245,0.000679435,0.000305309,0.00200441,0.0552649,0.0535048,0.108224,0.0151767,0.015385,0.12742,9.58e-09,7.60779e-09,3.16922e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0906554,0.0,0.0406569,0.436566,0.0,0.0,0.0,0,0,0,677,0,0,0
11337454,-0.454829,0.499053,-0.223661,0.702889,-2.55092,5.4297,2.73612,-0.79454,2.0301,3.84666,0.00193181,0.00155333,-0.00347532,-0.00414545,-0.00456594,-0.00419389,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.10301,9.72274e-06,0.00120426,0.0028294,0.00194104,0.000204589,0.000230715,0.000830743,0.0446305,0.0403604,0.0905487,0.0153709,0.0153998,0.124855,7.90138e-09,7.41408e-09,2.80422e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0667802,0.0,0.0404506,0.378275,0.0,0.0,0.000122,0,0,0,677,0,0,0
11541340,-0.444994,0.549392,-0.0550561,0.705066,-3.35043,4.58453,2.91207,-0.835707,1.90607,3.46019,0.00199932,0.00154354,-0.00297266,-0.00414545,-0.00456594,-0.00419389,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0955821,6.18312e-06,0.000818748,0.00204437,0.00116747,0.000118985,0.000226405,0.00032624,0.0407818,0.0374059,0.0795572,0.0140352,0.0139936,0.117486,6.59922e-09,7.18581e-09,2.47186e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0551611,0.0,0.0391361,0.403514,0.0,0.0,9e-06,0,0,0,677,0,0,0
11745337,-0.467513,0.605108,0.0395896,0.643202,-3.7212,4.0987,3.81128,-1.03936,1.847,3.32632,0.00205203,0.00155204,-0.00259374,-0.00414903,-0.00457205,-0.00419295,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0936629,9.13795e-06,0.00112697,0.00203482,0.000801182,0.000100149,0.000218923,0.000266732,0.0386095,0.0347286,0.0743175,0.0136377,0.0136338,0.11431,5.87114e-09,6.98065e-09,2.24231e-08,5.28934e-06,5.53226e-06,4.54851e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0172631,0.0,0.0378818,0.377907,0.0,0.0,-3e-06,0,0,0,677,0,0,0
11945496,-0.32256,0.458432,-0.271352,0.782409,-4.47792,3.50512,4.11882,-1.19884,1.73364,3.25264,0.00210263,0.00156643,-0.00229091,-0.0041616,-0.00459419,-0.00418961,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0940065,6.15853e-06,0.000954969,0.00169209,0.000480834,0.00021811,0.000226438,0.000201431,0.0359113,0.0392571,0.0732623,0.0128881,0.0130422,0.109909,5.43558e-09,6.78512e-09,2.06818e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.15329,0.0,0.0354868,0.401663,0.0,0.0,0.000165,0,0,0,677,0,0,0
12149295,-0.340272,0.48448,-0.212942,0.777271,-5.44359,3.16422,3.90743,-1.54897,1.6548,3.14366,0.00215042,0.00159086,-0.00204353,-0.0041616,-0.00459419,-0.00418961,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0930454,4.40047e-06,0.000748558,0.00145142,0.000361212,0.000160102,0.00020813,0.000167966,0.0366978,0.0476477,0.0781721,0.0126729,0.0135553,0.108018,5.16557e-09,6.59804e-09,1.93408e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.174468,0.0,0.0330736,0.32245,0.0,0.0,-3.6e-05,0,0,0,677,0,0,0
12354944,-0.386123,0.58155,-0.118557,0.706153,-6.24373,2.67321,3.56413,-1.96212,1.54293,2.89409,0.00219889,0.00162997,-0.00184023,-0.0041616,-0.00459419,-0.00418961,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0914896,3.38453e-06,0.000606042,0.00125644,0.000297955,0.000116808,0.00017952,0.000181874,0.0370046,0.0537191,0.0862721,0.0129012,0.0146201,0.10746,5.03842e-09,6.41073e-09,1.82527e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.20511,0.0,0.0386597,0.312819,0.0,0.0,2e-05,0,0,0,677,0,0,0
12554897,-0.399194,0.677997,0.0314471,0.616422,-6.38618,2.1044,2.67434,-2.20225,1.32529,2.30528,0.00222835,0.00168891,-0.00165343,-0.00417514,-0.00462157,-0.00420146,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0911677,2.11066e-06,0.000438155,0.000952042,0.000253403,9.07226e-05,0.000149741,0.000182675,0.036621,0.0516364,0.0910204,0.0126957,0.0147081,0.10468,5.01162e-09,6.19759e-09,1.72636e-08,5.28932e-06,5.53224e-06,4.54848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.169486,0.0,0.0451129,0.2428,0.0,0.0,-2.3e-05,0,0,0,677,0,0,0
12758948,-0.338075,0.678593,0.0753411,0.647719,-6.23565,1.65579,1.50764,-2.40484,1.17225,1.52598,0.00220997,0.00174482,-0.00151876,-0.00447774,-0.00494444,-0.00451372,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0908865,1.31813e-06,0.000319935,0.000735613,0.000226882,8.15977e-05,0.00012766,0.000159161,0.0380208,0.0506567,0.0959115,0.0131334,0.0153229,0.105268,5.00571e-09,6.01424e-09,1.65894e-08,5.28835e-06,5.52987e-06,4.54649e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.210792,0.0,0.0493234,0.180885,0.0,0.0,2.8e-05,0,0,0,677,0,0,0
12959830,-0.272496,0.648337,0.0980732,0.704121,-5.97406,1.18894,0.224471,-2.56316,1.03993,0.621909,0.00215469,0.00180242,-0.00139843,-0.00480547,-0.00480561,-0.00480331,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0907357,8.20159e-07,0.000223876,0.000659186,0.000211785,7.44699e-05,0.000111675,0.000135166,0.0410637,0.0521801,0.102233,0.0141435,0.016459,0.108549,4.98496e-09,5.85045e-09,1.60943e-08,5.28129e-06,5.51053e-06,4.53157e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.2707,0.0,0.0512054,0.102401,0.0,0.0,0.000107,0,0,0,677,0,0,0
13159686,-0.207703,0.615306,0.122023,0.750579,-5.41775,0.64297,-1.11757,-2.51121,0.847663,-0.476987,0.00207271,0.00186154,-0.00127586,-0.00480779,-0.00480818,-0.00480248,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0906435,1.31159e-06,0.000402775,0.000768181,0.00020476,6.71219e-05,9.79823e-05,0.000113,0.0427207,0.0520206,0.105845,0.0146437,0.0167963,0.10985,4.94076e-09,5.68566e-09,1.56705e-08,5.25992e-06,5.44623e-06,4.48496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.318727,0.0,0.05031,0.0196325,0.0,0.0,-3.4e-05,0,0,0,677,0,0,0
13365335,-0.137336,0.285086,0.145041,0.937458,-4.60001,-0.0591703,-2.64157,-2.2166,0.564401,-1.71257,0.00196345,0.00192731,-0.00112883,-0.00480621,-0.00480621,-0.00480621,0.577054,-5.78479e-08,0.547241,0.0,0.0,0.0,0.0,0.0,0.0906064,8.96392e-06,0.00109187,0.00176897,0.000181936,7.50538e-05,0.000123281,6.62359e-05,0.0397951,0.0471736,0.104523,0.0140134,0.0157129,0.106928,4.8663e-09,5.49024e-09,1.52331e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.291247,0.0,0.0455224,0.147864,0.0,0.0,4e-06,0,0,0,677,0,0,0
