timestamp,load,ram_usage
5395178,0.496005,0.876705
6396177,0.376895,0.881072
7397058,0.39538,0.88161
8396990,0.397509,0.879997
9398412,0.397329,0.879527
10399657,0.411093,0.866156
11400342,0.437824,0.868441
12401198,0.456328,0.868441
13402244,0.468061,0.870053
14402990,0.463577,0.870053
15403766,0.463081,0.868441
16403990,0.461617,0.867836
