timestamp,load,ram_usage
336042432,0.393444,0.831015
337043990,0.397889,0.830411
338044032,0.399504,0.832628
339043990,0.390584,0.832628
340045175,0.391475,0.831015
341046355,0.396608,0.830411
342046990,0.403872,0.832628
343047990,0.3942,0.831015
344049000,0.396411,0.831015
345049990,0.40101,0.832628
346052195,0.38951,0.832628
347052990,0.390996,0.831015
348055760,0.393865,0.830411
349056804,0.40377,0.832628
350056990,0.392365,0.831015
351059258,0.39195,0.831015
352059384,0.401353,0.832628
353060927,0.393414,0.832628
354063546,0.392027,0.831015
355063531,0.396385,0.830411
356063990,0.406064,0.832628
357064663,0.391682,0.831015
358066184,0.393153,0.831015
359066992,0.406792,0.832628
360067163,0.393022,0.832628
361068249,0.392314,0.831015
362068991,0.390175,0.830411
363069509,0.402103,0.832628
364071939,0.389207,0.832628
365072169,0.391294,0.831015
366073942,0.398816,0.832628
367075398,0.400561,0.832628
368075990,0.392048,0.831015
369076366,0.393264,0.830411
370076243,0.402102,0.832628
371077082,0.391951,0.832628
372077116,0.390293,0.831015
373077653,0.395852,0.830411
374076990,0.402674,0.832628
375078256,0.391372,0.831015
376079058,0.39096,0.831015
377079122,0.405778,0.832628
378079861,0.38837,0.832628
379080990,0.388604,0.831015
380082171,0.395446,0.830411
381082024,0.401684,0.832628
382083190,0.392458,0.831015
383083235,0.391595,0.831015
384084064,0.405726,0.832628
385085153,0.39209,0.832628
386085990,0.391704,0.831015
387087229,0.391883,0.830411
388088998,0.406709,0.832628
389089990,0.391169,0.831015
390091023,0.391452,0.831015
391092176,0.399887,0.832628
392093790,0.396721,0.832628
393096038,0.391901,0.831015
394095990,0.390922,0.830411
395097058,0.401878,0.832628
396098158,0.394151,0.832628
397097990,0.391429,0.831015
398099131,0.392527,0.830411
399099058,0.404498,0.832628
400100776,0.38915,0.831015
401104567,0.390129,0.831015
402105130,0.402911,0.832628
403105990,0.389589,0.832628
404106990,0.394257,0.831015
405107990,0.393348,0.830411
406109187,0.407404,0.832628
407110218,0.394664,0.831015
408112353,0.397122,0.831015
409111990,0.407496,0.832628
410113088,0.390184,0.832628
411112990,0.392943,0.831015
412115741,0.397602,0.830411
413117280,0.400351,0.832628
414118584,0.392111,0.831015
415119436,0.392078,0.831015
416120157,0.400911,0.832628
417121754,0.393093,0.832628
418122320,0.391126,0.831015
419123090,0.390694,0.830411
420124720,0.400957,0.832628
421126362,0.394625,0.832628
422127086,0.394062,0.831015
423128016,0.395178,0.832628
424129287,0.395755,0.832628
425130086,0.395358,0.831015
426130990,0.389835,0.830411
427132540,0.400508,0.832628
428133941,0.394305,0.832628
429134990,0.392543,0.831015
430135427,0.391946,0.830411
431136299,0.404345,0.832628
432136990,0.39476,0.831015
433138058,0.392306,0.831015
434139077,0.397339,0.832628
435139990,0.391506,0.832628
436141017,0.394339,0.831015
437141254,0.397268,0.830411
438141122,0.403406,0.832628
439141990,0.390053,0.831015
440142127,0.39714,0.831015
441143329,0.407048,0.832628
442143990,0.39163,0.832628
443145606,0.394419,0.831015
444146087,0.392149,0.830411
445145990,0.404501,0.832628
446146125,0.391874,0.831015
447145990,0.392439,0.831015
448146245,0.405183,0.832628
449146990,0.391062,0.832628
450147990,0.386138,0.831015
451148991,0.396071,0.830411
452149243,0.405475,0.832628
453150570,0.396019,0.832628
454151198,0.394857,0.831015
455152481,0.39413,0.832628
456153241,0.402405,0.832628
457154130,0.391217,0.831015
458155570,0.391865,0.830411
459156407,0.401675,0.832628
460158745,0.389612,0.832628
461159062,0.396855,0.831015
462159075,0.396217,0.830411
463160309,0.400477,0.832628
464161209,0.391476,0.831015
465162390,0.395072,0.831015
466163391,0.398062,0.832628
467164230,0.393034,0.832628
468165505,0.390414,0.831015
469166166,0.390574,0.830411
470167127,0.406592,0.832628
471166990,0.392397,0.831015
472168058,0.395381,0.831015
473170533,0.403172,0.832628
474171214,0.387357,0.832628
475172847,0.394886,0.831015
476173990,0.391154,0.830411
477175024,0.403606,0.832628
478175400,0.395153,0.831015
479174990,0.397964,0.831015
480176142,0.403507,0.832628
481176990,0.390641,0.832628
482178185,0.386494,0.831015
483177990,0.394028,0.830411
484178231,0.4043,0.832628
485179620,0.39674,0.832628
486178990,0.396615,0.831015
487180058,0.39097,0.832628
488180358,0.398299,0.832628
489180990,0.395701,0.831015
490180990,0.389936,0.830411
491181990,0.394681,0.832628
492182990,0.390149,0.832628
493183067,0.384576,0.831015
494184174,0.386632,0.830411
495185919,0.397219,0.832628
496186760,0.395615,0.831015
497188132,0.391181,0.831015
498189187,0.397534,0.832628
499189269,0.394625,0.832628
500190150,0.394849,0.831015
501191124,0.394349,0.830411
502192273,0.405528,0.832628
503193205,0.39118,0.831015
504192994,0.391743,0.831015
505194058,0.400514,0.832628
506194990,0.388647,0.832628
507195990,0.393252,0.831015
508197058,0.399006,0.830411
509196990,0.40324,0.832628
510197990,0.391937,0.831015
511198014,0.39228,0.831015
512197990,0.407403,0.832628
513199164,0.391719,0.832628
514201990,0.388955,0.831015
515203859,0.394271,0.830411
516203990,0.408078,0.832628
517204990,0.390181,0.832628
518204990,0.390052,0.831015
519206394,0.398131,0.832628
520207115,0.398441,0.832628
521208058,0.388785,0.831015
522208412,0.391492,0.830411
523209076,0.403099,0.832628
524210192,0.39089,0.832628
525212055,0.391421,0.831015
526213118,0.39672,0.830411
527215106,0.40307,0.832628
528215990,0.392424,0.831015
529216990,0.391425,0.831015
530218256,0.401927,0.832628
531218990,0.393777,0.832628
532219220,0.391726,0.831015
533221990,0.392208,0.830411
534222281,0.401295,0.832628
535223107,0.396216,0.831015
536223990,0.391874,0.831015
537225273,0.398326,0.832628
538225024,0.386945,0.832628
539226149,0.385398,0.831015
540225990,0.387848,0.830411
541227264,0.397013,0.832628
542227990,0.387096,0.831015
543228990,0.394931,0.831015
544231484,0.405901,0.832628
545231171,0.391845,0.832628
546231990,0.395081,0.831015
547234028,0.392962,0.830411
548235051,0.402387,0.832628
549235990,0.394037,0.832628
550237028,0.3953,0.831015
551236990,0.393121,0.832628
552240169,0.404233,0.832628
553241092,0.390505,0.831015
554241990,0.394311,0.830411
555242990,0.400497,0.832628
556243194,0.391506,0.832628
557242990,0.395765,0.831015
558242990,0.395385,0.830411
559243990,0.402606,0.832628
560245149,0.391376,0.831015
561246384,0.393778,0.831015
562245990,0.39747,0.832628
563246261,0.398078,0.832628
564247621,0.394,0.831015
565248060,0.394191,0.830411
566249098,0.403706,0.832628
567249647,0.390142,0.831015
568251154,0.393164,0.831015
569252639,0.399652,0.832628
570252058,0.391783,0.832628
571254097,0.395081,0.831015
572255583,0.390657,0.830411
573258287,0.403038,0.832628
574258423,0.394015,0.831015
575259058,0.392683,0.831015
576259373,0.401698,0.832628
577259058,0.393432,0.832628
578260822,0.391098,0.831015
579262221,0.400471,0.830411
580263067,0.403916,0.832628
581264161,0.392312,0.832628
582265245,0.395485,0.831015
583266224,0.395831,0.832628
584267382,0.401101,0.832628
585268350,0.396097,0.831015
586269140,0.391779,0.830411
587268990,0.401077,0.832628
588269418,0.395258,0.832628
589269990,0.393909,0.831015
590270012,0.39582,0.830411
591271475,0.401744,0.832628
592272051,0.393969,0.831015
593273649,0.389829,0.831015
594274307,0.401001,0.832628
595275104,0.395349,0.832628
596275114,0.392009,0.831015
597277029,0.390734,0.830411
598278044,0.406461,0.832628
599277990,0.392917,0.831015
600278201,0.390844,0.831015
601279563,0.401934,0.832628
602280058,0.395413,0.832628
603281177,0.392483,0.831015
604282058,0.3936,0.830411
605282990,0.404318,0.832628
606284510,0.39509,0.831015
607285153,0.39517,0.831015
608286102,0.399979,0.832628
609286990,0.389822,0.832628
610287083,0.390589,0.831015
611287107,0.395147,0.830411
612287258,0.406502,0.832628
613288821,0.390825,0.832628
614290568,0.394655,0.831015
615290858,0.394698,0.830411
616292294,0.402616,0.832628
617292015,0.387809,0.831015
618293113,0.390076,0.831015
619293990,0.404663,0.832628
620294419,0.393367,0.832628
621295206,0.395649,0.831015
622295990,0.391497,0.830411
623297337,0.403848,0.832628
624297532,0.394567,0.831015
625298990,0.39227,0.831015
626300452,0.404654,0.832628
627299990,0.394597,0.832628
628301548,0.395105,0.831015
629302299,0.394659,0.830411
630303037,0.404656,0.832628
631302990,0.396303,0.831015
632303990,0.395241,0.831015
633304992,0.399208,0.832628
634304990,0.389763,0.832628
635306386,0.394538,0.831015
636306037,0.395602,0.830411
637307084,0.404338,0.832628
638308855,0.392181,0.832628
639310386,0.388985,0.831015
640309990,0.394782,0.832628
641311058,0.391615,0.832628
642311097,0.392706,0.831015
643312311,0.393622,0.830411
644312524,0.401491,0.832628
645313058,0.391567,0.832628
646314332,0.395746,0.831015
647313990,0.393569,0.830411
648315084,0.405189,0.832628
649317237,0.387041,0.831015
650317250,0.390447,0.831015
651318848,0.404179,0.832628
652319149,0.392697,0.832628
653321010,0.394505,0.831015
654321990,0.393386,0.830411
655321990,0.4021,0.832628
656322675,0.393852,0.831015
657323136,0.39108,0.831015
658324024,0.405916,0.832628
659323990,0.395859,0.832628
660325234,0.392822,0.831015
661326013,0.392317,0.830411
662325990,0.405399,0.832628
663328829,0.393841,0.831015
664330091,0.397112,0.831015
665331485,0.397597,0.832628
666331990,0.397259,0.832628
667334184,0.39189,0.831015
668335633,0.39452,0.830411
669335243,0.402751,0.832628
670335102,0.390081,0.832628
671336058,0.395145,0.831015
672338844,0.394495,0.832628
673339045,0.393323,0.832628
674340583,0.394072,0.831015
675339990,0.398554,0.830411
676340314,0.402487,0.832628
677340990,0.389241,0.832628
678341990,0.395508,0.831015
679342990,0.394328,0.830411
680343990,0.400778,0.832628
681345193,0.389153,0.831015
682345990,0.39022,0.831015
683346099,0.406261,0.832628
684347497,0.391589,0.832628
685347990,0.391439,0.831015
686351208,0.39304,0.830411
687351990,0.400542,0.832628
688353098,0.394463,0.831015
689353051,0.389922,0.831015
690352990,0.406832,0.832628
691353990,0.392493,0.832628
692356515,0.388974,0.831015
693357059,0.393938,0.830411
694357136,0.403095,0.832628
695358041,0.392288,0.831015
696359058,0.390219,0.831015
697359990,0.397089,0.832628
698361580,0.391162,0.832628
699362048,0.392074,0.831015
700362990,0.39575,0.830411
701364038,0.404192,0.832628
702367104,0.395498,0.832628
703367326,0.396748,0.831015
704368709,0.392696,0.832628
705370268,0.401573,0.832628
706371646,0.389646,0.831015
707371267,0.393467,0.830411
708371990,0.400907,0.832628
709372990,0.393176,0.832628
710373058,0.397656,0.831015
711373265,0.392659,0.830411
712374231,0.401298,0.832628
713375093,0.38702,0.831015
714376990,0.391432,0.831015
715378140,0.406843,0.832628
716378990,0.392853,0.832628
717380690,0.392285,0.831015
718380991,0.394368,0.830411
719382267,0.403758,0.832628
720382899,0.390953,0.831015
721383990,0.394232,0.831015
722385392,0.406647,0.832628
723385798,0.393524,0.832628
724387192,0.39308,0.831015
725388779,0.390562,0.830411
726389990,0.406981,0.832628
727390994,0.397263,0.831015
728392264,0.392103,0.831015
729393342,0.39925,0.832628
730392990,0.396565,0.832628
731393327,0.395079,0.831015
732394663,0.394781,0.830411
733395168,0.400254,0.832628
734398058,0.389794,0.832628
735398634,0.39667,0.831015
736399124,0.394047,0.832628
737399099,0.400995,0.832628
738402661,0.391992,0.831015
739402058,0.396148,0.830411
740403051,0.402626,0.832628
741404061,0.392412,0.832628
742404990,0.392544,0.831015
743405714,0.396075,0.830411
744406647,0.39903,0.832628
745407482,0.390406,0.831015
746408085,0.39497,0.831015
747410822,0.402015,0.832628
748410554,0.393473,0.832628
749411124,0.391633,0.831015
750413154,0.395561,0.830411
751414573,0.405141,0.832628
752414329,0.388595,0.831015
753415577,0.387201,0.831015
754416482,0.401592,0.832628
755419236,0.390239,0.832628
756420733,0.391057,0.831015
757422306,0.39779,0.830411
758424846,0.399427,0.832628
759425990,0.390759,0.831015
760427203,0.391526,0.831015
761427990,0.39788,0.832628
762427990,0.395473,0.832628
763429248,0.391603,0.831015
764429990,0.389611,0.830411
765430098,0.404209,0.832628
766431073,0.390025,0.832628
767431990,0.393579,0.831015
768433044,0.389003,0.830411
769433058,0.400318,0.832628
770434132,0.389772,0.831015
771436046,0.39047,0.831015
772437038,0.406397,0.832628
773437083,0.39296,0.832628
774438115,0.393316,0.831015
775438990,0.396551,0.830411
776439990,0.400624,0.832628
777441630,0.388636,0.831015
778441088,0.399013,0.831015
779442988,0.401672,0.832628
780443990,0.392664,0.832628
781443990,0.393444,0.831015
782445144,0.39914,0.830411
783445990,0.403003,0.832628
784448013,0.387455,0.831015
785448058,0.393707,0.831015
786448226,0.399913,0.832628
787448208,0.393604,0.832628
788449488,0.390713,0.831015
789450707,0.395376,0.830411
790450340,0.401,0.832628
791450990,0.395697,0.832628
792451503,0.389948,0.831015
793452062,0.394074,0.832628
794452990,0.398727,0.832628
795454591,0.390361,0.831015
796455058,0.393946,0.830411
797455991,0.401059,0.832628
798457113,0.391967,0.832628
799458231,0.395113,0.831015
800459586,0.39035,0.830411
801460056,0.404263,0.832628
802459990,0.395823,0.831015
803460990,0.395063,0.831015
804462004,0.400882,0.832628
805462277,0.392418,0.832628
806463105,0.394201,0.831015
807464308,0.39054,0.830411
808467223,0.398078,0.832628
809468394,0.387881,0.831015
810469136,0.394364,0.831015
811471767,0.399155,0.832628
812473225,0.390685,0.832628
813475353,0.392815,0.831015
814476295,0.394692,0.830411
815478898,0.399101,0.832628
816479077,0.387424,0.831015
817479502,0.393563,0.831015
818479058,0.405809,0.832628
819480058,0.398018,0.832628
820479990,0.391089,0.831015
821481747,0.393671,0.830411
822484561,0.401687,0.832628
823485188,0.391393,0.832628
824486926,0.39265,0.831015
825488064,0.397091,0.832628
826489153,0.3977,0.832628
827489990,0.394124,0.831015
828491058,0.390969,0.830411
829491326,0.40307,0.832628
830492425,0.391296,0.832628
831491990,0.395158,0.831015
832492058,0.391337,0.830411
833493087,0.402809,0.832628
834494023,0.393463,0.831015
835494239,0.394653,0.831015
836496256,0.40503,0.832628
837496313,0.394199,0.832628
838496062,0.397587,0.831015
839496083,0.393166,0.830411
840497095,0.395638,0.832628
841498103,0.393635,0.831015
842501421,0.395357,0.831015
843502027,0.403932,0.832628
844502335,0.392966,0.832628
845503875,0.39233,0.831015
846505030,0.391366,0.830411
847505414,0.4059,0.832628
