timestamp,windspeed_north,windspeed_east,variance_north,variance_east
28259598,0.0,0.0,0.0,0.0
28465168,0.0,0.0,0.0,0.0
28669161,0.0,0.0,0.0,0.0
28871605,0.0,0.0,0.0,0.0
29071673,0.0,0.0,0.0,0.0
29271521,0.0,0.0,0.0,0.0
29476334,0.0,0.0,0.0,0.0
29677987,0.0,0.0,0.0,0.0
29882735,0.0,0.0,0.0,0.0
30082716,0.0,0.0,0.0,0.0
30284457,0.0,0.0,0.0,0.0
30488327,0.0,0.0,0.0,0.0
30688507,0.0,0.0,0.0,0.0
30888459,0.0,0.0,0.0,0.0
31093932,0.0,0.0,0.0,0.0
31294057,0.0,0.0,0.0,0.0
31497915,0.0,0.0,0.0,0.0
31701982,0.0,0.0,0.0,0.0
31905967,0.0,0.0,0.0,0.0
32107550,0.0,0.0,0.0,0.0
32311604,0.0,0.0,0.0,0.0
32511585,0.0,0.0,0.0,0.0
32711658,0.0,0.0,0.0,0.0
32915545,0.0,0.0,0.0,0.0
33120319,0.0,0.0,0.0,0.0
33320331,0.0,0.0,0.0,0.0
33520426,0.0,0.0,0.0,0.0
33724339,0.0,0.0,0.0,0.0
33926807,0.0,0.0,0.0,0.0
34130792,0.0,0.0,0.0,0.0
34335564,0.0,0.0,0.0,0.0
34537239,0.0,0.0,0.0,0.0
34741144,0.0,0.0,0.0,0.0
34941197,0.0,0.0,0.0,0.0
35141150,0.0,0.0,0.0,0.0
35345151,0.0,0.0,0.0,0.0
35546799,0.0,0.0,0.0,0.0
35750769,0.0,0.0,0.0,0.0
35954836,0.0,0.0,0.0,0.0
36154730,0.0,0.0,0.0,0.0
36355567,0.0,0.0,0.0,0.0
36560399,0.0,0.0,0.0,0.0
36764352,0.0,0.0,0.0,0.0
36964375,0.0,0.0,0.0,0.0
37168523,0.0,0.0,0.0,0.0
37369167,0.0,0.0,0.0,0.0
37573147,0.0,0.0,0.0,0.0
37773184,0.0,0.0,0.0,0.0
37977139,0.0,0.0,0.0,0.0
38181132,0.0,0.0,0.0,0.0
38385219,0.0,0.0,0.0,0.0
38586866,0.0,0.0,0.0,0.0
38790782,0.0,0.0,0.0,0.0
38990842,0.0,0.0,0.0,0.0
39194875,0.0,0.0,0.0,0.0
39396371,0.0,0.0,0.0,0.0
39601133,0.0,0.0,0.0,0.0
39802883,0.0,0.0,0.0,0.0
40006769,0.0,0.0,0.0,0.0
40210738,0.0,0.0,0.0,0.0
40410862,0.0,0.0,0.0,0.0
40614735,0.0,0.0,0.0,0.0
40814817,0.0,0.0,0.0,0.0
41017264,0.0,0.0,0.0,0.0
41217218,0.0,0.0,0.0,0.0
41421174,0.0,0.0,0.0,0.0
41622752,0.0,0.0,0.0,0.0
41827530,0.0,0.0,0.0,0.0
42029162,0.0,0.0,0.0,0.0
42233181,0.0,0.0,0.0,0.0
42437253,0.0,0.0,0.0,0.0
42637190,0.0,0.0,0.0,0.0
42837188,0.0,0.0,0.0,0.0
43043525,0.0,0.0,0.0,0.0
43243678,0.0,0.0,0.0,0.0
43447551,0.0,0.0,0.0,0.0
43649178,0.0,0.0,0.0,0.0
43849164,0.0,0.0,0.0,0.0
44053150,0.0,0.0,0.0,0.0
44257139,0.0,0.0,0.0,0.0
44458828,0.0,0.0,0.0,0.0
44662857,0.0,0.0,0.0,0.0
44865178,0.0,0.0,0.0,0.0
45069131,0.0,0.0,0.0,0.0
45269940,0.0,0.0,0.0,0.0
45473972,0.0,0.0,0.0,0.0
45675627,0.0,0.0,0.0,0.0
45875548,0.0,0.0,0.0,0.0
46080316,0.0,0.0,0.0,0.0
46281916,0.0,0.0,0.0,0.0
46485998,0.0,0.0,0.0,0.0
46689955,0.0,0.0,0.0,0.0
46890051,0.0,0.0,0.0,0.0
47091501,0.0,0.0,0.0,0.0
47293128,0.0,0.0,0.0,0.0
47498060,0.0,0.0,0.0,0.0
47697955,0.0,0.0,0.0,0.0
47899620,0.0,0.0,0.0,0.0
48101266,0.0,0.0,0.0,0.0
48301924,0.0,0.0,0.0,0.0
48505969,0.0,0.0,0.0,0.0
48709125,0.0,0.0,0.0,0.0
48910746,0.0,0.0,0.0,0.0
49115557,0.0,0.0,0.0,0.0
49317145,0.0,0.0,0.0,0.0
49518792,0.0,0.0,0.0,0.0
49724451,0.0,0.0,0.0,0.0
49925261,0.0,0.0,0.0,0.0
50126831,0.0,0.0,0.0,0.0
50330738,0.0,0.0,0.0,0.0
50530748,0.0,0.0,0.0,0.0
50733292,0.0,0.0,0.0,0.0
50933207,0.0,0.0,0.0,0.0
51137168,0.0,0.0,0.0,0.0
51341159,0.0,0.0,0.0,0.0
51545155,0.0,0.0,0.0,0.0
51746769,0.0,0.0,0.0,0.0
51947628,0.0,0.0,0.0,0.0
52147605,0.0,0.0,0.0,0.0
52353127,0.0,0.0,0.0,0.0
52553962,0.0,0.0,0.0,0.0
52756351,0.0,0.0,0.0,0.0
52961288,0.0,0.0,0.0,0.0
53161134,0.0,0.0,0.0,0.0
53362716,0.0,0.0,0.0,0.0
53567544,0.0,0.0,0.0,0.0
53768365,0.0,0.0,0.0,0.0
53972338,0.0,0.0,0.0,0.0
54177247,0.0,0.0,0.0,0.0
54379529,0.0,0.0,0.0,0.0
54580407,0.0,0.0,0.0,0.0
54784363,0.0,0.0,0.0,0.0
54985994,0.0,0.0,0.0,0.0
55189173,0.0,0.0,0.0,0.0
55393172,0.0,0.0,0.0,0.0
55597149,0.0,0.0,0.0,0.0
55797141,0.0,0.0,0.0,0.0
56002754,0.0,0.0,0.0,0.0
56206737,0.0,0.0,0.0,0.0
56406854,0.0,0.0,0.0,0.0
56610732,0.0,0.0,0.0,0.0
56814831,0.0,0.0,0.0,0.0
57015616,0.0,0.0,0.0,0.0
57215530,0.0,0.0,0.0,0.0
57420316,0.0,0.0,0.0,0.0
57622732,0.0,0.0,0.0,0.0
57827600,0.0,0.0,0.0,0.0
58029146,0.0,0.0,0.0,0.0
58229967,0.0,0.0,0.0,0.0
58432358,0.0,0.0,0.0,0.0
58633168,0.0,0.0,0.0,0.0
58835573,0.0,0.0,0.0,0.0
59035574,0.0,0.0,0.0,0.0
59239647,0.0,0.0,0.0,0.0
59443532,0.0,0.0,0.0,0.0
59645142,0.0,0.0,0.0,0.0
59850030,0.0,0.0,0.0,0.0
60049959,0.0,0.0,0.0,0.0
60255606,0.0,0.0,0.0,0.0
60459524,0.0,0.0,0.0,0.0
60659643,0.0,0.0,0.0,0.0
60863570,0.0,0.0,0.0,0.0
61065184,0.0,0.0,0.0,0.0
61266011,0.0,0.0,0.0,0.0
61467653,0.0,0.0,0.0,0.0
61667569,0.0,0.0,0.0,0.0
61871591,0.0,0.0,0.0,0.0
62075531,0.0,0.0,0.0,0.0
62278716,0.0,0.0,0.0,0.0
62480332,0.0,0.0,0.0,0.0
62684416,0.0,0.0,0.0,0.0
62885301,0.0,0.0,0.0,0.0
63085219,0.0,0.0,0.0,0.0
63290839,0.0,0.0,0.0,0.0
63491575,0.0,0.0,0.0,0.0
63693208,0.0,0.0,0.0,0.0
63894735,0.0,0.0,0.0,0.0
64099661,0.0,0.0,0.0,0.0
64299568,0.0,0.0,0.0,0.0
64503541,0.0,0.0,0.0,0.0
64707656,0.0,0.0,0.0,0.0
64907530,0.0,0.0,0.0,0.0
65107577,0.0,0.0,0.0,0.0
65313125,0.0,0.0,0.0,0.0
65517213,0.0,0.0,0.0,0.0
65717156,0.0,0.0,0.0,0.0
65922767,0.0,0.0,0.0,0.0
66122747,0.0,0.0,0.0,0.0
66323516,0.0,0.0,0.0,0.0
66527629,0.0,0.0,0.0,0.0
66728369,0.0,0.0,0.0,0.0
66932424,0.0,0.0,0.0,0.0
67136374,0.0,0.0,0.0,0.0
67336334,0.0,0.0,0.0,0.0
67536484,0.0,0.0,0.0,0.0
67740360,0.0,0.0,0.0,0.0
67943605,0.0,0.0,0.0,0.0
68145154,0.0,0.0,0.0,0.0
68348414,0.0,0.0,0.0,0.0
68549940,0.0,0.0,0.0,0.0
68751516,0.0,0.0,0.0,0.0
68956480,0.0,0.0,0.0,0.0
69157188,0.0,0.0,0.0,0.0
69359571,0.0,0.0,0.0,0.0
69562000,0.0,0.0,0.0,0.0
69765939,0.0,0.0,0.0,0.0
69967564,0.0,0.0,0.0,0.0
70168359,0.0,0.0,0.0,0.0
70373963,0.0,0.0,0.0,0.0
70574025,0.0,0.0,0.0,0.0
70777217,0.0,0.0,0.0,0.0
70978032,0.0,0.0,0.0,0.0
71182052,0.0,0.0,0.0,0.0
71381920,0.0,0.0,0.0,0.0
71583516,0.0,0.0,0.0,0.0
71786797,0.0,0.0,0.0,0.0
71991595,0.0,0.0,0.0,0.0
72193268,0.0,0.0,0.0,0.0
72397139,0.0,0.0,0.0,0.0
72601147,0.0,0.0,0.0,0.0
72801163,0.0,0.0,0.0,0.0
73006879,0.0,0.0,0.0,0.0
73206748,0.0,0.0,0.0,0.0
73410761,0.0,0.0,0.0,0.0
73615546,0.0,0.0,0.0,0.0
73816459,0.0,0.0,0.0,0.0
74020331,0.0,0.0,0.0,0.0
74225255,0.0,0.0,0.0,0.0
74426795,0.0,0.0,0.0,0.0
74630803,0.0,0.0,0.0,0.0
74831572,0.0,0.0,0.0,0.0
75033152,0.0,0.0,0.0,0.0
75234102,0.0,0.0,0.0,0.0
75439525,0.0,0.0,0.0,0.0
75639543,0.0,0.0,0.0,0.0
75843605,0.0,0.0,0.0,0.0
76045937,0.0,0.0,0.0,0.0
76249921,0.0,0.0,0.0,0.0
76450716,0.0,0.0,0.0,0.0
76650734,0.0,0.0,0.0,0.0
76853948,0.0,0.0,0.0,0.0
77059555,0.0,0.0,0.0,0.0
77259525,0.0,0.0,0.0,0.0
77460405,0.0,0.0,0.0,0.0
77661910,0.0,0.0,0.0,0.0
77864415,0.0,0.0,0.0,0.0
78064350,0.0,0.0,0.0,0.0
78268450,0.0,0.0,0.0,0.0
78472383,0.0,0.0,0.0,0.0
78676470,0.0,0.0,0.0,0.0
78878008,0.0,0.0,0.0,0.0
79079598,0.0,0.0,0.0,0.0
79280357,0.0,0.0,0.0,0.0
79484385,0.0,0.0,0.0,0.0
79688332,0.0,0.0,0.0,0.0
79888316,0.0,0.0,0.0,0.0
80092340,0.0,0.0,0.0,0.0
80294048,0.0,0.0,0.0,0.0
80493973,0.0,0.0,0.0,0.0
80698774,0.0,0.0,0.0,0.0
80899524,0.0,0.0,0.0,0.0
81099601,0.0,0.0,0.0,0.0
81302736,0.0,0.0,0.0,0.0
81506801,0.0,0.0,0.0,0.0
81710732,0.0,0.0,0.0,0.0
81911541,0.0,0.0,0.0,0.0
82116335,0.0,0.0,0.0,0.0
82317198,0.0,0.0,0.0,0.0
82519604,0.0,0.0,0.0,0.0
82719563,0.0,0.0,0.0,0.0
82921916,0.0,0.0,0.0,0.0
83122056,0.0,0.0,0.0,0.0
83326021,0.0,0.0,0.0,0.0
83529943,0.0,0.0,0.0,0.0
83730794,0.0,0.0,0.0,0.0
83936391,0.0,0.0,0.0,0.0
84138751,0.0,0.0,0.0,0.0
84339692,0.0,0.0,0.0,0.0
84539525,0.0,0.0,0.0,0.0
84745148,0.0,0.0,0.0,0.0
84948330,0.0,0.0,0.0,0.0
85148453,0.0,0.0,0.0,0.0
85352342,0.0,0.0,0.0,0.0
85556331,0.0,0.0,0.0,0.0
85757167,0.0,0.0,0.0,0.0
85958006,0.0,0.0,0.0,0.0
86162762,0.0,0.0,0.0,0.0
86364376,0.0,0.0,0.0,0.0
86565939,0.0,0.0,0.0,0.0
86768366,0.0,0.0,0.0,0.0
86969931,0.0,0.0,0.0,0.0
87174096,0.0,0.0,0.0,0.0
87375556,0.0,0.0,0.0,0.0
87580321,0.0,0.0,0.0,0.0
87780356,0.0,0.0,0.0,0.0
87980384,0.0,0.0,0.0,0.0
88184433,0.0,0.0,0.0,0.0
88388360,0.0,0.0,0.0,0.0
88589954,0.0,0.0,0.0,0.0
88793933,0.0,0.0,0.0,0.0
88994730,0.0,0.0,0.0,0.0
89197157,0.0,0.0,0.0,0.0
89399582,0.0,0.0,0.0,0.0
89600321,0.0,0.0,0.0,0.0
89806062,0.0,0.0,0.0,0.0
90007569,0.0,0.0,0.0,0.0
90209186,0.0,0.0,0.0,0.0
90409945,0.0,0.0,0.0,0.0
90615538,0.0,0.0,0.0,0.0
90815546,0.0,0.0,0.0,0.0
91019570,0.0,0.0,0.0,0.0
91220330,0.0,0.0,0.0,0.0
91425219,0.0,0.0,0.0,0.0
91630836,0.0,0.0,0.0,0.0
91832357,0.0,0.0,0.0,0.0
92036330,0.0,0.0,0.0,0.0
92237172,0.0,0.0,0.0,0.0
92442069,0.0,0.0,0.0,0.0
92641971,0.0,0.0,0.0,0.0
92841928,0.0,0.0,0.0,0.0
93044434,0.0,0.0,0.0,0.0
93245142,0.0,0.0,0.0,0.0
93449133,0.0,0.0,0.0,0.0
93650045,0.0,0.0,0.0,0.0
93853948,0.0,0.0,0.0,0.0
94058039,0.0,0.0,0.0,0.0
94260467,0.0,0.0,0.0,0.0
94464351,0.0,0.0,0.0,0.0
94665186,0.0,0.0,0.0,0.0
94865178,0.0,0.0,0.0,0.0
95070717,0.0,0.0,0.0,0.0
95270735,0.0,0.0,0.0,0.0
95475546,0.0,0.0,0.0,0.0
95676451,0.0,0.0,0.0,0.0
95876355,0.0,0.0,0.0,0.0
96080301,0.0,0.0,0.0,0.0
96282806,0.0,0.0,0.0,0.0
96486014,0.0,0.0,0.0,0.0
96690051,0.0,0.0,0.0,0.0
96893949,0.0,0.0,0.0,0.0
97094911,0.0,0.0,0.0,0.0
97297169,0.0,0.0,0.0,0.0
97497274,0.0,0.0,0.0,0.0
97698848,0.0,0.0,0.0,0.0
97902792,0.0,0.0,0.0,0.0
98105199,0.0,0.0,0.0,0.0
98305273,0.0,0.0,0.0,0.0
98505970,0.0,0.0,0.0,0.0
98707690,0.0,0.0,0.0,0.0
98907519,0.0,0.0,0.0,0.0
99112331,0.0,0.0,0.0,0.0
99313999,0.0,0.0,0.0,0.0
99518716,0.0,0.0,0.0,0.0
99722761,0.0,0.0,0.0,0.0
99924489,0.0,0.0,0.0,0.0
100125202,0.0,0.0,0.0,0.0
100330742,0.0,0.0,0.0,0.0
100530750,0.0,0.0,0.0,0.0
100730719,0.0,0.0,0.0,0.0
100937155,0.0,0.0,0.0,0.0
101137177,0.0,0.0,0.0,0.0
101341916,0.0,0.0,0.0,0.0
101545129,0.0,0.0,0.0,0.0
101746750,0.0,0.0,0.0,0.0
101951553,0.0,0.0,0.0,0.0
102151525,0.0,0.0,0.0,0.0
102353213,0.0,0.0,0.0,0.0
102554019,0.0,0.0,0.0,0.0
102755572,0.0,0.0,0.0,0.0
102959545,0.0,0.0,0.0,0.0
103159586,0.0,0.0,0.0,0.0
103362735,0.0,0.0,0.0,0.0
103562867,0.0,0.0,0.0,0.0
103764335,0.0,0.0,0.0,0.0
103964320,0.0,0.0,0.0,0.0
104168338,0.0,0.0,0.0,0.0
104372361,0.0,0.0,0.0,0.0
104573949,0.0,0.0,0.0,0.0
104778056,0.0,0.0,0.0,0.0
104978755,0.0,0.0,0.0,0.0
105182033,0.0,0.0,0.0,0.0
105383672,0.0,0.0,0.0,0.0
105585239,0.0,0.0,0.0,0.0
105785993,0.0,0.0,0.0,0.0
105989977,0.0,0.0,0.0,0.0
106190757,0.0,0.0,0.0,0.0
106390723,0.0,0.0,0.0,0.0
106595556,0.0,0.0,0.0,0.0
106796382,0.0,0.0,0.0,0.0
107000392,0.0,0.0,0.0,0.0
107205158,0.0,0.0,0.0,0.0
107405232,0.0,0.0,0.0,0.0
107609243,0.0,0.0,0.0,0.0
107809916,0.0,0.0,0.0,0.0
108011532,0.0,0.0,0.0,0.0
108215682,0.0,0.0,0.0,0.0
108416338,0.0,0.0,0.0,0.0
108621961,0.0,0.0,0.0,0.0
108825939,0.0,0.0,0.0,0.0
109026738,0.0,0.0,0.0,0.0
109228345,0.0,0.0,0.0,0.0
109432391,0.0,0.0,0.0,0.0
109634826,0.0,0.0,0.0,0.0
109835574,0.0,0.0,0.0,0.0
110037199,0.0,0.0,0.0,0.0
110237934,0.0,0.0,0.0,0.0
110442020,0.0,0.0,0.0,0.0
110642776,0.0,0.0,0.0,0.0
110846780,0.0,0.0,0.0,0.0
111050743,0.0,0.0,0.0,0.0
111254873,0.0,0.0,0.0,0.0
111454835,0.0,0.0,0.0,0.0
111660316,0.0,0.0,0.0,0.0
111860322,0.0,0.0,0.0,0.0
112064398,0.0,0.0,0.0,0.0
112266792,0.0,0.0,0.0,0.0
112466746,0.0,0.0,0.0,0.0
112670880,0.0,0.0,0.0,0.0
112874746,0.0,0.0,0.0,0.0
113075638,0.0,0.0,0.0,0.0
113279506,0.0,0.0,0.0,0.0
113483502,0.0,0.0,0.0,0.0
113687546,0.0,0.0,0.0,0.0
113887557,0.0,0.0,0.0,0.0
114089259,0.0,0.0,0.0,0.0
114293182,0.0,0.0,0.0,0.0
114493974,0.0,0.0,0.0,0.0
114695578,0.0,0.0,0.0,0.0
114895617,0.0,0.0,0.0,0.0
115097940,0.0,0.0,0.0,0.0
115297943,0.0,0.0,0.0,0.0
115502720,0.0,0.0,0.0,0.0
115704360,0.0,0.0,0.0,0.0
115909179,0.0,0.0,0.0,0.0
116110735,0.0,0.0,0.0,0.0
116315530,0.0,0.0,0.0,0.0
116515539,0.0,0.0,0.0,0.0
116717161,0.0,0.0,0.0,0.0
116917997,0.0,0.0,0.0,0.0
117119662,0.0,0.0,0.0,0.0
117323602,0.0,0.0,0.0,0.0
117523573,0.0,0.0,0.0,0.0
117727657,0.0,0.0,0.0,0.0
117931532,0.0,0.0,0.0,0.0
118132317,0.0,0.0,0.0,0.0
118332356,0.0,0.0,0.0,0.0
118535629,0.0,0.0,0.0,0.0
118740371,0.0,0.0,0.0,0.0
118942020,0.0,0.0,0.0,0.0
119146730,0.0,0.0,0.0,0.0
119349901,0.0,0.0,0.0,0.0
119552377,0.0,0.0,0.0,0.0
119752328,0.0,0.0,0.0,0.0
119952391,0.0,0.0,0.0,0.0
120156330,0.0,0.0,0.0,0.0
120362112,0.0,0.0,0.0,0.0
120562732,0.0,0.0,0.0,0.0
120764330,0.0,0.0,0.0,0.0
120968400,0.0,0.0,0.0,0.0
121170827,0.0,0.0,0.0,0.0
121374730,0.0,0.0,0.0,0.0
121577163,0.0,0.0,0.0,0.0
121781111,0.0,0.0,0.0,0.0
121981916,0.0,0.0,0.0,0.0
122184470,0.0,0.0,0.0,0.0
122385195,0.0,0.0,0.0,0.0
122590742,0.0,0.0,0.0,0.0
122794905,0.0,0.0,0.0,0.0
122994827,0.0,0.0,0.0,0.0
123200316,0.0,0.0,0.0,0.0
123400334,0.0,0.0,0.0,0.0
123605985,0.0,0.0,0.0,0.0
123806741,0.0,0.0,0.0,0.0
124012318,0.0,0.0,0.0,0.0
124214029,0.0,0.0,0.0,0.0
124418776,0.0,0.0,0.0,0.0
124620360,0.0,0.0,0.0,0.0
124824495,0.0,0.0,0.0,0.0
125024330,0.0,0.0,0.0,0.0
125227595,0.0,0.0,0.0,0.0
125431556,0.0,0.0,0.0,0.0
125635515,0.0,0.0,0.0,0.0
125836348,0.0,0.0,0.0,0.0
126036366,0.0,0.0,0.0,0.0
126241125,0.0,0.0,0.0,0.0
126445255,0.0,0.0,0.0,0.0
126647652,0.0,0.0,0.0,0.0
126847563,0.0,0.0,0.0,0.0
127053237,0.0,0.0,0.0,0.0
127254105,0.0,0.0,0.0,0.0
127458008,0.0,0.0,0.0,0.0
127659525,0.0,0.0,0.0,0.0
127859630,0.0,0.0,0.0,0.0
128063517,0.0,0.0,0.0,0.0
128265171,0.0,0.0,0.0,0.0
128465176,0.0,0.0,0.0,0.0
128669214,0.0,0.0,0.0,0.0
128870807,0.0,0.0,0.0,0.0
129070754,0.0,0.0,0.0,0.0
129275538,0.0,0.0,0.0,0.0
129477127,0.0,0.0,0.0,0.0
129681126,0.0,0.0,0.0,0.0
129883561,0.0,0.0,0.0,0.0
130087645,0.0,0.0,0.0,0.0
130289176,0.0,0.0,0.0,0.0
130490815,0.0,0.0,0.0,0.0
130690747,0.0,0.0,0.0,0.0
130897168,0.0,0.0,0.0,0.0
131097257,0.0,0.0,0.0,0.0
131299531,0.0,0.0,0.0,0.0
131501187,0.0,0.0,0.0,0.0
131702008,0.0,0.0,0.0,0.0
131901916,0.0,0.0,0.0,0.0
132106771,0.0,0.0,0.0,0.0
132308395,0.0,0.0,0.0,0.0
132512317,0.0,0.0,0.0,0.0
132713163,0.0,0.0,0.0,0.0
132915530,0.0,0.0,0.0,0.0
133117945,0.0,0.0,0.0,0.0
133322763,0.0,0.0,0.0,0.0
133523655,0.0,0.0,0.0,0.0
133728367,0.0,0.0,0.0,0.0
133928467,0.0,0.0,0.0,0.0
134133948,0.0,0.0,0.0,0.0
134334088,0.0,0.0,0.0,0.0
134538753,0.0,0.0,0.0,0.0
134740316,0.0,0.0,0.0,0.0
134944407,0.0,0.0,0.0,0.0
135148329,0.0,0.0,0.0,0.0
135352301,0.0,0.0,0.0,0.0
135553952,0.0,0.0,0.0,0.0
135757916,0.0,0.0,0.0,0.0
135958732,0.0,0.0,0.0,0.0
136162774,0.0,0.0,0.0,0.0
136367554,0.0,0.0,0.0,0.0
136567602,0.0,0.0,0.0,0.0
136769953,0.0,0.0,0.0,0.0
136969962,0.0,0.0,0.0,0.0
137174886,0.0,0.0,0.0,0.0
137378732,0.0,0.0,0.0,0.0
137579516,0.0,0.0,0.0,0.0
137783658,0.0,0.0,0.0,0.0
137988358,0.0,0.0,0.0,0.0
138190006,0.0,0.0,0.0,0.0
138393973,0.0,0.0,0.0,0.0
138596424,0.0,0.0,0.0,0.0
138798003,0.0,0.0,0.0,0.0
138999541,0.0,0.0,0.0,0.0
139200317,0.0,0.0,0.0,0.0
139402003,0.0,0.0,0.0,0.0
139603547,0.0,0.0,0.0,0.0
139805146,0.0,0.0,0.0,0.0
140009200,0.0,0.0,0.0,0.0
140213264,0.0,0.0,0.0,0.0
140414861,0.0,0.0,0.0,0.0
140618751,0.0,0.0,0.0,0.0
140822716,0.0,0.0,0.0,0.0
141022880,0.0,0.0,0.0,0.0
141228406,0.0,0.0,0.0,0.0
141432395,0.0,0.0,0.0,0.0
141632323,0.0,0.0,0.0,0.0
141836471,0.0,0.0,0.0,0.0
142037955,0.0,0.0,0.0,0.0
142241219,0.0,0.0,0.0,0.0
142445946,0.0,0.0,0.0,0.0
142650062,0.0,0.0,0.0,0.0
142851545,0.0,0.0,0.0,0.0
143052354,0.0,0.0,0.0,0.0
143257268,0.0,0.0,0.0,0.0
143461959,0.0,0.0,0.0,0.0
143661932,0.0,0.0,0.0,0.0
143867575,0.0,0.0,0.0,0.0
144067539,0.0,0.0,0.0,0.0
144273978,0.0,0.0,0.0,0.0
144474093,0.0,0.0,0.0,0.0
144678012,0.0,0.0,0.0,0.0
144881916,0.0,0.0,0.0,0.0
145083532,0.0,0.0,0.0,0.0
145287604,0.0,0.0,0.0,0.0
145487517,0.0,0.0,0.0,0.0
145688303,0.0,0.0,0.0,0.0
145894856,0.0,0.0,0.0,0.0
146094890,0.0,0.0,0.0,0.0
146299532,0.0,0.0,0.0,0.0
146499585,0.0,0.0,0.0,0.0
146699598,0.0,0.0,0.0,0.0
146904356,0.0,0.0,0.0,0.0
147105990,0.0,0.0,0.0,0.0
147309944,0.0,0.0,0.0,0.0
147514046,0.0,0.0,0.0,0.0
147717996,0.0,0.0,0.0,0.0
147919545,0.0,0.0,0.0,0.0
148121950,0.0,0.0,0.0,0.0
148325930,0.0,0.0,0.0,0.0
148526004,0.0,0.0,0.0,0.0
148726067,0.0,0.0,0.0,0.0
148931517,0.0,0.0,0.0,0.0
149135539,0.0,0.0,0.0,0.0
149336330,0.0,0.0,0.0,0.0
149537954,0.0,0.0,0.0,0.0
149742833,0.0,0.0,0.0,0.0
149944371,0.0,0.0,0.0,0.0
150144315,0.0,0.0,0.0,0.0
150349233,0.0,0.0,0.0,0.0
150550761,0.0,0.0,0.0,0.0
150754880,0.0,0.0,0.0,0.0
150958732,0.0,0.0,0.0,0.0
151160304,0.0,0.0,0.0,0.0
151364504,0.0,0.0,0.0,0.0
151565139,0.0,0.0,0.0,0.0
151770732,0.0,0.0,0.0,0.0
151971645,0.0,0.0,0.0,0.0
152175550,0.0,0.0,0.0,0.0
152376378,0.0,0.0,0.0,0.0
152576364,0.0,0.0,0.0,0.0
152782756,0.0,0.0,0.0,0.0
