timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s
0,0.0490524,0.0293005
0,0.0542087,0.024458
0,0.0702126,0.0249224
0,0.0579251,0.0275369
0,0.074191,0.0261595
0,0.051405,0.0248362
0,0.0675318,0.0246632
0,0.0485065,0.0252083
0,0.0561884,0.0236832
0,0.0533673,0.0277078
0,0.0740704,0.0255609
0,0.0515738,0.0253484
0,0.0604958,0.0271891
0,0.0412976,0.0249258
0,0.064493,0.0268086
0,0.0543068,0.0273436
0,0.0549571,0.0256969
0,0.0607599,0.0275704
0,0.0580032,0.0242147
0,0.0657587,0.0279825
0,0.0680682,0.0282716
0,0.0598938,0.0253114
0,0.0624539,0.0274503
0,0.0477798,0.0274428
0,0.0807345,0.0254582
0,0.0550299,0.0257558
0,0.051052,0.024236
0,0.0593905,0.0273801
0,0.0624803,0.0270257
0,0.053984,0.0267883
0,0.0562952,0.027826
0,0.0392341,0.0251982
0,0.0613718,0.023459
0,0.055158,0.0249221
0,0.0558599,0.0248065
0,0.0369635,0.026629
0,0.0605331,0.0269409
0,0.0776818,0.0239297
0,0.0387215,0.0273895
0,0.0485686,0.0261621
0,0.0317324,0.0274137
0,0.0621232,0.0267552
0,0.0698516,0.0264449
0,0.0662989,0.0242635
0,0.061567,0.0273484
0,0.0712643,0.0255724
0,0.0636691,0.0230839
0,0.0691674,0.0233999
0,0.0691382,0.0249838
0,0.0550163,0.025348
0,0.0983013,0.0249149
0,0.0509265,0.0232259
0,0.04515,0.0241598
0,0.0437049,0.0243681
0,0.0598351,0.0246441
0,0.0750527,0.025
0,0.0643617,0.0237146
0,0.0480662,0.0254231
0,0.0784246,0.0241799
0,0.0450388,0.0244542
0,0.0501203,0.0232757
0,0.0637766,0.0251948
0,0.0635571,0.0247869
0,0.0905712,0.0259509
0,0.0553333,0.0225669
0,0.0555581,0.0245932
0,0.0815168,0.0247881
0,0.0564078,0.0230639
0,0.067803,0.0251987
0,0.0744884,0.0258388
0,0.0491105,0.0261095
0,0.0713133,0.0265883
0,0.0504761,0.0246252
0,0.056463,0.0250016
0,0.064225,0.0273581
0,0.0644868,0.0221962
0,0.060737,0.023317
0,0.0793426,0.0236276
0,0.0675946,0.0216759
0,0.0675571,0.0215755
0,0.0502711,0.0250791
0,0.0599282,0.0238596
0,0.0481903,0.0242902
0,0.045685,0.0247643
0,0.0604062,0.0251859
0,0.0815703,0.0251994
0,0.058603,0.0248545
0,0.0584968,0.025069
0,0.0342967,0.02397
0,0.0687948,0.0227027
0,0.0572481,0.0243711
0,0.0473806,0.0227277
0,0.0766868,0.0248571
0,0.0566495,0.0219401
0,0.056808,0.0230344
0,0.067481,0.0242
0,0.0645165,0.0239504
0,0.0446353,0.026083
0,0.0566235,0.0243692
0,0.0611097,0.0245761
0,0.0534601,0.0232662
0,0.0556782,0.0248273
0,0.0577627,0.0226463
0,0.0500798,0.0228953
0,0.0616545,0.0251086
0,0.0613401,0.0245646
0,0.0765196,0.0246415
0,0.0494988,0.0217837
0,0.0472904,0.0231816
0,0.0545388,0.0242896
0,0.0539265,0.0217469
0,0.0558283,0.0227097
0,0.0752115,0.023722
0,0.0558558,0.0254085
0,0.0693537,0.0262354
0,0.0446524,0.0219581
0,0.0623007,0.0238067
0,0.0650826,0.022478
0,0.0458268,0.0237779
0,0.0428416,0.0227334
0,0.0714017,0.0234354
0,0.0396506,0.0210895
0,0.0296726,0.0230482
0,0.0439817,0.0232336
0,0.0441331,0.0202257
0,0.050492,0.0237012
0,0.0364054,0.0260031
0,0.05066,0.0262866
0,0.0559364,0.0223497
0,0.036518,0.0228715
0,0.0522261,0.0250094
0,0.0590961,0.0251815
0,0.0570508,0.0268269
0,0.0415263,0.0219339
0,0.0244145,0.0218177
0,0.0615659,0.0239481
0,0.049952,0.021226
0,0.0455916,0.0227546
0,0.0507718,0.0254978
0,0.0772201,0.0223131
0,0.0657876,0.0225832
0,0.0484731,0.0221202
0,0.0599585,0.0207027
0,0.0563808,0.0219584
0,0.0575404,0.0232415
0,0.0524371,0.0233864
0,0.0261744,0.0219305
0,0.0442239,0.0226605
0,0.0473107,0.02403
0,0.0566627,0.0222554
0,0.0432087,0.0225598
0,0.0503126,0.0240827
0,0.0594277,0.0237765
0,0.0568852,0.0230484
0,0.0470295,0.0237459
0,0.0529274,0.0235286
0,0.0600568,0.021547
0,0.0708809,0.0216402
0,0.0574341,0.0226032
0,0.0629295,0.0211626
0,0.067678,0.0231219
0,0.0437664,0.0213853
0,0.0454484,0.0219091
0,0.0638348,0.0237512
0,0.0578907,0.0225499
0,0.0405558,0.02335
0,0.0381578,0.0227923
0,0.0410964,0.0249958
0,0.0624202,0.0209097
0,0.0641963,0.0229819
0,0.0664652,0.0234579
0,0.0628202,0.0224401
0,0.046662,0.0201855
0,0.0479174,0.0207768
0,0.0732488,0.0225306
0,0.0533389,0.0239123
0,0.0523567,0.0241982
0,0.0459608,0.0232842
0,0.0394348,0.0228646
0,0.0772333,0.0208593
0,0.0465864,0.0209296
0,0.0373925,0.0225975
0,0.0689769,0.0222705
0,0.0708729,0.0226057
0,0.0516706,0.0215483
0,0.0491565,0.0233998
0,0.0665804,0.023605
0,0.0495217,0.0237713
0,0.0585555,0.0221074
0,0.0490505,0.0226748
0,0.0599527,0.0233743
0,0.0628233,0.0236433
0,0.0495378,0.0207419
0,0.0652,0.0221019
0,0.0836956,0.0228375
0,0.05847,0.0223304
0,0.0534486,0.0226357
0,0.0416403,0.0214542
0,0.0551683,0.0220642
0,0.0632769,0.0203382
0,0.0208366,0.0205846
0,0.0415677,0.0236766
0,0.0530749,0.0224262
0,0.0387709,0.0226933
0,0.0520214,0.0226506
0,0.0505648,0.0213227
0,0.0665648,0.023468
0,0.0562667,0.0212229
0,0.0615581,0.0241377
0,0.0641251,0.0226192
0,0.0596384,0.0228515
0,0.0503173,0.0229481
0,0.0423839,0.0201031
0,0.0431233,0.0208008
0,0.0549136,0.0224491
0,0.0603596,0.0203451
0,0.06355,0.0222538
0,0.0621516,0.0229656
0,0.06094,0.020678
0,0.041017,0.0237202
0,0.0347403,0.0223713
0,0.0429804,0.023482
0,0.0479359,0.0229043
0,0.0486258,0.0200163
0,0.0596779,0.021813
0,0.0767917,0.0214416
0,0.0641471,0.0218883
0,0.0713976,0.0192574
0,0.0670161,0.0187296
0,0.0516913,0.0216744
0,0.0379436,0.0222447
0,0.0445545,0.0204181
0,0.0337648,0.0220657
0,0.063275,0.0211497
0,0.0595757,0.0177961
0,0.0641295,0.0198284
0,0.0689653,0.022788
0,0.0645461,0.0199683
0,0.0558355,0.0223908
0,0.0480181,0.0210257
0,0.036464,0.0194506
0,0.0351046,0.0211078
0,0.0615867,0.0201653
0,0.0516001,0.0181673
0,0.0417975,0.020238
0,0.0581576,0.0192278
0,0.0458203,0.0207264
0,0.0555002,0.0228645
0,0.0154614,0.0211595
0,0.0537979,0.0202642
0,0.047344,0.0187602
0,0.0409948,0.0202683
0,0.0542575,0.0230466
0,0.0670137,0.0192076
0,0.064748,0.0217029
0,0.0612799,0.0224864
0,0.0610707,0.0208534
0,0.0554826,0.0216752
0,0.067887,0.0227859
0,0.0637035,0.0242998
0,0.0561296,0.0236934
0,0.0489114,0.022104
0,0.0570885,0.0226912
0,0.0795311,0.0226319
0,0.0408549,0.0200924
0,0.0632309,0.0225427
0,0.0354033,0.0206247
0,0.0243563,0.0227649
0,0.050477,0.0218935
0,0.0181005,0.0222463
0,0.0458248,0.0228331
0,0.0537976,0.020943
0,0.0556877,0.0213189
0,0.0331256,0.0228074
0,0.0583445,0.0204428
0,0.0500437,0.0198647
0,0.0270612,0.0184365
0,0.0621503,0.0181101
0,0.0864788,0.0199264
0,0.0581195,0.0209695
0,0.0483999,0.0202642
0,0.0569242,0.0221235
0,0.0298879,0.0234356
0,0.0642252,0.023714
0,0.0497949,0.0208983
0,0.0380543,0.0221696
0,0.0586537,0.0206231
0,0.061007,0.0205145
0,0.0576372,0.0219143
0,0.0489107,0.0197461
0,0.0555153,0.0193509
0,0.032534,0.0208773
0,0.0546488,0.0216987
0,0.037325,0.0212815
0,0.0782746,0.0212358
0,0.0371483,0.0211446
0,0.0810885,0.021499
0,0.0344754,0.0210454
0,0.0416003,0.0183379
0,0.0452648,0.0226359
0,0.0318997,0.0190091
0,0.0447603,0.0210608
0,0.0569301,0.0202394
0,0.0560352,0.0219493
0,0.0238625,0.0210616
0,0.0503223,0.0223793
0,0.0499465,0.0218125
0,0.0410068,0.022696
0,0.0464537,0.019787
0,0.0411498,0.0225099
0,0.0543379,0.0221808
0,0.0546006,0.0197614
0,0.0456821,0.0192581
0,0.074188,0.0201789
0,0.0440162,0.0227814
0,0.133028,0.0267089
0,0.185537,0.0393303
0,0.183312,0.0429874
0,0.155829,0.0425586
0,0.950508,0.109769
0,0.163754,0.0792477
0,0.26664,0.0496401
0,0.310469,0.176854
0,0.779219,0.239065
0,0.730958,0.190119
0,0.449787,0.197617
0,0.538177,0.157648
0,0.850574,0.30546
0,0.211727,0.115043
0,1.08295,0.225998
0,1.01111,0.160396
0,0.810066,0.315134
0,1.70754,0.529164
0,1.37,0.14477
0,1.91452,0.828613
0,2.73775,0.747496
0,1.8426,0.0706427
0,2.04695,0.352748
0,2.17833,0.650975
0,1.13296,0.0977874
0,1.6844,0.658148
0,2.4143,0.682017
0,1.02292,0.0827469
0,1.92889,0.789537
0,2.65408,0.727329
0,0.860718,0.0619686
0,2.3922,0.773275
0,3.49987,0.573445
0,1.66946,0.26106
0,1.41208,0.414337
0,1.50059,0.254166
0,0.548944,0.24675
0,0.733716,0.174654
0,0.228361,0.156559
0,0.103409,0.0254251
0,0.0572416,0.0259771
0,0.0432759,0.0207366
0,0.0503349,0.0201931
0,0.0632567,0.020366
0,0.0444105,0.0205125
0,0.0521845,0.0201705
0,0.0496279,0.0192986
0,0.0492871,0.0186685
0,0.0334827,0.0193042
0,0.058818,0.0204476
0,0.0343903,0.0214475
0,0.0410641,0.020821
0,0.0683965,0.0201529
0,0.0422237,0.0179803
0,0.0644866,0.0162804
0,0.0573898,0.0203605
0,0.0184273,0.022367
0,0.0336795,0.0198088
0,0.041603,0.0207984
0,0.0926095,0.020251
0,0.0565354,0.0220407
0,0.0596071,0.0208526
0,0.0520185,0.0194365
0,0.0708992,0.0185364
0,0.0450044,0.0167063
0,0.0564777,0.0167641
0,0.0531221,0.0188268
0,0.0694785,0.0175159
0,0.0339098,0.0184779
0,0.0411962,0.0198051
0,0.0451846,0.019313
0,0.046847,0.0189374
0,0.0371308,0.0219214
0,0.0484542,0.0187266
0,0.0463078,0.0194536
0,0.0702357,0.0201358
0,0.0629404,0.0195451
0,0.0522286,0.0193363
0,0.0490294,0.0182005
0,0.0522581,0.0200759
0,0.0610035,0.0204569
0,0.0690382,0.0195828
0,0.0510655,0.0192737
0,0.0612729,0.0188719
0,0.0543904,0.020507
0,0.0791521,0.0206163
0,0.0640827,0.018277
0,0.0400655,0.017166
0,0.0510557,0.0195109
0,0.0428979,0.018562
0,0.0683361,0.0197829
0,0.066494,0.024727
0,0.0409561,0.0224672
0,0.0547865,0.019578
0,0.0395032,0.0197257
0,0.0471398,0.0192842
