timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1]
11794708,0.0,0.0,0.0,-0.0241529,0.0163136,0.0345109,0.0,0.0,0.0,0.0800757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268685,0.268676,4.13784,0.0,0.0,0.0,0.091637,0.0,0.0,0.0,0.0,0.0,0.0759295,0.0397276,0.0379111,0.0,0.0,0.0,0.0
11998667,0.0,0.0,0.0,-0.0285087,0.0146973,0.228038,0.0,0.0,0.0,-0.0677941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268187,0.268178,4.1394,0.0,0.0,0.0,0.101281,0.0,0.0,0.0,0.0,0.0,0.0944072,0.0460621,0.0409901,0.0,0.0,0.0,0.0
12202699,0.0,0.0,0.0,-0.0236484,0.016209,0.21831,0.0,0.0,0.0,-0.0407374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265843,0.265837,4.13359,0.0,0.0,0.0,0.0956783,0.0,0.0,0.0,0.0,0.0,0.0809332,0.0602146,0.0351442,0.0,0.0,0.0,0.0
12403600,0.0,0.0,0.0,-0.017138,0.0222807,0.164846,0.0,0.0,0.0,0.0650024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264866,0.26486,4.12921,0.0,0.0,0.0,0.0937441,0.0,0.0,0.0,0.0,0.0,0.0221846,0.0573851,0.0411052,0.0,0.0,0.0,0.0
12608337,0.0,0.0,0.0,-0.017908,0.0227823,0.129195,0.0,0.0,0.0,-0.0104229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265174,0.265172,4.12363,0.0,0.0,0.0,0.0928506,0.0,0.0,0.0,0.0,0.0,0.0204779,0.0312887,0.0368886,0.0,0.0,0.0,0.0
12812323,0.0,0.0,0.0,-0.026989,0.0242101,-0.401062,0.0,0.0,0.0,-0.0678475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266059,0.266061,4.11887,0.0,0.0,0.0,0.0923247,0.0,0.0,0.0,0.0,0.0,0.0043558,0.026904,0.0291059,0.0,0.0,0.0,0.0
13012348,0.0,0.0,0.0,-0.0213096,0.02297,-0.0297981,0.0,0.0,0.0,0.079124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267326,0.267334,4.11639,0.0,0.0,0.0,0.091898,0.0,0.0,0.0,0.0,0.0,0.00298777,0.0273355,0.0295015,0.0,0.0,0.0,0.0
13216301,0.0,0.0,0.0,-0.0211014,0.0251491,0.0852076,0.0,0.0,0.0,-0.0304601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268112,0.26812,4.11258,0.0,0.0,0.0,0.0916688,0.0,0.0,0.0,0.0,0.0,0.00825554,0.00871345,0.0146336,0.0,0.0,0.0,0.0
13420307,0.0,0.0,0.0,-0.0248301,0.0305779,-0.126085,0.0,0.0,0.0,-0.101872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268471,0.268478,4.11063,0.0,0.0,0.0,0.0915073,0.0,0.0,0.0,0.0,0.0,0.00810267,0.0129801,0.00754535,0.0,0.0,0.0,0.0
13624369,0.0,0.0,0.0,-0.0123098,0.00849412,0.328389,0.0,0.0,0.0,0.0379601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267325,0.267336,4.10733,0.0,0.0,0.0,0.0913665,0.0,0.0,0.0,0.0,0.0,0.012121,0.0222319,0.0128914,0.0,0.0,0.0,0.0
13824302,0.0,0.0,0.0,-0.0143168,0.0102114,-0.201174,0.0,0.0,0.0,0.00656366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266109,0.266118,4.1035,0.0,0.0,0.0,0.0912738,0.0,0.0,0.0,0.0,0.0,0.00274459,0.024492,0.0349586,0.0,0.0,0.0,0.0
14025956,0.0,0.0,0.0,-0.0204413,0.0257892,0.00948045,0.0,0.0,0.0,-0.103406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265951,0.265957,4.1022,0.0,0.0,0.0,0.0912217,0.0,0.0,0.0,0.0,0.0,0.00460576,0.0268551,0.022339,0.0,0.0,0.0,0.0
14229944,0.0,0.0,0.0,-0.000113145,0.0121921,0.0906137,0.0,0.0,0.0,-0.0145144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264946,0.264962,4.09858,0.0,0.0,0.0,0.0911553,0.0,0.0,0.0,0.0,0.0,0.0122828,0.0345826,0.0198873,0.0,0.0,0.0,0.0
