timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1]
11028305,0.0,0.0,0.0,0.00137464,0.00105375,-0.188806,0.0,0.0,0.0,0.00528681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269495,0.269498,4.13041,0.0,0.0,0.0,0.0919772,0.0,0.0,0.0,0.0,0.0,0.00666574,0.00985131,0.00867957,0.0,0.0,0.0,0.0
11232351,0.0,0.0,0.0,0.00169911,0.00102385,0.0853685,0.0,0.0,0.0,0.00940681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268514,0.268516,4.13084,0.0,0.0,0.0,0.101254,0.0,0.0,0.0,0.0,0.0,0.00078074,0.00810064,0.00326239,0.0,0.0,0.0,0.0
11432323,0.0,0.0,0.0,0.0020587,0.00111064,-0.0583097,0.0,0.0,0.0,0.00320601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266666,0.266669,4.12879,0.0,0.0,0.0,0.0956375,0.0,0.0,0.0,0.0,0.0,0.0020737,0.015126,0.0170822,0.0,0.0,0.0,0.0
11636397,0.0,0.0,0.0,0.00254433,0.00132175,-0.00516176,0.0,0.0,0.0,0.00174952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26586,0.265863,4.12687,0.0,0.0,0.0,0.0937776,0.0,0.0,0.0,0.0,0.0,0.0016393,0.0135096,0.0158337,0.0,0.0,0.0,0.0
11840342,0.0,0.0,0.0,0.00255516,0.00146642,0.360167,0.0,0.0,0.0,-0.0133916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266788,0.266793,4.12665,0.0,0.0,0.0,0.0928588,0.0,0.0,0.0,0.0,0.0,0.000674943,0.01272,0.018177,0.0,0.0,0.0,0.0
12044308,0.0,0.0,0.0,0.00233931,0.00134891,0.00472902,0.0,0.0,0.0,-0.0195924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267589,0.267595,4.12406,0.0,0.0,0.0,0.0922713,0.0,0.0,0.0,0.0,0.0,0.00342368,0.0123514,0.019579,0.0,0.0,0.0,0.0
12248519,0.0,0.0,0.0,0.00218557,0.0011891,0.32648,0.0,0.0,0.0,0.000344992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268996,0.269003,4.12336,0.0,0.0,0.0,0.0919457,0.0,0.0,0.0,0.0,0.0,0.00372293,0.0217745,0.0366995,0.0,0.0,0.0,0.0
12449990,0.0,0.0,0.0,0.00159986,0.000754909,-0.565906,0.0,0.0,0.0,0.00734377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269023,0.269029,4.12062,0.0,0.0,0.0,0.0917257,0.0,0.0,0.0,0.0,0.0,0.000802478,0.0113617,0.0225012,0.0,0.0,0.0,0.0
12649882,0.0,0.0,0.0,0.00132504,0.00108766,0.263618,0.0,0.0,0.0,0.00850904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268994,0.268999,4.11965,0.0,0.0,0.0,0.0915681,0.0,0.0,0.0,0.0,0.0,0.00147447,0.0216202,0.0406511,0.0,0.0,0.0,0.0
12849902,0.0,0.0,0.0,0.000954313,0.00131479,0.0609426,0.0,0.0,0.0,0.0107094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268788,0.268793,4.11967,0.0,0.0,0.0,0.0914619,0.0,0.0,0.0,0.0,0.0,0.00199029,0.014518,0.029501,0.0,0.0,0.0,0.0
13053938,0.0,0.0,0.0,0.000576515,0.00166584,0.0521784,0.0,0.0,0.0,0.00523674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681,0.268104,4.11916,0.0,0.0,0.0,0.0913821,0.0,0.0,0.0,0.0,0.0,0.00164542,0.00537838,0.0100524,0.0,0.0,0.0,0.0
13257937,0.0,0.0,0.0,0.000267827,0.00194046,0.0435561,0.0,0.0,0.0,0.00518823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266648,0.266652,4.11654,0.0,0.0,0.0,0.0913318,0.0,0.0,0.0,0.0,0.0,0.00189743,0.00570404,0.00177536,0.0,0.0,0.0,0.0
13461930,0.0,0.0,0.0,0.000201898,0.00191895,0.299576,0.0,0.0,0.0,-0.00132906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265066,0.26507,4.11258,0.0,0.0,0.0,0.0912992,0.0,0.0,0.0,0.0,0.0,0.00127262,0.00823232,0.0102061,0.0,0.0,0.0,0.0
13662033,0.0,0.0,0.0,5.47069e-05,0.00220698,-0.301491,0.0,0.0,0.0,-0.00661409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264244,0.264249,4.11049,0.0,0.0,0.0,0.091272,0.0,0.0,0.0,0.0,0.0,0.00032881,0.0151882,0.0263339,0.0,0.0,0.0,0.0
13862022,0.0,0.0,0.0,5.37819e-05,0.00231931,0.0433374,0.0,0.0,0.0,0.00144327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263199,0.263205,4.10702,0.0,0.0,0.0,0.091259,0.0,0.0,0.0,0.0,0.0,0.000908844,0.00995597,0.0180048,0.0,0.0,0.0,0.0
14066778,0.0,0.0,0.0,0.000571473,0.00224677,0.0251885,0.0,0.0,0.0,0.010679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262403,0.262411,4.1038,0.0,0.0,0.0,0.0912547,0.0,0.0,0.0,0.0,0.0,0.000160723,0.00404631,0.00386878,0.0,0.0,0.0,0.0
14267546,0.0,0.0,0.0,0.00101964,0.00222923,-0.389653,0.0,0.0,0.0,0.0131055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262169,0.262179,4.10229,0.0,0.0,0.0,0.0912463,0.0,0.0,0.0,0.0,0.0,0.00148827,0.0131117,0.0250784,0.0,0.0,0.0,0.0
14471609,0.0,0.0,0.0,0.00191965,0.00286769,-0.273273,0.0,0.0,0.0,0.0171762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261907,0.261921,4.09965,0.0,0.0,0.0,0.0912472,0.0,0.0,0.0,0.0,0.0,0.00280257,0.0219789,0.0440259,0.0,0.0,0.0,0.0
