timestamp,windspeed_north,windspeed_east,variance_north,variance_east
40221882,0.0,0.0,0.0,0.0
40426021,0.0,0.0,0.0,0.0
40627580,0.0,0.0,0.0,0.0
40831508,0.0,0.0,0.0,0.0
41035486,0.0,0.0,0.0,0.0
41235500,0.0,0.0,0.0,0.0
41436338,0.0,0.0,0.0,0.0
41637978,0.0,0.0,0.0,0.0
41837941,0.0,0.0,0.0,0.0
42043498,0.0,0.0,0.0,0.0
42245114,0.0,0.0,0.0,0.0
42450019,0.0,0.0,0.0,0.0
42649896,0.0,0.0,0.0,0.0
42852391,0.0,0.0,0.0,0.0
43053094,0.0,0.0,0.0,0.0
43258041,0.0,0.0,0.0,0.0
43459535,0.0,0.0,0.0,0.0
43663541,0.0,0.0,0.0,0.0
43863540,0.0,0.0,0.0,0.0
44063524,0.0,0.0,0.0,0.0
44267535,0.0,0.0,0.0,0.0
44471540,0.0,0.0,0.0,0.0
44675467,0.0,0.0,0.0,0.0
44877201,0.0,0.0,0.0,0.0
45081136,0.0,0.0,0.0,0.0
45281898,0.0,0.0,0.0,0.0
45487529,0.0,0.0,0.0,0.0
45687551,0.0,0.0,0.0,0.0
45892365,0.0,0.0,0.0,0.0
46094682,0.0,0.0,0.0,0.0
46298696,0.0,0.0,0.0,0.0
46498716,0.0,0.0,0.0,0.0
46698719,0.0,0.0,0.0,0.0
46902789,0.0,0.0,0.0,0.0
47105171,0.0,0.0,0.0,0.0
47309231,0.0,0.0,0.0,0.0
47510792,0.0,0.0,0.0,0.0
47713923,0.0,0.0,0.0,0.0
47915513,0.0,0.0,0.0,0.0
48115645,0.0,0.0,0.0,0.0
48317182,0.0,0.0,0.0,0.0
48518743,0.0,0.0,0.0,0.0
48720455,0.0,0.0,0.0,0.0
48921927,0.0,0.0,0.0,0.0
49126038,0.0,0.0,0.0,0.0
49329906,0.0,0.0,0.0,0.0
49533900,0.0,0.0,0.0,0.0
49733886,0.0,0.0,0.0,0.0
49936335,0.0,0.0,0.0,0.0
50137151,0.0,0.0,0.0,0.0
50339546,0.0,0.0,0.0,0.0
50541124,0.0,0.0,0.0,0.0
50741126,0.0,0.0,0.0,0.0
50946754,0.0,0.0,0.0,0.0
51148313,0.0,0.0,0.0,0.0
51349912,0.0,0.0,0.0,0.0
51553115,0.0,0.0,0.0,0.0
51753165,0.0,0.0,0.0,0.0
51957182,0.0,0.0,0.0,0.0
52161245,0.0,0.0,0.0,0.0
52363515,0.0,0.0,0.0,0.0
52567537,0.0,0.0,0.0,0.0
52771500,0.0,0.0,0.0,0.0
52972293,0.0,0.0,0.0,0.0
53176390,0.0,0.0,0.0,0.0
53377924,0.0,0.0,0.0,0.0
53581917,0.0,0.0,0.0,0.0
53785914,0.0,0.0,0.0,0.0
53988454,0.0,0.0,0.0,0.0
54189105,0.0,0.0,0.0,0.0
54393091,0.0,0.0,0.0,0.0
54597937,0.0,0.0,0.0,0.0
54799525,0.0,0.0,0.0,0.0
55003516,0.0,0.0,0.0,0.0
55205145,0.0,0.0,0.0,0.0
55406874,0.0,0.0,0.0,0.0
55607549,0.0,0.0,0.0,0.0
55810006,0.0,0.0,0.0,0.0
56014751,0.0,0.0,0.0,0.0
56217118,0.0,0.0,0.0,0.0
56421120,0.0,0.0,0.0,0.0
56621213,0.0,0.0,0.0,0.0
56823613,0.0,0.0,0.0,0.0
57027553,0.0,0.0,0.0,0.0
57227535,0.0,0.0,0.0,0.0
57433114,0.0,0.0,0.0,0.0
57635482,0.0,0.0,0.0,0.0
57835569,0.0,0.0,0.0,0.0
58035514,0.0,0.0,0.0,0.0
58241894,0.0,0.0,0.0,0.0
58442687,0.0,0.0,0.0,0.0
58644391,0.0,0.0,0.0,0.0
58844429,0.0,0.0,0.0,0.0
59048306,0.0,0.0,0.0,0.0
59253076,0.0,0.0,0.0,0.0
59453167,0.0,0.0,0.0,0.0
59654770,0.0,0.0,0.0,0.0
59858783,0.0,0.0,0.0,0.0
60059500,0.0,0.0,0.0,0.0
60264319,0.0,0.0,0.0,0.0
60465123,0.0,0.0,0.0,0.0
60669200,0.0,0.0,0.0,0.0
60869995,0.0,0.0,0.0,0.0
61070021,0.0,0.0,0.0,0.0
61273944,0.0,0.0,0.0,0.0
61476335,0.0,0.0,0.0,0.0
61681095,0.0,0.0,0.0,0.0
61882778,0.0,0.0,0.0,0.0
62086918,0.0,0.0,0.0,0.0
62287496,0.0,0.0,0.0,0.0
62487499,0.0,0.0,0.0,0.0
62693902,0.0,0.0,0.0,0.0
