timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
11133331,0,0.0,0.0,0.0,0.0,3.25076,0.0,0.0,0.0,-2.25215,9.18219,3.32747,-9.09143,0.0,0.0,0.0,-2.20187,0.0,1.01801,-3.32747,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11237524,0,0.0,0.0,0.0,0.0,2.82693,0.0,0.0,0.0,-2.22441,9.81673,3.11004,-8.72639,0.0,0.0,0.0,-2.15559,0.0,1.28658,-3.11004,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11337454,0,0.0,0.0,0.0,0.0,2.4016,0.0,0.0,0.0,-2.39753,9.39711,2.96444,-8.17221,0.0,0.0,0.0,-1.99504,0.0,1.54507,-2.96444,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11441381,0,0.0,0.0,0.0,0.0,2.14884,0.0,0.0,0.0,-2.72563,8.79822,3.00954,-7.50654,0.0,0.0,0.0,-1.72937,0.0,1.58523,-3.00954,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11541340,0,0.0,0.0,0.0,0.0,1.89839,0.0,0.0,0.0,-3.04172,7.99542,3.13834,-6.68288,0.0,0.0,0.0,-1.45854,0.0,1.66179,-3.13834,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11641491,0,0.0,0.0,0.0,0.0,1.80351,0.0,0.0,0.0,-2.99513,7.28405,3.67631,-5.54894,0.0,0.0,0.0,-1.57458,0.0,1.70467,-3.67631,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11745337,0,0.0,0.0,0.0,0.0,1.75521,0.0,0.0,0.0,-3.89296,6.46514,3.66994,-4.92336,0.0,0.0,0.0,-2.00089,0.0,1.67112,-3.66994,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11845333,0,0.0,0.0,0.0,0.0,1.77934,0.0,0.0,0.0,-4.75476,6.00056,3.75975,-4.31219,0.0,0.0,0.0,-1.85794,0.0,1.68447,-3.75975,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11945496,0,0.0,0.0,0.0,0.0,1.83331,0.0,0.0,0.0,-5.36737,5.55973,3.8946,-3.71103,0.0,0.0,0.0,-1.83106,0.0,1.51933,-3.8946,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12049327,0,0.0,0.0,0.0,0.0,1.87116,0.0,0.0,0.0,-6.02162,5.04586,4.06923,-3.0863,0.0,0.0,0.0,-1.78955,0.0,1.41397,-4.06923,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12149295,0,0.0,0.0,0.0,0.0,1.94124,0.0,0.0,0.0,-6.60673,4.71048,4.13099,-2.68246,0.0,0.0,0.0,-1.57192,0.0,1.30242,-4.13099,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
