timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
5698257,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
5935132,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
6155130,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
6375196,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
6595142,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
6817198,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7039929,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7259068,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7482134,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7714961,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7942905,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8164240,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8385146,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8606492,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8828088,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9050108,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9270151,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9502051,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9727448,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9947156,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10168272,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10389329,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10611048,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10832183,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
11053048,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
11273057,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
11498599,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
11739068,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
11872069,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
11967545,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12190207,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12415101,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12635088,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12870485,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
13110968,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
13350485,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
13580217,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
13804209,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14028177,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14268001,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14490658,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14721121,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14941420,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15161207,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15389154,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15615697,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15845169,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
16083858,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
16311652,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
16540507,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
16760065,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
16984212,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
17224510,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
17454129,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
17677385,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
17904210,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
18127117,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
18352065,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
18576184,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
18806120,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
19032065,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
19260059,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
19485690,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
19705066,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
19929225,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
20151063,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
20376170,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
20615767,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
20853130,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
21076060,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
21302972,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
21542623,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
21771744,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
21993113,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
22216975,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
22444420,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
22670330,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
22893063,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
23116084,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
23345558,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
23575658,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
23806429,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
24031697,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
