timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
11795876,11794708,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
11898917,11898763,0.0,0.0,0.0,0.0,0.112996,0.0,0.0,0.0
11999663,11998667,0.0,0.0,0.0,0.0,0.21372,0.0,0.0,0.0
12098820,12098692,0.0,0.0,0.0,0.0,0.312847,0.0,0.0,0.0
12203740,12202699,0.0,0.0,0.0,0.0,0.417754,0.0,0.0,0.0
12302814,12302696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12403765,12403600,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12508459,12508343,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12608456,12608337,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12709667,12708397,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12812486,12812323,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12913156,12912374,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13012471,13012348,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13117169,13116374,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13216417,13216301,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13321454,13320371,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13424542,13424409,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13525311,13524324,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13628455,13628337,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13728918,13728399,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13828503,13828385,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13933059,13932278,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14034054,14033924,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14134164,14134029,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14234702,14233905,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14338063,14337933,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14438699,14437943,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14542079,14541945,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14643333,14642001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14742062,14741931,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14846945,14845882,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14946002,14945882,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15046078,15045949,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15150197,15150079,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15250068,15249933,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15354134,15354008,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15454158,15454024,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15554402,15553881,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15655636,15655482,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15761011,15759556,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15860479,15860356,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15960511,15960386,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16064556,16064410,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16164452,16164333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16265625,16264370,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16368464,16368312,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16468788,16468295,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16568427,16568271,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16673615,16673140,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16774078,16773944,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16874086,16873950,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16974384,16973881,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17079622,17079503,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17181081,17180482,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17280579,17280449,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
