timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
11133331,-1.40512,-2.10709,5.29216,-0.381889,0.243477,-0.506112,0.733983,0.91929,0.264626,-0.205493,0.206522,2
11165348,-0.0891429,-1.06051,-0.143683,-0.419997,0.261898,-0.48485,0.721064,0.91929,0.264626,-0.205493,0.206522,2
11197339,1.49365,0.751899,-2.86824,-0.397763,0.282392,-0.436901,0.755749,0.91929,0.264626,-0.205493,0.206522,2
11229334,1.45241,-0.520678,-2.18193,-0.373152,0.298998,-0.376541,0.793458,0.91929,0.264626,-0.205493,0.206522,2
11261385,0.602914,-1.51787,-1.0178,-0.367433,0.333236,-0.317968,0.807987,0.91929,0.264626,-0.205493,0.206522,2
11293455,0.735942,-1.17685,-0.0054704,-0.375501,0.364391,-0.270519,0.808108,0.91929,0.264626,-0.205493,0.206522,2
11325535,0.554414,-1.46289,-0.0631246,-0.384041,0.400629,-0.226691,0.800387,0.91929,0.264626,-0.205493,0.206522,2
11357347,0.525357,-1.43633,-0.116212,-0.389426,0.438484,-0.186309,0.788269,0.91929,0.264626,-0.205493,0.206522,2
11385368,0.392234,-1.24443,0.231533,-0.3961,0.468093,-0.154844,0.774608,0.91929,0.264626,-0.205493,0.206522,2
11417303,0.116537,-1.17818,0.471241,-0.408098,0.496984,-0.125568,0.755444,0.91929,0.264626,-0.205493,0.206522,2
11449302,-0.207103,-1.19299,0.349186,-0.417933,0.525623,-0.104452,0.733582,0.91929,0.264626,-0.205493,0.206522,2
11481453,0.0457568,-1.10536,0.194228,-0.42523,0.552577,-0.0829409,0.71201,0.91929,0.264626,-0.205493,0.206522,2
11513441,0.538538,-0.847626,0.00781552,-0.434336,0.571792,-0.0607361,0.693338,0.91929,0.264626,-0.205493,0.206522,2
11545501,0.933893,-0.902618,-0.429027,-0.444094,0.584555,-0.0320237,0.67827,0.91929,0.264626,-0.205493,0.206522,2
11577325,0.450351,-0.303569,-1.10748,-0.446946,0.593888,-0.00177051,0.668979,0.91929,0.264626,-0.205493,0.206522,2
11609472,-0.861487,1.94845,-1.10239,-0.436463,0.59158,0.00856195,0.677835,0.91929,0.264626,-0.205493,0.206522,2
11637371,-3.8109,4.23167,-0.315859,-0.411936,0.579597,-0.0224107,0.702761,0.91929,0.264626,-0.205493,0.206522,2
11669331,-6.0405,6.58183,1.61576,-0.370117,0.549122,-0.12097,0.73949,0.91929,0.264626,-0.205493,0.206522,2
11701302,-4.70846,5.24136,2.05307,-0.334621,0.504244,-0.233972,0.760936,0.91929,0.264626,-0.205493,0.206522,2
11733362,-2.12626,2.24048,1.5935,-0.318692,0.473796,-0.304656,0.762324,0.91929,0.264626,-0.205493,0.206522,2
11765388,0.493697,-0.699831,0.272558,-0.324408,0.468,-0.315723,0.758983,0.91929,0.264626,-0.205493,0.206522,2
11797374,1.20526,-1.82005,0.0190351,-0.343509,0.480571,-0.292816,0.751872,0.91929,0.264626,-0.205493,0.206522,2
11829414,0.661383,-1.39414,-0.277344,-0.356952,0.497996,-0.266823,0.743902,0.91929,0.264626,-0.205493,0.206522,2
11861409,0.152841,0.0533351,0.290708,-0.363671,0.502365,-0.256131,0.741465,0.91929,0.264626,-0.205493,0.206522,2
11889305,-0.409763,0.407719,0.938544,-0.36816,0.4972,-0.261119,0.740991,0.91929,0.264626,-0.205493,0.206522,2
11921305,-0.917437,-0.209937,0.908343,-0.375273,0.494929,-0.274712,0.733995,0.91929,0.264626,-0.205493,0.206522,2
11953313,-0.483899,-0.162816,0.139209,-0.375331,0.499282,-0.282549,0.728018,0.91929,0.264626,-0.205493,0.206522,2
11985359,-0.108018,-0.499272,-0.216602,-0.373633,0.503382,-0.277417,0.728042,0.91929,0.264626,-0.205493,0.206522,2
12017280,-0.094286,-0.436207,0.165286,-0.372884,0.508187,-0.270636,0.727639,0.91929,0.264626,-0.205493,0.206522,2
12049327,-0.373429,-1.10382,0.713066,-0.378051,0.515505,-0.268477,0.720591,0.91929,0.264626,-0.205493,0.206522,2
12081334,-0.086451,-1.23402,0.952401,-0.388897,0.525953,-0.265136,0.708404,0.91929,0.264626,-0.205493,0.206522,2
12113441,0.273905,-1.94046,1.19559,-0.407043,0.535513,-0.258162,0.693465,0.91929,0.264626,-0.205493,0.206522,2
12141352,0.546144,-3.11171,0.4439,-0.424589,0.554607,-0.238861,0.674597,0.91929,0.264626,-0.205493,0.206522,2
12174904,0.778602,-3.4467,0.543261,-0.446605,0.582517,-0.203437,0.647944,0.91929,0.264626,-0.205493,0.206522,2
12206948,0.735862,-3.26417,0.727858,-0.468339,0.607231,-0.171405,0.618506,0.91929,0.264626,-0.205493,0.206522,2
12238872,1.01424,-2.76383,0.351697,-0.488102,0.624684,-0.13753,0.593811,0.91929,0.264626,-0.205493,0.206522,2
12270891,0.371672,-1.97916,0.586856,-0.501391,0.63821,-0.110087,0.573739,0.91929,0.264626,-0.205493,0.206522,2
12298961,0.367585,-1.23731,0.456252,-0.508689,0.6447,-0.0945869,0.562717,0.91929,0.264626,-0.205493,0.206522,2
12330956,0.506445,-1.21145,0.19974,-0.514965,0.648494,-0.0764525,0.555357,0.91929,0.264626,-0.205493,0.206522,2
12362966,0.240287,-0.992346,0.184197,-0.517347,0.653852,-0.0572927,0.549133,0.91929,0.264626,-0.205493,0.206522,2
12395035,0.13241,-0.33323,0.167593,-0.515799,0.656587,-0.0444818,0.548513,0.91929,0.264626,-0.205493,0.206522,2
12426975,-0.0621202,-0.282787,0.328175,-0.511564,0.658587,-0.0368445,0.550643,0.91929,0.264626,-0.205493,0.206522,2
12458965,-0.0939082,-0.485334,0.143084,-0.50554,0.663224,-0.0291627,0.551102,0.91929,0.264626,-0.205493,0.206522,2
12490925,0.0224129,-0.223499,0.112392,-0.497478,0.667788,-0.0195686,0.553346,0.91929,0.264626,-0.205493,0.206522,2
12522961,-0.151347,-0.0233271,0.222904,-0.488972,0.670751,-0.0132695,0.557516,0.91929,0.264626,-0.205493,0.206522,2
12551060,-0.256347,0.0588824,0.253657,-0.479807,0.673548,-0.0112592,0.562132,0.91929,0.264626,-0.205493,0.206522,2
12582914,-0.0908341,-0.107654,0.00369357,-0.467996,0.677755,-0.00563191,0.567094,0.91929,0.264626,-0.205493,0.206522,2
12614970,-0.00540048,0.272714,0.0719651,-0.456746,0.678967,0.00032339,0.574793,0.91929,0.264626,-0.205493,0.206522,2
12646988,-0.0113495,0.176055,-0.00998245,-0.445116,0.678752,0.00598618,0.584065,0.91929,0.264626,-0.205493,0.206522,2
12678971,-0.2812,0.243606,0.103052,-0.431662,0.679808,0.0104907,0.592806,0.91929,0.264626,-0.205493,0.206522,2
12710926,-0.382594,0.28193,0.263431,-0.417831,0.680726,0.0101921,0.601602,0.91929,0.264626,-0.205493,0.206522,2
12742899,-0.188854,0.125794,0.0856159,-0.404331,0.6816,0.0119702,0.60975,0.91929,0.264626,-0.205493,0.206522,2
12774918,-0.163444,0.00641428,0.0684772,-0.39115,0.682631,0.0168382,0.617036,0.91929,0.264626,-0.205493,0.206522,2
12802935,-0.124269,0.0539447,0.0683806,-0.379971,0.683013,0.0213544,0.623425,0.91929,0.264626,-0.205493,0.206522,2
12835745,-0.140565,0.0260227,0.100853,-0.367411,0.682733,0.0266092,0.631013,0.91929,0.264626,-0.205493,0.206522,2
12867702,-0.244832,-0.00361571,0.100549,-0.354637,0.682688,0.0311199,0.638123,0.91929,0.264626,-0.205493,0.206522,2
12899764,-0.182172,-0.0155718,-0.0762512,-0.340739,0.682483,0.0369659,0.645559,0.91929,0.264626,-0.205493,0.206522,2
12931682,-0.231182,0.195173,0.00433469,-0.327085,0.679942,0.0424814,0.654897,0.91929,0.264626,-0.205493,0.206522,2
12963744,-0.140714,0.267492,-0.0457669,-0.314164,0.675559,0.0471435,0.665356,0.91929,0.264626,-0.205493,0.206522,2
12991764,-0.213748,0.410736,-0.0674237,-0.302768,0.67001,0.0515204,0.675843,0.91929,0.264626,-0.205493,0.206522,2
13023716,-0.244676,0.686991,-0.0603549,-0.289435,0.661038,0.0546568,0.690122,0.91929,0.264626,-0.205493,0.206522,2
13055751,-0.105998,1.07868,-0.216795,-0.276191,0.647354,0.0573573,0.708069,0.91929,0.264626,-0.205493,0.206522,2
13087756,-0.0472127,1.67576,-0.44811,-0.26243,0.627284,0.0612442,0.730681,0.91929,0.264626,-0.205493,0.206522,2
13119682,0.263941,3.83634,-0.971431,-0.246618,0.58858,0.0641398,0.767229,0.91929,0.264626,-0.205493,0.206522,2
13151721,0.403805,6.85812,-1.72842,-0.227426,0.508361,0.0663063,0.827919,0.91929,0.264626,-0.205493,0.206522,2
13184502,0.150233,8.44303,-2.17866,-0.197887,0.388439,0.0590384,0.898037,0.91929,0.264626,-0.205493,0.206522,2
13213324,-0.134455,9.36148,-2.86599,-0.158799,0.262565,0.0502456,0.95043,0.91929,0.264626,-0.205493,0.206522,2
13245350,0.0958865,10.8424,-1.57445,-0.121749,0.0930971,0.0360508,0.987528,0.91929,0.264626,-0.205493,0.206522,2
13277310,1.0208,10.5562,-1.3289,-0.0923447,-0.0871731,0.0259784,0.991564,0.91929,0.264626,-0.205493,0.206522,2
13309389,0.919521,7.5335,-1.1041,-0.0630779,-0.239778,0.0293226,0.968332,0.91929,0.264626,-0.205493,0.206522,2
13341299,0.898398,1.6999,-1.10695,-0.0327266,-0.315077,0.0325298,0.947944,0.91929,0.264626,-0.205493,0.206522,2
13373376,1.42929,-4.21276,-0.699771,-9.45166e-05,-0.294892,0.0502356,0.954209,0.91929,0.264626,-0.205493,0.206522,2
13401304,1.34863,-5.7015,0.253267,0.0189439,-0.228038,0.0726122,0.970756,0.91929,0.264626,-0.205493,0.206522,2
13433410,1.55074,-3.86143,1.49546,0.018424,-0.158815,0.106407,0.981385,0.91929,0.264626,-0.205493,0.206522,2
13465431,1.94132,-2.8826,1.94751,-0.000664,-0.113059,0.146777,0.982687,0.91929,0.264626,-0.205493,0.206522,2
13497438,2.12597,-2.44097,2.25461,-0.0290822,-0.0723382,0.192413,0.978212,0.91929,0.264626,-0.205493,0.206522,2
