timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
5789704,0.968087,1.37572,0.00345863,3957,0,0.802267,-0.269575,-9.57054,3957,-9808,-0.41434,-0.406656,0.342565,-4713,332.313,25.04
5793704,0.778657,1.3569,0.00193319,4000,0,0.64091,-0.11376,-9.50125,4000,-3807,-0.418406,-0.400381,0.347702,-8713,332.313,25.04
5797704,0.560895,1.28971,0.00651385,4000,0,0.552716,-0.30943,-9.37264,4000,-7807,-0.418406,-0.400381,0.347702,-1653,332.399,25.04
5801704,0.364244,1.16548,0.0123803,4000,0,0.422331,-0.233891,-9.65099,4000,-1808,-0.426998,-0.396037,0.349443,-5653,332.399,25.04
5805716,0.160202,1.02935,0.0269539,4012,0,0.290439,-0.42814,-10.0842,4012,-5820,-0.426998,-0.396037,0.349443,-9665,332.399,25.04
5809704,-0.0365472,0.85953,0.0439837,3988,0,0.330449,-0.519491,-10.1359,3988,-9808,-0.426998,-0.396037,0.349443,-13653,332.399,25.04
5813704,-0.189652,0.659858,0.0747005,4000,0,0.459562,-0.609655,-10.4876,4000,-3807,-0.428762,-0.394267,0.350437,-17653,332.399,25.04
5817704,-0.311647,0.456678,0.102202,4000,0,0.569466,-0.825499,-10.9068,4000,-7807,-0.428762,-0.394267,0.350437,-21653,332.399,25.04
5821704,-0.420286,0.263553,0.126923,4000,0,0.756843,-0.924976,-11.2347,4000,-1808,-0.433135,-0.394107,0.351514,-3637,331.884,25.04
5825736,-0.479984,0.0626428,0.153851,4032,0,0.940964,-1.01832,-11.399,4032,-5840,-0.433135,-0.394107,0.351514,-7669,331.884,25.04
5829704,-0.491717,-0.131528,0.176502,3968,0,1.04032,-1.13046,-11.6923,3968,-9808,-0.433135,-0.394107,0.351514,-713,331.884,25.04
5833704,-0.480295,-0.313184,0.194058,4000,0,1.05678,-1.23621,-12.0212,4000,-3807,-0.435743,-0.393061,0.353088,-4713,331.884,25.04
5837704,-0.453941,-0.451247,0.209641,4000,0,1.07204,-1.29758,-12.2119,4000,-7807,-0.435743,-0.393061,0.353088,-8713,331.884,25.04
5841704,-0.422432,-0.569806,0.227578,4000,0,1.12764,-1.45716,-12.4185,4000,-1808,-0.432214,-0.394267,0.355077,-1652,332.227,25.04
5845704,-0.391366,-0.650576,0.236562,4000,0,1.2602,-1.64391,-12.4445,4000,-5808,-0.432214,-0.394267,0.355077,-5652,332.227,25.04
5849704,-0.349151,-0.719137,0.248215,4000,0,1.43275,-1.56888,-12.4659,4000,-9808,-0.432214,-0.394267,0.355077,-9652,332.227,25.04
5853704,-0.297178,-0.777251,0.259781,4000,0,1.5326,-1.85682,-12.3544,4000,-3772,-0.431601,-0.390406,0.362783,-13652,332.227,25.04
5857704,-0.230136,-0.821808,0.252743,4000,0,1.61418,-1.93796,-12.3265,4000,-7772,-0.431601,-0.390406,0.362783,-17652,332.227,25.04
5861704,-0.146057,-0.851451,0.248708,4000,0,1.65791,-1.80753,-12.3394,4000,-1808,-0.429836,-0.385258,0.369081,-21652,332.227,25.04
5865750,-0.0526626,-0.868549,0.241839,4046,0,1.62622,-1.86857,-12.3615,4046,-5854,-0.429836,-0.385258,0.369081,-3670,332.227,25.04
5869704,0.0422827,-0.865524,0.224703,3954,0,1.62533,-1.92669,-12.3976,3954,-9808,-0.429836,-0.385258,0.369081,-7624,332.227,25.04
5873704,0.135644,-0.854703,0.200394,4000,0,1.58768,-1.72324,-12.3946,4000,-3776,-0.423469,-0.384614,0.379107,-713,332.485,25.04
5877704,0.205767,-0.84735,0.188459,4000,0,1.52723,-1.73409,-12.2397,4000,-7776,-0.423469,-0.384614,0.379107,-4713,332.485,25.04
5881704,0.26735,-0.849459,0.167329,4000,0,1.4867,-1.70771,-12.1276,4000,-1808,-0.42063,-0.38019,0.390294,-8713,332.485,25.04
5885704,0.31113,-0.856061,0.154634,4000,0,1.33672,-1.55222,-12.0681,4000,-5808,-0.42063,-0.38019,0.390294,-1672,332.485,25.04
5889704,0.343696,-0.865524,0.155449,4000,0,1.20549,-1.53584,-11.932,4000,-9808,-0.42063,-0.38019,0.390294,-5672,332.485,25.04
5893712,0.377977,-0.87588,0.156741,4008,0,1.11333,-1.534,-11.849,4008,-3809,-0.417792,-0.371341,0.402143,-9680,332.485,25.04
5897704,0.404259,-0.885671,0.162064,3992,0,1.03349,-1.48658,-11.7866,3992,-7801,-0.417792,-0.371341,0.402143,-13672,332.485,25.04
5901704,0.417952,-0.895419,0.165254,4000,0,0.96916,-1.48015,-11.7278,4000,-1808,-0.406898,-0.364583,0.412998,-17672,332.485,25.04
5905704,0.413286,-0.90248,0.169821,4000,0,0.8397,-1.24721,-11.74,4000,-5808,-0.406898,-0.364583,0.412998,-21672,332.485,25.04
5909704,0.393638,-0.909171,0.175455,4000,0,0.654225,-1.17528,-11.7165,4000,-9808,-0.406898,-0.364583,0.412998,-3597,332.141,25.04
5913732,0.367676,-0.922318,0.172249,4028,0,0.542536,-1.13181,-11.6435,4028,-3836,-0.400837,-0.350344,0.42203,-7625,332.141,25.04
5917704,0.33732,-0.945338,0.164684,3972,0,0.488528,-1.03356,-11.5553,3972,-7808,-0.400837,-0.350344,0.42203,-713,332.227,25.04
5921704,0.304697,-0.978193,0.153979,4000,0,0.461582,-0.998752,-11.4566,4000,-1808,-0.397308,-0.335382,0.433962,-4713,332.227,25.04
5925704,0.264726,-1.01518,0.142357,4000,0,0.427754,-1.00641,-11.3484,4000,-5808,-0.397308,-0.335382,0.433962,-8713,332.227,25.04
5929704,0.221102,-1.05168,0.130546,4000,0,0.393082,-1.02032,-11.2927,4000,-9808,-0.397308,-0.335382,0.433962,-1672,332.227,25.04
5933743,0.176868,-1.08142,0.116798,4039,0,0.347895,-1.03132,-11.252,4039,-3847,-0.388793,-0.321465,0.444237,-5711,332.227,25.04
5937704,0.134729,-1.10434,0.102604,3961,0,0.326508,-1.02859,-11.2114,3961,-7808,-0.388793,-0.321465,0.444237,-9672,332.227,25.04
5941704,0.0972036,-1.12261,0.0877074,4000,0,0.336528,-1.06336,-11.1505,4000,-1808,-0.377746,-0.309237,0.453683,-13672,332.227,25.04
5945704,0.0647603,-1.14129,0.0698867,4000,0,0.325124,-1.10715,-11.0223,4000,-5808,-0.377746,-0.309237,0.453683,-17672,332.227,25.04
5949750,0.0349969,-1.1575,0.0541098,4046,0,0.290695,-1.11627,-10.9363,4046,-9854,-0.377746,-0.309237,0.453683,-21718,332.227,25.04
5953711,0.00521087,-1.17019,0.0453846,3961,0,0.20067,-1.12499,-10.8585,3961,-3814,-0.355575,-0.288643,0.467604,-3562,331.969,25.05
5957704,-0.0265767,-1.17886,0.0457305,3993,0,0.144528,-1.15801,-10.7429,3993,-7807,-0.355575,-0.288643,0.467604,-7555,331.969,25.05
5961704,-0.0624812,-1.18375,0.0524222,4000,0,0.0629439,-1.17522,-10.6666,4000,-1808,-0.341152,-0.27545,0.471996,-713,332.055,25.05
5965704,-0.105735,-1.18492,0.0641367,4000,0,-0.0117491,-1.18677,-10.5363,4000,-5808,-0.341152,-0.27545,0.471996,-4713,332.055,25.05
5969704,-0.146804,-1.18408,0.0790936,4000,0,-0.0378538,-1.19487,-10.4436,4000,-9808,-0.341152,-0.27545,0.471996,-8713,332.055,25.05
5973704,-0.175857,-1.18046,0.0930787,4000,0,-0.0407391,-1.18728,-10.3938,4000,-3807,-0.330028,-0.267244,0.476222,-1672,332.485,25.05
5977704,-0.188206,-1.17365,0.107023,4000,0,-0.0421526,-1.16568,-10.3627,4000,-7807,-0.330028,-0.267244,0.476222,-5672,332.485,25.05
5981704,-0.18928,-1.16504,0.115861,4000,0,-0.0800859,-1.18726,-10.2363,4000,-1808,-0.31806,-0.254534,0.478128,-9672,332.485,25.05
5985704,-0.183859,-1.15557,0.122344,4000,0,-0.146539,-1.1695,-10.1443,4000,-5808,-0.31806,-0.254534,0.478128,-13672,332.485,25.05
5989704,-0.177584,-1.14365,0.130648,4000,0,-0.213103,-1.08519,-10.0542,4000,-9808,-0.31806,-0.254534,0.478128,-17672,332.485,25.05
5993704,-0.173527,-1.12767,0.143431,4000,0,-0.282578,-1.04479,-9.94266,4000,-3807,-0.304635,-0.242387,0.479371,-21672,332.485,25.05
5997704,-0.168538,-1.11067,0.159052,4000,0,-0.368013,-0.96721,-9.84133,4000,-7807,-0.304635,-0.242387,0.479371,-3566,332.57,25.05
6001704,-0.155338,-1.09468,0.174822,4000,0,-0.416535,-0.908572,-9.76906,4000,-1808,-0.294355,-0.234262,0.479454,-7566,332.57,25.05
6005704,-0.14096,-1.07999,0.186322,4000,0,-0.452203,-0.873059,-9.68738,4000,-5808,-0.294355,-0.234262,0.479454,-713,332.141,25.05
6009704,-0.128828,-1.0686,0.193984,4000,0,-0.509695,-0.853392,-9.5477,4000,-9808,-0.294355,-0.234262,0.479454,-4713,332.141,25.05
6013704,-0.124571,-1.06052,0.20239,4000,0,-0.557684,-0.868742,-9.44578,4000,-3769,-0.284382,-0.22316,0.478459,-8713,332.141,25.05
6017704,-0.124771,-1.05195,0.207685,4000,0,-0.596983,-0.866851,-9.34639,4000,-7769,-0.284382,-0.22316,0.478459,-1672,332.141,25.05
6021704,-0.129858,-1.04004,0.20996,4000,0,-0.624461,-0.872506,-9.25271,4000,-1808,-0.273718,-0.217288,0.478708,-5672,332.141,25.05
6025704,-0.136596,-1.02242,0.209411,4000,0,-0.68312,-0.819814,-9.12679,4000,-5808,-0.273718,-0.217288,0.478708,-9672,332.141,25.05
6029704,-0.144258,-1.00528,0.209199,4000,0,-0.776727,-0.78144,-9.00221,4000,-9808,-0.273718,-0.217288,0.478708,-13672,332.141,25.05
6033746,-0.151731,-0.986487,0.208439,4042,0,-0.793892,-0.789045,-8.95402,4042,-3849,-0.262671,-0.207393,0.475393,-17714,332.141,25.05
6037704,-0.157469,-0.969147,0.205249,3958,0,-0.82393,-0.826869,-8.8886,3958,-7807,-0.262671,-0.207393,0.475393,-21672,332.141,25.05
6041708,-0.162467,-0.953066,0.199097,4004,0,-0.852602,-0.836392,-8.79936,4004,-1812,-0.252161,-0.201762,0.476056,-3592,332.313,25.05
6045704,-0.1615,-0.93557,0.197706,3996,0,-0.931657,-0.732486,-8.73462,3996,-5808,-0.252161,-0.201762,0.476056,-7588,332.313,25.05
6049704,-0.157133,-0.922912,0.200263,4000,0,-0.972955,-0.876897,-8.68088,4000,-9808,-0.252161,-0.201762,0.476056,-713,332.313,25.05
6053704,-0.139083,-0.909636,0.172248,4000,0,-0.909899,-0.968957,-8.59525,4000,-3807,-0.248018,-0.194924,0.474896,-4713,332.313,25.05
6057704,-0.121509,-0.899092,0.129045,4000,0,-0.885586,-0.906254,-8.43669,4000,-7807,-0.248018,-0.194924,0.474896,-8713,332.313,25.05
6061728,-0.110744,-0.887484,0.0983117,4024,0,-0.972275,-0.845986,-8.36807,4024,-1800,-0.237124,-0.190902,0.470919,-1696,332.313,25.05
6065704,-0.0981595,-0.868369,0.0961012,3976,0,-1.17547,-0.716532,-8.31033,3976,-5776,-0.237124,-0.190902,0.470919,-5672,332.313,25.05
6069704,-0.111124,-0.845275,0.11433,4000,0,-1.32841,-0.793103,-8.27452,4000,-9776,-0.237124,-0.190902,0.470919,-9672,332.313,25.05
6073704,-0.129256,-0.823833,0.131189,4000,0,-1.44002,-0.770884,-8.17927,4000,-3807,-0.227535,-0.185351,0.470753,-13672,332.313,25.05
6077704,-0.162511,-0.814578,0.147239,4000,0,-1.4406,-0.827318,-8.05057,4000,-7807,-0.227535,-0.185351,0.470753,-17672,332.313,25.05
6081706,-0.198258,-0.817858,0.147186,4002,0,-1.29297,-0.949358,-7.94819,4002,-1773,-0.219786,-0.181248,0.467438,-21674,332.313,25.05
6085704,-0.228954,-0.825748,0.129491,3998,0,-1.2243,-0.944516,-7.84619,3998,-5771,-0.219786,-0.181248,0.467438,-3586,332.57,25.05
6089704,-0.255145,-0.833093,0.114164,4000,0,-1.28082,-0.911452,-7.8079,4000,-9771,-0.219786,-0.181248,0.467438,-7586,332.57,25.05
6093704,-0.253659,-0.827345,0.108527,4000,0,-1.39725,-0.836124,-7.8702,4000,-3807,-0.216488,-0.173767,0.464373,-702,332.485,25.05
6097704,-0.231908,-0.806973,0.109805,4000,0,-1.47368,-0.863854,-7.90503,4000,-7807,-0.216488,-0.173767,0.464373,-4702,332.485,25.05
6101729,-0.20798,-0.776865,0.109804,4025,0,-1.45421,-0.908147,-7.87813,4025,-1833,-0.2092,-0.17248,0.462964,-8727,332.485,25.05
6105704,-0.194676,-0.74575,0.10584,3975,0,-1.37337,-1.02046,-7.82853,3975,-5808,-0.2092,-0.17248,0.462964,-1647,332.485,25.05
