timestamp,main_state
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
4318415,0
