timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10451381,-0.00710757,-0.00476517,0.00130715,0.998567,0.0505172,-0.0151274,0.00910041,0.999998,6.62022e-05,0.000207926,0.00205837,4
10483454,0.0107821,0.0114092,0.00258782,0.998568,0.0505158,-0.0150687,0.00906756,0.999998,6.62022e-05,0.000207926,0.00205837,4
10511317,0.0220421,0.00353261,0.0035376,0.998558,0.050759,-0.0150239,0.0089818,0.999998,6.62022e-05,0.000207926,0.00205837,4
10543342,0.013306,0.00810775,0.001835,0.998546,0.0510544,-0.0149725,0.00870558,0.999998,6.62022e-05,0.000207926,0.00205837,4
10575350,-0.00425584,-0.00870425,0.00322384,0.998545,0.051113,-0.0150271,0.00839206,0.999998,6.62022e-05,0.000207926,0.00205837,4
10607297,-0.0196889,0.000974534,0.00141961,0.998559,0.0508573,-0.015135,0.00803104,0.999998,6.62022e-05,0.000207926,0.00205837,4
10639317,-0.0174555,-0.00392006,0.00215596,0.998579,0.0504924,-0.015212,0.00763613,0.999998,6.62022e-05,0.000207926,0.00205837,4
10671396,-0.00521653,0.0069398,0.00151559,0.998592,0.0502951,-0.0152272,0.0071954,0.999998,6.62022e-05,0.000207926,0.00205837,4
10703387,0.0150966,0.000224658,0.00320945,0.998592,0.0503777,-0.0151933,0.00674094,0.999998,6.62022e-05,0.000207926,0.00205837,4
10735336,0.0198738,0.00278099,0.00277399,0.99858,0.0506702,-0.0152101,0.00626426,0.999998,6.62022e-05,0.000207926,0.00205837,4
10764914,0.00933561,-0.00445789,0.00308131,0.998573,0.0508538,-0.0152427,0.00582553,0.999998,6.62022e-05,0.000207926,0.00205837,4
10796894,-0.012356,-0.00274926,0.000953935,0.998577,0.0507928,-0.0153552,0.00523917,0.999998,6.62022e-05,0.000207926,0.00205837,4
10828930,-0.0189122,0.00671705,0.00318056,0.998598,0.0504493,-0.0153256,0.00468634,0.999998,6.62022e-05,0.000207926,0.00205837,4
10860896,-0.000584078,-0.000318574,0.00232776,0.998613,0.0501931,-0.0153441,0.00414793,0.999998,6.62022e-05,0.000207926,0.00205837,4
10892936,0.0184738,0.00617632,0.00285488,0.998614,0.0502267,-0.0152883,0.00366526,0.999998,6.62022e-05,0.000207926,0.00205837,4
10921051,0.0331354,-0.00659947,0.00326454,0.9986,0.050517,-0.015314,0.00326232,0.999998,6.62022e-05,0.000207926,0.00205837,4
10952925,0.0207052,0.0018064,0.000704956,0.998584,0.0508516,-0.0153508,0.00280915,0.999998,6.62022e-05,0.000207926,0.00205837,4
10984956,-0.00472866,-0.00298243,0.00251778,0.99858,0.0509449,-0.0153655,0.0024105,0.999998,6.62022e-05,0.000207926,0.00205837,4
11016963,-0.0266593,0.00521039,0.00125652,0.998593,0.0507147,-0.0153398,0.00204099,0.999998,6.62022e-05,0.000207926,0.00205837,4
11049054,-0.0222915,-0.00277738,0.00157738,0.998612,0.0503667,-0.0153205,0.00176244,0.999998,6.62022e-05,0.000207926,0.00205837,4
11080961,-0.00506945,0.000948574,0.00293412,0.998621,0.0501837,-0.0153629,0.00153852,0.999998,6.62022e-05,0.000207926,0.00205837,4
11112890,0.0160085,-0.00395183,0.00185104,0.998615,0.0502973,-0.0153975,0.00133571,0.999998,6.62022e-05,0.000207926,0.00205837,4
11144916,0.0201545,0.00593938,0.00100685,0.998599,0.0506021,-0.0154062,0.00115435,0.999998,6.62022e-05,0.000207926,0.00205837,4
11172876,0.0125963,0.00328359,0.00239815,0.99859,0.0508042,-0.0153284,0.00103988,0.999998,6.62022e-05,0.000207926,0.00205837,4
11204882,-0.00335387,0.00243242,0.00314936,0.99859,0.0508271,-0.0153171,0.000959618,0.999998,6.62022e-05,0.000207926,0.00205837,4
11236973,-0.0176306,-0.00162358,0.0013199,0.998602,0.0505899,-0.0152989,0.00089071,0.999998,6.62022e-05,0.000207926,0.00205837,4
11269899,-0.0138607,-0.00406778,0.00226881,0.998614,0.0503231,-0.0153851,0.000851005,0.999998,6.62022e-05,0.000207926,0.00205837,4
11301683,-7.56928e-05,-0.000451021,0.00316816,0.998618,0.0502376,-0.0154087,0.000859265,0.999998,6.62022e-05,0.000207926,0.00205837,4
11333802,0.0144953,0.00337892,0.00213652,0.99861,0.0503964,-0.0153977,0.000914543,0.999998,6.62022e-05,0.000207926,0.00205837,4
11361685,0.0127998,0.00391662,0.00246907,0.9986,0.0506107,-0.0153363,0.000998719,0.999998,6.62022e-05,0.000207926,0.00205837,4
11393707,0.00449678,-0.00107858,0.00201232,0.998593,0.050751,-0.0153421,0.00114509,0.999998,6.62022e-05,0.000207926,0.00205837,4
11427336,-0.00942761,0.000737967,0.00226522,0.998596,0.0506802,-0.015338,0.00132672,0.999998,6.62022e-05,0.000207926,0.00205837,4
11459319,-0.0157186,-0.00372977,0.00260196,0.998607,0.050454,-0.0153952,0.00155319,0.999998,6.62022e-05,0.000207926,0.00205837,4
11491401,-0.00667363,0.00181053,0.00266093,0.998615,0.050272,-0.0153943,0.00180063,0.999998,6.62022e-05,0.000207926,0.00205837,4
11519359,0.00577983,0.000640783,0.00234069,0.998615,0.0502668,-0.0153848,0.00203755,0.999998,6.62022e-05,0.000207926,0.00205837,4
11552245,0.0135461,0.00308928,0.00247539,0.998606,0.0504429,-0.0153488,0.0023172,0.999998,6.62022e-05,0.000207926,0.00205837,4
11584078,0.0112089,-0.000309097,0.00252258,0.998596,0.0506448,-0.0153386,0.00261273,0.999998,6.62022e-05,0.000207926,0.00205837,4
