timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
9514696,0,0.0,0.0,0.0,0.0,-0.0494032,0.0,0.0,0.0,-0.105124,0.201367,-0.164683,-0.0932197,0.0,0.0,0.0,-1.97053,0.0,0.1,0.164683,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
9618740,0,0.0,0.0,0.0,0.0,-0.0819012,0.0,0.0,0.0,-0.609298,0.717457,-0.236179,-0.175672,0.0,0.0,0.0,-1.55543,0.0,0.118879,0.236179,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
9718721,0,0.0,0.0,0.0,0.0,-0.0941798,0.0,0.0,0.0,-0.308097,1.05368,0.260575,0.298587,0.0,0.0,0.0,-1.83068,0.0,0.1,-0.260575,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
9822695,0,0.0,0.0,0.0,0.0,-0.0437885,0.0,0.0,0.0,0.311141,1.33475,0.868564,0.864157,0.0,0.0,0.0,-1.82851,0.0,0.1,-0.868564,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
9922765,0,0.0,0.0,0.0,0.0,-0.0240047,0.0,0.0,0.0,1.71838,1.63218,0.684545,0.628799,0.0,0.0,0.0,-2.0652,0.0,0.1,-0.684545,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10022749,0,0.0,0.0,0.0,0.0,-0.0188745,0.0,0.0,0.0,2.2487,2.12042,0.311927,0.261874,0.0,0.0,0.0,-1.87541,0.0,0.1,-0.311927,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10126870,0,0.0,0.0,0.0,0.0,0.0228565,0.0,0.0,0.0,2.34348,2.07869,0.557744,0.556277,0.0,0.0,0.0,-1.70805,0.0,0.1,-0.557744,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10226807,0,0.0,0.0,0.0,0.0,0.0991287,0.0,0.0,0.0,2.34318,1.67495,0.708867,0.743498,0.0,0.0,0.0,-1.81774,0.0,0.1,-0.708867,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10327514,0,0.0,0.0,0.0,0.0,0.15171,0.0,0.0,0.0,2.63871,1.15879,0.749425,0.770321,0.0,0.0,0.0,-2.15431,0.0,0.1,-0.749425,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10432436,0,0.0,0.0,0.0,0.0,0.163625,0.0,0.0,0.0,2.85633,0.558167,0.574372,0.550597,0.0,0.0,0.0,-2.49455,0.0,0.1,-0.574372,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10532297,0,0.0,0.0,0.0,0.0,0.134933,0.0,0.0,0.0,3.18016,0.121301,0.417598,0.339401,0.0,0.0,0.0,-2.5852,0.0,0.1,-0.417598,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10632323,0,0.0,0.0,0.0,0.0,0.0567575,0.0,0.0,0.0,3.52543,-0.332998,0.148524,0.00366905,0.0,0.0,0.0,-2.61886,0.0,0.1,-0.148524,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10736350,0,0.0,0.0,0.0,0.0,-0.0280674,0.0,0.0,0.0,3.79574,-0.498928,0.0528548,-0.137561,0.0,0.0,0.0,-2.71289,0.0,0.1,-0.0528548,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10836390,0,0.0,0.0,0.0,0.0,-0.105624,0.0,0.0,0.0,3.825,-0.475277,0.0580098,-0.153868,0.0,0.0,0.0,-2.74805,0.0,0.1,-0.0580098,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
10936341,0,0.0,0.0,0.0,0.0,-0.151714,0.0,0.0,0.0,3.71265,-0.503207,0.0345756,-0.176448,0.0,0.0,0.0,-2.71174,0.0,0.1,-0.0345756,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11040492,0,0.0,0.0,0.0,0.0,-0.189373,0.0,0.0,0.0,3.43473,-0.520722,-0.0336947,-0.22855,0.0,0.0,0.0,-2.71363,0.0,0.1,0.0336947,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11140315,0,0.0,0.0,0.0,0.0,-0.212526,0.0,0.0,0.0,3.07484,-0.52884,-0.0490813,-0.223284,0.0,0.0,0.0,-2.69637,0.0,0.117744,0.0490813,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11244325,0,0.0,0.0,0.0,0.0,-0.214955,0.0,0.0,0.0,2.58499,-0.512232,-0.00730007,-0.145918,0.0,0.0,0.0,-2.70302,0.0,0.185761,0.00730007,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11344321,0,0.0,0.0,0.0,0.0,-0.19995,0.0,0.0,0.0,2.16999,-0.464552,0.0250284,-0.0777418,0.0,0.0,0.0,-2.69241,0.0,0.192809,-0.0250284,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11444375,0,0.0,0.0,0.0,0.0,-0.171941,0.0,0.0,0.0,1.72535,-0.417539,0.00686746,-0.0563218,0.0,0.0,0.0,-2.66917,0.0,0.218609,-0.00686746,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11548342,0,0.0,0.0,0.0,0.0,-0.134965,0.0,0.0,0.0,1.28773,-0.37155,0.0378212,0.0153619,0.0,0.0,0.0,-2.62319,0.0,0.212009,-0.0378212,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11648321,0,0.0,0.0,0.0,0.0,-0.0949752,0.0,0.0,0.0,0.836949,-0.293106,0.0506424,0.0614755,0.0,0.0,0.0,-2.57706,0.0,0.230762,-0.0506424,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11748336,0,0.0,0.0,0.0,0.0,-0.0445088,0.0,0.0,0.0,0.417012,-0.201043,0.102749,0.145944,0.0,0.0,0.0,-2.56536,0.0,0.211738,-0.102749,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11852412,0,0.0,0.0,0.0,0.0,0.00532622,0.0,0.0,0.0,0.0915703,-0.137733,0.156605,0.220665,0.0,0.0,0.0,-2.53235,0.0,0.177589,-0.156605,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
11953936,0,0.0,0.0,0.0,0.0,0.0493774,0.0,0.0,0.0,-0.23061,-0.0741865,0.156202,0.227692,0.0,0.0,0.0,-2.56328,0.0,0.165126,-0.156202,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12053881,0,0.0,0.0,0.0,0.0,0.0860313,0.0,0.0,0.0,-0.501699,-0.0102263,0.164208,0.237038,0.0,0.0,0.0,-2.57236,0.0,0.123463,-0.164208,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12158005,0,0.0,0.0,0.0,0.0,0.120329,0.0,0.0,0.0,-0.76912,0.0676496,0.192236,0.259347,0.0,0.0,0.0,-2.5673,0.0,0.116304,-0.192236,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12261881,0,0.0,0.0,0.0,0.0,0.150132,0.0,0.0,0.0,-0.978099,0.0913815,0.197984,0.256999,0.0,0.0,0.0,-2.58081,0.0,0.1,-0.197984,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12362019,0,0.0,0.0,0.0,0.0,0.177742,0.0,0.0,0.0,-1.13027,0.10859,0.219508,0.267721,0.0,0.0,0.0,-2.62619,0.0,0.1,-0.219508,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12465990,0,0.0,0.0,0.0,0.0,0.19858,0.0,0.0,0.0,-1.31022,0.188713,0.214728,0.248476,0.0,0.0,0.0,-2.64782,0.0,0.1,-0.214728,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12565954,0,0.0,0.0,0.0,0.0,0.212018,0.0,0.0,0.0,-1.43757,0.22696,0.218398,0.232196,0.0,0.0,0.0,-2.64343,0.0,0.1,-0.218398,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12665992,0,0.0,0.0,0.0,0.0,0.216609,0.0,0.0,0.0,-1.53648,0.226583,0.225791,0.215767,0.0,0.0,0.0,-2.65185,0.0,0.1,-0.225791,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12770018,0,0.0,0.0,0.0,0.0,0.214198,0.0,0.0,0.0,-1.61198,0.271214,0.216706,0.177882,0.0,0.0,0.0,-2.66357,0.0,0.1,-0.216706,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12869924,0,0.0,0.0,0.0,0.0,0.211909,0.0,0.0,0.0,-1.67864,0.282641,0.178994,0.120178,0.0,0.0,0.0,-2.65795,0.0,0.1,-0.178994,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
12970015,0,0.0,0.0,0.0,0.0,0.211585,0.0,0.0,0.0,-1.72702,0.315061,0.182669,0.110781,0.0,0.0,0.0,-2.63305,0.0,0.1,-0.182669,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13073922,0,0.0,0.0,0.0,0.0,0.207113,0.0,0.0,0.0,-1.71795,0.298324,0.18507,0.0977628,0.0,0.0,0.0,-2.60709,0.0,0.1,-0.18507,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13173890,0,0.0,0.0,0.0,0.0,0.198846,0.0,0.0,0.0,-1.72411,0.312799,0.173994,0.0694992,0.0,0.0,0.0,-2.57037,0.0,0.1,-0.173994,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13275608,0,0.0,0.0,0.0,0.0,0.186688,0.0,0.0,0.0,-1.71503,0.322318,0.16091,0.0405839,0.0,0.0,0.0,-2.54105,0.0,0.1,-0.16091,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13379616,0,0.0,0.0,0.0,0.0,0.168697,0.0,0.0,0.0,-1.68716,0.300475,0.128051,-0.0119377,0.0,0.0,0.0,-2.5159,0.0,0.1,-0.128051,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13480381,0,0.0,0.0,0.0,0.0,0.137079,0.0,0.0,0.0,-1.6156,0.25371,0.0865185,-0.0762712,0.0,0.0,0.0,-2.50923,0.0,0.1,-0.0865185,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13580297,0,0.0,0.0,0.0,0.0,0.107344,0.0,0.0,0.0,-1.57431,0.259879,0.0713932,-0.109,0.0,0.0,0.0,-2.51056,0.0,0.1,-0.0713932,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13680301,0,0.0,0.0,0.0,0.0,0.0802783,0.0,0.0,0.0,-1.52629,0.240869,0.0375368,-0.152489,0.0,0.0,0.0,-2.52066,0.0,0.1,-0.0375368,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13784408,0,0.0,0.0,0.0,0.0,0.0515797,0.0,0.0,0.0,-1.44338,0.195137,-0.00222653,-0.195444,0.0,0.0,0.0,-2.52468,0.0,0.1,0.00222653,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
13884277,0,0.0,0.0,0.0,0.0,0.0296326,0.0,0.0,0.0,-1.37406,0.189598,-0.00159546,-0.192164,0.0,0.0,0.0,-2.54986,0.0,0.1,0.00159546,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0
