timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10690760,-0.00280357,-0.0172883,0.00230688,0.998089,0.0571293,-0.0163532,-0.0169639,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10722724,-0.00195908,0.045636,-0.00515115,0.998102,0.0571195,-0.0159686,-0.0165641,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10754719,0.0139889,-0.0201425,-0.00323357,0.998101,0.0572615,-0.0158489,-0.0162794,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10786853,0.03484,-0.0134314,-0.0114298,0.998089,0.0574525,-0.0162007,-0.0159546,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10818779,0.00526171,-0.0258916,0.00177437,0.998074,0.0577075,-0.0163747,-0.0158407,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10846847,-0.0119936,0.00870978,-0.0035579,0.998074,0.057696,-0.0164658,-0.0157589,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10880450,-0.0212669,0.00942356,-0.00121707,0.998103,0.0573308,-0.0160309,-0.0157106,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10912454,-0.00944776,-0.00170959,-0.00164831,0.998121,0.0569959,-0.0160841,-0.0157217,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10944392,0.00384459,-0.0176719,0.00196826,0.998122,0.056951,-0.0161105,-0.015792,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
10976388,0.0184182,-0.00191462,-0.00166195,0.998103,0.0571881,-0.0163206,-0.0159321,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11004334,0.0188416,0.0129787,-0.000925736,0.998088,0.0574443,-0.0161484,-0.0161183,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11036400,0.00457255,0.0103269,-0.00273056,0.998077,0.0576017,-0.0160245,-0.0163854,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11068348,-0.0132995,-0.00382635,-0.000178567,0.998078,0.0575308,-0.0159045,-0.0166623,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11100371,-0.0172457,-0.0134053,-0.000812432,0.998082,0.0573131,-0.016127,-0.0169462,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11132391,-0.00798814,-0.00403862,-0.000171778,0.998088,0.0571131,-0.0161973,-0.0171927,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11164454,0.00839083,0.00979711,-0.000600212,0.998084,0.0571251,-0.016166,-0.0174233,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11196386,0.0160522,0.0076731,-0.00113527,0.998072,0.0573313,-0.0159529,-0.0176413,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11224389,0.0151976,-0.00541423,4.21717e-05,0.998054,0.0575879,-0.0159657,-0.0178016,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11256386,0.00168115,-0.00027951,-0.0092075,0.998045,0.0576977,-0.0159787,-0.0179398,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11288388,-0.0135418,-0.0132852,0.00187227,0.998044,0.0576219,-0.0162017,-0.0180494,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11320320,-0.00535606,0.0286868,-0.00407625,0.998059,0.057407,-0.0159723,-0.0181158,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11352403,0.000284842,-0.0118916,-0.00225845,0.998064,0.0572951,-0.0160061,-0.0181529,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11384454,0.00771807,0.00894637,-0.00012411,0.998063,0.0573575,-0.0158447,-0.0181406,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11416360,0.0108146,-0.0191228,0.00138311,0.998052,0.0575112,-0.0160841,-0.0180752,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11448481,-0.00109777,0.0152625,-0.00114846,0.998049,0.0576015,-0.0159786,-0.0180065,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11480516,-0.00888105,-0.00272181,-0.000602311,0.998056,0.0575279,-0.0159821,-0.0178889,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11508348,-0.0190993,0.0200524,-0.00166189,0.998071,0.0573547,-0.0157416,-0.0177898,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11540375,-0.00920575,-0.00186527,-0.00121243,0.998086,0.057174,-0.0156437,-0.0176534,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11572440,0.00281671,0.00771644,-0.00162058,0.998093,0.0571213,-0.015525,-0.0175093,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11604444,0.0110076,-0.00633584,-0.000318378,0.998088,0.0572436,-0.0155789,-0.0173348,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11636354,0.00824541,0.00517452,-0.00262591,0.998083,0.0574002,-0.0155255,-0.0171564,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11668464,0.0050435,-0.000993942,-0.00313338,0.998081,0.057488,-0.0155052,-0.0169923,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11700464,-0.00622921,-0.00832608,0.00246116,0.998087,0.0574295,-0.0156104,-0.0167541,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11728380,-0.0130455,-0.00278729,-0.00144263,0.998098,0.0572821,-0.0156736,-0.0165477,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11761181,-0.0116599,-0.0133657,0.000624931,0.998111,0.0570779,-0.0158607,-0.0162982,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11793127,-0.000168741,-0.00288212,-0.000853912,0.998118,0.0570054,-0.0159177,-0.0160477,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11825202,0.00696637,0.00403372,0.000236403,0.998117,0.0570872,-0.0159445,-0.0158083,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11857186,0.00578964,0.00627845,-0.000806693,0.998117,0.0571809,-0.0158082,-0.0155712,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11889177,0.00142573,0.00308588,-0.000274231,0.998119,0.0572215,-0.0157566,-0.0153372,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11921205,-0.00389395,-0.000417064,7.71621e-05,0.998126,0.0571801,-0.0156969,-0.0151355,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11949144,-0.00475006,0.0130913,-0.00161933,0.998135,0.0570912,-0.0155696,-0.0149776,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
11981215,-0.00134532,0.00819812,-0.00180218,0.998145,0.057009,-0.0154278,-0.0148073,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12013142,0.00206107,0.0135304,-0.000423089,0.998149,0.057031,-0.015221,-0.0146489,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12045151,0.00653526,-0.00499287,0.000316263,0.998145,0.0571474,-0.015178,-0.0145042,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12077254,0.0045098,-0.00339994,0.000294818,0.99814,0.0572468,-0.0152303,-0.0143927,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12109156,-0.00346341,-0.000957139,-0.000805384,0.998143,0.0572111,-0.015274,-0.0143159,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12141125,-0.00719468,0.00202321,0.00142137,0.998151,0.0570885,-0.0152233,-0.0142643,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12173246,-0.00315382,-0.00298863,-0.000862715,0.998155,0.0570016,-0.0153467,-0.0142378,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12201144,0.000674401,-0.00650495,0.0012438,0.998155,0.0569972,-0.0153619,-0.0142414,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12233263,0.00237843,-0.00267464,4.86347e-05,0.998151,0.0570135,-0.015516,-0.0142633,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12265149,-0.00102732,0.0147746,-0.00135692,0.998154,0.0570053,-0.0153105,-0.0143113,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12297139,-0.00102744,0.0203136,-0.00135783,0.998157,0.0570018,-0.0150378,-0.0143824,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12329220,-0.00144799,0.0181874,-0.00108202,0.998163,0.0569669,-0.0146724,-0.0144639,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12361189,-0.000923719,-0.0202379,0.00247208,0.998164,0.0569261,-0.0147383,-0.0145423,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12393128,0.00450559,-0.041445,0.00212865,0.998154,0.0568997,-0.0153731,-0.0146318,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12425204,0.00503403,-0.0266388,0.00276749,0.998144,0.0569625,-0.0157301,-0.014742,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12453132,0.00227486,-0.0134595,-3.43895e-05,0.998135,0.0570154,-0.016011,-0.0148203,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12485125,-0.00794143,0.043383,-0.00465172,0.998144,0.0569405,-0.0155763,-0.0149522,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12517196,-0.00528873,0.0161233,-0.00232607,0.998156,0.056811,-0.0151326,-0.0150812,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12549178,0.0039697,0.0260236,-0.00425943,0.99816,0.0568011,-0.0147674,-0.0152156,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12581136,0.0105739,-0.0188907,0.000468005,0.99815,0.0569323,-0.0147901,-0.0153574,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12613141,0.0062076,0.0049363,-0.00125603,0.998138,0.0570824,-0.0149192,-0.0154705,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12645161,-0.002429,-0.0248739,0.00191748,0.998134,0.0570994,-0.015051,-0.0155642,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12677177,-0.00901712,-0.00528654,-6.38493e-05,0.998133,0.0569919,-0.0153721,-0.0156798,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12705162,-0.0125296,-0.00901473,0.000760938,0.998139,0.0568366,-0.0154911,-0.0157831,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12737288,-0.00699595,0.00588363,-0.000844298,0.998142,0.0567053,-0.0156572,-0.0159016,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12769165,0.000777957,0.0110006,-0.00136678,0.998147,0.0566447,-0.0154167,-0.0160052,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12801125,0.00694475,0.00949857,-0.00139105,0.998143,0.056721,-0.0153188,-0.0160937,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12833232,0.0118728,0.0169098,-0.00370122,0.998137,0.0568473,-0.0151254,-0.0161928,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12865181,0.00545448,-0.00954451,-0.000603011,0.99813,0.0569569,-0.0150714,-0.0162934,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12897139,-0.00327252,0.00214552,-0.000515151,0.998124,0.0569958,-0.0152495,-0.0163683,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12929219,-0.00753053,-0.00530937,-0.00151596,0.998127,0.0569209,-0.015241,-0.0164665,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12957154,-0.00486991,0.00054448,-0.00203548,0.998129,0.0568342,-0.0153207,-0.0165429,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
12990753,-0.00316644,0.00628852,-0.0016177,0.998134,0.0567599,-0.0152038,-0.0166211,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13022732,-0.00263872,0.00713464,-0.00058606,0.998134,0.0567376,-0.0151579,-0.0166926,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13054742,0.00300542,0.0107562,-0.00261227,0.998136,0.056745,-0.0149792,-0.0167596,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13082842,0.0077951,0.0149097,-0.00322389,0.998133,0.0568161,-0.0148176,-0.0168308,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13114828,0.00758246,0.0274675,-0.00194191,0.99813,0.0569462,-0.0144758,-0.016877,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13146925,0.000239425,0.0262917,-0.00398818,0.998131,0.0570164,-0.0140402,-0.0169159,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13178746,-0.00953787,0.0369493,-0.0026533,0.998141,0.0569567,-0.0135195,-0.0169654,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13210818,-0.00721731,0.0025634,-0.00453774,0.998151,0.056846,-0.0131882,-0.0170242,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13242872,0.00449795,0.00660038,-0.00325662,0.998151,0.0568378,-0.0131132,-0.0170983,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13274867,0.0127964,-0.0192538,0.00164955,0.998142,0.0569609,-0.0132189,-0.0171242,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13306735,0.0103556,-0.0211721,0.000957597,0.998125,0.0571712,-0.0135963,-0.0171218,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13338811,0.000784739,-0.0213721,0.00151608,0.998115,0.0572749,-0.0138827,-0.0171028,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13366733,-0.00868853,-0.0220127,-0.00152887,0.998116,0.057177,-0.0142132,-0.0171172,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
13398821,-0.0149692,-0.0137045,0.000734133,0.998127,0.0569302,-0.0144681,-0.0171219,1.0,-2.51133e-05,-9.62522e-05,-0.000828971,4
