timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags
11028305,0.850945,0.00647892,-0.0268282,-0.52453,-0.00021805,-0.000286527,-0.0063693,0.00128409,0.000994828,-0.0291075,-2.84079e-06,4.85232e-05,-6.73255e-05,-2.61683e-05,-2.15356e-05,-2.1558e-05,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,3.5593e-43,2.56165e-08,9.21004e-05,0.00113895,0.00619072,0.000306292,0.000305889,0.0163029,0.0687843,0.0688103,0.100599,0.0188083,0.0188117,0.128495,2.13314e-08,2.1351e-08,4.0569e-08,5.51668e-06,5.50995e-06,2.55302e-06,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0,0.0,131603,0.0,0.0,0.00670472,0.0,2.64797e-05,0.0185801,0.0,0.0,0.0,0,0,0,677,0,0,0
11232351,0.850094,0.00287002,-0.0253031,-0.526015,0.00955322,0.00567406,0.00160175,0.00171033,0.001027,-0.0190462,-2.25931e-06,4.85933e-05,-6.73145e-05,-2.74858e-05,-2.32546e-05,-4.71652e-05,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.101254,1.70654e-08,7.26576e-05,0.00103735,0.000685972,0.000307328,0.000306512,0.00181392,0.0483731,0.0484013,0.097037,0.0178135,0.0178159,0.128874,1.64826e-08,1.65106e-08,4.05525e-08,5.51422e-06,5.50742e-06,2.28868e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0113701,0.0,3.27898e-05,0.00840057,0.0,0.0,5.5e-05,0,0,0,677,0,0,0
11432323,0.849997,0.00150327,-0.024472,-0.526217,0.0108423,0.00648833,0.0253105,0.00205617,0.00111487,0.0122328,-1.49493e-06,4.86535e-05,-6.73536e-05,-3.1301e-05,-2.63908e-05,-0.000120831,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0956375,1.10137e-08,5.46988e-05,0.00086279,0.000363814,0.000306156,0.000305272,0.000962389,0.0488788,0.0489265,0.092253,0.0161216,0.0161237,0.126898,1.32697e-08,1.33031e-08,4.05169e-08,5.51081e-06,5.50401e-06,2.04238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.00398729,0.0,3.98666e-05,0.0057393,0.0,0.0,2.8e-05,0,0,0,677,0,0,0
11636397,0.850418,-0.000225945,-0.0233111,-0.525592,0.0117816,0.00324376,0.028266,0.00239262,0.00124284,0.0208752,-7.17303e-07,4.86848e-05,-6.72724e-05,-3.20991e-05,-2.3809e-05,-0.000131477,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0937776,7.58743e-09,4.35305e-05,0.000799308,0.000247952,0.000293421,0.000292568,0.000658835,0.0601549,0.0602252,0.0861912,0.0149142,0.0149169,0.122972,1.10678e-08,1.11044e-08,4.04418e-08,5.47642e-06,5.46975e-06,1.79233e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.00219733,0.0,4.93454e-05,0.00050818,0.0,0.0,9e-05,0,0,0,677,0,0,0
11840342,0.851241,-0.00143896,-0.022481,-0.524291,0.00745934,0.00525793,0.00944122,0.00238878,0.00137622,-0.00785206,-2.35631e-07,4.86423e-05,-6.76203e-05,-2.86325e-05,-1.53876e-05,-5.2781e-05,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0928588,5.32642e-09,3.71205e-05,0.000711871,0.000189223,0.000265891,0.000265137,0.000504864,0.0749246,0.0750097,0.0819389,0.0157315,0.0157359,0.122767,9.98527e-09,1.00226e-08,4.03092e-08,5.38274e-06,5.37636e-06,1.58888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0169024,0.0,4.94692e-05,0.0354597,0.0,0.0,1.4e-05,0,0,0,677,0,0,0
12044308,0.852174,-0.00129578,-0.0220041,-0.522794,0.00763876,0.00590544,0.00847829,0.00226997,0.0013106,-0.0116523,3.08869e-09,4.8543e-05,-6.93825e-05,-2.84484e-05,-8.38644e-06,-3.90965e-05,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0922713,4.3086e-09,3.69991e-05,0.000786439,0.000150869,0.00022538,0.000224768,0.000403006,0.0831973,0.083279,0.0775852,0.0171335,0.0171393,0.12227,9.51476e-09,9.55167e-09,4.00605e-08,5.22067e-06,5.21483e-06,1.40534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0248074,0.0,4.52225e-05,0.000465734,0.0,0.0,1.3e-05,0,0,0,677,0,0,0
12248519,0.852993,-0.00136345,-0.0212983,-0.521486,0.00510869,0.00154489,-0.00968627,0.00209057,0.00112723,-0.0403718,2.6779e-08,4.84339e-05,-7.08615e-05,-2.57835e-05,-1.15704e-07,2.47688e-05,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0919457,4.47431e-09,3.93312e-05,0.000722915,0.000129458,0.000183033,0.000182555,0.000346677,0.0818864,0.0819557,0.0732615,0.0184096,0.0184158,0.121561,9.3904e-09,9.42669e-09,3.97341e-08,5.02437e-06,5.01924e-06,1.24175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.000437592,0.0,4.21396e-05,0.0321559,0.0,0.0,0.000224,0,0,0,677,0,0,0
12449990,0.853584,-0.00592979,-0.0215525,-0.520475,0.00322497,0.00360816,-0.0182398,0.00148438,0.000697896,-0.0549098,7.53125e-08,4.84617e-05,-7.02041e-05,-2.47908e-05,6.21408e-06,4.70953e-05,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0917257,3.31066e-09,3.22231e-05,0.000782862,0.000114609,0.000145691,0.000145296,0.000308725,0.0694452,0.0694942,0.0675692,0.0176778,0.0176828,0.117087,9.3798e-09,9.41602e-09,3.92946e-08,4.81949e-06,4.8152e-06,1.08175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0093261,0.0,3.08451e-05,0.0557562,0.0,0.0,0.000106,0,0,0,677,0,0,0
12649882,0.852827,-0.00429026,-0.0215665,-0.52173,0.00252796,0.00229495,-0.0438949,0.00123375,0.00101241,-0.101338,7.90781e-08,4.85282e-05,-6.84855e-05,-2.23594e-05,1.13355e-05,0.000126917,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0915681,2.90485e-09,2.92229e-05,0.000632824,0.000105045,0.000124169,0.00012381,0.000281595,0.0583031,0.0583411,0.0635185,0.0176529,0.0176573,0.116179,9.362e-09,9.39883e-09,3.87257e-08,4.67296e-06,4.66934e-06,9.55355e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0108152,0.0,2.5548e-05,0.0259762,0.0,0.0,-2e-06,0,0,0,677,0,0,0
12849902,0.852677,-0.00459934,-0.0212201,-0.521988,-0.00412504,0.0025214,-0.0564739,0.000888311,0.00122322,-0.127641,9.67348e-08,4.85914e-05,-6.67468e-05,-2.23447e-05,1.45045e-05,0.000157743,0.26367,2.14171e-08,0.377168,0.0,0.0,0.0,0.0,0.0,0.0914619,3.10498e-09,3.14738e-05,0.000654975,9.77109e-05,0.000113574,0.000113225,0.000261919,0.0486027,0.0486347,0.0602754,0.017475,0.0174789,0.116196,9.31982e-09,9.35765e-09,3.80289e-08,4.57417e-06,4.57105e-06,8.54379e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131603,0.0,0.0,0.0136198,0.0,2.53598e-05,0.00600509,0.0,0.0,1.8e-05,0,0,0,677,0,0,0
