timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s
0,0.0608304,0.0157453
0,0.060027,0.0174711
0,0.0265121,0.0163139
0,0.0470746,0.0141703
0,0.050705,0.0144798
0,0.0448439,0.0152564
0,0.0621449,0.0174715
0,0.047408,0.0131656
0,0.0669897,0.0155854
0,0.0758531,0.0157628
0,0.0546129,0.016993
0,0.0444496,0.0152589
0,0.0408434,0.0162786
0,0.0584911,0.0172533
0,0.0632895,0.016028
0,0.0542689,0.0172917
0,0.0441385,0.0139962
0,0.0595876,0.0148702
0,0.0366753,0.0153248
0,0.055335,0.0152581
0,0.0572217,0.0169105
0,0.0563247,0.0164349
0,0.0409482,0.0137482
0,0.0452173,0.0160656
0,0.0429684,0.0172314
0,0.0500393,0.015247
0,0.052813,0.0139148
0,0.0692907,0.013709
0,0.0608976,0.013866
0,0.0538082,0.0149086
0,0.0502047,0.016968
0,0.0473505,0.0163555
0,0.0479222,0.0150794
0,0.0347296,0.0144663
0,0.0619852,0.0150222
0,0.0616449,0.0155189
0,0.062108,0.0158911
0,0.0389561,0.0138067
0,0.0630568,0.0126771
0,0.048393,0.0151001
0,0.0548522,0.0144701
0,0.0479659,0.0157631
0,0.0534295,0.0143141
0,0.0297245,0.0140477
0,0.0371944,0.015681
0,0.044806,0.0169778
0,0.0363185,0.0146486
0,0.0376369,0.0164766
0,0.0600363,0.0152405
0,0.0381563,0.0145289
0,0.0512023,0.0145175
0,0.0421713,0.0149317
0,0.0600034,0.0144598
0,0.043227,0.0129355
0,0.0488883,0.0153329
0,0.059548,0.0153074
0,0.0584631,0.0164346
0,0.0490234,0.015319
0,0.0571315,0.0147471
0,0.0611535,0.0138882
0,0.0480233,0.0145406
0,0.0551473,0.014756
0,0.0594317,0.0146976
0,0.04481,0.0127605
0,0.0351502,0.014384
0,0.0667564,0.016253
0,0.0626245,0.0157837
0,0.0509966,0.0133391
0,0.0662643,0.0151549
0,0.0465741,0.0155642
0,0.0547759,0.0135694
0,0.0582354,0.0136668
0,0.0635857,0.0139321
0,0.0363061,0.0149115
0,0.062607,0.0142371
0,0.058116,0.0156238
0,0.0500986,0.0137142
0,0.0719726,0.0142503
0,0.0367621,0.0144419
0,0.0552695,0.0127171
0,0.043135,0.0155377
0,0.0510912,0.0170241
0,0.0662609,0.0142713
0,0.0556338,0.0166635
0,0.036482,0.014733
0,0.0468389,0.0141442
0,0.0446395,0.0143066
0,0.0560235,0.0145806
0,0.0527725,0.0181255
0,0.031556,0.0155873
0,0.0705159,0.0139468
0,0.0625208,0.0153956
0,0.0653467,0.0154271
0,0.0565212,0.0148948
0,0.0570048,0.0162729
0,0.0478835,0.0132267
0,0.0312365,0.014901
0,0.0623179,0.0156767
0,0.0560275,0.0149815
0,0.0499593,0.0150955
0,0.0674398,0.0135018
0,0.0560945,0.0160165
0,0.0521167,0.0138046
0,0.0403849,0.0158429
0,0.0377882,0.0150967
0,0.0717718,0.014876
0,0.0476695,0.015643
0,0.0532255,0.0139058
0,0.0761062,0.0131184
0,0.0709289,0.014255
0,0.0869086,0.0137315
0,0.0741833,0.0154015
0,0.049566,0.0140224
0,0.0900993,0.0166493
0,0.0507041,0.0143285
0,0.0312499,0.0160727
0,0.0509689,0.0151462
0,0.0472672,0.015162
0,0.0720293,0.0151844
0,0.0639059,0.0139231
0,0.045099,0.0149392
0,0.0374189,0.014189
0,0.0325673,0.016477
0,0.0505684,0.0155098
0,0.0444536,0.0140313
0,0.0579749,0.013862
0,0.0485263,0.0126193
0,0.0584222,0.0156539
0,0.0701365,0.016494
0,0.0545179,0.0135512
0,0.0706121,0.0145543
0,0.0630348,0.0145218
0,0.069397,0.0167198
0,0.0591938,0.0131753
0,0.0275491,0.0157161
0,0.0394489,0.0132273
0,0.0525911,0.0127287
0,0.0679047,0.014798
0,0.0714409,0.0142869
0,0.0368993,0.0147353
0,0.0481949,0.0150426
0,0.0751641,0.0144902
0,0.0472436,0.0152699
0,0.0496135,0.0140292
0,0.0478398,0.0151442
0,0.0318122,0.0138435
0,0.0397843,0.0151563
0,0.0365647,0.0150971
0,0.0526854,0.0147332
0,0.0697376,0.0142081
0,0.0469104,0.0138899
0,0.0411458,0.012381
0,0.070827,0.0146848
0,0.061198,0.0141036
0,0.0323948,0.0132543
0,0.0526785,0.013247
0,0.05427,0.0140566
0,0.0479765,0.0144432
0,0.0483245,0.0146391
0,0.0525759,0.0133503
0,0.0467727,0.0142628
0,0.0676575,0.0153737
0,0.0427587,0.016727
0,0.0411504,0.0144509
0,0.0528109,0.013914
0,0.0528265,0.014454
0,0.0684735,0.0135166
0,0.0478229,0.0159267
0,0.0549643,0.013955
0,0.0524082,0.01541
0,0.047709,0.0150662
0,0.0629187,0.0147218
0,0.0704776,0.012474
0,0.0512328,0.014206
0,0.0759834,0.0149506
0,0.0665121,0.014998
0,0.0468716,0.0141648
0,0.0538262,0.0146856
0,0.0741962,0.0167157
0,0.0825355,0.0136188
0,0.0598156,0.0127396
0,0.0539404,0.0131713
0,0.0555987,0.0148905
0,0.0446448,0.0135617
0,0.0579887,0.0164353
0,0.0555168,0.0150695
0,0.0604182,0.0150813
0,0.0756993,0.0143174
0,0.0575285,0.0138737
0,0.0689101,0.0128432
0,0.0612039,0.012554
0,0.0591832,0.0156039
0,0.0470182,0.0153632
0,0.0592378,0.013276
0,0.0429833,0.0141456
0,0.0529673,0.0157552
0,0.048654,0.0149996
0,0.0389545,0.016397
0,0.0431531,0.0140616
0,0.0501245,0.0139845
0,0.0470561,0.0149579
0,0.0490617,0.012688
0,0.0874056,0.0130421
0,0.0427482,0.0146203
0,0.0598006,0.0136556
0,0.0690305,0.0124331
0,0.0667662,0.0138986
0,0.0488793,0.0166405
0,0.0480676,0.0161248
0,0.0658733,0.015984
0,0.0411285,0.0146649
0,0.0576483,0.0143384
0,0.0626772,0.0152051
0,0.0557597,0.0140764
0,0.053757,0.0144125
0,0.064341,0.0134037
0,0.046383,0.0142198
0,0.0518503,0.0134006
0,0.063703,0.0167862
0,0.0465041,0.0148212
0,0.0548838,0.0144959
0,0.0455443,0.0134399
0,0.0443727,0.0156979
0,0.063515,0.0152587
0,0.0687503,0.0153868
0,0.0498251,0.0132982
0,0.0654147,0.0154394
0,0.0806833,0.0144133
0,0.0589657,0.0119727
0,0.0626325,0.014833
0,0.0600326,0.0158129
0,0.0551715,0.0150977
0,0.0547326,0.0135148
0,0.0512397,0.016269
0,0.0752785,0.0133637
0,0.0610328,0.0145628
0,0.0438693,0.0156953
0,0.0414384,0.0161161
0,0.0587958,0.0160378
0,0.0491981,0.0153524
0,0.055365,0.0154008
0,0.0389242,0.0145967
0,0.0560028,0.0135703
0,0.0510144,0.0131852
0,0.0469894,0.013737
0,0.0502838,0.0138702
0,0.0426931,0.0146502
0,0.0747548,0.0164131
0,0.0317643,0.0199468
0,0.0470492,0.0178781
0,0.0654805,0.0179415
0,0.0688564,0.015858
0,0.0579633,0.0163445
0,0.0447177,0.0142349
0,0.0781152,0.0145331
0,0.0624578,0.0156303
0,0.046234,0.0143531
0,0.0498799,0.0156017
0,0.0586116,0.0171264
0,0.0474782,0.013869
0,0.0459869,0.0137689
0,0.0651144,0.0148531
0,0.0672251,0.0144185
0,0.0543671,0.0154434
0,0.0515802,0.013644
0,0.0643461,0.0138207
0,0.0533044,0.0149363
0,0.0588376,0.0153623
0,0.0483467,0.012663
0,0.0522046,0.0164715
0,0.0671565,0.0153272
0,0.0679289,0.0149796
0,0.0708065,0.0141174
0,0.0695399,0.013962
0,0.0537288,0.0131452
0,0.0501271,0.0143111
0,0.0516232,0.0137788
0,0.0415076,0.0144142
0,0.0373284,0.016442
0,0.0719848,0.0143215
0,0.0606886,0.0170374
0,0.0558855,0.0155464
0,0.0372228,0.0221535
0,0.0499006,0.0171354
0,0.0664901,0.0177827
0,0.0674228,0.0162447
0,0.0693375,0.0147801
0,0.0641872,0.0161317
