timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
51156758,4.70347,0.0,0,1,0,0,0,0,0
51666758,4.70508,0.0,0,1,0,0,0,0,0
52166805,4.73408,0.0,0,1,0,0,0,0,0
52666758,4.73086,0.0,0,1,0,0,0,0,0
53166758,4.69702,0.0,0,1,0,0,0,0,0
53666758,4.71958,0.0,0,1,0,0,0,0,0
54176758,4.74375,0.0,0,1,0,0,0,0,0
54676799,4.65835,0.0,0,1,0,0,0,0,0
55176758,4.69702,0.0,0,1,0,0,0,0,0
55676758,4.74053,0.0,0,1,0,0,0,0,0
56176758,4.69219,0.0,0,1,0,0,0,0,0
56676758,4.71475,0.0,0,1,0,0,0,0,0
57176758,4.74053,0.0,0,1,0,0,0,0,0
57676758,4.72925,0.0,0,1,0,0,0,0,0
58176758,4.70991,0.0,0,1,0,0,0,0,0
58676758,4.72925,0.0,0,1,0,0,0,0,0
59176758,4.7228,0.0,0,1,0,0,0,0,0
59676758,4.6938,0.0,0,1,0,0,0,0,0
60176758,4.72925,0.0,0,1,0,0,0,0,0
60686758,4.74053,0.0,0,1,0,0,0,0,0
61186800,4.69219,0.0,0,1,0,0,0,0,0
61686758,4.74214,0.0,0,1,0,0,0,0,0
62186763,4.76631,0.0,0,1,0,0,0,0,0
62686758,4.70347,0.0,0,1,0,0,0,0,0
