timestamp,main_state
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
4370411,0
