timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
5806170,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
6299487,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
6803500,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
7309907,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
7813927,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
8307483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
8813869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
9306725,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
9811501,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
10305854,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
10810670,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
11316357,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
11809170,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
12313156,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
12817139,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
13310710,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
13814783,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
14320363,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
14813869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
15317883,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
15823478,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
16319497,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
16828280,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
17320307,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
17826887,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
18332269,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
18827582,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19333125,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
19825949,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20331553,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
20835549,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21329869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
21834739,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22339512,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
22836353,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23331478,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
23837097,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24332303,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
24839601,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25333125,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
25839521,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26333948,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
26837896,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27343538,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
27835477,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28341939,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
28836283,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29343469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
29837918,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30343484,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
30838685,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31344357,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
31838745,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32345901,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
32839534,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33347487,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
33853069,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34347502,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
34852461,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35346740,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
35853142,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36346854,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
36850707,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37355604,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
37849869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38353876,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
38859541,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39351469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
39856284,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40350681,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
40857171,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41362680,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
41857924,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42365114,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
42859512,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43363483,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
43869126,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44363469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
44871531,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45366015,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
45871454,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46365119,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
46871469,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47364291,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
47869085,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48373087,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
48877887,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49369883,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
49875541,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
50380268,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
50873904,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
51379549,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
51884287,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
52376359,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
52881906,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
53386048,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
53879517,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
54383574,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
54889101,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
55381907,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
55885992,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
56380269,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
56885901,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
57389890,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
57883473,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
58389925,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
58893869,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
59388295,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3,0,0,0,0
