timestamp,windspeed_north,windspeed_east,variance_north,variance_east
11794708,0.0,0.0,0.0,0.0
11998667,0.0,0.0,0.0,0.0
12202699,0.0,0.0,0.0,0.0
12403600,0.0,0.0,0.0,0.0
12608337,0.0,0.0,0.0,0.0
12812323,0.0,0.0,0.0,0.0
13012348,0.0,0.0,0.0,0.0
13216301,0.0,0.0,0.0,0.0
13420307,0.0,0.0,0.0,0.0
13624369,0.0,0.0,0.0,0.0
13824302,0.0,0.0,0.0,0.0
14025956,0.0,0.0,0.0,0.0
14229944,0.0,0.0,0.0,0.0
14430039,0.0,0.0,0.0,0.0
14629915,0.0,0.0,0.0,0.0
14833934,0.0,0.0,0.0,0.0
15037997,0.0,0.0,0.0,0.0
15241908,0.0,0.0,0.0,0.0
15442088,0.0,0.0,0.0,0.0
15647614,0.0,0.0,0.0,0.0
15848335,0.0,0.0,0.0,0.0
16052483,0.0,0.0,0.0,0.0
16256319,0.0,0.0,0.0,0.0
16456342,0.0,0.0,0.0,0.0
16656309,0.0,0.0,0.0,0.0
16861947,0.0,0.0,0.0,0.0
17063580,0.0,0.0,0.0,0.0
17264321,0.0,0.0,0.0,0.0
