timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
11029516,11028305,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
11128582,11128417,0.0,0.0,0.0,0.0,0.109056,0.0,0.0,0.0
11232850,11232351,0.0,0.0,0.0,0.0,0.213303,0.0,0.0,0.0
11332459,11332338,0.0,0.0,0.0,0.0,0.31289,0.0,0.0,0.0
11432491,11432323,0.0,0.0,0.0,0.0,0.412898,0.0,0.0,0.0
11536530,11536404,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11636519,11636397,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11740458,11740327,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11840460,11840342,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11941774,11940456,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12044457,12044308,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12145572,12144309,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12244472,12244345,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12349600,12349128,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12450158,12449990,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12550094,12549964,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12654071,12653943,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12754059,12753930,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12854435,12853952,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12958019,12957898,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13059023,13057969,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13158113,13157984,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13263309,13261938,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13362052,13361921,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13466719,13465934,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13566066,13565896,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13666098,13665898,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13770079,13769909,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13870088,13869961,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13970727,13969921,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14074880,14074755,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14176078,14175589,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14275619,14275496,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14379946,14379491,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14479665,14479547,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14579654,14579536,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14683684,14683562,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14783662,14783512,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14884303,14883505,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14987651,14987533,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15088307,15087511,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15191664,15191509,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15293001,15291596,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15391628,15391503,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15496557,15495503,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15595705,15595577,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15695685,15695523,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15799660,15799482,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15901346,15901216,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
